# D = 30
# z-slice at iz = N/2 (z = p/2)
# x/p  y/p  delta  vx  vy  vz
0.203125  0.5  -0.358263  0.000546807  4.90773e-19  3.45296e-19
0.203125  0.515625  -0.356564  0.000548911  6.99036e-05  4.65712e-19
0.203125  0.53125  -0.351609  0.000555183  0.000138218  -1.13756e-19
0.203125  0.546875  -0.343627  0.000565392  0.000203376  3.70526e-20
0.203125  0.5625  -0.332632  0.000578905  0.000263879  5.23543e-20
0.203125  0.578125  -0.318412  0.000594619  0.000318452  1.0175e-19
0.203125  0.59375  -0.300722  0.000610978  0.000366216  8.79564e-20
0.203125  0.609375  -0.279383  0.000625947  0.000406708  -2.39744e-19
0.203125  0.625  -0.254264  0.000636902  0.000439787  -1.40464e-19
0.203125  0.640625  -0.225272  0.000640559  0.000465524  5.99397e-20
0.203125  0.65625  -0.192394  0.000632986  0.000484115  -2.99486e-20
0.203125  0.671875  -0.155766  0.000609755  0.000495775  -9.15696e-21
0.203125  0.6875  -0.115762  0.000566312  0.000500629  -1.6498e-20
0.203125  0.703125  -0.0730966  0.00049863  0.00049863  -1.33599e-19
0.203125  0.71875  -0.0289302  0.000404168  0.000489536  3.25494e-20
0.203125  0.734375  0.0150655  0.000283044  0.000472983  -1.33295e-19
0.203125  0.75  0.0567288  0.000139112  0.000448657  7.6769e-20
0.203125  0.765625  0.0935806  -1.95426e-05  0.000416559  1.43255e-19
0.203125  0.78125  0.123174  -0.000181162  0.000377278  -2.70008e-20
0.203125  0.796875  0.143563  -0.000332161  0.000332161  -4.96085e-20
0.203125  0.8125  0.153749  -0.00045984  0.000283295  -3.59702e-20
0.203125  0.828125  0.153912  -0.000555085  0.00023326  -8.7184e-20
0.203125  0.84375  0.145335  -0.00061404  0.000184729  -4.04645e-20
0.203125  0.859375  0.130062  -0.000638234  0.000140068  1.79545e-19
0.203125  0.875  0.11045  -0.000633357  0.000101028  6.58314e-20
0.203125  0.890625  0.0887627  -0.000607374  6.86382e-05  4.36187e-20
0.203125  0.90625  0.0669079  -0.000568715  4.32436e-05  6.48425e-20
0.203125  0.921875  0.0463709  -0.000524992  2.4624e-05  1.74412e-19
0.203125  0.9375  0.0283069  -0.000482336  1.21096e-05  -1.48372e-19
0.203125  0.953125  0.0136221  -0.000445261  4.67829e-06  -5.26567e-20
0.203125  0.96875  0.00293356  -0.000416857  1.06951e-06  -4.77264e-21
0.203125  0.984375  -0.0034863  -0.000399093  -6.15036e-08  -1.04084e-19

0.21875  0  -0.0838603  -0.00039782  6.71806e-20  -3.27585e-20
0.21875  0.015625  -0.0821404  -0.000403394  1.48219e-05  6.81501e-20
0.21875  0.03125  -0.0767661  -0.000419786  2.84417e-05  1.51735e-19
0.21875  0.046875  -0.0673048  -0.000446001  3.96003e-05  -1.87545e-19
0.21875  0.0625  -0.0535237  -0.000480336  4.70098e-05  -6.23891e-20
0.21875  0.078125  -0.0356309  -0.000520219  4.94361e-05  -1.53433e-19
0.21875  0.09375  -0.014228  -0.000561934  4.57703e-05  2.54733e-19
0.21875  0.109375  0.00981943  -0.000600362  3.50844e-05  -3.50192e-20
0.21875  0.125  0.0353955  -0.000628909  1.67047e-05  -2.60441e-19
0.21875  0.140625  0.0610411  -0.000639847  -9.67996e-06  1.15716e-19
0.21875  0.15625  0.0848848  -0.000625195  -4.3874e-05  3.73016e-20
0.21875  0.171875  0.104705  -0.000578199  -8.50274e-05  9.55425e-20
0.21875  0.1875  0.118161  -0.000495189  -0.00013155  6.54606e-20
0.21875  0.203125  0.123174  -0.000377278  -0.000181162  -2.94728e-20
0.21875  0.21875  0.118368  -0.000231131  -0.000231131  -2.06885e-19
0.21875  0.234375  0.103428  -6.82279e-05  -0.000278635  1.13031e-19
0.21875  0.25  0.0792021  9.73549e-05  -0.000321183  2.77488e-20
0.21875  0.265625  0.0474925  0.000251911  -0.000356916  1.24021e-19
0.21875  0.28125  0.0106416  0.000384726  -0.000384726  4.38053e-20
0.21875  0.296875  -0.0289302  0.000489536  -0.000404168  1.28652e-19
0.21875  0.3125  -0.069075  0.00056461  -0.000415249  3.65276e-20
0.21875  0.328125  -0.108099  0.000611836  -0.000418201  5.46479e-20
0.21875  0.34375  -0.144799  0.000635389  -0.000413293  1.47997e-19
0.21875  0.359375  -0.178403  0.000640465  -0.000400749  2.09996e-19
0.21875  0.375  -0.208478  0.000632339  -0.000380735  -2.65811e-20
0.21875  0.390625  -0.234836  0.000615802  -0.000353404  2.18958e-20
0.21875  0.40625  -0.257464  0.000594892  -0.000318972  1.20582e-19
0.21875  0.421875  -0.276489  0.000572856  -0.000277806  8.61097e-20
0.21875  0.4375  -0.292147  0.00055221  -0.000230506  9.1352e-20
0.21875  0.453125  -0.304676  0.000534802  -0.000177935  1.73025e-20
0.21875  0.46875  -0.314099  0.000521838  -0.000121154  -9.88011e-20
0.21875  0.484375  -0.320086  0.000513931  -6.13731e-05  -2.86025e-20
0.21875  0.5  -0.322157  0.000511285  4.27686e-19  3.88071e-19
0.21875  0.515625  -0.320086  0.000513931  6.13731e-05  -1.1559e-20
0.21875  0.53125  -0.314099  0.000521838  0.000121154  -1.07556e-19
0.21875  0.546875  -0.304676  0.000534802  0.000177935  7.48591e-21
0.21875  0.5625  -0.292147  0.00055221  0.000230506  -1.79751e-19
0.21875  0.578125  -0.276489  0.000572856  0.000277806  1.99431e-19
0.21875  0.59375  -0.257464  0.000594892  0.000318972  0
0.21875  0.609375  -0.234836  0.000615802  0.000353404  6.18493e-20
0.21875  0.625  -0.208478  0.000632339  0.000380735  -2.75266e-20
0.21875  0.640625  -0.178403  0.000640465  0.000400749  -3.37976e-20
0.21875  0.65625  -0.144799  0.000635389  0.000413293  -1.38502e-19
0.21875  0.671875  -0.108099  0.000611836  0.000418201  -1.7302e-19
0.21875  0.6875  -0.069075  0.00056461  0.000415249  4.57529e-20
0.21875  0.703125  -0.0289302  0.000489536  0.000404168  -1.54524e-21
0.21875  0.71875  0.0106416  0.000384726  0.000384726  -5.80682e-20
0.21875  0.734375  0.0474925  0.000251911  0.000356916  6.13358e-21
0.21875  0.75  0.0792021  9.73549e-05  0.000321183  -5.66619e-20
0.21875  0.765625  0.103428  -6.82279e-05  0.000278635  6.39403e-20
0.21875  0.78125  0.118368  -0.000231131  0.000231131  -7.02443e-20
0.21875  0.796875  0.123174  -0.000377278  0.000181162  6.63615e-20
0.21875  0.8125  0.118161  -0.000495189  0.00013155  -8.03108e-20
0.21875  0.828125  0.104705  -0.000578199  8.50274e-05  -1.15286e-19
0.21875  0.84375  0.0848848  -0.000625195  4.3874e-05  -2.45125e-20
0.21875  0.859375  0.0610411  -0.000639847  9.67996e-06  -4.73521e-20
0.21875  0.875  0.0353955  -0.000628909  -1.67047e-05  -5.77156e-20
0.21875  0.890625  0.00981943  -0.000600362  -3.50844e-05  1.56347e-20
0.21875  0.90625  -0.014228  -0.000561934  -4.57703e-05  -2.02374e-20
0.21875  0.921875  -0.0356309  -0.000520219  -4.94361e-05  -7.04376e-20
0.21875  0.9375  -0.0535237  -0.000480336  -4.70098e-05  -8.61188e-20
0.21875  0.953125  -0.0673048  -0.000446001  -3.96003e-05  -6.33491e-20
0.21875  0.96875  -0.0767661  -0.000419786  -2.84417e-05  -1.47576e-20
0.21875  0.984375  -0.0821404  -0.000403394  -1.48219e-05  2.36972e-19

0.234375  0  -0.153637  -0.000413922  1.48203e-19  2.10672e-19
0.234375  0.015625  -0.152095  -0.000418916  2.84289e-05  -3.06931e-19
0.234375  0.03125  -0.147207  -0.000433591  5.55679e-05  -8.9514e-20
0.234375  0.046875  -0.138423  -0.000457053  8.01579e-05  -1.32986e-19
0.234375  0.0625  -0.125356  -0.000487839  0.000101012  -8.37366e-20
0.234375  0.078125  -0.108012  -0.000523805  0.00011703  8.24403e-20
0.234375  0.09375  -0.0867237  -0.00056189  0.000127184  -7.14712e-20
0.234375  0.109375  -0.0620307  -0.000597843  0.000130521  6.04971e-20
0.234375  0.125  -0.0346645  -0.000626082  0.000126206  -1.35516e-19
0.234375  0.140625  -0.00563001  -0.000639816  0.000113594  -4.78452e-20
0.234375  0.15625  0.0236892  -0.000631592  9.23308e-05  -1.2053e-19
0.234375  0.171875  0.0514789  -0.000594369  6.24891e-05  -2.24591e-19
0.234375  0.1875  0.0755556  -0.000523108  2.4736e-05  -1.16148e-19
0.234375  0.203125  0.0935806  -0.000416559  -1.95426e-05  -1.41914e-19
0.234375  0.21875  0.103428  -0.000278635  -6.82279e-05  5.2905e-20
0.234375  0.234375  0.103631  -0.000118628  -0.000118628  0
0.234375  0.25  0.0937423  5.01399e-05  -0.000167806  -2.89769e-20
0.234375  0.265625  0.0744697  0.000212985  -0.000212985  -1.44028e-20
0.234375  0.28125  0.0474925  0.000356916  -0.000251911  1.30154e-19
0.234375  0.296875  0.0150655  0.000472983  -0.000283044  4.05737e-21
0.234375  0.3125  -0.0204337  0.000557226  -0.000305565  -8.00027e-20
0.234375  0.328125  -0.0568582  0.000610251  -0.000319223  1.1125e-19
0.234375  0.34375  -0.092485  0.000635925  -0.000324142  -1.6417e-20
0.234375  0.359375  -0.126061  0.000639869  -0.000320636  -1.58299e-19
0.234375  0.375  -0.156755  0.000628176  -0.000309105  1.53934e-20
0.234375  0.390625  -0.184077  0.000606553  -0.000289988  2.19231e-21
0.234375  0.40625  -0.207793  0.000579886  -0.000263784  4.92345e-20
0.234375  0.421875  -0.227868  0.000552094  -0.000231096  8.03762e-20
0.234375  0.4375  -0.244394  0.000526169  -0.000192657  -1.15165e-19
0.234375  0.453125  -0.25746  0.000504264  -0.000149313  -1.02045e-19
0.234375  0.46875  -0.267017  0.0004878  -0.000101995  -2.2913e-19
0.234375  0.484375  -0.272878  0.000477629  -5.17791e-05  -2.53821e-20
0.234375  0.5  -0.274855  0.000474192  1.80546e-19  -5.18512e-20
0.234375  0.515625  -0.272878  0.000477629  5.17791e-05  -5.36735e-21
0.234375  0.53125  -0.267017  0.0004878  0.000101995  -5.44249e-20
0.234375  0.546875  -0.25746  0.000504264  0.000149313  -5.73128e-20
0.234375  0.5625  -0.244394  0.000526169  0.000192657  -5.25732e-20
0.234375  0.578125  -0.227868  0.000552094  0.000231096  3.83449e-19
0.234375  0.59375  -0.207793  0.000579886  0.000263784  -6.2944e-20
0.234375  0.609375  -0.184077  0.000606553  0.000289988  -8.79196e-20
0.234375  0.625  -0.156755  0.000628176  0.000309105  1.44406e-19
0.234375  0.640625  -0.126061  0.000639869  0.000320636  9.1874e-20
0.234375  0.65625  -0.092485  0.000635925  0.000324142  9.91536e-20
0.234375  0.671875  -0.0568582  0.000610251  0.000319223  -7.13438e-20
0.234375  0.6875  -0.0204337  0.000557226  0.000305565  -6.71385e-21
0.234375  0.703125  0.0150655  0.000472983  0.000283044  8.07736e-20
0.234375  0.71875  0.0474925  0.000356916  0.000251911  -7.80925e-20
0.234375  0.734375  0.0744697  0.000212985  0.000212985  -4.38884e-20
0.234375  0.75  0.0937423  5.01399e-05  0.000167806  5.23539e-20
0.234375  0.765625  0.103631  -0.000118628  0.000118628  3.3237e-20
0.234375  0.78125  0.103428  -0.000278635  6.82279e-05  4.94978e-21
0.234375  0.796875  0.0935806  -0.000416559  1.95426e-05  1.07938e-20
0.234375  0.8125  0.0755556  -0.000523108  -2.4736e-05  4.2068e-20
0.234375  0.828125  0.0514789  -0.000594369  -6.24891e-05  1.09678e-20
0.234375  0.84375  0.0236892  -0.000631592  -9.23308e-05  8.95915e-20
0.234375  0.859375  -0.00563001  -0.000639816  -0.000113594  -8.23524e-20
0.234375  0.875  -0.0346645  -0.000626082  -0.000126206  1.30436e-20
0.234375  0.890625  -0.0620307  -0.000597843  -0.000130521  -1.54154e-19
0.234375  0.90625  -0.0867237  -0.00056189  -0.000127184  -1.74217e-19
0.234375  0.921875  -0.108012  -0.000523805  -0.00011703  3.19095e-21
0.234375  0.9375  -0.125356  -0.000487839  -0.000101012  3.63482e-19
0.234375  0.953125  -0.138423  -0.000457053  -8.01579e-05  6.97481e-20
0.234375  0.96875  -0.147207  -0.000433591  -5.55679e-05  -1.7851e-20
0.234375  0.984375  -0.152095  -0.000418916  -2.84289e-05  2.54752e-20

0.25  0  -0.217596  -0.000440246  -9.60607e-20  1.60521e-19
0.25  0.015625  -0.215916  -0.000444518  4.07935e-05  2.18838e-19
0.25  0.03125  -0.210727  -0.000457085  8.01506e-05  -1.78701e-19
0.25  0.046875  -0.201742  -0.000477231  0.000116782  1.16725e-19
0.25  0.0625  -0.188784  -0.000503778  0.000149592  -5.31136e-20
0.25  0.078125  -0.171853  -0.00053497  0.00017762  -2.08514e-20
0.25  0.09375  -0.151058  -0.000568264  0.000199956  -1.35101e-19
0.25  0.109375  -0.126601  -0.000600113  0.000215739  -1.04634e-19
0.25  0.125  -0.0988286  -0.000625829  0.000224191  2.22381e-19
0.25  0.140625  -0.0683211  -0.000639605  0.000224634  1.36595e-19
0.25  0.15625  -0.03598  -0.000634806  0.000216518  -2.38939e-20
0.25  0.171875  -0.00311677  -0.00060469  0.000199494  -2.78562e-20
0.25  0.1875  0.0285056  -0.000543617  0.000173536  -1.97618e-20
0.25  0.203125  0.0567288  -0.000448657  0.000139112  3.54217e-20
0.25  0.21875  0.0792021  -0.000321183  9.73549e-05  -7.95596e-20
0.25  0.234375  0.0937423  -0.000167806  5.01399e-05  1.04665e-19
0.25  0.25  0.0987803  -1.90645e-20  -8.47313e-21  7.40975e-21
0.25  0.265625  0.0937423  0.000167806  -5.01399e-05  1.35763e-19
0.25  0.28125  0.0792021  0.000321183  -9.73549e-05  8.44107e-21
0.25  0.296875  0.0567288  0.000448657  -0.000139112  8.56355e-20
0.25  0.3125  0.0285056  0.000543617  -0.000173536  4.8687e-20
0.25  0.328125  -0.00311677  0.00060469  -0.000199494  3.92898e-20
0.25  0.34375  -0.03598  0.000634806  -0.000216518  -1.68599e-21
0.25  0.359375  -0.0683211  0.000639605  -0.000224634  -4.74047e-20
0.25  0.375  -0.0988286  0.000625829  -0.000224191  2.22381e-19
0.25  0.390625  -0.126601  0.000600113  -0.000215739  2.12016e-19
0.25  0.40625  -0.151058  0.000568264  -0.000199956  7.26902e-20
0.25  0.421875  -0.171853  0.00053497  -0.00017762  6.61206e-20
0.25  0.4375  -0.188784  0.000503778  -0.000149592  -2.09714e-19
0.25  0.453125  -0.201742  0.000477231  -0.000116782  -1.86019e-19
0.25  0.46875  -0.210727  0.000457085  -8.01506e-05  8.23289e-20
0.25  0.484375  -0.215916  0.000444518  -4.07935e-05  7.95347e-20
0.25  0.5  -0.217596  0.000440246  -8.42105e-20  -7.50081e-20
0.25  0.515625  -0.215916  0.000444518  4.07935e-05  -2.06601e-19
0.25  0.53125  -0.210727  0.000457085  8.01506e-05  3.29316e-20
0.25  0.546875  -0.201742  0.000477231  0.000116782  -3.93055e-21
0.25  0.5625  -0.188784  0.000503778  0.000149592  -5.11684e-20
0.25  0.578125  -0.171853  0.00053497  0.00017762  -5.29928e-20
0.25  0.59375  -0.151058  0.000568264  0.000199956  -1.53702e-19
0.25  0.609375  -0.126601  0.000600113  0.000215739  -2.74736e-21
0.25  0.625  -0.0988286  0.000625829  0.000224191  6.94076e-21
0.25  0.640625  -0.0683211  0.000639605  0.000224634  -2.68586e-21
0.25  0.65625  -0.03598  0.000634806  0.000216518  -8.88317e-20
0.25  0.671875  -0.00311677  0.00060469  0.000199494  -3.11408e-19
0.25  0.6875  0.0285056  0.000543617  0.000173536  -1.15701e-19
0.25  0.703125  0.0567288  0.000448657  0.000139112  3.54217e-20
0.25  0.71875  0.0792021  0.000321183  9.73549e-05  -9.64417e-20
0.25  0.734375  0.0937423  0.000167806  5.01399e-05  5.64254e-21
0.25  0.75  0.0987803  3.11388e-19  4.22375e-20  -9.14358e-21
0.25  0.765625  0.0937423  -0.000167806  -5.01399e-05  0
0.25  0.78125  0.0792021  -0.000321183  -9.73549e-05  -2.42555e-21
0.25  0.796875  0.0567288  -0.000448657  -0.000139112  -2.94081e-21
0.25  0.8125  0.0285056  -0.000543617  -0.000173536  -1.36898e-19
0.25  0.828125  -0.00311677  -0.00060469  -0.000199494  2.14117e-20
0.25  0.84375  -0.03598  -0.000634806  -0.000216518  -1.02465e-19
0.25  0.859375  -0.0683211  -0.000639605  -0.000224634  -1.27905e-19
0.25  0.875  -0.0988286  -0.000625829  -0.000224191  1.21612e-19
0.25  0.890625  -0.126601  -0.000600113  -0.000215739  5.64383e-20
0.25  0.90625  -0.151058  -0.000568264  -0.000199956  -1.34614e-20
0.25  0.921875  -0.171853  -0.00053497  -0.00017762  -1.75563e-19
0.25  0.9375  -0.188784  -0.000503778  -0.000149592  9.84463e-21
0.25  0.953125  -0.201742  -0.000477231  -0.000116782  3.16986e-20
0.25  0.96875  -0.210727  -0.000457085  -8.01506e-05  1.899e-19
0.25  0.984375  -0.215916  -0.000444518  -4.07935e-05  1.12007e-19

0.265625  0  -0.274855  -0.000474192  -1.61885e-19  1.81546e-19
0.265625  0.015625  -0.272878  -0.000477629  5.17791e-05  1.12447e-19
0.265625  0.03125  -0.267017  -0.0004878  0.000101995  -1.74705e-19
0.265625  0.046875  -0.25746  -0.000504264  0.000149313  1.07174e-20
0.265625  0.0625  -0.244394  -0.000526169  0.000192657  2.3033e-19
0.265625  0.078125  -0.227868  -0.000552094  0.000231096  -1.23072e-19
0.265625  0.09375  -0.207793  -0.000579886  0.000263784  1.33054e-19
0.265625  0.109375  -0.184077  -0.000606553  0.000289988  -1.36725e-19
0.265625  0.125  -0.156755  -0.000628176  0.000309105  -3.83076e-20
0.265625  0.140625  -0.126061  -0.000639869  0.000320636  6.99724e-21
0.265625  0.15625  -0.092485  -0.000635925  0.000324142  6.59938e-20
0.265625  0.171875  -0.0568582  -0.000610251  0.000319223  -1.22038e-19
0.265625  0.1875  -0.0204337  -0.000557226  0.000305565  -1.89944e-19
0.265625  0.203125  0.0150655  -0.000472983  0.000283044  0
0.265625  0.21875  0.0474925  -0.000356916  0.000251911  4.59281e-20
0.265625  0.234375  0.0744697  -0.000212985  0.000212985  2.94856e-20
0.265625  0.25  0.0937423  -5.01399e-05  0.000167806  -9.88515e-21
0.265625  0.265625  0.103631  0.000118628  0.000118628  -5.81255e-20
0.265625  0.28125  0.103428  0.000278635  6.82279e-05  4.18697e-20
0.265625  0.296875  0.0935806  0.000416559  1.95426e-05  7.28064e-21
0.265625  0.3125  0.0755556  0.000523108  -2.4736e-05  1.84463e-19
0.265625  0.328125  0.0514789  0.000594369  -6.24891e-05  8.21922e-20
0.265625  0.34375  0.0236892  0.000631592  -9.23308e-05  -3.95475e-20
0.265625  0.359375  -0.00563001  0.000639816  -0.000113594  -1.26873e-19
0.265625  0.375  -0.0346645  0.000626082  -0.000126206  -8.77609e-20
0.265625  0.390625  -0.0620307  0.000597843  -0.000130521  4.22723e-20
0.265625  0.40625  -0.0867237  0.00056189  -0.000127184  -1.85393e-19
0.265625  0.421875  -0.108012  0.000523805  -0.00011703  -2.71255e-20
0.265625  0.4375  -0.125356  0.000487839  -0.000101012  9.80043e-20
0.265625  0.453125  -0.138423  0.000457053  -8.01579e-05  -2.17004e-21
0.265625  0.46875  -0.147207  0.000433591  -5.55679e-05  1.67695e-19
0.265625  0.484375  -0.152095  0.000418916  -2.84289e-05  -7.02874e-20
0.265625  0.5  -0.153637  0.000413922  -2.00154e-19  -2.61346e-20
0.265625  0.515625  -0.152095  0.000418916  2.84289e-05  1.27376e-20
0.265625  0.53125  -0.147207  0.000433591  5.55679e-05  1.35512e-19
0.265625  0.546875  -0.138423  0.000457053  8.01579e-05  -1.08502e-21
0.265625  0.5625  -0.125356  0.000487839  0.000101012  6.73632e-20
0.265625  0.578125  -0.108012  0.000523805  0.00011703  2.1273e-21
0.265625  0.59375  -0.0867237  0.00056189  0.000127184  -5.36262e-20
0.265625  0.609375  -0.0620307  0.000597843  0.000130521  2.66036e-19
0.265625  0.625  -0.0346645  0.000626082  0.000126206  -5.29423e-21
0.265625  0.640625  -0.00563001  0.000639816  0.000113594  -1.2575e-19
0.265625  0.65625  0.0236892  0.000631592  9.23308e-05  -7.04857e-20
0.265625  0.671875  0.0514789  0.000594369  6.24891e-05  1.75336e-19
0.265625  0.6875  0.0755556  0.000523108  2.4736e-05  -2.32956e-21
0.265625  0.703125  0.0935806  0.000416559  -1.95426e-05  -1.82917e-19
0.265625  0.71875  0.103428  0.000278635  -6.82279e-05  -1.76972e-19
0.265625  0.734375  0.103631  0.000118628  -0.000118628  -9.55368e-20
0.265625  0.75  0.0937423  -5.01399e-05  -0.000167806  -3.81834e-20
0.265625  0.765625  0.0744697  -0.000212985  -0.000212985  3.22302e-20
0.265625  0.78125  0.0474925  -0.000356916  -0.000251911  -2.90976e-20
0.265625  0.796875  0.0150655  -0.000472983  -0.000283044  -4.24528e-20
0.265625  0.8125  -0.0204337  -0.000557226  -0.000305565  -6.71385e-21
0.265625  0.828125  -0.0568582  -0.000610251  -0.000319223  1.21574e-19
0.265625  0.84375  -0.092485  -0.000635925  -0.000324142  4.85993e-20
0.265625  0.859375  -0.126061  -0.000639869  -0.000320636  -2.54027e-19
0.265625  0.875  -0.156755  -0.000628176  -0.000309105  3.14386e-20
0.265625  0.890625  -0.184077  -0.000606553  -0.000289988  -1.37821e-19
0.265625  0.90625  -0.207793  -0.000579886  -0.000263784  -2.02534e-20
0.265625  0.921875  -0.227868  -0.000552094  -0.000231096  -1.04477e-19
0.265625  0.9375  -0.244394  -0.000526169  -0.000192657  1.67738e-19
0.265625  0.953125  -0.25746  -0.000504264  -0.000149313  -4.84583e-20
0.265625  0.96875  -0.267017  -0.0004878  -0.000101995  -3.45643e-19
0.265625  0.984375  -0.272878  -0.000477629  -5.17791e-05  3.69361e-20

0.28125  0  -0.322157  -0.000511285  -3.27371e-19  7.79545e-20
0.28125  0.015625  -0.320086  -0.000513931  6.13731e-05  1.91783e-19
0.28125  0.03125  -0.314099  -0.000521838  0.000121154  -8.60444e-20
0.28125  0.046875  -0.304676  -0.000534802  0.000177935  2.12331e-19
0.28125  0.0625  -0.292147  -0.00055221  0.000230506  1.41209e-19
0.28125  0.078125  -0.276489  -0.000572856  0.000277806  2.17691e-19
0.28125  0.09375  -0.257464  -0.000594892  0.000318972  1.86357e-19
0.28125  0.109375  -0.234836  -0.000615802  0.000353404  -1.05263e-19
0.28125  0.125  -0.208478  -0.000632339  0.000380735  2.84721e-20
0.28125  0.140625  -0.178403  -0.000640465  0.000400749  5.61248e-20
0.28125  0.15625  -0.144799  -0.000635389  0.000413293  9.49433e-21
0.28125  0.171875  -0.108099  -0.000611836  0.000418201  1.07195e-19
0.28125  0.1875  -0.069075  -0.00056461  0.000415249  8.37869e-20
0.28125  0.203125  -0.0289302  -0.000489536  0.000404168  -4.88241e-20
0.28125  0.21875  0.0106416  -0.000384726  0.000384726  6.10311e-20
0.28125  0.234375  0.0474925  -0.000251911  0.000356916  2.60308e-20
0.28125  0.25  0.0792021  -9.73549e-05  0.000321183  -4.93853e-20
0.28125  0.265625  0.103428  6.82279e-05  0.000278635  4.30055e-20
0.28125  0.28125  0.118368  0.000231131  0.000231131  -2.50508e-19
0.28125  0.296875  0.123174  0.000377278  0.000181162  7.49179e-20
0.28125  0.3125  0.118161  0.000495189  0.00013155  8.31625e-20
0.28125  0.328125  0.104705  0.000578199  8.50274e-05  -7.11001e-21
0.28125  0.34375  0.0848848  0.000625195  4.3874e-05  3.35183e-20
0.28125  0.359375  0.0610411  0.000639847  9.67996e-06  -1.09877e-19
0.28125  0.375  0.0353955  0.000628909  -1.67047e-05  -1.45949e-19
0.28125  0.390625  0.00981943  0.000600362  -3.50844e-05  -3.10836e-19
0.28125  0.40625  -0.014228  0.000561934  -4.57703e-05  1.40607e-19
0.28125  0.421875  -0.0356309  0.000520219  -4.94361e-05  6.65607e-20
0.28125  0.4375  -0.0535237  0.000480336  -4.70098e-05  -2.44542e-19
0.28125  0.453125  -0.0673048  0.000446001  -3.96003e-05  8.09867e-20
0.28125  0.46875  -0.0767661  0.000419786  -2.84417e-05  1.169e-19
0.28125  0.484375  -0.0821404  0.000403394  -1.48219e-05  7.53771e-20
0.28125  0.5  -0.0838603  0.00039782  1.48344e-19  1.6712e-19
0.28125  0.515625  -0.0821404  0.000403394  1.48219e-05  1.24318e-19
0.28125  0.53125  -0.0767661  0.000419786  2.84417e-05  1.93947e-19
0.28125  0.546875  -0.0673048  0.000446001  3.96003e-05  -6.65837e-20
0.28125  0.5625  -0.0535237  0.000480336  4.70098e-05  -6.13863e-20
0.28125  0.578125  -0.0356309  0.000520219  4.94361e-05  -2.31898e-19
0.28125  0.59375  -0.014228  0.000561934  4.57703e-05  -3.33774e-20
0.28125  0.609375  0.00981943  0.000600362  3.50844e-05  -1.53845e-19
0.28125  0.625  0.0353955  0.000628909  1.67047e-05  -1.86226e-19
0.28125  0.640625  0.0610411  0.000639847  -9.67996e-06  -2.22823e-19
0.28125  0.65625  0.0848848  0.000625195  -4.3874e-05  -2.28075e-20
0.28125  0.671875  0.104705  0.000578199  -8.50274e-05  3.65875e-20
0.28125  0.6875  0.118161  0.000495189  -0.00013155  -6.51041e-20
0.28125  0.703125  0.123174  0.000377278  -0.000181162  -2.70008e-20
0.28125  0.71875  0.118368  0.000231131  -0.000231131  -1.61338e-19
0.28125  0.734375  0.103428  6.82279e-05  -0.000278635  8.10611e-20
0.28125  0.75  0.0792021  -9.73549e-05  -0.000321183  1.08666e-20
0.28125  0.765625  0.0474925  -0.000251911  -0.000356916  1.37784e-19
0.28125  0.78125  0.0106416  -0.000384726  -0.000384726  1.79666e-20
0.28125  0.796875  -0.0289302  -0.000489536  -0.000404168  1.85926e-20
0.28125  0.8125  -0.069075  -0.00056461  -0.000415249  7.45617e-20
0.28125  0.828125  -0.108099  -0.000611836  -0.000418201  -3.45017e-20
0.28125  0.84375  -0.144799  -0.000635389  -0.000413293  2.95994e-19
0.28125  0.859375  -0.178403  -0.000640465  -0.000400749  -5.65619e-20
0.28125  0.875  -0.208478  -0.000632339  -0.000380735  2.54358e-19
0.28125  0.890625  -0.234836  -0.000615802  -0.000353404  -7.72172e-20
0.28125  0.90625  -0.257464  -0.000594892  -0.000318972  -2.46931e-20
0.28125  0.921875  -0.276489  -0.000572856  -0.000277806  2.53854e-19
0.28125  0.9375  -0.292147  -0.00055221  -0.000230506  2.45025e-19
0.28125  0.953125  -0.304676  -0.000534802  -0.000177935  1.20494e-19
0.28125  0.96875  -0.314099  -0.000521838  -0.000121154  -2.17462e-19
0.28125  0.984375  -0.320086  -0.000513931  -6.13731e-05  1.73177e-19

0.296875  0  -0.358263  -0.000546807  -4.74991e-19  1.20071e-19
0.296875  0.015625  -0.356564  -0.000548911  6.99036e-05  6.5474e-19
0.296875  0.03125  -0.351609  -0.000555183  0.000138218  2.86631e-19
0.296875  0.046875  -0.343627  -0.000565392  0.000203376  7.03604e-20
0.296875  0.0625  -0.332632  -0.000578905  0.000263879  1.16077e-19
0.296875  0.078125  -0.318412  -0.000594619  0.000318452  -2.41802e-20
0.296875  0.09375  -0.300722  -0.000610978  0.000366216  5.16817e-20
0.296875  0.109375  -0.279383  -0.000625947  0.000406708  -1.0393e-19
0.296875  0.125  -0.254264  -0.000636902  0.000439787  -4.01422e-20
0.296875  0.140625  -0.225272  -0.000640559  0.000465524  1.9323e-20
0.296875  0.15625  -0.192394  -0.000632986  0.000484115  -5.98973e-20
0.296875  0.171875  -0.155766  -0.000609755  0.000495775  7.07355e-20
0.296875  0.1875  -0.115762  -0.000566312  0.000500629  1.19369e-19
0.296875  0.203125  -0.0730966  -0.00049863  0.00049863  -2.07595e-22
0.296875  0.21875  -0.0289302  -0.000404168  0.000489536  1.92979e-19
0.296875  0.234375  0.0150655  -0.000283044  0.000472983  -6.46189e-20
