# D = 0
# z-slice at iz = N/2 (z = p/2)
# x/p  y/p  delta  vx  vy  vz
0.234375  0.921875  0.000864434  -0.00052517  7.32541e-05  5.78524e-20
0.234375  0.9375  0.00090556  -0.000484501  5.95124e-05  2.34958e-20
0.234375  0.953125  0.000937966  -0.000448767  4.51707e-05  5.02097e-20
0.234375  0.96875  0.000961338  -0.000421123  3.03714e-05  6.91565e-20
0.234375  0.984375  0.000975452  -0.000403715  1.52634e-05  -1.05523e-19

0.25  0  0  -0.000391782  -6.13745e-20  5.27009e-20
0.25  0.015625  0  -0.000397805  1.68962e-20  4.54151e-20
0.25  0.03125  -4.44089e-16  -0.00041547  -3.51802e-20  7.13318e-20
0.25  0.046875  0  -0.000443546  -9.42302e-20  1.03112e-19
0.25  0.0625  0  -0.000479881  -3.17107e-20  4.91621e-20
0.25  0.078125  0  -0.000521313  -5.25621e-20  5.48173e-20
0.25  0.09375  0  -0.000563611  4.57967e-21  9.16628e-20
0.25  0.109375  4.44089e-16  -0.000601541  2.59515e-20  9.85323e-21
0.25  0.125  0  -0.000629101  -3.02189e-20  9.42996e-20
0.25  0.140625  0  -0.000639994  -1.47833e-19  2.94903e-20
0.25  0.15625  0  -0.00062831  -2.2423e-19  -1.00614e-20
0.25  0.171875  4.44089e-16  -0.000589377  -6.52083e-20  -1.23859e-20
0.25  0.1875  4.44089e-16  -0.000520633  -3.50414e-20  5.63785e-20
0.25  0.203125  0  -0.000422352  -1.01854e-19  -1.18482e-20
0.25  0.21875  -4.44089e-16  -0.000298017  -4.79911e-20  1.16738e-19
0.25  0.234375  0  -0.000154216  -7.6195e-20  -1.96891e-20
0.25  0.25  4.44089e-16  -1.8666e-19  -1.30503e-19  -3.18723e-20
0.25  0.265625  -2.22045e-16  0.000154216  -9.06854e-20  7.81493e-21
0.25  0.28125  0  0.000298017  -6.79751e-20  4.18762e-20
0.25  0.296875  -4.44089e-16  0.000422352  -1.40504e-19  -1.71738e-20
0.25  0.3125  8.88178e-16  0.000520633  -1.66048e-19  4.08961e-20
0.25  0.328125  8.88178e-16  0.000589377  -5.95357e-20  4.0766e-20
0.25  0.34375  0  0.00062831  -3.3723e-20  -6.76542e-21
0.25  0.359375  0  0.000639994  -1.23096e-19  2.11463e-20
0.25  0.375  -4.44089e-16  0.000629101  -1.45994e-19  -9.73527e-20
0.25  0.390625  -4.44089e-16  0.000601541  -5.71765e-20  -4.44089e-20
0.25  0.40625  0  0.000563611  7.29972e-20  -6.31439e-21
0.25  0.421875  0  0.000521313  1.56819e-20  -7.27543e-20
0.25  0.4375  0  0.000479881  -6.05765e-20  -2.65066e-20
0.25  0.453125  -2.22045e-16  0.000443546  -8.8124e-21  4.16334e-22
0.25  0.46875  0  0.00041547  -4.8607e-20  -1.22818e-19
0.25  0.484375  0  0.000397805  -3.37924e-20  2.33147e-20
0.25  0.5  4.44089e-16  0.000391782  4.56232e-20  5.33948e-20
0.25  0.515625  0  0.000397805  -1.43982e-20  -6.62664e-21
0.25  0.53125  0  0.00041547  -1.04083e-20  1.81452e-20
0.25  0.546875  -4.44089e-16  0.000443546  4.76355e-20  -8.85403e-20
0.25  0.5625  0  0.000479881  1.41553e-20  1.92901e-20
0.25  0.578125  -2.22045e-16  0.000521313  1.07345e-19  7.08461e-20
0.25  0.59375  -4.44089e-16  0.000563611  1.80966e-19  -3.85803e-20
0.25  0.609375  0  0.000601541  6.66134e-20  -2.96291e-20
0.25  0.625  -4.44089e-16  0.000629101  -8.1532e-21  2.31065e-20
0.25  0.640625  0  0.000639994  2.71658e-20  -5.44183e-20
0.25  0.65625  0  0.00062831  1.27953e-19  4.75314e-21
0.25  0.671875  4.44089e-16  0.000589377  1.11612e-19  -2.56739e-20
0.25  0.6875  4.44089e-16  0.000520633  1.34615e-20  -5.0307e-21
0.25  0.703125  -4.44089e-16  0.000422352  4.57707e-20  2.82066e-20
0.25  0.71875  0  0.000298017  1.22593e-19  -7.50962e-20
0.25  0.734375  -4.44089e-16  0.000154216  1.03123e-19  -5.21718e-20
0.25  0.75  0  2.02467e-19  6.46271e-20  1.44795e-20
0.25  0.765625  0  -0.000154216  1.17464e-19  6.52429e-20
0.25  0.78125  -4.44089e-16  -0.000298017  1.42724e-19  -3.15026e-20
0.25  0.796875  0  -0.000422352  8.43856e-20  9.06393e-20
0.25  0.8125  8.88178e-16  -0.000520633  1.44572e-19  -3.55965e-20
0.25  0.828125  4.44089e-16  -0.000589377  1.06113e-19  -2.76515e-20
0.25  0.84375  4.44089e-16  -0.00062831  -6.25541e-20  1.82493e-20
0.25  0.859375  0  -0.000639994  2.42861e-21  6.05072e-20
0.25  0.875  0  -0.000629101  1.07657e-19  2.40433e-20
0.25  0.890625  0  -0.000601541  1.49603e-19  9.45077e-20
0.25  0.90625  8.88178e-16  -0.000563611  1.12896e-19  1.06859e-20
0.25  0.921875  0  -0.000521313  3.9517e-20  8.64933e-20
0.25  0.9375  8.88178e-16  -0.000479881  4.23273e-20  1.09045e-19
0.25  0.953125  0  -0.000443546  -3.79211e-20  1.7833e-20
0.25  0.96875  -4.44089e-16  -0.00041547  3.1572e-21  -1.45717e-21
0.25  0.984375  -4.44089e-16  -0.000397805  3.64986e-20  3.31679e-20

0.265625  0  -0.000980171  -0.000397774  -3.44536e-20  2.81063e-20
0.265625  0.015625  -0.000975452  -0.000403711  1.52636e-05  -4.99375e-20
0.265625  0.03125  -0.000961338  -0.000421119  3.03717e-05  -2.08367e-19
0.265625  0.046875  -0.000937966  -0.000448764  4.51711e-05  -2.03998e-19
0.265625  0.0625  -0.00090556  -0.000484498  5.95129e-05  -2.03805e-19
0.265625  0.078125  -0.000864434  -0.000525169  7.32547e-05  -1.19756e-19
0.265625  0.09375  -0.000814983  -0.00056657  8.6262e-05  -4.93276e-20
0.265625  0.109375  -0.000757683  -0.000603509  9.841e-05  -7.89444e-20
0.265625  0.125  -0.000693086  -0.000630051  0.000109585  -1.33129e-19
0.265625  0.140625  -0.000621814  -0.000639979  0.000119683  -1.53535e-19
0.265625  0.15625  -0.000544554  -0.000627474  0.000128616  -1.70517e-19
0.265625  0.171875  -0.00046205  -0.000587953  0.000136304  -2.13837e-20
0.265625  0.1875  -0.000375095  -0.00051892  0.000142683  2.89064e-20
0.265625  0.203125  -0.000284529  -0.000420679  0.000147698  7.68415e-20
0.265625  0.21875  -0.000191222  -0.000296695  0.000151309  6.45331e-20
0.265625  0.234375  -9.60736e-05  -0.000153488  0.000153488  -3.44226e-20
0.265625  0.25  4.44089e-16  -1.00214e-19  0.000154216  5.50195e-20
0.265625  0.265625  9.60736e-05  0.000153488  0.000153488  6.90167e-20
0.265625  0.28125  0.000191222  0.000296694  0.000151309  4.55101e-20
0.265625  0.296875  0.000284529  0.000420678  0.000147698  -5.33777e-20
0.265625  0.3125  0.000375095  0.000518919  0.000142682  3.26217e-19
0.265625  0.328125  0.00046205  0.000587951  0.000136303  1.88642e-20
0.265625  0.34375  0.000544554  0.000627472  0.000128615  2.1597e-19
0.265625  0.359375  0.000621814  0.000639977  0.000119683  2.20323e-20
0.265625  0.375  0.000693086  0.00063005  0.000109584  9.5925e-20
0.265625  0.390625  0.000757683  0.000603508  9.84093e-05  1.6533e-19
0.265625  0.40625  0.000814983  0.00056657  8.62613e-05  2.36931e-19
0.265625  0.421875  0.000864434  0.00052517  7.32541e-05  4.12002e-20
0.265625  0.4375  0.00090556  0.000484501  5.95124e-05  1.56629e-19
0.265625  0.453125  0.000937966  0.000448767  4.51707e-05  1.53597e-19
0.265625  0.46875  0.000961338  0.000421123  3.03714e-05  9.29061e-20
0.265625  0.484375  0.000975452  0.000403715  1.52634e-05  -9.40324e-20
0.265625  0.5  0.000980171  0.000397778  -3.71342e-20  2.17376e-20
0.265625  0.515625  0.000975452  0.000403715  -1.52634e-05  2.15882e-19
0.265625  0.53125  0.000961338  0.000421123  -3.03714e-05  1.85115e-19
0.265625  0.546875  0.000937966  0.000448767  -4.51707e-05  1.51618e-19
0.265625  0.5625  0.00090556  0.000484501  -5.95124e-05  7.36184e-20
0.265625  0.578125  0.000864434  0.00052517  -7.32541e-05  1.40683e-19
0.265625  0.59375  0.000814983  0.00056657  -8.62613e-05  1.93585e-19
0.265625  0.609375  0.000757683  0.000603508  -9.84093e-05  1.2439e-19
0.265625  0.625  0.000693086  0.00063005  -0.000109584  -9.81263e-20
0.265625  0.640625  0.000621814  0.000639977  -0.000119683  1.03799e-19
0.265625  0.65625  0.000544554  0.000627472  -0.000128615  1.24e-19
0.265625  0.671875  0.00046205  0.000587951  -0.000136303  6.54188e-20
0.265625  0.6875  0.000375095  0.000518919  -0.000142682  1.19765e-19
0.265625  0.703125  0.000284529  0.000420678  -0.000147698  6.49382e-21
0.265625  0.71875  0.000191222  0.000296694  -0.000151309  -9.67811e-20
0.265625  0.734375  9.60736e-05  0.000153488  -0.000153488  -3.41818e-20
0.265625  0.75  0  2.30749e-19  -0.000154216  3.98564e-20
0.265625  0.765625  -9.60736e-05  -0.000153488  -0.000153488  -3.41257e-20
0.265625  0.78125  -0.000191222  -0.000296695  -0.000151309  7.94316e-20
0.265625  0.796875  -0.000284529  -0.000420679  -0.000147698  -1.0029e-19
0.265625  0.8125  -0.000375095  -0.00051892  -0.000142683  -2.06657e-20
0.265625  0.828125  -0.00046205  -0.000587953  -0.000136304  -1.58601e-19
0.265625  0.84375  -0.000544554  -0.000627474  -0.000128616  4.841e-20
0.265625  0.859375  -0.000621814  -0.000639979  -0.000119683  -2.66534e-20
0.265625  0.875  -0.000693086  -0.000630051  -0.000109585  8.73356e-21
0.265625  0.890625  -0.000757683  -0.000603509  -9.841e-05  -1.19916e-19
0.265625  0.90625  -0.000814983  -0.00056657  -8.6262e-05  2.89211e-20
0.265625  0.921875  -0.000864434  -0.000525169  -7.32547e-05  3.72845e-20
0.265625  0.9375  -0.00090556  -0.000484498  -5.95129e-05  -2.91607e-19
0.265625  0.953125  -0.000937966  -0.000448764  -4.51711e-05  -2.77898e-19
0.265625  0.96875  -0.000961338  -0.000421119  -3.03717e-05  -3.96208e-21
0.265625  0.984375  -0.000975452  -0.000403711  -1.52636e-05  -3.93455e-20

0.28125  0  -0.0019509  -0.000415349  -5.94553e-20  -4.62923e-19
0.28125  0.015625  -0.00194151  -0.000421028  3.03654e-05  -4.38085e-19
0.28125  0.03125  -0.00191342  -0.000437663  6.03716e-05  -5.65495e-20
0.28125  0.046875  -0.0018669  -0.000464016  8.96688e-05  -4.09507e-19
0.28125  0.0625  -0.0018024  -0.000497951  0.000117925  -5.1152e-20
0.28125  0.078125  -0.00172054  -0.000536348  0.000144835  -3.3281e-19
0.28125  0.09375  -0.00162212  -0.00057508  0.000170122  2.45283e-19
0.28125  0.109375  -0.00150807  -0.000609086  0.000193549  -2.27655e-19
0.28125  0.125  -0.0013795  -0.000632622  0.000214912  -3.16029e-19
0.28125  0.140625  -0.00123764  -0.000639713  0.000234046  -7.08616e-20
0.28125  0.15625  -0.00108386  -0.00062481  0.000250821  -1.37157e-20
0.28125  0.171875  -0.000919649  -0.000583583  0.000265138  -1.28975e-19
0.28125  0.1875  -0.000746578  -0.000513732  0.000276926  -2.08235e-19
0.28125  0.203125  -0.000566317  -0.000415644  0.000286134  -1.63263e-19
0.28125  0.21875  -0.000380602  -0.00029273  0.00029273  0
0.28125  0.234375  -0.000191222  -0.000151309  0.000296695  3.14434e-20
0.28125  0.25  0  -4.10314e-20  0.000298017  3.15159e-20
0.28125  0.265625  0.000191222  0.000151309  0.000296694  1.40727e-20
0.28125  0.28125  0.000380602  0.000292729  0.000292729  1.07795e-19
0.28125  0.296875  0.000566317  0.000415642  0.000286133  -1.23157e-19
0.28125  0.3125  0.000746578  0.000513729  0.000276924  2.07755e-19
0.28125  0.328125  0.000919649  0.000583579  0.000265136  5.15425e-20
0.28125  0.34375  0.00108386  0.000624806  0.000250819  3.82385e-19
0.28125  0.359375  0.00123764  0.000639709  0.000234043  -9.3199e-20
0.28125  0.375  0.0013795  0.000632619  0.000214909  1.41138e-19
0.28125  0.390625  0.00150807  0.000609084  0.000193546  1.05198e-19
0.28125  0.40625  0.00162212  0.00057508  0.00017012  2.35805e-19
0.28125  0.421875  0.00172054  0.00053635  0.000144832  3.19927e-19
0.28125  0.4375  0.0018024  0.000497954  0.000117923  8.77827e-21
0.28125  0.453125  0.0018669  0.000464021  8.96672e-05  3.65919e-19
0.28125  0.46875  0.00191342  0.000437669  6.03705e-05  -5.82718e-21
0.28125  0.484375  0.00194151  0.000421035  3.03648e-05  1.99788e-19
0.28125  0.5  0.0019509  0.000415356  2.3101e-19  3.57183e-19
0.28125  0.515625  0.00194151  0.000421035  -3.03648e-05  2.57707e-19
0.28125  0.53125  0.00191342  0.000437669  -6.03705e-05  4.3609e-20
0.28125  0.546875  0.0018669  0.000464021  -8.96672e-05  1.89709e-19
0.28125  0.5625  0.0018024  0.000497954  -0.000117923  9.49512e-20
0.28125  0.578125  0.00172054  0.00053635  -0.000144832  1.62823e-19
0.28125  0.59375  0.00162212  0.00057508  -0.00017012  3.36539e-19
0.28125  0.609375  0.00150807  0.000609084  -0.000193546  3.53958e-19
0.28125  0.625  0.0013795  0.000632619  -0.000214909  1.53402e-19
0.28125  0.640625  0.00123764  0.000639709  -0.000234043  5.23173e-20
0.28125  0.65625  0.00108386  0.000624806  -0.000250819  4.61602e-19
0.28125  0.671875  0.000919649  0.000583579  -0.000265136  1.77718e-19
0.28125  0.6875  0.000746578  0.000513729  -0.000276924  1.00961e-19
0.28125  0.703125  0.000566317  0.000415642  -0.000286133  1.12099e-19
0.28125  0.71875  0.000380602  0.000292729  -0.000292729  2.91808e-20
0.28125  0.734375  0.000191222  0.000151309  -0.000296694  -1.29042e-19
0.28125  0.75  4.44089e-16  3.07184e-19  -0.000298017  4.9165e-20
0.28125  0.765625  -0.000191222  -0.000151309  -0.000296695  -9.8446e-20
0.28125  0.78125  -0.000380602  -0.00029273  -0.00029273  0
0.28125  0.796875  -0.000566317  -0.000415644  -0.000286134  -1.0165e-19
0.28125  0.8125  -0.000746578  -0.000513732  -0.000276926  -2.41805e-19
0.28125  0.828125  -0.000919649  -0.000583583  -0.000265138  -2.02334e-19
0.28125  0.84375  -0.00108386  -0.00062481  -0.000250821  -2.78746e-19
0.28125  0.859375  -0.00123764  -0.000639713  -0.000234046  -3.7535e-20
0.28125  0.875  -0.0013795  -0.000632622  -0.000214912  -3.66994e-19
0.28125  0.890625  -0.00150807  -0.000609086  -0.000193549  -2.93759e-19
0.28125  0.90625  -0.00162212  -0.00057508  -0.000170122  -8.98135e-20
0.28125  0.921875  -0.00172054  -0.000536348  -0.000144835  3.64837e-21
0.28125  0.9375  -0.0018024  -0.000497951  -0.000117925  -7.19655e-20
0.28125  0.953125  -0.0018669  -0.000464016  -8.96688e-05  -2.63611e-19
0.28125  0.96875  -0.00191342  -0.000437663  -6.03716e-05  -4.7381e-20
0.28125  0.984375  -0.00194151  -0.000421028  -3.03654e-05  -4.65641e-19

0.296875  0  -0.00290285  -0.000443263  6.53828e-20  9.95591e-20
0.296875  0.015625  -0.00288887  -0.000448512  4.51464e-05  -3.60364e-19
0.296875  0.03125  -0.00284707  -0.000463855  8.96384e-05  -4.26233e-20
0.296875  0.046875  -0.00277785  -0.000488062  0.000132848  -2.53054e-19
0.296875  0.0625  -0.00268188  -0.00051902  0.000174196  -4.40186e-19
0.296875  0.078125  -0.00256008  -0.000553679  0.000213176  -4.51564e-20
0.296875  0.09375  -0.00241363  -0.00058805  0.000249364  -3.07243e-19
0.296875  0.109375  -0.00224393  -0.000617296  0.000282428  -2.47152e-19
0.296875  0.125  -0.00205262  -0.00063599  0.00031213  -7.48659e-20
0.296875  0.140625  -0.00184155  -0.00063855  0.000338316  -6.6599e-20
0.296875  0.15625  -0.00161274  -0.000619857  0.000360911  2.08694e-20
0.296875  0.171875  -0.00136839  -0.000575984  0.000379901  -7.32185e-20
0.296875  0.1875  -0.00111087  -0.00050493  0.000395316  2.22129e-20
0.296875  0.203125  -0.000842652  -0.000407209  0.000407209  -2.75212e-19
0.296875  0.21875  -0.000566317  -0.000286134  0.000415644  -1.87102e-19
0.296875  0.234375  -0.000284529  -0.000147698  0.000420679  3.31921e-20
0.296875  0.25  -2.22045e-16  -1.04533e-19  0.000422352  5.04628e-20
0.296875  0.265625  0.000284529  0.000147698  0.000420678  3.24691e-21
0.296875  0.28125  0.000566317  0.000286133  0.000415642  5.84624e-20
0.296875  0.296875  0.000842652  0.000407206  0.000407206  1.92853e-19
0.296875  0.3125  0.00111087  0.000504925  0.000395312  -2.75677e-20
0.296875  0.328125  0.00136839  0.000575978  0.000379897  3.4231e-19
0.296875  0.34375  0.00161274  0.000619851  0.000360906  1.04179e-19
0.296875  0.359375  0.00184155  0.000638544  0.00033831  2.27712e-19
0.296875  0.375  0.00205262  0.000635985  0.000312124  -1.09778e-19
0.296875  0.390625  0.00224393  0.000617293  0.000282423  2.4516e-19
0.296875  0.40625  0.00241363  0.000588049  0.000249359  2.88556e-19
0.296875  0.421875  0.00256008  0.00055368  0.000213171  -6.86967e-20
0.296875  0.4375  0.00268188  0.000519023  0.000174192  4.39007e-19
0.296875  0.453125  0.00277785  0.000488068  0.000132844  5.33783e-20
0.296875  0.46875  0.00284707  0.000463863  8.9636e-05  -2.84075e-20
0.296875  0.484375  0.00288887  0.000448521  4.51452e-05  1.94493e-19
0.296875  0.5  0.00290285  0.000443272  1.30387e-19  -1.10387e-19
0.296875  0.515625  0.00288887  0.000448521  -4.51452e-05  2.67844e-19
0.296875  0.53125  0.00284707  0.000463863  -8.9636e-05  9.93171e-20
0.296875  0.546875  0.00277785  0.000488068  -0.000132844  6.00152e-19
0.296875  0.5625  0.00268188  0.000519023  -0.000174192  3.67125e-19
0.296875  0.578125  0.00256008  0.00055368  -0.000213171  -7.11134e-20
0.296875  0.59375  0.00241363  0.000588049  -0.000249359  4.46408e-19
0.296875  0.609375  0.00224393  0.000617293  -0.000282423  2.08005e-19
0.296875  0.625  0.00205262  0.000635985  -0.000312124  1.88191e-19
0.296875  0.640625  0.00184155  0.000638544  -0.00033831  9.20199e-20
0.296875  0.65625  0.00161274  0.000619851  -0.000360906  2.32072e-19
0.296875  0.671875  0.00136839  0.000575978  -0.000379897  -5.82039e-21
0.296875  0.6875  0.00111087  0.000504925  -0.000395312  7.26147e-20
0.296875  0.703125  0.000842652  0.000407206  -0.000407206  1.43861e-19
0.296875  0.71875  0.000566317  0.000286133  -0.000415642  4.31297e-20
0.296875  0.734375  0.000284529  0.000147698  -0.000420678  -2.34419e-20
0.296875  0.75  0  3.72686e-19  -0.000422352  5.94036e-20
0.296875  0.765625  -0.000284529  -0.000147698  -0.000420679  2.66964e-20
0.296875  0.78125  -0.000566317  -0.000286134  -0.000415644  -1.58434e-19
0.296875  0.796875  -0.000842652  -0.000407209  -0.000407209  -1.47101e-19
0.296875  0.8125  -0.00111087  -0.00050493  -0.000395316  1.7366e-19
0.296875  0.828125  -0.00136839  -0.000575984  -0.000379901  -2.69561e-19
0.296875  0.84375  -0.00161274  -0.000619857  -0.000360911  -1.77756e-19
0.296875  0.859375  -0.00184155  -0.00063855  -0.000338316  -2.22643e-19
0.296875  0.875  -0.00205262  -0.00063599  -0.00031213  9.707e-20
0.296875  0.890625  -0.00224393  -0.000617296  -0.000282428  -1.68352e-19
0.296875  0.90625  -0.00241363  -0.00058805  -0.000249364  -2.16362e-19
0.296875  0.921875  -0.00256008  -0.000553679  -0.000213176  8.7131e-21
0.296875  0.9375  -0.00268188  -0.00051902  -0.000174196  -1.64465e-19
0.296875  0.953125  -0.00277785  -0.000488062  -0.000132848  -1.75194e-19
0.296875  0.96875  -0.00284707  -0.000463855  -8.96384e-05  -3.54465e-20
0.296875  0.984375  -0.00288887  -0.000448512  -4.51464e-05  -3.85164e-19

0.3125  0  -0.00382683  -0.000479354  2.39974e-20  -6.70071e-19
0.3125  0.015625  -0.00380841  -0.000484002  5.94532e-05  2.68828e-20
0.3125  0.03125  -0.0037533  -0.000497547  0.000117831  -4.982e-19
0.3125  0.046875  -0.00366205  -0.000518779  0.000174117  5.27281e-21
0.3125  0.0625  -0.00353553  -0.000545638  0.000227401  -4.93576e-19
0.3125  0.078125  -0.00337497  -0.000575195  0.000276929  -6.37895e-19
0.3125  0.09375  -0.0031819  -0.000603666  0.000322122  -6.2852e-19
0.3125  0.109375  -0.00295818  -0.000626538  0.000362594  -6.53836e-19
0.3125  0.125  -0.00270598  -0.000638818  0.000398142  1.26088e-19
0.3125  0.140625  -0.00242772  -0.000635453  0.000428735  -6.69805e-19
0.3125  0.15625  -0.00212608  -0.000611886  0.000454478  -2.94235e-19
0.3125  0.171875  -0.00180396  -0.00056471  0.000475578  1.18124e-19
0.3125  0.1875  -0.00146447  -0.0004923  0.0004923  -1.08476e-20
0.3125  0.203125  -0.00111087  -0.000395316  0.00050493  -1.23849e-19
0.3125  0.21875  -0.000746578  -0.000276926  0.000513732  -2.58186e-19
0.3125  0.234375  -0.000375095  -0.000142683  0.00051892  -9.09035e-20
0.3125  0.25  0  -1.31912e-19  0.000520633  1.97491e-20
0.3125  0.265625  0.000375095  0.000142682  0.000518919  4.54988e-20
0.3125  0.28125  0.000746578  0.000276924  0.000513729  4.50514e-20
0.3125  0.296875  0.00111087  0.000395312  0.000504925  5.37942e-21
0.3125  0.3125  0.00146447  0.000492294  0.000492294  -1.08879e-19
0.3125  0.328125  0.00180396  0.000564703  0.000475571  2.69883e-19
0.3125  0.34375  0.00212608  0.000611878  0.00045447  2.88372e-19
0.3125  0.359375  0.00242772  0.000635444  0.000428726  -8.79185e-20
0.3125  0.375  0.00270598  0.00063881  0.000398133  5.2444e-19
0.3125  0.390625  0.00295818  0.000626532  0.000362584  6.3531e-19
0.3125  0.40625  0.0031819  0.000603663  0.000322113  -7.81241e-20
0.3125  0.421875  0.00337497  0.000575194  0.000276921  6.94812e-19
0.3125  0.4375  0.00353553  0.000545641  0.000227394  5.23685e-19
0.3125  0.453125  0.00366205  0.000518784  0.000174111  -1.05177e-19
0.3125  0.46875  0.0037533  0.000497555  0.000117827  5.97151e-19
0.3125  0.484375  0.00380841  0.000484011  5.9451e-05  4.80894e-19
0.3125  0.5  0.00382683  0.000479363  4.46164e-19  6.01739e-19
0.3125  0.515625  0.00380841  0.000484011  -5.9451e-05  -3.5428e-20
0.3125  0.53125  0.0037533  0.000497555  -0.000117827  5.90525e-19
0.3125  0.546875  0.00366205  0.000518784  -0.000174111  2.2789e-20
0.3125  0.5625  0.00353553  0.000545641  -0.000227394  -7.92998e-20
0.3125  0.578125  0.00337497  0.000575194  -0.000276921  5.22242e-19
0.3125  0.59375  0.0031819  0.000603663  -0.000322113  4.48323e-20
0.3125  0.609375  0.00295818  0.000626532  -0.000362584  1.2869e-19
0.3125  0.625  0.00270598  0.00063881  -0.000398133  2.49452e-19
0.3125  0.640625  0.00242772  0.000635444  -0.000428726  -5.27511e-20
0.3125  0.65625  0.00212608  0.000611878  -0.00045447  1.99883e-19
0.3125  0.671875  0.00180396  0.000564703  -0.000475571  2.15855e-19
0.3125  0.6875  0.00146447  0.000492294  -0.000492294  3.92191e-19
0.3125  0.703125  0.00111087  0.000395312  -0.000504925  -5.64764e-20
0.3125  0.71875  0.000746578  0.000276924  -0.000513729  8.44309e-20
0.3125  0.734375  0.000375095  0.000142682  -0.000518919  4.13159e-20
0.3125  0.75  4.44089e-16  3.12633e-19  -0.000520633  1.50357e-19
0.3125  0.765625  -0.000375095  -0.000142683  -0.00051892  -8.67191e-20
0.3125  0.78125  -0.000746578  -0.000276926  -0.000513732  -9.53601e-20
0.3125  0.796875  -0.00111087  -0.000395316  -0.00050493  2.75983e-20
0.3125  0.8125  -0.00146447  -0.0004923  -0.0004923  7.64961e-20
0.3125  0.828125  -0.00180396  -0.00056471  -0.000475578  -2.36248e-19
0.3125  0.84375  -0.00212608  -0.000611886  -0.000454478  -2.11197e-19
0.3125  0.859375  -0.00242772  -0.000635453  -0.000428735  -5.23381e-19
0.3125  0.875  -0.00270598  -0.000638818  -0.000398142  -2.26572e-19
0.3125  0.890625  -0.00295818  -0.000626538  -0.000362594  -6.7017e-19
0.3125  0.90625  -0.0031819  -0.000603666  -0.000322122  -7.86801e-19
0.3125  0.921875  -0.00337497  -0.000575195  -0.000276929  -1.45818e-19
0.3125  0.9375  -0.00353553  -0.000545638  -0.000227401  -7.80374e-19
0.3125  0.953125  -0.00366205  -0.000518779  -0.000174117  -9.85447e-20
0.3125  0.96875  -0.0037533  -0.000497547  -0.000117831  1.1307e-19
0.3125  0.984375  -0.00380841  -0.000484002  -5.94532e-05  -2.77248e-20

0.328125  0  -0.00471397  -0.000520448  -1.52324e-19  -1.10672e-18
0.328125  0.015625  -0.00469127  -0.000524336  7.31402e-05  -6.01185e-19
0.328125  0.03125  -0.00462339  -0.000535612  0.000144638  -1.07253e-18
0.328125  0.046875  -0.00451099  -0.00055311  0.00021296  3.9401e-20
0.328125  0.0625  -0.00435514  -0.00057487  0.000276774  -1.19789e-18
0.328125  0.078125  -0.00415735  -0.00059814  0.000335031  1.4345e-19
0.328125  0.09375  -0.00391952  -0.000619427  0.000387001  -8.27041e-20
0.328125  0.109375  -0.00364395  -0.000634634  0.000432297  -5.68793e-19
0.328125  0.125  -0.00333328  -0.000639315  0.00047085  -5.62598e-19
0.328125  0.140625  -0.00299051  -0.000629051  0.000502873  -2.44088e-20
0.328125  0.15625  -0.00261894  -0.000599949  0.000528796  -1.74781e-19
0.328125  0.171875  -0.00222215  -0.000549194  0.000549194  -7.34882e-19
0.328125  0.1875  -0.00180396  -0.000475578  0.00056471  5.65297e-20
0.328125  0.203125  -0.00136839  -0.000379901  0.000575984  -3.48289e-19
0.328125  0.21875  -0.000919649  -0.000265138  0.000583583  -1.46719e-19
0.328125  0.234375  -0.00046205  -0.000136304  0.000587953  -1.4726e-19
0.328125  0.25  -4.44089e-16  -7.98182e-20  0.000589377  -8.26931e-20
0.328125  0.265625  0.00046205  0.000136303  0.000587951  -1.63547e-20
0.328125  0.28125  0.000919649  0.000265136  0.000583579  9.7723e-20
0.328125  0.296875  0.00136839  0.000379897  0.000575978  1.45918e-19
0.328125  0.3125  0.00180396  0.000475571  0.000564703  -9.28886e-20
0.328125  0.328125  0.00222215  0.000549184  0.000549184  3.54856e-19
0.328125  0.34375  0.00261894  0.000599938  0.000528785  0
0.328125  0.359375  0.00299051  0.000629039  0.000502861  2.92359e-19
0.328125  0.375  0.00333328  0.000639304  0.000470837  9.77272e-21
0.328125  0.390625  0.00364395  0.000634626  0.000432283  6.55036e-19
0.328125  0.40625  0.00391952  0.000619421  0.000386988  6.05365e-20
0.328125  0.421875  0.00415735  0.000598137  0.000335018  4.76839e-20
0.328125  0.4375  0.00435514  0.00057487  0.000276763  1.19081e-18
0.328125  0.453125  0.00451099  0.000553113  0.000212951  -7.79218e-20
0.328125  0.46875  0.00462339  0.000535617  0.000144632  1.16061e-18
0.328125  0.484375  0.00469127  0.000524342  7.31369e-05  1.23445e-18
0.328125  0.5  0.00471397  0.000520455  1.12857e-18  1.05518e-18
0.328125  0.515625  0.00469127  0.000524342  -7.31369e-05  5.24199e-19
0.328125  0.53125  0.00462339  0.000535617  -0.000144632  1.20362e-18
0.328125  0.546875  0.00451099  0.000553113  -0.000212951  -3.30387e-19
0.328125  0.5625  0.00435514  0.00057487  -0.000276763  -7.70815e-20
0.328125  0.578125  0.00415735  0.000598137  -0.000335018  -1.26665e-19
0.328125  0.59375  0.00391952  0.000619421  -0.000386988  6.86426e-19
0.328125  0.609375  0.00364395  0.000634626  -0.000432283  6.18914e-19
0.328125  0.625  0.00333328  0.000639304  -0.000470837  3.94255e-20
