# D = 20
# z-slab average, thickness = 8 cells centred at iz=N/2
# x  y  delta_avg
0.0078125  0.0078125  -0.869651
0.0078125  0.0234375  -0.745812
0.0078125  0.0390625  -0.88098
0.0078125  0.0546875  -0.838682
0.0078125  0.0703125  -0.883909
0.0078125  0.0859375  -0.679539
0.0078125  0.101562  -0.658664
0.0078125  0.117188  -0.646614
0.0078125  0.132812  -0.608155
0.0078125  0.148438  -0.58928
0.0078125  0.164062  -0.565535
0.0078125  0.179688  -0.390957
0.0078125  0.195312  -0.471606
0.0078125  0.210938  -0.28846
0.0078125  0.226562  0.775539
0.0078125  0.242188  0.222546
0.0078125  0.257812  0.140721
0.0078125  0.273438  0.833959
0.0078125  0.289062  4.55833
0.0078125  0.304688  7.54996
0.0078125  0.320312  4.69606
0.0078125  0.335938  3.89737
0.0078125  0.351562  1.57062
0.0078125  0.367188  -0.000470962
0.0078125  0.382812  -0.736368
0.0078125  0.398438  -0.969129
0.0078125  0.414062  -0.944793
0.0078125  0.429688  -0.924226
0.0078125  0.445312  -0.874162
0.0078125  0.460938  -0.956585
0.0078125  0.476562  -0.649432
0.0078125  0.492188  -0.779918
0.0078125  0.507812  -0.498147
0.0078125  0.523438  -0.366709
0.0078125  0.539062  -0.223521
0.0078125  0.554688  -0.201603
0.0078125  0.570312  -0.540911
0.0078125  0.585938  -0.683189
0.0078125  0.601562  -0.731866
0.0078125  0.617188  -0.932526
0.0078125  0.632812  -0.704855
0.0078125  0.648438  -0.415145
0.0078125  0.664062  -0.679353
0.0078125  0.679688  -0.803026
0.0078125  0.695312  -0.652886
0.0078125  0.710938  -0.766922
0.0078125  0.726562  -0.690875
0.0078125  0.742188  -0.621958
0.0078125  0.757812  -0.429054
0.0078125  0.773438  -0.37754
0.0078125  0.789062  -0.524794
0.0078125  0.804688  -0.313599
0.0078125  0.820312  0.062018
0.0078125  0.835938  -0.302821
0.0078125  0.851562  -0.546713
0.0078125  0.867188  -0.80144
0.0078125  0.882812  -0.721924
0.0078125  0.898438  -0.936188
0.0078125  0.914062  -0.830655
0.0078125  0.929688  -0.918658
0.0078125  0.945312  -0.847034
0.0078125  0.960938  -0.807411
0.0078125  0.976562  -0.708355
0.0078125  0.992188  -0.833819

0.0234375  0.0078125  -0.988505
0.0234375  0.0234375  -0.929895
0.0234375  0.0390625  -0.950168
0.0234375  0.0546875  -0.948901
0.0234375  0.0703125  -0.930463
0.0234375  0.0859375  -0.75461
0.0234375  0.101562  -0.700256
0.0234375  0.117188  -0.246295
0.0234375  0.132812  -0.348625
0.0234375  0.148438  -0.663098
0.0234375  0.164062  -0.179961
0.0234375  0.179688  -0.47243
0.0234375  0.195312  -0.617031
0.0234375  0.210938  -0.483161
0.0234375  0.226562  0.78866
0.0234375  0.242188  0.247649
0.0234375  0.257812  0.246975
0.0234375  0.273438  1.26761
0.0234375  0.289062  5.57965
0.0234375  0.304688  10.7096
0.0234375  0.320312  9.85565
0.0234375  0.335938  5.19999
0.0234375  0.351562  0.887123
0.0234375  0.367188  0.126226
0.0234375  0.382812  -0.305745
0.0234375  0.398438  -0.966222
0.0234375  0.414062  -0.782417
0.0234375  0.429688  -0.67947
0.0234375  0.445312  -0.877606
0.0234375  0.460938  -0.734086
0.0234375  0.476562  -0.702167
0.0234375  0.492188  -0.767004
0.0234375  0.507812  -0.851712
0.0234375  0.523438  -0.840631
0.0234375  0.539062  -0.702472
0.0234375  0.554688  -0.737863
0.0234375  0.570312  -0.922186
0.0234375  0.585938  -0.846194
0.0234375  0.601562  -0.868246
0.0234375  0.617188  -0.990197
0.0234375  0.632812  -0.893951
0.0234375  0.648438  -0.778514
0.0234375  0.664062  -0.978095
0.0234375  0.679688  -0.926017
0.0234375  0.695312  -0.856913
0.0234375  0.710938  -0.931686
0.0234375  0.726562  -0.922352
0.0234375  0.742188  -0.810337
0.0234375  0.757812  -0.71624
0.0234375  0.773438  -0.187866
0.0234375  0.789062  -0.0129041
0.0234375  0.804688  -0.125641
0.0234375  0.820312  -0.102584
0.0234375  0.835938  -0.246055
0.0234375  0.851562  -0.747279
0.0234375  0.867188  -0.85411
0.0234375  0.882812  -0.76191
0.0234375  0.898438  -0.909565
0.0234375  0.914062  -0.814565
0.0234375  0.929688  -0.937835
0.0234375  0.945312  -0.87712
0.0234375  0.960938  -0.877328
0.0234375  0.976562  -0.751163
0.0234375  0.992188  -0.815066

0.0390625  0.0078125  -0.930857
0.0390625  0.0234375  -0.762161
0.0390625  0.0390625  -0.969368
0.0390625  0.0546875  -0.722673
0.0390625  0.0703125  -0.932017
0.0390625  0.0859375  -0.746933
0.0390625  0.101562  -0.651652
0.0390625  0.117188  -0.656887
0.0390625  0.132812  -0.396801
0.0390625  0.148438  -0.469417
0.0390625  0.164062  -0.564025
0.0390625  0.179688  -0.621036
0.0390625  0.195312  -0.622397
0.0390625  0.210938  -0.326505
0.0390625  0.226562  0.320314
0.0390625  0.242188  -0.145885
0.0390625  0.257812  0.262082
0.0390625  0.273438  1.19121
0.0390625  0.289062  3.09335
0.0390625  0.304688  6.43024
0.0390625  0.320312  8.5378
0.0390625  0.335938  4.3562
0.0390625  0.351562  1.16408
0.0390625  0.367188  0.16207
0.0390625  0.382812  -0.190717
0.0390625  0.398438  -0.53509
0.0390625  0.414062  -0.601074
0.0390625  0.429688  -0.728406
0.0390625  0.445312  -0.767205
0.0390625  0.460938  -0.883011
0.0390625  0.476562  -0.958804
0.0390625  0.492188  -0.930439
0.0390625  0.507812  -0.922111
0.0390625  0.523438  -0.814408
0.0390625  0.539062  -0.918343
0.0390625  0.554688  -0.840767
0.0390625  0.570312  -0.963397
0.0390625  0.585938  -0.938792
0.0390625  0.601562  -0.945375
0.0390625  0.617188  -0.917894
0.0390625  0.632812  -0.713408
0.0390625  0.648438  -0.817363
0.0390625  0.664062  -0.846247
0.0390625  0.679688  -0.90799
0.0390625  0.695312  -0.868072
0.0390625  0.710938  -0.993503
0.0390625  0.726562  -0.73987
0.0390625  0.742188  -0.847703
0.0390625  0.757812  -0.306565
0.0390625  0.773438  1.15308
0.0390625  0.789062  1.10952
0.0390625  0.804688  -0.135898
0.0390625  0.820312  -0.489393
0.0390625  0.835938  -0.224383
0.0390625  0.851562  -0.551364
0.0390625  0.867188  -0.776258
0.0390625  0.882812  -0.957421
0.0390625  0.898438  -0.833785
0.0390625  0.914062  -0.956009
0.0390625  0.929688  -1
0.0390625  0.945312  -0.955922
0.0390625  0.960938  -0.931119
0.0390625  0.976562  -0.92385
0.0390625  0.992188  -0.86402

