# step = 10000, time = 0.1, G_eff = 5000
# x  rho  phase  re  im  V
0.12207  0.00247722  2.56341  -0.0416818  0.0272002  0.0262254
0.124023  0.00335355  2.55263  -0.048153  0.0321688  0.0259966
0.125977  0.00435627  2.54641  -0.0546527  0.0370047  0.025764
0.12793  0.00548211  2.54328  -0.0611795  0.0417034  0.0255275
0.129883  0.00672773  2.54237  -0.0677322  0.0462609  0.0252873
0.131836  0.00808973  2.54311  -0.0743098  0.0506733  0.0250433
0.133789  0.00956474  2.54512  -0.0809114  0.0549371  0.0247955
0.135742  0.0111494  2.54814  -0.0875365  0.0590492  0.0245439
0.137695  0.0128406  2.552  -0.0941845  0.0630066  0.0242885
0.139648  0.0146349  2.55655  -0.100855  0.0668069  0.0240294
0.141602  0.0165296  2.56169  -0.107549  0.0704478  0.0237665
0.143555  0.0185218  2.56734  -0.114265  0.0739273  0.0234999
0.145508  0.0206088  2.57345  -0.121005  0.0772438  0.0232295
0.147461  0.0227883  2.57996  -0.127769  0.0803959  0.0229554
0.149414  0.0250583  2.58683  -0.134557  0.0833826  0.0226776
0.151367  0.027417  2.59403  -0.141372  0.0862032  0.022396
0.15332  0.0298629  2.60153  -0.148214  0.0888571  0.0221108
0.155273  0.032395  2.6093  -0.155085  0.0913442  0.0218218
0.157227  0.0350125  2.61734  -0.161986  0.0936644  0.0215291
0.15918  0.0377151  2.62561  -0.16892  0.0958182  0.0212328
0.161133  0.0405029  2.6341  -0.175889  0.0978059  0.0209328
0.163086  0.0433765  2.6428  -0.182895  0.0996284  0.0206291
0.165039  0.0463367  2.6517  -0.189941  0.101287  0.0203218
0.166992  0.049385  2.66077  -0.19703  0.102782  0.0200108
0.168945  0.0525233  2.67001  -0.204165  0.104115  0.0196963
0.170898  0.0557539  2.67941  -0.211348  0.105288  0.0193781
0.172852  0.0590796  2.68894  -0.218585  0.106303  0.0190563
0.174805  0.0625038  2.69862  -0.225877  0.107161  0.0187309
0.176758  0.0660302  2.70841  -0.233228  0.107864  0.0184019
0.178711  0.0696632  2.71831  -0.240644  0.108415  0.0180694
0.180664  0.0734075  2.72831  -0.248127  0.108815  0.0177333
0.182617  0.0772684  2.73839  -0.255681  0.109066  0.0173937
0.18457  0.0812516  2.74856  -0.263312  0.109171  0.0170506
0.186523  0.0853634  2.75879  -0.271023  0.109133  0.016704
0.188477  0.0896105  2.76907  -0.278818  0.108953  0.0163538
0.19043  0.0940001  2.7794  -0.286703  0.108634  0.0160002
0.192383  0.0985398  2.78976  -0.294681  0.108179  0.0156432
0.194336  0.103238  2.80015  -0.302758  0.107589  0.0152827
0.196289  0.108103  2.81055  -0.310937  0.106867  0.0149188
0.198242  0.113143  2.82095  -0.319224  0.106015  0.0145515
0.200195  0.118369  2.83135  -0.327623  0.105036  0.0141808
0.202148  0.12379  2.84172  -0.336138  0.103931  0.0138068
0.204102  0.129417  2.85208  -0.344774  0.102704  0.0134294
0.206055  0.13526  2.86239  -0.353535  0.101355  0.0130486
0.208008  0.14133  2.87266  -0.362426  0.0998866  0.0126646
0.209961  0.147639  2.88288  -0.371451  0.0983012  0.0122773
0.211914  0.154198  2.89304  -0.380614  0.0966003  0.0118868
0.213867  0.161021  2.90313  -0.389919  0.0947854  0.011493
0.21582  0.168118  2.91314  -0.399369  0.0928582  0.0110961
0.217773  0.175504  2.92307  -0.408969  0.0908201  0.0106959
0.219727  0.18319  2.93291  -0.418721  0.0886724  0.0102927
0.22168  0.191191  2.94265  -0.42863  0.0864164  0.00988626
0.223633  0.19952  2.95229  -0.438697  0.0840532  0.00947678
0.225586  0.208191  2.96182  -0.448926  0.0815838  0.00906424
0.227539  0.217217  2.97125  -0.45932  0.0790091  0.00864868
0.229492  0.226613  2.98055  -0.46988  0.0763299  0.00823014
0.231445  0.236394  2.98974  -0.480608  0.073547  0.00780865
0.233398  0.246572  2.99881  -0.491507  0.0706609  0.00738425
0.235352  0.257163  3.00775  -0.502577  0.0676722  0.00695697
0.237305  0.268182  3.01656  -0.51382  0.0645812  0.00652686
0.239258  0.279641  3.02524  -0.525236  0.0613883  0.00609396
0.241211  0.291556  3.03379  -0.536825  0.0580937  0.00565832
0.243164  0.303941  3.04221  -0.548588  0.0546977  0.00521997
0.245117  0.316809  3.0505  -0.560524  0.0512003  0.00477896
0.24707  0.330174  3.05866  -0.572633  0.0476017  0.00433535
0.249023  0.34405  3.06668  -0.584912  0.0439017  0.00388919
0.250977  0.358449  3.07456  -0.597362  0.0401003  0.00344052
0.25293  0.373385  3.08232  -0.609979  0.0361975  0.00298941
0.254883  0.388868  3.08994  -0.622762  0.0321931  0.00253591
0.256836  0.404912  3.09744  -0.635707  0.0280868  0.00208007
0.258789  0.421527  3.10481  -0.648812  0.0238785  0.00162197
0.260742  0.438723  3.11205  -0.662073  0.019568  0.00116166
0.262695  0.45651  3.11916  -0.675486  0.015155  0.000699215
0.264648  0.474898  3.12615  -0.689046  0.0106391  0.000234694
0.266602  0.493894  3.13303  -0.70275  0.00602019  -0.000231829
0.268555  0.513505  3.13978  -0.716592  0.00129789  -0.000700283
0.270508  0.533738  -3.13676  -0.730565  -0.00352807  -0.00117059
0.272461  0.554598  -3.13024  -0.744665  -0.008458  -0.00164268
0.274414  0.576089  -3.12382  -0.758886  -0.0134922  -0.00211646
0.276367  0.598215  -3.1175  -0.773219  -0.0186308  -0.00259186
0.27832  0.620976  -3.11129  -0.787659  -0.0238742  -0.0030688
0.280273  0.644375  -3.10518  -0.802197  -0.0292226  -0.00354717
0.282227  0.668409  -3.09917  -0.816827  -0.0346761  -0.00402691
0.28418  0.693078  -3.09324  -0.83154  -0.0402349  -0.00450791
0.286133  0.718377  -3.08741  -0.846328  -0.0458991  -0.00499007
0.288086  0.744302  -3.08167  -0.861181  -0.0516688  -0.00547331
0.290039  0.770848  -3.076  -0.876092  -0.0575439  -0.00595753
0.291992  0.798005  -3.07042  -0.89105  -0.0635244  -0.00644262
0.293945  0.825765  -3.06491  -0.906046  -0.0696101  -0.00692848
0.295898  0.854118  -3.05948  -0.921071  -0.0758007  -0.007415
0.297852  0.883051  -3.05412  -0.936115  -0.082096  -0.00790208
0.299805  0.91255  -3.04882  -0.951167  -0.0884954  -0.0083896
0.301758  0.942601  -3.04359  -0.966217  -0.0949985  -0.00887746
0.303711  0.973185  -3.03841  -0.981255  -0.101605  -0.00936553
0.305664  1.00429  -3.0333  -0.99627  -0.108313  -0.00985371
0.307617  1.03588  -3.02824  -1.01125  -0.115122  -0.0103419
0.30957  1.06795  -3.02323  -1.02619  -0.122031  -0.0108299
0.311523  1.10048  -3.01827  -1.04107  -0.129039  -0.0113176
0.313477  1.13343  -3.01336  -1.05589  -0.136144  -0.011805
0.31543  1.16679  -3.0085  -1.07062  -0.143345  -0.0122919
0.317383  1.20051  -3.00367  -1.08528  -0.150639  -0.0127781
0.319336  1.23459  -2.99889  -1.09983  -0.158025  -0.0132636
0.321289  1.26899  -2.99414  -1.11427  -0.165499  -0.0137481
0.323242  1.30367  -2.98944  -1.12859  -0.17306  -0.0142317
0.325195  1.33861  -2.98476  -1.14278  -0.180705  -0.0147141
0.327148  1.37377  -2.98013  -1.15683  -0.18843  -0.0151951
0.329102  1.40912  -2.97552  -1.17073  -0.196233  -0.0156748
0.331055  1.44462  -2.97095  -1.18447  -0.204109  -0.0161529
0.333008  1.48024  -2.9664  -1.19803  -0.212054  -0.0166293
0.334961  1.51595  -2.96189  -1.21141  -0.220065  -0.0171039
0.336914  1.5517  -2.95741  -1.22461  -0.228137  -0.0175765
0.338867  1.58747  -2.95296  -1.2376  -0.236264  -0.0180469
0.34082  1.6232  -2.94853  -1.25038  -0.244443  -0.0185152
0.342773  1.65887  -2.94414  -1.26295  -0.252667  -0.0189811
0.344727  1.69444  -2.93977  -1.27529  -0.260932  -0.0194444
0.34668  1.72987  -2.93544  -1.28739  -0.26923  -0.0199051
0.348633  1.76511  -2.93113  -1.29926  -0.277557  -0.020363
0.350586  1.80014  -2.92685  -1.31088  -0.285905  -0.0208181
0.352539  1.83491  -2.92261  -1.32224  -0.294268  -0.02127
0.354492  1.86939  -2.9184  -1.33334  -0.30264  -0.0217188
0.356445  1.90354  -2.91422  -1.34418  -0.311012  -0.0221642
0.358398  1.93733  -2.91007  -1.35474  -0.319379  -0.0226062
0.360352  1.97072  -2.90596  -1.36503  -0.327732  -0.0230446
0.362305  2.00367  -2.90189  -1.37504  -0.336064  -0.0234793
0.364258  2.03615  -2.89785  -1.38476  -0.344367  -0.0239102
0.366211  2.06813  -2.89386  -1.39419  -0.352634  -0.0243372
0.368164  2.09958  -2.8899  -1.40334  -0.360856  -0.02476
0.370117  2.13046  -2.88599  -1.41219  -0.369026  -0.0251787
0.37207  2.16075  -2.88213  -1.42075  -0.377137  -0.025593
0.374023  2.19042  -2.87831  -1.42901  -0.385179  -0.026003
0.375977  2.21945  -2.87453  -1.43697  -0.393146  -0.0264084
0.37793  2.2478  -2.87081  -1.44464  -0.401029  -0.0268091
0.379883  2.27546  -2.86714  -1.45201  -0.408821  -0.0272051
0.381836  2.30241  -2.86353  -1.45908  -0.416515  -0.0275962
0.383789  2.32862  -2.85996  -1.46587  -0.424102  -0.0279823
0.385742  2.35409  -2.85646  -1.47235  -0.431577  -0.0283634
0.387695  2.37879  -2.85301  -1.47855  -0.438932  -0.0287393
0.389648  2.4027  -2.84963  -1.48447  -0.44616  -0.0291099
0.391602  2.42583  -2.84631  -1.4901  -0.453255  -0.0294752
0.393555  2.44816  -2.84305  -1.49545  -0.460211  -0.0298351
0.395508  2.46968  -2.83986  -1.50052  -0.467023  -0.0301894
0.397461  2.49039  -2.83673  -1.50533  -0.473684  -0.0305381
0.399414  2.51028  -2.83367  -1.50987  -0.480191  -0.0308812
0.401367  2.52935  -2.83069  -1.51414  -0.486537  -0.0312185
0.40332  2.54761  -2.82777  -1.51817  -0.49272  -0.0315499
0.405273  2.56505  -2.82492  -1.52194  -0.498735  -0.0318755
0.407227  2.58169  -2.82215  -1.52548  -0.504579  -0.0321951
0.40918  2.59752  -2.81946  -1.52878  -0.510248  -0.0325086
0.411133  2.61256  -2.81683  -1.53185  -0.515742  -0.0328161
0.413086  2.62682  -2.81429  -1.5347  -0.521057  -0.0331174
0.415039  2.6403  -2.81182  -1.53734  -0.526192  -0.0334125
0.416992  2.65303  -2.80942  -1.53978  -0.531146  -0.0337013
0.418945  2.66501  -2.80711  -1.54201  -0.535919  -0.0339839
0.420898  2.67628  -2.80487  -1.54406  -0.54051  -0.0342601
0.422852  2.68683  -2.8027  -1.54593  -0.544919  -0.0345299
0.424805  2.69669  -2.80062  -1.54762  -0.549148  -0.0347932
0.426758  2.70589  -2.79861  -1.54915  -0.553197  -0.0350501
0.428711  2.71444  -2.79668  -1.55052  -0.557068  -0.0353005
0.430664  2.72237  -2.79482  -1.55175  -0.560763  -0.0355444
0.432617  2.7297  -2.79304  -1.55283  -0.564284  -0.0357817
0.43457  2.73645  -2.79133  -1.55378  -0.567635  -0.0360123
0.436523  2.74266  -2.7897  -1.55461  -0.570817  -0.0362364
0.438477  2.74833  -2.78814  -1.55533  -0.573835  -0.0364538
0.44043  2.75351  -2.78665  -1.55594  -0.576692  -0.0366646
0.442383  2.75821  -2.78523  -1.55644  -0.579392  -0.0368686
0.444336  2.76246  -2.78388  -1.55686  -0.581939  -0.037066
0.446289  2.76629  -2.7826  -1.55719  -0.584337  -0.0372566
0.448242  2.76971  -2.78139  -1.55744  -0.586591  -0.0374406
0.450195  2.77277  -2.78024  -1.55763  -0.588706  -0.0376177
0.452148  2.77548  -2.77915  -1.55775  -0.590686  -0.0377881
0.454102  2.77787  -2.77813  -1.55781  -0.592536  -0.0379517
0.456055  2.77996  -2.77716  -1.55782  -0.594262  -0.0381086
0.458008  2.78177  -2.77626  -1.55779  -0.595868  -0.0382586
0.459961  2.78334  -2.77541  -1.55772  -0.597359  -0.0384019
0.461914  2.78467  -2.77461  -1.55762  -0.59874  -0.0385383
0.463867  2.7858  -2.77387  -1.55749  -0.600017  -0.038668
0.46582  2.78675  -2.77318  -1.55734  -0.601194  -0.0387908
0.467773  2.78752  -2.77254  -1.55717  -0.602275  -0.0389068
0.469727  2.78815  -2.77195  -1.55699  -0.603266  -0.0390161
0.47168  2.78865  -2.7714  -1.5568  -0.604171  -0.0391184
0.473633  2.78904  -2.7709  -1.55661  -0.604995  -0.039214
0.475586  2.78934  -2.77044  -1.55641  -0.605741  -0.0393027
0.477539  2.78955  -2.77002  -1.55622  -0.606414  -0.0393847
0.479492  2.78969  -2.76964  -1.55603  -0.607016  -0.0394598
0.481445  2.78979  -2.76931  -1.55585  -0.607553  -0.039528
0.483398  2.78983  -2.76901  -1.55568  -0.608026  -0.0395895
0.485352  2.78985  -2.76874  -1.55552  -0.608439  -0.0396441
0.487305  2.78984  -2.76851  -1.55538  -0.608795  -0.0396919
0.489258  2.78982  -2.76832  -1.55526  -0.609095  -0.0397328
0.491211  2.7898  -2.76816  -1.55515  -0.609342  -0.0397669
0.493164  2.78977  -2.76803  -1.55507  -0.609538  -0.0397943
0.495117  2.78974  -2.76793  -1.555  -0.609683  -0.0398147
0.49707  2.78972  -2.76787  -1.55496  -0.60978  -0.0398284
0.499023  2.78971  -2.76784  -1.55493  -0.609828  -0.0398352
0.500977  2.78971  -2.76784  -1.55493  -0.609828  -0.0398352
0.50293  2.78972  -2.76787  -1.55496  -0.60978  -0.0398284
0.504883  2.78974  -2.76793  -1.555  -0.609683  -0.0398147
0.506836  2.78977  -2.76803  -1.55507  -0.609538  -0.0397943
0.508789  2.7898  -2.76816  -1.55515  -0.609342  -0.0397669
0.510742  2.78982  -2.76832  -1.55526  -0.609095  -0.0397328
0.512695  2.78984  -2.76851  -1.55538  -0.608795  -0.0396919
0.514648  2.78985  -2.76874  -1.55552  -0.608439  -0.0396441
0.516602  2.78983  -2.76901  -1.55568  -0.608026  -0.0395895
0.518555  2.78979  -2.76931  -1.55585  -0.607553  -0.039528
0.520508  2.78969  -2.76964  -1.55603  -0.607016  -0.0394598
0.522461  2.78955  -2.77002  -1.55622  -0.606414  -0.0393847
0.524414  2.78934  -2.77044  -1.55641  -0.605741  -0.0393027
0.526367  2.78904  -2.7709  -1.55661  -0.604995  -0.039214
0.52832  2.78865  -2.7714  -1.5568  -0.604171  -0.0391184
0.530273  2.78815  -2.77195  -1.55699  -0.603266  -0.0390161
0.532227  2.78752  -2.77254  -1.55717  -0.602275  -0.0389068
0.53418  2.78675  -2.77318  -1.55734  -0.601194  -0.0387908
0.536133  2.7858  -2.77387  -1.55749  -0.600017  -0.038668
0.538086  2.78467  -2.77461  -1.55762  -0.59874  -0.0385383
0.540039  2.78334  -2.77541  -1.55772  -0.597359  -0.0384019
0.541992  2.78177  -2.77626  -1.55779  -0.595868  -0.0382586
0.543945  2.77996  -2.77716  -1.55782  -0.594262  -0.0381086
0.545898  2.77787  -2.77813  -1.55781  -0.592536  -0.0379517
0.547852  2.77548  -2.77915  -1.55775  -0.590686  -0.0377881
0.549805  2.77277  -2.78024  -1.55763  -0.588706  -0.0376177
0.551758  2.76971  -2.78139  -1.55744  -0.586591  -0.0374406
0.553711  2.76629  -2.7826  -1.55719  -0.584337  -0.0372566
0.555664  2.76246  -2.78388  -1.55686  -0.581939  -0.037066
0.557617  2.75821  -2.78523  -1.55644  -0.579392  -0.0368686
0.55957  2.75351  -2.78665  -1.55594  -0.576692  -0.0366646
0.561523  2.74833  -2.78814  -1.55533  -0.573835  -0.0364538
0.563477  2.74266  -2.7897  -1.55461  -0.570817  -0.0362364
0.56543  2.73645  -2.79133  -1.55378  -0.567635  -0.0360123
0.567383  2.7297  -2.79304  -1.55283  -0.564284  -0.0357817
0.569336  2.72237  -2.79482  -1.55175  -0.560763  -0.0355444
0.571289  2.71444  -2.79668  -1.55052  -0.557068  -0.0353005
0.573242  2.70589  -2.79861  -1.54915  -0.553197  -0.0350501
0.575195  2.69669  -2.80062  -1.54762  -0.549148  -0.0347932
0.577148  2.68683  -2.8027  -1.54593  -0.544919  -0.0345299
0.579102  2.67628  -2.80487  -1.54406  -0.54051  -0.0342601
0.581055  2.66501  -2.80711  -1.54201  -0.535919  -0.0339839
0.583008  2.65303  -2.80942  -1.53978  -0.531146  -0.0337013
0.584961  2.6403  -2.81182  -1.53734  -0.526192  -0.0334125
0.586914  2.62682  -2.81429  -1.5347  -0.521057  -0.0331174
0.588867  2.61256  -2.81683  -1.53185  -0.515742  -0.0328161
0.59082  2.59752  -2.81946  -1.52878  -0.510248  -0.0325086
0.592773  2.58169  -2.82215  -1.52548  -0.504579  -0.0321951
0.594727  2.56505  -2.82492  -1.52194  -0.498735  -0.0318755
0.59668  2.54761  -2.82777  -1.51817  -0.49272  -0.0315499
0.598633  2.52935  -2.83069  -1.51414  -0.486537  -0.0312185
0.600586  2.51028  -2.83367  -1.50987  -0.480191  -0.0308812
0.602539  2.49039  -2.83673  -1.50533  -0.473684  -0.0305381
0.604492  2.46968  -2.83986  -1.50052  -0.467023  -0.0301894
0.606445  2.44816  -2.84305  -1.49545  -0.460211  -0.0298351
0.608398  2.42583  -2.84631  -1.4901  -0.453255  -0.0294752
0.610352  2.4027  -2.84963  -1.48447  -0.44616  -0.0291099
0.612305  2.37879  -2.85301  -1.47855  -0.438932  -0.0287393
0.614258  2.35409  -2.85646  -1.47235  -0.431577  -0.0283634
0.616211  2.32862  -2.85996  -1.46587  -0.424102  -0.0279823
0.618164  2.30241  -2.86353  -1.45908  -0.416515  -0.0275962
0.620117  2.27546  -2.86714  -1.45201  -0.408821  -0.0272051
0.62207  2.2478  -2.87081  -1.44464  -0.401029  -0.0268091
0.624023  2.21945  -2.87453  -1.43697  -0.393146  -0.0264084
0.625977  2.19042  -2.87831  -1.42901  -0.385179  -0.026003
0.62793  2.16075  -2.88213  -1.42075  -0.377137  -0.025593
0.629883  2.13046  -2.88599  -1.41219  -0.369026  -0.0251787
0.631836  2.09958  -2.8899  -1.40334  -0.360856  -0.02476
0.633789  2.06813  -2.89386  -1.39419  -0.352634  -0.0243372
0.635742  2.03615  -2.89785  -1.38476  -0.344367  -0.0239102
0.637695  2.00367  -2.90189  -1.37504  -0.336064  -0.0234793
0.639648  1.97072  -2.90596  -1.36503  -0.327732  -0.0230446
0.641602  1.93733  -2.91007  -1.35474  -0.319379  -0.0226062
0.643555  1.90354  -2.91422  -1.34418  -0.311012  -0.0221642
0.645508  1.86939  -2.9184  -1.33334  -0.30264  -0.0217188
0.647461  1.83491  -2.92261  -1.32224  -0.294268  -0.02127
0.649414  1.80014  -2.92685  -1.31088  -0.285905  -0.0208181
0.651367  1.76511  -2.93113  -1.29926  -0.277557  -0.020363
0.65332  1.72987  -2.93544  -1.28739  -0.26923  -0.0199051
0.655273  1.69444  -2.93977  -1.27529  -0.260932  -0.0194444
0.657227  1.65887  -2.94414  -1.26295  -0.252667  -0.0189811
0.65918  1.6232  -2.94853  -1.25038  -0.244443  -0.0185152
0.661133  1.58747  -2.95296  -1.2376  -0.236264  -0.0180469
0.663086  1.5517  -2.95741  -1.22461  -0.228137  -0.0175765
0.665039  1.51595  -2.96189  -1.21141  -0.220065  -0.0171039
0.666992  1.48024  -2.9664  -1.19803  -0.212054  -0.0166293
0.668945  1.44462  -2.97095  -1.18447  -0.204109  -0.0161529
0.670898  1.40912  -2.97552  -1.17073  -0.196233  -0.0156748
0.672852  1.37377  -2.98013  -1.15683  -0.18843  -0.0151951
0.674805  1.33861  -2.98476  -1.14278  -0.180705  -0.0147141
0.676758  1.30367  -2.98944  -1.12859  -0.17306  -0.0142317
0.678711  1.26899  -2.99414  -1.11427  -0.165499  -0.0137481
0.680664  1.23459  -2.99889  -1.09983  -0.158025  -0.0132636
0.682617  1.20051  -3.00367  -1.08528  -0.150639  -0.0127781
0.68457  1.16679  -3.0085  -1.07062  -0.143345  -0.0122919
0.686523  1.13343  -3.01336  -1.05589  -0.136144  -0.011805
0.688477  1.10048  -3.01827  -1.04107  -0.129039  -0.0113176
0.69043  1.06795  -3.02323  -1.02619  -0.122031  -0.0108299
0.692383  1.03588  -3.02824  -1.01125  -0.115122  -0.0103419
0.694336  1.00429  -3.0333  -0.99627  -0.108313  -0.00985371
0.696289  0.973185  -3.03841  -0.981255  -0.101605  -0.00936553
0.698242  0.942601  -3.04359  -0.966217  -0.0949985  -0.00887746
0.700195  0.91255  -3.04882  -0.951167  -0.0884954  -0.0083896
0.702148  0.883051  -3.05412  -0.936115  -0.082096  -0.00790208
0.704102  0.854118  -3.05948  -0.921071  -0.0758007  -0.007415
0.706055  0.825765  -3.06491  -0.906046  -0.0696101  -0.00692848
0.708008  0.798005  -3.07042  -0.89105  -0.0635244  -0.00644262
0.709961  0.770848  -3.076  -0.876092  -0.0575439  -0.00595753
0.711914  0.744302  -3.08167  -0.861181  -0.0516688  -0.00547331
0.713867  0.718377  -3.08741  -0.846328  -0.0458991  -0.00499007
0.71582  0.693078  -3.09324  -0.83154  -0.0402349  -0.00450791
0.717773  0.668409  -3.09917  -0.816827  -0.0346761  -0.00402691
0.719727  0.644375  -3.10518  -0.802197  -0.0292226  -0.00354717
0.72168  0.620976  -3.11129  -0.787659  -0.0238742  -0.0030688
0.723633  0.598215  -3.1175  -0.773219  -0.0186308  -0.00259186
0.725586  0.576089  -3.12382  -0.758886  -0.0134922  -0.00211646
0.727539  0.554598  -3.13024  -0.744665  -0.008458  -0.00164268
0.729492  0.533738  -3.13676  -0.730565  -0.00352807  -0.00117059
0.731445  0.513505  3.13978  -0.716592  0.00129789  -0.000700283
0.733398  0.493894  3.13303  -0.70275  0.00602019  -0.000231829
0.735352  0.474898  3.12615  -0.689046  0.0106391  0.000234694
0.737305  0.45651  3.11916  -0.675486  0.015155  0.000699215
0.739258  0.438723  3.11205  -0.662073  0.019568  0.00116166
0.741211  0.421527  3.10481  -0.648812  0.0238785  0.00162197
0.743164  0.404912  3.09744  -0.635707  0.0280868  0.00208007
0.745117  0.388868  3.08994  -0.622762  0.0321931  0.00253591
0.74707  0.373385  3.08232  -0.609979  0.0361975  0.00298941
0.749023  0.358449  3.07456  -0.597362  0.0401003  0.00344052
0.750977  0.34405  3.06668  -0.584912  0.0439017  0.00388919
0.75293  0.330174  3.05866  -0.572633  0.0476017  0.00433535
0.754883  0.316809  3.0505  -0.560524  0.0512003  0.00477896
0.756836  0.303941  3.04221  -0.548588  0.0546977  0.00521997
0.758789  0.291556  3.03379  -0.536825  0.0580937  0.00565832
0.760742  0.279641  3.02524  -0.525236  0.0613883  0.00609396
0.762695  0.268182  3.01656  -0.51382  0.0645812  0.00652686
0.764648  0.257163  3.00775  -0.502577  0.0676722  0.00695697
0.766602  0.246572  2.99881  -0.491507  0.0706609  0.00738425
0.768555  0.236394  2.98974  -0.480608  0.073547  0.00780865
0.770508  0.226613  2.98055  -0.46988  0.0763299  0.00823014
0.772461  0.217217  2.97125  -0.45932  0.0790091  0.00864868
0.774414  0.208191  2.96182  -0.448926  0.0815838  0.00906424
0.776367  0.19952  2.95229  -0.438697  0.0840532  0.00947678
0.77832  0.191191  2.94265  -0.42863  0.0864164  0.00988626
0.780273  0.18319  2.93291  -0.418721  0.0886724  0.0102927
0.782227  0.175504  2.92307  -0.408969  0.0908201  0.0106959
0.78418  0.168118  2.91314  -0.399369  0.0928582  0.0110961
0.786133  0.161021  2.90313  -0.389919  0.0947854  0.011493
