# step = 2000, time = 0.02, G_eff = 5000
# x  rho  phase  re  im  V
0.225586  0.112938  2.2528  -0.211837  0.260889  0.0109244
0.227539  0.114998  2.25218  -0.213598  0.263389  0.0105383
0.229492  0.117192  2.25217  -0.215622  0.265893  0.0101488
0.231445  0.119525  2.25277  -0.217918  0.268396  0.00975597
0.233398  0.122003  2.25398  -0.220496  0.270897  0.00935977
0.235352  0.124635  2.25583  -0.223365  0.273392  0.00896021
0.237305  0.127428  2.25829  -0.226536  0.27588  0.00855732
0.239258  0.130391  2.26139  -0.230016  0.278358  0.0081511
0.241211  0.133532  2.26511  -0.233817  0.280823  0.00774157
0.243164  0.136862  2.26945  -0.237945  0.283273  0.00732873
0.245117  0.14039  2.2744  -0.242411  0.285704  0.0069126
0.24707  0.144129  2.27996  -0.247223  0.288115  0.00649319
0.249023  0.148091  2.2861  -0.252388  0.290502  0.00607051
0.250977  0.152289  2.29283  -0.257915  0.292862  0.00564459
0.25293  0.156736  2.30011  -0.263812  0.295194  0.00521544
0.254883  0.161448  2.30794  -0.270085  0.297493  0.00478307
0.256836  0.166441  2.31629  -0.276741  0.299758  0.0043475
0.258789  0.171731  2.32514  -0.283788  0.301985  0.00390875
0.260742  0.177337  2.33446  -0.291232  0.304172  0.00346685
0.262695  0.183276  2.34424  -0.299077  0.306315  0.00302181
0.264648  0.18957  2.35444  -0.30733  0.308412  0.00257365
0.266602  0.196238  2.36503  -0.315995  0.31046  0.00212241
0.268555  0.203303  2.37599  -0.325076  0.312455  0.0016681
0.270508  0.210786  2.38728  -0.334578  0.314395  0.00121075
0.272461  0.218712  2.39889  -0.344503  0.316276  0.00075039
0.274414  0.227106  2.41076  -0.354854  0.318095  0.000287054
0.276367  0.235991  2.42289  -0.365634  0.319848  -0.000179228
0.27832  0.245394  2.43523  -0.376843  0.321534  -0.000648424
0.280273  0.255343  2.44775  -0.388483  0.323147  -0.0011205
0.282227  0.265863  2.46043  -0.400554  0.324685  -0.00159541
0.28418  0.276984  2.47323  -0.413055  0.326144  -0.00207312
0.286133  0.288733  2.48613  -0.425985  0.32752  -0.00255358
0.288086  0.301138  2.49911  -0.439343  0.32881  -0.00303676
0.290039  0.314229  2.51213  -0.453125  0.33001  -0.0035226
0.291992  0.328035  2.52517  -0.467329  0.331116  -0.00401106
0.293945  0.342583  2.5382  -0.481951  0.332125  -0.00450208
0.295898  0.357904  2.55121  -0.496985  0.333031  -0.0049956
0.297852  0.374024  2.56418  -0.512426  0.333832  -0.00549157
0.299805  0.390973  2.57709  -0.528268  0.334523  -0.00598993
0.301758  0.408776  2.58991  -0.544504  0.335099  -0.00649061
0.303711  0.427462  2.60264  -0.561127  0.335557  -0.00699354
0.305664  0.447053  2.61526  -0.578126  0.335892  -0.00749866
0.307617  0.467576  2.62776  -0.595495  0.336099  -0.00800588
0.30957  0.489054  2.64012  -0.613221  0.336175  -0.00851513
0.311523  0.511506  2.65235  -0.631295  0.336113  -0.00902633
0.313477  0.534954  2.66442  -0.649706  0.335911  -0.00953939
0.31543  0.559415  2.67634  -0.66844  0.335563  -0.0100542
0.317383  0.584905  2.6881  -0.687486  0.335064  -0.0105707
0.319336  0.611439  2.69969  -0.70683  0.33441  -0.0110888
0.321289  0.639027  2.71111  -0.726458  0.333595  -0.0116084
0.323242  0.667679  2.72236  -0.746355  0.332616  -0.0121293
0.325195  0.697401  2.73344  -0.766506  0.331467  -0.0126515
0.327148  0.728198  2.74434  -0.786894  0.330144  -0.0131749
0.329102  0.76007  2.75508  -0.807505  0.328641  -0.0136993
0.331055  0.793016  2.76565  -0.828321  0.326955  -0.0142246
0.333008  0.82703  2.77604  -0.849325  0.32508  -0.0147507
0.334961  0.862106  2.78628  -0.870499  0.323012  -0.0152775
0.336914  0.898231  2.79635  -0.891825  0.320747  -0.0158048
0.338867  0.935393  2.80626  -0.913286  0.318279  -0.0163324
0.34082  0.973573  2.81601  -0.934861  0.315606  -0.0168603
0.342773  1.01275  2.82561  -0.956534  0.312723  -0.0173883
0.344727  1.05291  2.83507  -0.978283  0.309625  -0.0179163
0.34668  1.09401  2.84438  -1.00009  0.30631  -0.0184441
0.348633  1.13603  2.85356  -1.02194  0.302773  -0.0189715
0.350586  1.17894  2.8626  -1.04381  0.299012  -0.0194983
0.352539  1.2227  2.87151  -1.06567  0.295024  -0.0200245
0.354492  1.26727  2.8803  -1.08752  0.290805  -0.0205498
0.356445  1.31262  2.88898  -1.10933  0.286353  -0.0210742
0.358398  1.35869  2.89753  -1.13109  0.281667  -0.0215973
0.360352  1.40545  2.90598  -1.15276  0.276744  -0.022119
0.362305  1.45284  2.91432  -1.17434  0.271583  -0.0226392
0.364258  1.50082  2.92257  -1.19581  0.266183  -0.0231577
0.366211  1.54934  2.93071  -1.21715  0.260544  -0.0236742
0.368164  1.59833  2.93877  -1.23834  0.254664  -0.0241887
0.370117  1.64776  2.94674  -1.25936  0.248545  -0.0247009
0.37207  1.69756  2.95462  -1.2802  0.242187  -0.0252106
0.374023  1.74767  2.96243  -1.30083  0.235591  -0.0257176
0.375977  1.79804  2.97015  -1.32125  0.228759  -0.0262218
0.37793  1.84861  2.97781  -1.34144  0.221693  -0.0267229
0.379883  1.89933  2.98539  -1.36138  0.214397  -0.0272208
0.381836  1.95013  2.99291  -1.38106  0.206872  -0.0277153
0.383789  2.00095  3.00035  -1.40047  0.199124  -0.0282061
0.385742  2.05175  3.00774  -1.41958  0.191157  -0.0286931
0.387695  2.10246  3.01506  -1.4384  0.182975  -0.0291761
0.389648  2.15304  3.02233  -1.4569  0.174584  -0.0296549
0.391602  2.20341  3.02953  -1.47508  0.165991  -0.0301293
0.393555  2.25353  3.03668  -1.49292  0.157202  -0.0305991
0.395508  2.30335  3.04377  -1.51043  0.148225  -0.0310641
0.397461  2.35282  3.05081  -1.52757  0.139067  -0.0315242
0.399414  2.40189  3.05778  -1.54436  0.129737  -0.031979
0.401367  2.4505  3.0647  -1.56078  0.120245  -0.0324286
0.40332  2.49862  3.07157  -1.57683  0.1106  -0.0328725
0.405273  2.5462  3.07837  -1.59249  0.100813  -0.0333108
0.407227  2.5932  3.08512  -1.60777  0.0908938  -0.0337432
0.40918  2.63958  3.09181  -1.62266  0.0808545  -0.0341695
0.411133  2.6853  3.09843  -1.63716  0.0707069  -0.0345895
0.413086  2.73032  3.10499  -1.65126  0.0604634  -0.0350031
0.415039  2.77462  3.11149  -1.66496  0.0501371  -0.0354101
0.416992  2.81816  3.11792  -1.67827  0.0397412  -0.0358104
0.418945  2.86091  3.12428  -1.69117  0.0292895  -0.0362037
0.420898  2.90285  3.13056  -1.70367  0.0187964  -0.0365899
0.422852  2.94394  3.13677  -1.71577  0.00827631  -0.0369688
0.424805  2.98417  -3.14029  -1.72747  -0.00225577  -0.0373403
0.426758  3.02352  -3.13424  -1.73878  -0.0127846  -0.0377043
0.428711  3.06196  -3.12828  -1.74969  -0.0232948  -0.0380605
0.430664  3.09948  -3.12241  -1.76021  -0.0337705  -0.0384089
0.432617  3.13606  -3.11663  -1.77034  -0.0441959  -0.0387492
0.43457  3.17169  -3.11095  -1.78009  -0.0545548  -0.0390815
0.436523  3.20635  -3.10538  -1.78945  -0.0648311  -0.0394054
0.438477  3.24003  -3.09991  -1.79844  -0.0750085  -0.0397209
0.44043  3.27272  -3.09455  -1.80706  -0.0850708  -0.0400279
0.442383  3.30441  -3.08931  -1.81532  -0.0950016  -0.0403262
0.444336  3.33509  -3.08418  -1.82322  -0.104785  -0.0406157
0.446289  3.36476  -3.07918  -1.83076  -0.114404  -0.0408963
0.448242  3.39341  -3.07431  -1.83795  -0.123843  -0.0411679
0.450195  3.42103  -3.06958  -1.84481  -0.133087  -0.0414304
0.452148  3.44761  -3.06498  -1.85133  -0.142119  -0.0416836
0.454102  3.47315  -3.06052  -1.85752  -0.150925  -0.0419275
0.456055  3.49766  -3.05621  -1.86339  -0.159489  -0.042162
0.458008  3.52112  -3.05205  -1.86895  -0.167797  -0.0423869
0.459961  3.54352  -3.04805  -1.8742  -0.175833  -0.0426023
0.461914  3.56488  -3.04421  -1.87914  -0.183585  -0.0428079
0.463867  3.58518  -3.04053  -1.8838  -0.191039  -0.0430038
0.46582  3.60443  -3.03702  -1.88816  -0.198181  -0.0431898
0.467773  3.62262  -3.03368  -1.89224  -0.204999  -0.0433659
0.469727  3.63974  -3.03051  -1.89605  -0.211482  -0.0435319
0.47168  3.6558  -3.02753  -1.89959  -0.217617  -0.0436879
0.473633  3.6708  -3.02473  -1.90287  -0.223394  -0.0438338
0.475586  3.68474  -3.02211  -1.90588  -0.228802  -0.0439695
0.477539  3.6976  -3.01969  -1.90865  -0.233833  -0.044095
0.479492  3.7094  -3.01745  -1.91116  -0.238476  -0.0442102
0.481445  3.72013  -3.01541  -1.91343  -0.242724  -0.044315
0.483398  3.72979  -3.01357  -1.91546  -0.246569  -0.0444095
0.485352  3.73838  -3.01193  -1.91726  -0.250005  -0.0444936
0.487305  3.7459  -3.01048  -1.91882  -0.253025  -0.0445672
0.489258  3.75234  -3.00924  -1.92016  -0.255623  -0.0446304
0.491211  3.75772  -3.00821  -1.92126  -0.257795  -0.0446831
0.493164  3.76201  -3.00738  -1.92215  -0.259538  -0.0447253
0.495117  3.76524  -3.00676  -1.92281  -0.260848  -0.0447569
0.49707  3.76739  -3.00634  -1.92325  -0.261722  -0.044778
0.499023  3.76846  -3.00613  -1.92347  -0.26216  -0.0447886
0.500977  3.76846  -3.00613  -1.92347  -0.26216  -0.0447886
0.50293  3.76739  -3.00634  -1.92325  -0.261722  -0.044778
0.504883  3.76524  -3.00676  -1.92281  -0.260848  -0.0447569
0.506836  3.76201  -3.00738  -1.92215  -0.259538  -0.0447253
0.508789  3.75772  -3.00821  -1.92126  -0.257795  -0.0446831
0.510742  3.75234  -3.00924  -1.92016  -0.255623  -0.0446304
0.512695  3.7459  -3.01048  -1.91882  -0.253025  -0.0445672
0.514648  3.73838  -3.01193  -1.91726  -0.250005  -0.0444936
0.516602  3.72979  -3.01357  -1.91546  -0.246569  -0.0444095
0.518555  3.72013  -3.01541  -1.91343  -0.242724  -0.044315
0.520508  3.7094  -3.01745  -1.91116  -0.238476  -0.0442102
0.522461  3.6976  -3.01969  -1.90865  -0.233833  -0.044095
0.524414  3.68474  -3.02211  -1.90588  -0.228802  -0.0439695
0.526367  3.6708  -3.02473  -1.90287  -0.223394  -0.0438338
0.52832  3.6558  -3.02753  -1.89959  -0.217617  -0.0436879
0.530273  3.63974  -3.03051  -1.89605  -0.211482  -0.0435319
0.532227  3.62262  -3.03368  -1.89224  -0.204999  -0.0433659
0.53418  3.60443  -3.03702  -1.88816  -0.198181  -0.0431898
0.536133  3.58518  -3.04053  -1.8838  -0.191039  -0.0430038
0.538086  3.56488  -3.04421  -1.87914  -0.183585  -0.0428079
0.540039  3.54352  -3.04805  -1.8742  -0.175833  -0.0426023
0.541992  3.52112  -3.05205  -1.86895  -0.167797  -0.0423869
0.543945  3.49766  -3.05621  -1.86339  -0.159489  -0.042162
0.545898  3.47315  -3.06052  -1.85752  -0.150925  -0.0419275
0.547852  3.44761  -3.06498  -1.85133  -0.142119  -0.0416836
0.549805  3.42103  -3.06958  -1.84481  -0.133087  -0.0414304
0.551758  3.39341  -3.07431  -1.83795  -0.123843  -0.0411679
0.553711  3.36476  -3.07918  -1.83076  -0.114404  -0.0408963
0.555664  3.33509  -3.08418  -1.82322  -0.104785  -0.0406157
0.557617  3.30441  -3.08931  -1.81532  -0.0950016  -0.0403262
0.55957  3.27272  -3.09455  -1.80706  -0.0850708  -0.0400279
0.561523  3.24003  -3.09991  -1.79844  -0.0750085  -0.0397209
0.563477  3.20635  -3.10538  -1.78945  -0.0648311  -0.0394054
0.56543  3.17169  -3.11095  -1.78009  -0.0545548  -0.0390815
0.567383  3.13606  -3.11663  -1.77034  -0.0441959  -0.0387492
0.569336  3.09948  -3.12241  -1.76021  -0.0337705  -0.0384089
0.571289  3.06196  -3.12828  -1.74969  -0.0232948  -0.0380605
0.573242  3.02352  -3.13424  -1.73878  -0.0127846  -0.0377043
0.575195  2.98417  -3.14029  -1.72747  -0.00225577  -0.0373403
0.577148  2.94394  3.13677  -1.71577  0.00827631  -0.0369688
0.579102  2.90285  3.13056  -1.70367  0.0187964  -0.0365899
0.581055  2.86091  3.12428  -1.69117  0.0292895  -0.0362037
0.583008  2.81816  3.11792  -1.67827  0.0397412  -0.0358104
0.584961  2.77462  3.11149  -1.66496  0.0501371  -0.0354101
0.586914  2.73032  3.10499  -1.65126  0.0604634  -0.0350031
0.588867  2.6853  3.09843  -1.63716  0.0707069  -0.0345895
0.59082  2.63958  3.09181  -1.62266  0.0808545  -0.0341695
0.592773  2.5932  3.08512  -1.60777  0.0908938  -0.0337432
0.594727  2.5462  3.07837  -1.59249  0.100813  -0.0333108
0.59668  2.49862  3.07157  -1.57683  0.1106  -0.0328725
0.598633  2.4505  3.0647  -1.56078  0.120245  -0.0324286
0.600586  2.40189  3.05778  -1.54436  0.129737  -0.031979
0.602539  2.35282  3.05081  -1.52757  0.139067  -0.0315242
0.604492  2.30335  3.04377  -1.51043  0.148225  -0.0310641
0.606445  2.25353  3.03668  -1.49292  0.157202  -0.0305991
0.608398  2.20341  3.02953  -1.47508  0.165991  -0.0301293
0.610352  2.15304  3.02233  -1.4569  0.174584  -0.0296549
0.612305  2.10246  3.01506  -1.4384  0.182975  -0.0291761
0.614258  2.05175  3.00774  -1.41958  0.191157  -0.0286931
0.616211  2.00095  3.00035  -1.40047  0.199124  -0.0282061
0.618164  1.95013  2.99291  -1.38106  0.206872  -0.0277153
0.620117  1.89933  2.98539  -1.36138  0.214397  -0.0272208
0.62207  1.84861  2.97781  -1.34144  0.221693  -0.0267229
0.624023  1.79804  2.97015  -1.32125  0.228759  -0.0262218
0.625977  1.74767  2.96243  -1.30083  0.235591  -0.0257176
0.62793  1.69756  2.95462  -1.2802  0.242187  -0.0252106
0.629883  1.64776  2.94674  -1.25936  0.248545  -0.0247009
0.631836  1.59833  2.93877  -1.23834  0.254664  -0.0241887
0.633789  1.54934  2.93071  -1.21715  0.260544  -0.0236742
0.635742  1.50082  2.92257  -1.19581  0.266183  -0.0231577
0.637695  1.45284  2.91432  -1.17434  0.271583  -0.0226392
0.639648  1.40545  2.90598  -1.15276  0.276744  -0.022119
0.641602  1.35869  2.89753  -1.13109  0.281667  -0.0215973
0.643555  1.31262  2.88898  -1.10933  0.286353  -0.0210742
0.645508  1.26727  2.8803  -1.08752  0.290805  -0.0205498
0.647461  1.2227  2.87151  -1.06567  0.295024  -0.0200245
0.649414  1.17894  2.8626  -1.04381  0.299012  -0.0194983
0.651367  1.13603  2.85356  -1.02194  0.302773  -0.0189715
0.65332  1.09401  2.84438  -1.00009  0.30631  -0.0184441
0.655273  1.05291  2.83507  -0.978283  0.309625  -0.0179163
0.657227  1.01275  2.82561  -0.956534  0.312723  -0.0173883
0.65918  0.973573  2.81601  -0.934861  0.315606  -0.0168603
0.661133  0.935393  2.80626  -0.913286  0.318279  -0.0163324
0.663086  0.898231  2.79635  -0.891825  0.320747  -0.0158048
0.665039  0.862106  2.78628  -0.870499  0.323012  -0.0152775
0.666992  0.82703  2.77604  -0.849325  0.32508  -0.0147507
0.668945  0.793016  2.76565  -0.828321  0.326955  -0.0142246
0.670898  0.76007  2.75508  -0.807505  0.328641  -0.0136993
0.672852  0.728198  2.74434  -0.786894  0.330144  -0.0131749
0.674805  0.697401  2.73344  -0.766506  0.331467  -0.0126515
0.676758  0.667679  2.72236  -0.746355  0.332616  -0.0121293
0.678711  0.639027  2.71111  -0.726458  0.333595  -0.0116084
0.680664  0.611439  2.69969  -0.70683  0.33441  -0.0110888
0.682617  0.584905  2.6881  -0.687486  0.335064  -0.0105707
0.68457  0.559415  2.67634  -0.66844  0.335563  -0.0100542
0.686523  0.534954  2.66442  -0.649706  0.335911  -0.00953939
0.688477  0.511506  2.65235  -0.631295  0.336113  -0.00902633
0.69043  0.489054  2.64012  -0.613221  0.336175  -0.00851513
0.692383  0.467576  2.62776  -0.595495  0.336099  -0.00800588
0.694336  0.447053  2.61526  -0.578126  0.335892  -0.00749866
0.696289  0.427462  2.60264  -0.561127  0.335557  -0.00699354
0.698242  0.408776  2.58991  -0.544504  0.335099  -0.00649061
0.700195  0.390973  2.57709  -0.528268  0.334523  -0.00598993
0.702148  0.374024  2.56418  -0.512426  0.333832  -0.00549157
0.704102  0.357904  2.55121  -0.496985  0.333031  -0.0049956
0.706055  0.342583  2.5382  -0.481951  0.332125  -0.00450208
0.708008  0.328035  2.52517  -0.467329  0.331116  -0.00401106
0.709961  0.314229  2.51213  -0.453125  0.33001  -0.0035226
0.711914  0.301138  2.49911  -0.439343  0.32881  -0.00303676
0.713867  0.288733  2.48613  -0.425985  0.32752  -0.00255358
0.71582  0.276984  2.47323  -0.413055  0.326144  -0.00207312
0.717773  0.265863  2.46043  -0.400554  0.324685  -0.00159541
0.719727  0.255343  2.44775  -0.388483  0.323147  -0.0011205
0.72168  0.245394  2.43523  -0.376843  0.321534  -0.000648424
0.723633  0.235991  2.42289  -0.365634  0.319848  -0.000179228
0.725586  0.227106  2.41076  -0.354854  0.318095  0.000287054
0.727539  0.218712  2.39889  -0.344503  0.316276  0.00075039
0.729492  0.210786  2.38728  -0.334578  0.314395  0.00121075
0.731445  0.203303  2.37599  -0.325076  0.312455  0.0016681
0.733398  0.196238  2.36503  -0.315995  0.31046  0.00212241
0.735352  0.18957  2.35444  -0.30733  0.308412  0.00257365
0.737305  0.183276  2.34424  -0.299077  0.306315  0.00302181
0.739258  0.177337  2.33446  -0.291232  0.304172  0.00346685
0.741211  0.171731  2.32514  -0.283788  0.301985  0.00390875
0.743164  0.166441  2.31629  -0.276741  0.299758  0.0043475
0.745117  0.161448  2.30794  -0.270085  0.297493  0.00478307
0.74707  0.156736  2.30011  -0.263812  0.295194  0.00521544
0.749023  0.152289  2.29283  -0.257915  0.292862  0.00564459
0.750977  0.148091  2.2861  -0.252388  0.290502  0.00607051
0.75293  0.144129  2.27996  -0.247223  0.288115  0.00649319
0.754883  0.14039  2.2744  -0.242411  0.285704  0.0069126
0.756836  0.136862  2.26945  -0.237945  0.283273  0.00732873
0.758789  0.133532  2.26511  -0.233817  0.280823  0.00774157
0.760742  0.130391  2.26139  -0.230016  0.278358  0.0081511
0.762695  0.127428  2.25829  -0.226536  0.27588  0.00855732
0.764648  0.124635  2.25583  -0.223365  0.273392  0.00896021
0.766602  0.122003  2.25398  -0.220496  0.270897  0.00935977
0.768555  0.119525  2.25277  -0.217918  0.268396  0.00975597
0.770508  0.117192  2.25217  -0.215622  0.265893  0.0101488
0.772461  0.114998  2.25218  -0.213598  0.263389  0.0105383
0.774414  0.112938  2.2528  -0.211837  0.260889  0.0109244
0.776367  0.111005  2.25401  -0.210328  0.258394  0.0113071
0.77832  0.109195  2.25579  -0.209062  0.255906  0.0116865
0.780273  0.107502  2.25813  -0.208029  0.253428  0.0120624
0.782227  0.105922  2.26101  -0.207218  0.250963  0.0124349
0.78418  0.10445  2.2644  -0.206619  0.248513  0.012804
0.786133  0.103084  2.2683  -0.206223  0.24608  0.0131697
0.788086  0.101818  2.27267  -0.20602  0.243668  0.013532
0.790039  0.10065  2.27748  -0.205999  0.241277  0.0138909
0.791992  0.0995766  2.28272  -0.206151  0.238911  0.0142463
0.793945  0.0985943  2.28834  -0.206466  0.236572  0.0145983
0.795898  0.0977003  2.29433  -0.206934  0.234262  0.0149468
0.797852  0.0968917  2.30065  -0.207546  0.231984  0.015292
0.799805  0.0961656  2.30727  -0.208292  0.229739  0.0156336
0.801758  0.0955195  2.31416  -0.209163  0.227531  0.0159718
0.803711  0.0949507  2.32129  -0.210151  0.22536  0.0163066
0.805664  0.0944565  2.32862  -0.211245  0.223231  0.0166379
0.807617  0.0940345  2.33612  -0.212438  0.221144  0.0169658
0.80957  0.0936822  2.34376  -0.213721  0.219102  0.0172902
0.811523  0.093397  2.35152  -0.215085  0.217107  0.0176111
0.813477  0.0931765  2.35935  -0.216523  0.215161  0.0179286
0.81543  0.0930183  2.36723  -0.218027  0.213267  0.0182427
0.817383  0.0929201  2.37513  -0.219589  0.211426  0.0185532
