# step = 0, time = 0, G_eff = 5000
# x  rho  phase  re  im  V
0.446289  4.48089  0  2.11681  0  -0.0555619
0.448242  4.66935  0  2.16087  0  -0.0561508
0.450195  4.85832  0  2.20416  0  -0.0567256
0.452148  5.04723  0  2.2466  0  -0.0572858
0.454102  5.23549  0  2.28812  0  -0.0578305
0.456055  5.42249  0  2.32862  0  -0.058359
0.458008  5.60761  0  2.36804  0  -0.0588707
0.459961  5.79021  0  2.40629  0  -0.0593648
0.461914  5.96964  0  2.44328  0  -0.0598406
0.463867  6.14524  0  2.47896  0  -0.0602975
0.46582  6.31636  0  2.51324  0  -0.0607347
0.467773  6.48235  0  2.54605  0  -0.0611517
0.469727  6.64256  0  2.57732  0  -0.0615478
0.47168  6.79635  0  2.60698  0  -0.0619223
0.473633  6.9431  0  2.63498  0  -0.0622747
0.475586  7.0822  0  2.66124  0  -0.0626044
0.477539  7.21307  0  2.68572  0  -0.062911
0.479492  7.33516  0  2.70835  0  -0.0631938
0.481445  7.44795  0  2.72909  0  -0.0634525
0.483398  7.55093  0  2.7479  0  -0.0636866
0.485352  7.64367  0  2.76472  0  -0.0638957
0.487305  7.72575  0  2.77952  0  -0.0640794
0.489258  7.79681  0  2.79228  0  -0.0642375
0.491211  7.85652  0  2.80295  0  -0.0643696
0.493164  7.90462  0  2.81152  0  -0.0644756
0.495117  7.94089  0  2.81796  0  -0.0645553
0.49707  7.96516  0  2.82226  0  -0.0646085
0.499023  7.97732  0  2.82442  0  -0.0646351
0.500977  7.97732  0  2.82442  0  -0.0646351
0.50293  7.96516  0  2.82226  0  -0.0646085
0.504883  7.94089  0  2.81796  0  -0.0645553
0.506836  7.90462  0  2.81152  0  -0.0644756
0.508789  7.85652  0  2.80295  0  -0.0643696
0.510742  7.79681  0  2.79228  0  -0.0642375
0.512695  7.72575  0  2.77952  0  -0.0640794
0.514648  7.64367  0  2.76472  0  -0.0638957
0.516602  7.55093  0  2.7479  0  -0.0636866
0.518555  7.44795  0  2.72909  0  -0.0634525
0.520508  7.33516  0  2.70835  0  -0.0631938
0.522461  7.21307  0  2.68572  0  -0.062911
0.524414  7.0822  0  2.66124  0  -0.0626044
0.526367  6.9431  0  2.63498  0  -0.0622747
0.52832  6.79635  0  2.60698  0  -0.0619223
0.530273  6.64256  0  2.57732  0  -0.0615478
0.532227  6.48235  0  2.54605  0  -0.0611517
0.53418  6.31636  0  2.51324  0  -0.0607347
0.536133  6.14524  0  2.47896  0  -0.0602975
0.538086  5.96964  0  2.44328  0  -0.0598406
0.540039  5.79021  0  2.40629  0  -0.0593648
0.541992  5.60761  0  2.36804  0  -0.0588707
0.543945  5.42249  0  2.32862  0  -0.058359
0.545898  5.23549  0  2.28812  0  -0.0578305
0.547852  5.04723  0  2.2466  0  -0.0572858
0.549805  4.85832  0  2.20416  0  -0.0567256
0.551758  4.66935  0  2.16087  0  -0.0561508
0.553711  4.48089  0  2.11681  0  -0.0555619
0.555664  4.29347  0  2.07207  0  -0.0549598
0.557617  4.10763  0  2.02673  0  -0.054345
0.55957  3.92383  0  1.98087  0  -0.0537185
0.561523  3.74255  0  1.93457  0  -0.0530808
0.563477  3.5642  0  1.88791  0  -0.0524326
0.56543  3.38917  0  1.84097  0  -0.0517747
0.567383  3.21782  0  1.79383  0  -0.0511076
0.569336  3.05048  0  1.74656  0  -0.0504321
0.571289  2.88743  0  1.69924  0  -0.0497487
0.573242  2.72893  0  1.65195  0  -0.0490582
0.575195  2.5752  0  1.60474  0  -0.048361
0.577148  2.42642  0  1.5577  0  -0.0476578
0.579102  2.28275  0  1.51088  0  -0.0469493
0.581055  2.14432  0  1.46435  0  -0.0462358
0.583008  2.01121  0  1.41817  0  -0.0455179
0.584961  1.88348  0  1.3724  0  -0.0447962
0.586914  1.76118  0  1.32709  0  -0.0440711
0.588867  1.64431  0  1.2823  0  -0.0433431
0.59082  1.53285  0  1.23808  0  -0.0426127
0.592773  1.42677  0  1.19447  0  -0.0418802
0.594727  1.326  0  1.15152  0  -0.0411461
0.59668  1.23048  0  1.10927  0  -0.0404107
0.598633  1.14009  0  1.06775  0  -0.0396745
0.600586  1.05473  0  1.027  0  -0.0389378
0.602539  0.974278  0  0.987055  0  -0.0382008
0.604492  0.898589  0  0.947939  0  -0.0374639
0.606445  0.827516  0  0.909679  0  -0.0367274
0.608398  0.760902  0  0.872297  0  -0.0359916
0.610352  0.698584  0  0.835813  0  -0.0352567
0.612305  0.640392  0  0.800245  0  -0.0345229
0.614258  0.586152  0  0.765606  0  -0.0337905
0.616211  0.535688  0  0.731907  0  -0.0330597
0.618164  0.488823  0  0.699159  0  -0.0323307
0.620117  0.445377  0  0.667366  0  -0.0316036
0.62207  0.405174  0  0.636533  0  -0.0308786
0.624023  0.368038  0  0.606661  0  -0.0301559
0.625977  0.333796  0  0.577751  0  -0.0294356
0.62793  0.302278  0  0.549798  0  -0.0287178
0.629883  0.273319  0  0.522799  0  -0.0280027
0.631836  0.246758  0  0.496747  0  -0.0272904
0.633789  0.222438  0  0.471633  0  -0.026581
0.635742  0.200209  0  0.447447  0  -0.0258745
0.637695  0.179927  0  0.424178  0  -0.025171
0.639648  0.161453  0  0.401812  0  -0.0244707
0.641602  0.144655  0  0.380335  0  -0.0237736
0.643555  0.129407  0  0.359731  0  -0.0230798
0.645508  0.115589  0  0.339984  0  -0.0223893
0.647461  0.10309  0  0.321076  0  -0.0217021
0.649414  0.0918022  0  0.302989  0  -0.0210184
0.651367  0.0816257  0  0.285702  0  -0.0203381
0.65332  0.0724666  0  0.269196  0  -0.0196614
0.655273  0.0642371  0  0.25345  0  -0.0189881
0.657227  0.0568554  0  0.238444  0  -0.0183185
0.65918  0.0502452  0  0.224154  0  -0.0176524
0.661133  0.0443358  0  0.210561  0  -0.01699
0.663086  0.0390618  0  0.197641  0  -0.0163312
0.665039  0.0343627  0  0.185372  0  -0.0156761
0.666992  0.0301828  0  0.173732  0  -0.0150247
0.668945  0.0264709  0  0.162699  0  -0.0143769
0.670898  0.0231801  0  0.15225  0  -0.0137329
0.672852  0.0202675  0  0.142364  0  -0.0130926
0.674805  0.0176938  0  0.133018  0  -0.012456
0.676758  0.0154234  0  0.124191  0  -0.0118232
0.678711  0.0134238  0  0.115861  0  -0.0111942
0.680664  0.0116656  0  0.108008  0  -0.0105689
0.682617  0.0101223  0  0.10061  0  -0.00994736
0.68457  0.00876976  0  0.093647  0  -0.00932962
0.686523  0.00758635  0  0.0870997  0  -0.00871565
0.688477  0.00655263  0  0.0809483  0  -0.00810548
0.69043  0.00565113  0  0.075174  0  -0.00749909
0.692383  0.00486623  0  0.0697584  0  -0.00689649
0.694336  0.00418396  0  0.0646835  0  -0.00629769
0.696289  0.00359186  0  0.0599321  0  -0.00570269
0.698242  0.00307885  0  0.0554874  0  -0.00511149
0.700195  0.00263509  0  0.0513331  0  -0.00452409
0.702148  0.00225185  0  0.0474536  0  -0.0039405
0.704102  0.00192141  0  0.0438339  0  -0.00336071
0.706055  0.00163696  0  0.0404594  0  -0.00278473
0.708008  0.0013925  0  0.0373162  0  -0.00221256
0.709961  0.00118274  0  0.0343909  0  -0.0016442
0.711914  0.00100304  0  0.0316708  0  -0.00107965
0.713867  0.000849348  0  0.0291436  0  -0.000518908
0.71582  0.00071811  0  0.0267976  0  3.80209e-05
0.717773  0.000606224  0  0.0246216  0  0.000591138
0.719727  0.000510991  0  0.0226051  0  0.00114044
0.72168  0.000430061  0  0.0207379  0  0.00168593
0.723633  0.000361397  0  0.0190104  0  0.00222761
0.725586  0.000303233  0  0.0174136  0  0.00276548
0.727539  0.000254042  0  0.0159387  0  0.00329953
0.729492  0.000212506  0  0.0145776  0  0.00382977
0.731445  0.000177491  0  0.0133226  0  0.00435619
0.733398  0.000148019  0  0.0121663  0  0.0048788
0.735352  0.000123252  0  0.0111019  0  0.0053976
0.737305  0.000102473  0  0.0101229  0  0.00591258
0.739258  8.50674e-05  0  0.0092232  0  0.00642375
0.741211  7.05105e-05  0  0.00839705  0  0.0069311
0.743164  5.83554e-05  0  0.00763907  0  0.00743464
0.745117  4.82221e-05  0  0.00694421  0  0.00793436
0.74707  3.97876e-05  0  0.00630774  0  0.00843027
0.749023  3.27784e-05  0  0.00572524  0  0.00892237
0.750977  2.69628e-05  0  0.00519257  0  0.00941065
0.75293  2.21452e-05  0  0.00470586  0  0.00989512
0.754883  1.81606e-05  0  0.00426153  0  0.0103758
0.756836  1.48703e-05  0  0.0038562  0  0.0108526
0.758789  1.21575e-05  0  0.00348676  0  0.0113256
0.760742  9.9245e-06  0  0.00315032  0  0.0117948
0.762695  8.08927e-06  0  0.00284416  0  0.0122602
0.764648  6.58336e-06  0  0.00256581  0  0.0127218
0.766602  5.34962e-06  0  0.00231292  0  0.0131796
0.768555  4.34046e-06  0  0.00208338  0  0.0136335
0.770508  3.5163e-06  0  0.00187518  0  0.0140837
0.772461  2.84429e-06  0  0.0016865  0  0.01453
0.774414  2.29719e-06  0  0.00151565  0  0.0149725
0.776367  1.85251e-06  0  0.00136107  0  0.0154112
0.77832  1.49162e-06  0  0.00122132  0  0.015846
0.780273  1.19921e-06  0  0.00109509  0  0.0162771
0.782227  9.62653e-07  0  0.000981149  0  0.0167043
0.78418  7.7158e-07  0  0.000878396  0  0.0171278
0.786133  6.1749e-07  0  0.000785805  0  0.0175474
0.788086  4.93419e-07  0  0.000702438  0  0.0179632
0.790039  3.93676e-07  0  0.000627436  0  0.0183752
0.791992  3.13617e-07  0  0.000560015  0  0.0187834
0.793945  2.49458e-07  0  0.000499458  0  0.0191877
0.795898  1.98122e-07  0  0.000445109  0  0.0195883
0.797852  1.5711e-07  0  0.000396372  0  0.019985
0.799805  1.24398e-07  0  0.000352702  0  0.0203779
0.801758  9.83472e-08  0  0.000313604  0  0.020767
0.803711  7.7633e-08  0  0.000278627  0  0.0211523
0.805664  6.11883e-08  0  0.000247363  0  0.0215338
0.807617  4.81534e-08  0  0.000219439  0  0.0219114
0.80957  3.78376e-08  0  0.000194519  0  0.0222853
0.811523  2.96864e-08  0  0.000172297  0  0.0226553
0.813477  2.32557e-08  0  0.000152498  0  0.0230215
0.81543  1.81902e-08  0  0.000134871  0  0.0233839
0.817383  1.42064e-08  0  0.00011919  0  0.0237425
0.819336  1.10781e-08  0  0.000105253  0  0.0240972
0.821289  8.62554e-09  0  9.28738e-05  0  0.0244482
0.823242  6.7057e-09  0  8.18883e-05  0  0.0247953
0.825195  5.20522e-09  0  7.21472e-05  0  0.0251386
0.827148  4.03433e-09  0  6.35164e-05  0  0.0254782
0.829102  3.12206e-09  0  5.58754e-05  0  0.0258138
0.831055  2.41239e-09  0  4.91161e-05  0  0.0261457
0.833008  1.8612e-09  0  4.31416e-05  0  0.0264738
0.834961  1.43375e-09  0  3.78649e-05  0  0.026798
0.836914  1.10279e-09  0  3.32083e-05  0  0.0271185
0.838867  8.46932e-10  0  2.91021e-05  0  0.0274351
0.84082  6.49445e-10  0  2.54842e-05  0  0.0277479
0.842773  4.97248e-10  0  2.22991e-05  0  0.0280569
0.844727  3.80138e-10  0  1.94971e-05  0  0.0283621
0.84668  2.90166e-10  0  1.70343e-05  0  0.0286634
0.848633  2.21151e-10  0  1.48712e-05  0  0.028961
0.850586  1.68294e-10  0  1.29728e-05  0  0.0292547
0.852539  1.27875e-10  0  1.13082e-05  0  0.0295446
0.854492  9.70157e-11  0  9.84965e-06  0  0.0298307
0.856445  7.3491e-11  0  8.57269e-06  0  0.030113
0.858398  5.55857e-11  0  7.45559e-06  0  0.0303915
0.860352  4.19788e-11  0  6.47911e-06  0  0.0306661
0.862305  3.16544e-11  0  5.62623e-06  0  0.030937
0.864258  2.38328e-11  0  4.88189e-06  0  0.031204
0.866211  1.79165e-11  0  4.23279e-06  0  0.0314672
