# step = 4000, time = 0.04, G_eff = 5000
# x  rho  phase  re  im  V
0.137695  0.0506919  -0.517253  0.195695  -0.111335  0.0243182
0.139648  0.0520345  -0.507559  0.199354  -0.110872  0.0240571
0.141602  0.0534375  -0.497131  0.203184  -0.110244  0.0237924
0.143555  0.0549047  -0.486006  0.207185  -0.109449  0.0235241
0.145508  0.0564401  -0.474223  0.211355  -0.108486  0.0232521
0.147461  0.0580482  -0.461821  0.215693  -0.107354  0.0229766
0.149414  0.0597337  -0.448841  0.220197  -0.106053  0.0226975
0.151367  0.0615014  -0.435324  0.224865  -0.10458  0.0224148
0.15332  0.0633565  -0.42131  0.229696  -0.102937  0.0221285
0.155273  0.0653045  -0.406842  0.234688  -0.101123  0.0218387
0.157227  0.0673509  -0.391962  0.239839  -0.0991373  0.0215453
0.15918  0.0695016  -0.37671  0.245146  -0.0969804  0.0212483
0.161133  0.0717627  -0.361129  0.250607  -0.0946523  0.0209478
0.163086  0.0741404  -0.34526  0.256219  -0.0921534  0.0206437
0.165039  0.0766412  -0.329143  0.26198  -0.0894841  0.0203361
0.166992  0.0792716  -0.312817  0.267888  -0.0866449  0.020025
0.168945  0.0820385  -0.296321  0.27394  -0.0836367  0.0197104
0.170898  0.0849487  -0.279692  0.280134  -0.0804603  0.0193922
0.172852  0.0880093  -0.262966  0.286465  -0.0771165  0.0190706
0.174805  0.0912274  -0.246178  0.292933  -0.0736065  0.0187455
0.176758  0.0946103  -0.22936  0.299533  -0.0699314  0.018417
0.178711  0.0981654  -0.212544  0.306263  -0.0660926  0.0180849
0.180664  0.1019  -0.195759  0.313121  -0.0620915  0.0177495
0.182617  0.105822  -0.179033  0.320103  -0.0579294  0.0174106
0.18457  0.109938  -0.162393  0.327207  -0.0536081  0.0170683
0.186523  0.114257  -0.145861  0.33443  -0.0491291  0.0167226
0.188477  0.118785  -0.12946  0.341768  -0.0444942  0.0163736
0.19043  0.123531  -0.113211  0.34922  -0.0397053  0.0160211
0.192383  0.128502  -0.0971317  0.356782  -0.0347643  0.0156654
0.194336  0.133706  -0.0812393  0.364452  -0.0296731  0.0153063
0.196289  0.13915  -0.0655487  0.372227  -0.024434  0.0149439
0.198242  0.144841  -0.0500733  0.380103  -0.0190489  0.0145782
0.200195  0.150788  -0.0348248  0.388079  -0.0135203  0.0142093
0.202148  0.156998  -0.0198136  0.396152  -0.00785022  0.0138371
0.204102  0.163478  -0.00504845  0.404319  -0.0020412  0.0134617
0.206055  0.170235  0.00946309  0.412577  0.00390437  0.0130831
0.208008  0.177276  0.0237148  0.420924  0.00998397  0.0127014
0.209961  0.184609  0.0377014  0.429357  0.016195  0.0123165
0.211914  0.192241  0.0514191  0.437873  0.0225349  0.0119285
0.213867  0.200177  0.0648646  0.446471  0.0290009  0.0115374
0.21582  0.208426  0.078036  0.455147  0.0355901  0.0111433
0.217773  0.216992  0.0909317  0.4639  0.0422998  0.0107461
0.219727  0.225883  0.103551  0.472726  0.049127  0.010346
0.22168  0.235104  0.115895  0.481623  0.0560687  0.00994288
0.223633  0.244662  0.127962  0.490589  0.0631219  0.00953688
0.225586  0.254562  0.139756  0.499622  0.0702832  0.00912799
0.227539  0.264809  0.151276  0.508719  0.0775496  0.00871626
0.229492  0.275408  0.162526  0.517878  0.0849177  0.00830173
0.231445  0.286365  0.173508  0.527096  0.0923841  0.00788443
0.233398  0.297684  0.184223  0.536372  0.0999452  0.00746441
0.235352  0.309368  0.194675  0.545702  0.107598  0.00704172
0.237305  0.321423  0.204868  0.555086  0.115337  0.00661638
0.239258  0.333852  0.214803  0.56452  0.123161  0.00618846
0.241211  0.346657  0.224486  0.574003  0.131064  0.005758
0.243164  0.359842  0.233917  0.583532  0.139044  0.00532505
0.245117  0.37341  0.243103  0.593105  0.147095  0.00488966
0.24707  0.387363  0.252045  0.60272  0.155213  0.00445187
0.249023  0.401702  0.260747  0.612376  0.163395  0.00401175
0.250977  0.416429  0.269212  0.622069  0.171635  0.00356935
0.25293  0.431545  0.277445  0.631799  0.17993  0.00312472
0.254883  0.44705  0.285448  0.641562  0.188274  0.00267792
0.256836  0.462944  0.293224  0.651358  0.196663  0.00222902
0.258789  0.479227  0.300777  0.661185  0.205091  0.00177806
0.260742  0.495899  0.308109  0.671039  0.213554  0.00132512
0.262695  0.512957  0.315224  0.680921  0.222046  0.000870258
0.264648  0.530401  0.322123  0.690827  0.230562  0.000413537
0.266602  0.548227  0.328811  0.700757  0.239096  -4.49761e-05
0.268555  0.566433  0.335288  0.710708  0.247643  -0.000505212
0.270508  0.585016  0.341558  0.72068  0.256196  -0.000967103
0.272461  0.603971  0.347623  0.730671  0.264749  -0.00143058
0.274414  0.623295  0.353484  0.740678  0.273297  -0.00189556
0.276367  0.642983  0.359143  0.750702  0.281832  -0.00236198
0.27832  0.663028  0.364601  0.76074  0.290348  -0.00282976
0.280273  0.683425  0.369861  0.770792  0.298839  -0.00329883
0.282227  0.704169  0.374923  0.780857  0.307297  -0.00376911
0.28418  0.725251  0.379788  0.790933  0.315715  -0.00424052
0.286133  0.746664  0.384458  0.80102  0.324085  -0.00471297
0.288086  0.7684  0.388932  0.811116  0.332401  -0.00518639
0.290039  0.790451  0.393211  0.821222  0.340654  -0.0056607
0.291992  0.812807  0.397295  0.831337  0.348836  -0.0061358
0.293945  0.83546  0.401185  0.841459  0.35694  -0.00661162
0.295898  0.858399  0.404881  0.85159  0.364956  -0.00708807
0.297852  0.881614  0.408381  0.861729  0.372877  -0.00756506
0.299805  0.905093  0.411686  0.871875  0.380693  -0.0080425
0.301758  0.928826  0.414794  0.882029  0.388395  -0.00852031
0.303711  0.952801  0.417705  0.892191  0.395975  -0.00899838
0.305664  0.977006  0.420419  0.902361  0.403423  -0.00947664
0.307617  1.00143  0.422933  0.91254  0.41073  -0.00995499
0.30957  1.02606  0.425247  0.922728  0.417886  -0.0104333
0.311523  1.05088  0.427359  0.932927  0.424881  -0.0109116
0.313477  1.07587  0.429267  0.943136  0.431705  -0.0113896
0.31543  1.10104  0.43097  0.953356  0.438349  -0.0118674
0.317383  1.12635  0.432466  0.96359  0.444802  -0.0123448
0.319336  1.15181  0.433753  0.973837  0.451053  -0.0128217
0.321289  1.17739  0.434829  0.9841  0.457093  -0.013298
0.323242  1.20308  0.435691  0.99438  0.462911  -0.0137737
0.325195  1.22887  0.436339  1.00468  0.468496  -0.0142485
0.327148  1.25474  0.436768  1.01499  0.473839  -0.0147225
0.329102  1.28068  0.436978  1.02533  0.478928  -0.0151956
0.331055  1.30668  0.436966  1.0357  0.483752  -0.0156676
0.333008  1.33273  0.436729  1.04608  0.488302  -0.0161384
0.334961  1.35881  0.436266  1.0565  0.492567  -0.0166079
0.336914  1.38491  0.435574  1.06694  0.496537  -0.0170761
0.338867  1.41102  0.43465  1.07741  0.500201  -0.0175428
0.34082  1.43713  0.433493  1.08792  0.503549  -0.0180079
0.342773  1.46323  0.432101  1.09846  0.506572  -0.0184714
0.344727  1.4893  0.430471  1.10904  0.50926  -0.0189331
0.34668  1.51535  0.428602  1.11965  0.511602  -0.019393
0.348633  1.54137  0.426493  1.13031  0.513592  -0.0198509
0.350586  1.56734  0.424141  1.141  0.515218  -0.0203067
0.352539  1.59326  0.421546  1.15174  0.516474  -0.0207604
0.354492  1.61912  0.418706  1.16253  0.517351  -0.0212118
0.356445  1.64493  0.415622  1.17336  0.517841  -0.0216608
0.358398  1.67069  0.412291  1.18424  0.517937  -0.0221074
0.360352  1.69638  0.408715  1.19517  0.517633  -0.0225515
0.362305  1.72201  0.404893  1.20615  0.516922  -0.0229929
0.364258  1.74758  0.400825  1.21718  0.5158  -0.0234315
0.366211  1.77309  0.396514  1.22826  0.514261  -0.0238673
0.368164  1.79855  0.39196  1.2394  0.512302  -0.0243002
0.370117  1.82397  0.387165  1.25058  0.509918  -0.02473
0.37207  1.84934  0.382132  1.26182  0.507108  -0.0251567
0.374023  1.87469  0.376862  1.27311  0.503869  -0.0255801
0.375977  1.9  0.37136  1.28445  0.5002  -0.0260002
0.37793  1.92531  0.365629  1.29584  0.496101  -0.0264169
0.379883  1.95061  0.359673  1.30727  0.491573  -0.0268301
0.381836  1.97592  0.353498  1.31876  0.486618  -0.0272396
0.383789  2.00125  0.347109  1.33029  0.481238  -0.0276454
0.385742  2.02661  0.340511  1.34186  0.475436  -0.0280475
0.387695  2.05203  0.333713  1.35346  0.469217  -0.0284456
0.389648  2.07751  0.32672  1.36511  0.462587  -0.0288396
0.391602  2.10307  0.319541  1.37679  0.455552  -0.0292296
0.393555  2.12873  0.312185  1.38849  0.44812  -0.0296154
0.395508  2.15449  0.304659  1.40022  0.440298  -0.0299969
0.397461  2.18038  0.296975  1.41197  0.432098  -0.030374
0.399414  2.2064  0.289141  1.42374  0.42353  -0.0307466
0.401367  2.23258  0.28117  1.43551  0.414605  -0.0311146
0.40332  2.25892  0.273071  1.44728  0.405336  -0.0314779
0.405273  2.28543  0.264857  1.45905  0.395737  -0.0318364
0.407227  2.31213  0.25654  1.47081  0.385822  -0.03219
0.40918  2.33903  0.248132  1.48255  0.375608  -0.0325386
0.411133  2.36612  0.239647  1.49426  0.365111  -0.0328821
0.413086  2.39342  0.231097  1.50594  0.354349  -0.0332203
0.415039  2.42093  0.222497  1.51758  0.343341  -0.0335533
0.416992  2.44864  0.21386  1.52916  0.332105  -0.0338809
0.418945  2.47655  0.2052  1.54069  0.320662  -0.0342029
0.420898  2.50466  0.196531  1.55215  0.309034  -0.0345193
0.422852  2.53296  0.187867  1.56352  0.297241  -0.03483
0.424805  2.56143  0.179224  1.57481  0.285306  -0.0351348
0.426758  2.59007  0.170615  1.586  0.273252  -0.0354337
0.428711  2.61884  0.162054  1.59708  0.261103  -0.0357265
0.430664  2.64773  0.153556  1.60804  0.248883  -0.0360131
0.432617  2.67671  0.145134  1.61886  0.236616  -0.0362934
0.43457  2.70575  0.136803  1.62955  0.224328  -0.0365674
0.436523  2.73482  0.128575  1.64008  0.212043  -0.0368348
0.438477  2.76388  0.120464  1.65044  0.199786  -0.0370956
0.44043  2.79289  0.112483  1.66063  0.187585  -0.0373497
0.442383  2.82181  0.104644  1.67064  0.175463  -0.037597
0.444336  2.85059  0.0969599  1.68044  0.163448  -0.0378373
0.446289  2.87917  0.0894417  1.69003  0.151564  -0.0380705
0.448242  2.90752  0.082101  1.6994  0.139837  -0.0382966
0.450195  2.93556  0.0749485  1.70854  0.128293  -0.0385154
0.452148  2.96324  0.0679944  1.71743  0.116956  -0.0387268
0.454102  2.99051  0.0612487  1.72607  0.105852  -0.0389307
0.456055  3.0173  0.0547207  1.73444  0.0950045  -0.039127
0.458008  3.04354  0.0484192  1.74253  0.084438  -0.0393156
0.459961  3.06918  0.0423526  1.75034  0.0741755  -0.0394964
0.461914  3.09414  0.0365286  1.75784  0.06424  -0.0396693
0.463867  3.11836  0.0309546  1.76504  0.0546536  -0.0398342
0.46582  3.14178  0.0256375  1.77192  0.0454376  -0.039991
0.467773  3.16433  0.0205836  1.77848  0.0366126  -0.0401396
0.469727  3.18594  0.0157989  1.7847  0.0281986  -0.04028
0.47168  3.20656  0.0112888  1.79057  0.0202142  -0.0404121
0.473633  3.22611  0.00705831  1.79609  0.0126776  -0.0405357
0.475586  3.24455  0.00311208  1.80125  0.00560566  -0.0406508
0.477539  3.26181  -0.000545733  1.80605  -0.000985619  -0.0407573
0.479492  3.27783  -0.00391133  1.81046  -0.00708137  -0.0408552
0.481445  3.29258  -0.00698131  1.8145  -0.0126678  -0.0409444
0.483398  3.30599  -0.00975262  1.81815  -0.0177323  -0.0410249
0.485352  3.31803  -0.0122226  1.82141  -0.0222634  -0.0410965
0.487305  3.32866  -0.0143888  1.82427  -0.0262508  -0.0411593
0.489258  3.33784  -0.0162492  1.82673  -0.0296856  -0.0412132
0.491211  3.34553  -0.0178022  1.82879  -0.0325598  -0.0412582
0.493164  3.35172  -0.0190462  1.83044  -0.0348671  -0.0412942
0.495117  3.35638  -0.0199802  1.83168  -0.0366022  -0.0413212
0.49707  3.35949  -0.0206033  1.8325  -0.037761  -0.0413392
0.499023  3.36105  -0.0209151  1.83292  -0.0383411  -0.0413482
0.500977  3.36105  -0.0209151  1.83292  -0.0383411  -0.0413482
0.50293  3.35949  -0.0206033  1.8325  -0.037761  -0.0413392
0.504883  3.35638  -0.0199802  1.83168  -0.0366022  -0.0413212
0.506836  3.35172  -0.0190462  1.83044  -0.0348671  -0.0412942
0.508789  3.34553  -0.0178022  1.82879  -0.0325598  -0.0412582
0.510742  3.33784  -0.0162492  1.82673  -0.0296856  -0.0412132
0.512695  3.32866  -0.0143888  1.82427  -0.0262508  -0.0411593
0.514648  3.31803  -0.0122226  1.82141  -0.0222634  -0.0410965
0.516602  3.30599  -0.00975262  1.81815  -0.0177323  -0.0410249
0.518555  3.29258  -0.00698131  1.8145  -0.0126678  -0.0409444
0.520508  3.27783  -0.00391133  1.81046  -0.00708137  -0.0408552
0.522461  3.26181  -0.000545733  1.80605  -0.000985619  -0.0407573
0.524414  3.24455  0.00311208  1.80125  0.00560566  -0.0406508
0.526367  3.22611  0.00705831  1.79609  0.0126776  -0.0405357
0.52832  3.20656  0.0112888  1.79057  0.0202142  -0.0404121
0.530273  3.18594  0.0157989  1.7847  0.0281986  -0.04028
0.532227  3.16433  0.0205836  1.77848  0.0366126  -0.0401396
0.53418  3.14178  0.0256375  1.77192  0.0454376  -0.039991
0.536133  3.11836  0.0309546  1.76504  0.0546536  -0.0398342
0.538086  3.09414  0.0365286  1.75784  0.06424  -0.0396693
0.540039  3.06918  0.0423526  1.75034  0.0741755  -0.0394964
0.541992  3.04354  0.0484192  1.74253  0.084438  -0.0393156
0.543945  3.0173  0.0547207  1.73444  0.0950045  -0.039127
0.545898  2.99051  0.0612487  1.72607  0.105852  -0.0389307
0.547852  2.96324  0.0679944  1.71743  0.116956  -0.0387268
0.549805  2.93556  0.0749485  1.70854  0.128293  -0.0385154
0.551758  2.90752  0.082101  1.6994  0.139837  -0.0382966
0.553711  2.87917  0.0894417  1.69003  0.151564  -0.0380705
0.555664  2.85059  0.0969599  1.68044  0.163448  -0.0378373
0.557617  2.82181  0.104644  1.67064  0.175463  -0.037597
0.55957  2.79289  0.112483  1.66063  0.187585  -0.0373497
0.561523  2.76388  0.120464  1.65044  0.199786  -0.0370956
0.563477  2.73482  0.128575  1.64008  0.212043  -0.0368348
0.56543  2.70575  0.136803  1.62955  0.224328  -0.0365674
0.567383  2.67671  0.145134  1.61886  0.236616  -0.0362934
0.569336  2.64773  0.153556  1.60804  0.248883  -0.0360131
0.571289  2.61884  0.162054  1.59708  0.261103  -0.0357265
0.573242  2.59007  0.170615  1.586  0.273252  -0.0354337
0.575195  2.56143  0.179224  1.57481  0.285306  -0.0351348
0.577148  2.53296  0.187867  1.56352  0.297241  -0.03483
0.579102  2.50466  0.196531  1.55215  0.309034  -0.0345193
0.581055  2.47655  0.2052  1.54069  0.320662  -0.0342029
0.583008  2.44864  0.21386  1.52916  0.332105  -0.0338809
0.584961  2.42093  0.222497  1.51758  0.343341  -0.0335533
0.586914  2.39342  0.231097  1.50594  0.354349  -0.0332203
0.588867  2.36612  0.239647  1.49426  0.365111  -0.0328821
0.59082  2.33903  0.248132  1.48255  0.375608  -0.0325386
0.592773  2.31213  0.25654  1.47081  0.385822  -0.03219
0.594727  2.28543  0.264857  1.45905  0.395737  -0.0318364
0.59668  2.25892  0.273071  1.44728  0.405336  -0.0314779
0.598633  2.23258  0.28117  1.43551  0.414605  -0.0311146
0.600586  2.2064  0.289141  1.42374  0.42353  -0.0307466
0.602539  2.18038  0.296975  1.41197  0.432098  -0.030374
0.604492  2.15449  0.304659  1.40022  0.440298  -0.0299969
0.606445  2.12873  0.312185  1.38849  0.44812  -0.0296154
0.608398  2.10307  0.319541  1.37679  0.455552  -0.0292296
0.610352  2.07751  0.32672  1.36511  0.462587  -0.0288396
0.612305  2.05203  0.333713  1.35346  0.469217  -0.0284456
0.614258  2.02661  0.340511  1.34186  0.475436  -0.0280475
0.616211  2.00125  0.347109  1.33029  0.481238  -0.0276454
0.618164  1.97592  0.353498  1.31876  0.486618  -0.0272396
0.620117  1.95061  0.359673  1.30727  0.491573  -0.0268301
0.62207  1.92531  0.365629  1.29584  0.496101  -0.0264169
0.624023  1.9  0.37136  1.28445  0.5002  -0.0260002
0.625977  1.87469  0.376862  1.27311  0.503869  -0.0255801
0.62793  1.84934  0.382132  1.26182  0.507108  -0.0251567
0.629883  1.82397  0.387165  1.25058  0.509918  -0.02473
0.631836  1.79855  0.39196  1.2394  0.512302  -0.0243002
0.633789  1.77309  0.396514  1.22826  0.514261  -0.0238673
0.635742  1.74758  0.400825  1.21718  0.5158  -0.0234315
0.637695  1.72201  0.404893  1.20615  0.516922  -0.0229929
0.639648  1.69638  0.408715  1.19517  0.517633  -0.0225515
0.641602  1.67069  0.412291  1.18424  0.517937  -0.0221074
0.643555  1.64493  0.415622  1.17336  0.517841  -0.0216608
0.645508  1.61912  0.418706  1.16253  0.517351  -0.0212118
0.647461  1.59326  0.421546  1.15174  0.516474  -0.0207604
0.649414  1.56734  0.424141  1.141  0.515218  -0.0203067
0.651367  1.54137  0.426493  1.13031  0.513592  -0.0198509
0.65332  1.51535  0.428602  1.11965  0.511602  -0.019393
0.655273  1.4893  0.430471  1.10904  0.50926  -0.0189331
0.657227  1.46323  0.432101  1.09846  0.506572  -0.0184714
0.65918  1.43713  0.433493  1.08792  0.503549  -0.0180079
0.661133  1.41102  0.43465  1.07741  0.500201  -0.0175428
0.663086  1.38491  0.435574  1.06694  0.496537  -0.0170761
0.665039  1.35881  0.436266  1.0565  0.492567  -0.0166079
0.666992  1.33273  0.436729  1.04608  0.488302  -0.0161384
0.668945  1.30668  0.436966  1.0357  0.483752  -0.0156676
0.670898  1.28068  0.436978  1.02533  0.478928  -0.0151956
0.672852  1.25474  0.436768  1.01499  0.473839  -0.0147225
0.674805  1.22887  0.436339  1.00468  0.468496  -0.0142485
0.676758  1.20308  0.435691  0.99438  0.462911  -0.0137737
0.678711  1.17739  0.434829  0.9841  0.457093  -0.013298
0.680664  1.15181  0.433753  0.973837  0.451053  -0.0128217
0.682617  1.12635  0.432466  0.96359  0.444802  -0.0123448
0.68457  1.10104  0.43097  0.953356  0.438349  -0.0118674
0.686523  1.07587  0.429267  0.943136  0.431705  -0.0113896
0.688477  1.05088  0.427359  0.932927  0.424881  -0.0109116
0.69043  1.02606  0.425247  0.922728  0.417886  -0.0104333
0.692383  1.00143  0.422933  0.91254  0.41073  -0.00995499
0.694336  0.977006  0.420419  0.902361  0.403423  -0.00947664
0.696289  0.952801  0.417705  0.892191  0.395975  -0.00899838
0.698242  0.928826  0.414794  0.882029  0.388395  -0.00852031
0.700195  0.905093  0.411686  0.871875  0.380693  -0.0080425
0.702148  0.881614  0.408381  0.861729  0.372877  -0.00756506
0.704102  0.858399  0.404881  0.85159  0.364956  -0.00708807
0.706055  0.83546  0.401185  0.841459  0.35694  -0.00661162
0.708008  0.812807  0.397295  0.831337  0.348836  -0.0061358
0.709961  0.790451  0.393211  0.821222  0.340654  -0.0056607
0.711914  0.7684  0.388932  0.811116  0.332401  -0.00518639
0.713867  0.746664  0.384458  0.80102  0.324085  -0.00471297
0.71582  0.725251  0.379788  0.790933  0.315715  -0.00424052
0.717773  0.704169  0.374923  0.780857  0.307297  -0.00376911
0.719727  0.683425  0.369861  0.770792  0.298839  -0.00329883
0.72168  0.663028  0.364601  0.76074  0.290348  -0.00282976
0.723633  0.642983  0.359143  0.750702  0.281832  -0.00236198
0.725586  0.623295  0.353484  0.740678  0.273297  -0.00189556
0.727539  0.603971  0.347623  0.730671  0.264749  -0.00143058
0.729492  0.585016  0.341558  0.72068  0.256196  -0.000967103
0.731445  0.566433  0.335288  0.710708  0.247643  -0.000505212
0.733398  0.548227  0.328811  0.700757  0.239096  -4.49761e-05
0.735352  0.530401  0.322123  0.690827  0.230562  0.000413537
0.737305  0.512957  0.315224  0.680921  0.222046  0.000870258
0.739258  0.495899  0.308109  0.671039  0.213554  0.00132512
0.741211  0.479227  0.300777  0.661185  0.205091  0.00177806
0.743164  0.462944  0.293224  0.651358  0.196663  0.00222902
0.745117  0.44705  0.285448  0.641562  0.188274  0.00267792
0.74707  0.431545  0.277445  0.631799  0.17993  0.00312472
0.749023  0.416429  0.269212  0.622069  0.171635  0.00356935
0.750977  0.401702  0.260747  0.612376  0.163395  0.00401175
0.75293  0.387363  0.252045  0.60272  0.155213  0.00445187
0.754883  0.37341  0.243103  0.593105  0.147095  0.00488966
0.756836  0.359842  0.233917  0.583532  0.139044  0.00532505
0.758789  0.346657  0.224486  0.574003  0.131064  0.005758
0.760742  0.333852  0.214803  0.56452  0.123161  0.00618846
0.762695  0.321423  0.204868  0.555086  0.115337  0.00661638
0.764648  0.309368  0.194675  0.545702  0.107598  0.00704172
0.766602  0.297684  0.184223  0.536372  0.0999452  0.00746441
0.768555  0.286365  0.173508  0.527096  0.0923841  0.00788443
0.770508  0.275408  0.162526  0.517878  0.0849177  0.00830173
0.772461  0.264809  0.151276  0.508719  0.0775496  0.00871626
0.774414  0.254562  0.139756  0.499622  0.0702832  0.00912799
0.776367  0.244662  0.127962  0.490589  0.0631219  0.00953688
0.77832  0.235104  0.115895  0.481623  0.0560687  0.00994288
0.780273  0.225883  0.103551  0.472726  0.049127  0.010346
0.782227  0.216992  0.0909317  0.4639  0.0422998  0.0107461
0.78418  0.208426  0.078036  0.455147  0.0355901  0.0111433
0.786133  0.200177  0.0648646  0.446471  0.0290009  0.0115374
0.788086  0.192241  0.0514191  0.437873  0.0225349  0.0119285
0.790039  0.184609  0.0377014  0.429357  0.016195  0.0123165
0.791992  0.177276  0.0237148  0.420924  0.00998397  0.0127014
0.793945  0.170235  0.00946309  0.412577  0.00390437  0.0130831
0.795898  0.163478  -0.00504845  0.404319  -0.0020412  0.0134617
0.797852  0.156998  -0.0198136  0.396152  -0.00785022  0.0138371
0.799805  0.150788  -0.0348248  0.388079  -0.0135203  0.0142093
0.801758  0.144841  -0.0500733  0.380103  -0.0190489  0.0145782
0.803711  0.13915  -0.0655487  0.372227  -0.024434  0.0149439
0.805664  0.133706  -0.0812393  0.364452  -0.0296731  0.0153063
0.807617  0.128502  -0.0971317  0.356782  -0.0347643  0.0156654
0.80957  0.123531  -0.113211  0.34922  -0.0397053  0.0160211
0.811523  0.118785  -0.12946  0.341768  -0.0444942  0.0163736
0.813477  0.114257  -0.145861  0.33443  -0.0491291  0.0167226
0.81543  0.109938  -0.162393  0.327207  -0.0536081  0.0170683
0.817383  0.105822  -0.179033  0.320103  -0.0579294  0.0174106
0.819336  0.1019  -0.195759  0.313121  -0.0620915  0.0177495
0.821289  0.0981654  -0.212544  0.306263  -0.0660926  0.0180849
