# step = 150, time = 0.015, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.273321  0
0.0078125  0.0234375  0.250984  0
0.0078125  0.0390625  0.212178  0
0.0078125  0.0546875  0.167217  0
0.0078125  0.0703125  0.128401  0
0.0078125  0.0859375  0.107129  0
0.0078125  0.101562  0.111356  0
0.0078125  0.117188  0.14398  0
0.0078125  0.132812  0.202512  0
0.0078125  0.148438  0.28005  0
0.0078125  0.164062  0.367187  0
0.0078125  0.179688  0.454327  0
0.0078125  0.195312  0.533777  0
0.0078125  0.210938  0.601164  0
0.0078125  0.226562  0.655938  0
0.0078125  0.242188  0.700838  0
0.0078125  0.257812  0.740672  0
0.0078125  0.273438  0.780821  0
0.0078125  0.289062  0.825827  0
0.0078125  0.304688  0.878429  0
0.0078125  0.320312  0.939083  0
0.0078125  0.335938  1.00618  0
0.0078125  0.351562  1.07662  0
0.0078125  0.367188  1.14659  0
0.0078125  0.382812  1.2124  0
0.0078125  0.398438  1.27111  0
0.0078125  0.414062  1.32084  0
0.0078125  0.429688  1.36083  0
0.0078125  0.445312  1.39124  0
0.0078125  0.460938  1.4128  0
0.0078125  0.476562  1.42647  0
0.0078125  0.492188  1.43307  0
0.0078125  0.507812  1.43307  0
0.0078125  0.523438  1.42647  0
0.0078125  0.539062  1.4128  0
0.0078125  0.554688  1.39124  0
0.0078125  0.570312  1.36083  0
0.0078125  0.585938  1.32084  0
0.0078125  0.601562  1.27111  0
0.0078125  0.617188  1.2124  0
0.0078125  0.632812  1.14659  0
0.0078125  0.648438  1.07662  0
0.0078125  0.664062  1.00618  0
0.0078125  0.679688  0.939083  0
0.0078125  0.695312  0.878429  0
0.0078125  0.710938  0.825827  0
0.0078125  0.726562  0.780821  0
0.0078125  0.742188  0.740672  0
0.0078125  0.757812  0.700838  0
0.0078125  0.773438  0.655938  0
0.0078125  0.789062  0.601164  0
0.0078125  0.804688  0.533777  0
0.0078125  0.820312  0.454327  0
0.0078125  0.835938  0.367187  0
0.0078125  0.851562  0.28005  0
0.0078125  0.867188  0.202512  0
0.0078125  0.882812  0.14398  0
0.0078125  0.898438  0.111356  0
0.0078125  0.914062  0.107129  0
0.0078125  0.929688  0.128401  0
0.0078125  0.945312  0.167217  0
0.0078125  0.960938  0.212178  0
0.0078125  0.976562  0.250984  0
0.0078125  0.992188  0.273321  0

0.0234375  0.0078125  0.250984  0
0.0234375  0.0234375  0.230471  0
0.0234375  0.0390625  0.194838  0
0.0234375  0.0546875  0.153551  0
0.0234375  0.0703125  0.117907  0
0.0234375  0.0859375  0.0983736  0
0.0234375  0.101562  0.102255  0
0.0234375  0.117188  0.132213  0
0.0234375  0.132812  0.185961  0
0.0234375  0.148438  0.257162  0
0.0234375  0.164062  0.337178  0
0.0234375  0.179688  0.417196  0
0.0234375  0.195312  0.490153  0
0.0234375  0.210938  0.552032  0
0.0234375  0.226562  0.60233  0
0.0234375  0.242188  0.64356  0
0.0234375  0.257812  0.680138  0
0.0234375  0.273438  0.717006  0
0.0234375  0.289062  0.758335  0
0.0234375  0.304688  0.806637  0
0.0234375  0.320312  0.862334  0
0.0234375  0.335938  0.923944  0
0.0234375  0.351562  0.988628  0
0.0234375  0.367188  1.05288  0
0.0234375  0.382812  1.11332  0
0.0234375  0.398438  1.16723  0
0.0234375  0.414062  1.21289  0
0.0234375  0.429688  1.24961  0
0.0234375  0.445312  1.27753  0
0.0234375  0.460938  1.29734  0
0.0234375  0.476562  1.30989  0
0.0234375  0.492188  1.31595  0
0.0234375  0.507812  1.31595  0
0.0234375  0.523438  1.30989  0
0.0234375  0.539062  1.29734  0
0.0234375  0.554688  1.27753  0
0.0234375  0.570312  1.24961  0
0.0234375  0.585938  1.21289  0
0.0234375  0.601562  1.16723  0
