# step = 200, time = 0.02, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  1.51087  0
0.0078125  0.0234375  1.4218  0
0.0078125  0.0390625  1.25737  0
0.0078125  0.0546875  1.04278  0
0.0078125  0.0703125  0.810847  0
0.0078125  0.0859375  0.596969  0
0.0078125  0.101562  0.433722  0
0.0078125  0.117188  0.346245  0
0.0078125  0.132812  0.348806  0
0.0078125  0.148438  0.443124  0
0.0078125  0.164062  0.618692  0
0.0078125  0.179688  0.854787  0
0.0078125  0.195312  1.12395  0
0.0078125  0.210938  1.39637  0
0.0078125  0.226562  1.64436  0
0.0078125  0.242188  1.84635  0
0.0078125  0.257812  1.98953  0
0.0078125  0.273438  2.07096  0
0.0078125  0.289062  2.09675  0
0.0078125  0.304688  2.08012  0
0.0078125  0.320312  2.03846  0
0.0078125  0.335938  1.99008  0
0.0078125  0.351562  1.95145  0
0.0078125  0.367188  1.93508  0
0.0078125  0.382812  1.94817  0
0.0078125  0.398438  1.99221  0
0.0078125  0.414062  2.06325  0
0.0078125  0.429688  2.1526  0
0.0078125  0.445312  2.24809  0
0.0078125  0.460938  2.33604  0
0.0078125  0.476562  2.4034  0
0.0078125  0.492188  2.43993  0
0.0078125  0.507812  2.43993  0
0.0078125  0.523438  2.4034  0
0.0078125  0.539062  2.33604  0
0.0078125  0.554688  2.24809  0
0.0078125  0.570312  2.1526  0
0.0078125  0.585938  2.06325  0
0.0078125  0.601562  1.99221  0
0.0078125  0.617188  1.94817  0
0.0078125  0.632812  1.93508  0
0.0078125  0.648438  1.95145  0
0.0078125  0.664062  1.99008  0
0.0078125  0.679688  2.03846  0
0.0078125  0.695312  2.08012  0
0.0078125  0.710938  2.09675  0
0.0078125  0.726562  2.07096  0
0.0078125  0.742188  1.98953  0
0.0078125  0.757812  1.84635  0
0.0078125  0.773438  1.64436  0
0.0078125  0.789062  1.39637  0
0.0078125  0.804688  1.12395  0
0.0078125  0.820312  0.854787  0
0.0078125  0.835938  0.618692  0
0.0078125  0.851562  0.443124  0
0.0078125  0.867188  0.348806  0
0.0078125  0.882812  0.346245  0
0.0078125  0.898438  0.433722  0
0.0078125  0.914062  0.596969  0
0.0078125  0.929688  0.810847  0
0.0078125  0.945312  1.04278  0
0.0078125  0.960938  1.25737  0
0.0078125  0.976562  1.4218  0
0.0078125  0.992188  1.51087  0

0.0234375  0.0078125  1.4218  0
0.0234375  0.0234375  1.33798  0
0.0234375  0.0390625  1.18324  0
0.0234375  0.0546875  0.981302  0
0.0234375  0.0703125  0.763044  0
0.0234375  0.0859375  0.561775  0
0.0234375  0.101562  0.408153  0
0.0234375  0.117188  0.325833  0
0.0234375  0.132812  0.328242  0
0.0234375  0.148438  0.417  0
0.0234375  0.164062  0.582217  0
0.0234375  0.179688  0.804394  0
0.0234375  0.195312  1.05769  0
0.0234375  0.210938  1.31405  0
0.0234375  0.226562  1.54742  0
0.0234375  0.242188  1.7375  0
0.0234375  0.257812  1.87224  0
0.0234375  0.273438  1.94887  0
0.0234375  0.289062  1.97313  0
0.0234375  0.304688  1.95749  0
0.0234375  0.320312  1.91829  0
0.0234375  0.335938  1.87275  0
0.0234375  0.351562  1.8364  0
0.0234375  0.367188  1.821  0
0.0234375  0.382812  1.83332  0
0.0234375  0.398438  1.87476  0
0.0234375  0.414062  1.94161  0
0.0234375  0.429688  2.02569  0
0.0234375  0.445312  2.11556  0
0.0234375  0.460938  2.19832  0
0.0234375  0.476562  2.26171  0
0.0234375  0.492188  2.29609  0
0.0234375  0.507812  2.29609  0
0.0234375  0.523438  2.26171  0
0.0234375  0.539062  2.19832  0
0.0234375  0.554688  2.11556  0
0.0234375  0.570312  2.02569  0
0.0234375  0.585938  1.94161  0
0.0234375  0.601562  1.87476  0
0.0234375  0.617188  1.83332  0
0.0234375  0.632812  1.821  0
0.0234375  0.648438  1.8364  0
0.0234375  0.664062  1.87275  0
0.0234375  0.679688  1.91829  0
0.0234375  0.695312  1.95749  0
0.0234375  0.710938  1.97313  0
0.0234375  0.726562  1.94887  0
0.0234375  0.742188  1.87224  0
0.0234375  0.757812  1.7375  0
0.0234375  0.773438  1.54742  0
0.0234375  0.789062  1.31405  0
0.0234375  0.804688  1.05769  0
0.0234375  0.820312  0.804394  0
0.0234375  0.835938  0.582217  0
0.0234375  0.851562  0.417  0
