# step = 320, a = 0.455497, z = 1.1954
# x  y  rho  vx_current  vy_current  vx_phase  vy_phase
0.0078125  0.0078125  0.860819  0.00228274  0.00581894  0.00320063  -0.00807739
0.0078125  0.0234375  0.884899  0.00180131  0.00270038  0.00334039  -0.00304706
0.0078125  0.0390625  0.825487  0.00200765  -0.00137726  0.00670142  0.00154337
0.0078125  0.0546875  0.788082  0.00195857  -0.00471305  -0.00878122  0.00569026
0.0078125  0.0703125  0.740377  0.00159803  -0.00595957  -0.00447382  0.00955126
0.0078125  0.0859375  0.64621  0.00143105  -0.00613473  -0.00122302  -0.00846142
0.0078125  0.101562  0.531823  -5.07823e-05  -0.00616022  0.00197914  -0.00733457
0.0078125  0.117188  0.567978  -0.00294505  -0.00423771  0.00529421  -0.00476093
0.0078125  0.132812  0.655344  -0.00624315  -0.00302937  0.00938418  -0.00294194
0.0078125  0.148438  0.994139  -0.00552933  -0.00397411  -0.00770729  -0.00484633
0.0078125  0.164062  1.04703  -0.00420014  -0.00585018  -0.00484435  -0.00833644
0.0078125  0.179688  0.969587  -0.00266265  -0.00658267  -0.00260931  -0.00913395
0.0078125  0.195312  1.06068  -0.00184779  -0.00606739  -0.00160379  -0.00823011
0.0078125  0.210938  1.11357  -0.00304384  -0.00490448  -0.00321769  -0.00605737
0.0078125  0.226562  1.09422  -0.00573394  -0.00390131  0.00986897  -0.00486827
0.0078125  0.242188  0.680059  -0.0017231  -0.00510245  0.00122396  -0.00507229
0.0078125  0.257812  0.621734  0.00188238  -0.00491885  -0.00143757  -0.00453672
0.0078125  0.273438  1.08971  -0.00620857  -0.00573022  0.00643073  -0.00941711
0.0078125  0.289062  3.1427  -0.00144646  -0.00109709  0.00711771  -0.00641701
0.0078125  0.304688  0.635391  -0.0098532  -0.0053455  0.00760137  -0.00292247
0.0078125  0.320312  3.72782  0.0074053  -0.00300363  0.0094311  -0.0095293
0.0078125  0.335938  1.23612  0.00514808  -0.00261525  0.00597952  -0.000111529
0.0078125  0.351562  0.974479  0.000416922  0.00623573  0.000482603  0.00896521
0.0078125  0.367188  0.956001  -0.000758512  0.00326359  -0.000727364  0.00376314
0.0078125  0.382812  1.03718  -0.00103479  -0.00139647  -0.00107677  -0.00156376
0.0078125  0.398438  0.982219  -0.00177135  -0.00456776  -0.0018822  -0.00530678
0.0078125  0.414062  0.897432  -0.00338947  -0.0054298  -0.00382285  -0.00696042
0.0078125  0.429688  0.69609  -0.00502123  -0.0055478  -0.00616703  -0.0062999
0.0078125  0.445312  0.637116  -0.00571268  -0.00392776  -0.00732485  -0.00422938
0.0078125  0.460938  0.588434  -0.00553925  -0.0020002  -0.00683203  -0.00196902
0.0078125  0.476562  0.729866  -0.00427868  -0.000417545  -0.00498138  -0.00045199
0.0078125  0.492188  0.737212  -0.0042182  0.000662165  -0.00478882  0.000640839
0.0078125  0.507812  0.792842  -0.00522432  0.0028109  -0.00670308  0.00339012
0.0078125  0.523438  0.628233  -0.00630671  0.00563269  0.00868889  0.00841912
0.0078125  0.539062  0.582872  -0.0034697  0.00314783  0.00369638  -0.00419631
0.0078125  0.554688  0.743829  0.00133246  -0.00216267  -0.00151037  0.00215017
0.0078125  0.570312  0.875073  0.00366288  -0.00494544  -0.00512971  0.00555635
0.0078125  0.585938  1.08994  0.00362116  -0.00498334  -0.00871701  0.00657757
0.0078125  0.601562  0.937165  0.00361247  -0.00543953  0.00612072  0.00841004
0.0078125  0.617188  0.621576  0.000944126  -0.00473159  0.000354634  -0.0056072
0.0078125  0.632812  0.569382  -0.0054525  0.000933082  -0.00572464  0.00119912
0.0078125  0.648438  0.512828  -0.00647447  0.00546307  0.00763958  0.00614276
0.0078125  0.664062  0.646273  -0.00183005  0.00567252  0.00344027  0.00901756
0.0078125  0.679688  0.548207  -0.000629805  0.00478795  0.00235845  -0.00697476
0.0078125  0.695312  0.306821  -0.00323423  0.000127966  0.0052638  0.00102287
0.0078125  0.710938  0.240523  -0.0043715  -0.00470031  0.00791819  -0.00937126
0.0078125  0.726562  0.203006  -0.00692358  -0.000766435  0.0099067  -0.0011103
0.0078125  0.742188  0.370229  -0.00474188  0.00187298  -0.00409181  0.00227344
0.0078125  0.757812  0.323736  0.00290049  0.00215263  0.00291199  0.00240862
0.0078125  0.773438  0.190102  0.00489645  0.00342446  0.00504645  0.0032911
0.0078125  0.789062  0.178147  0.00288556  0.00651898  0.00244489  0.00604351
0.0078125  0.804688  0.398379  -0.00579226  0.0064299  -0.00601298  0.00619648
0.0078125  0.820312  1.84854  -0.00159456  -0.00158258  0.00205383  -0.00265422
0.0078125  0.835938  1.15969  0.00436757  -0.00373993  -0.00439571  0.00485149
0.0078125  0.851562  0.934231  0.00387229  -0.00111878  -0.00598493  0.00129567
0.0078125  0.867188  0.851061  0.00478008  -0.00388464  -0.00893032  0.0055566
0.0078125  0.882812  0.47583  0.00493503  -0.00521186  0.00901087  -0.00755838
0.0078125  0.898438  0.343879  0.00512721  0.00114492  0.00886184  0.00155154
0.0078125  0.914062  0.401197  0.00495246  0.00384481  0.00877156  -0.00820513
0.0078125  0.929688  0.689696  0.00525008  -0.00267907  0.00883699  0.00366145
0.0078125  0.945312  0.843579  0.00535123  -0.00370342  0.00749026  -0.00601128
0.0078125  0.960938  0.994585  0.00490091  0.000606097  0.00661629  0.000579584
0.0078125  0.976562  0.992556  0.00406785  0.00402509  0.00537961  0.00459682
0.0078125  0.992188  0.992477  0.00329953  0.00568309  0.00422645  0.00790762

0.0234375  0.0078125  0.677906  0.00286006  0.00522808  -0.00612664  -0.00732039
0.0234375  0.0234375  0.611602  0.00234257  -2.92876e-05  -0.00340506  0.000388173
0.0234375  0.0390625  0.519423  0.000770275  -0.0054445  0.00138799  0.00714266
0.0234375  0.0546875  0.484759  -0.00229806  -0.00615853  0.00598205  -0.00913246
0.0234375  0.0703125  0.447126  -0.00427614  -0.00576299  -0.0100318  -0.00675421
0.0234375  0.0859375  0.492664  -0.00443562  -0.00496074  -0.00801753  -0.00605019
0.0234375  0.101562  0.454265  -0.00435822  -0.00493279  -0.00656087  -0.00554558
0.0234375  0.117188  0.44384  -0.00480513  -0.003308  -0.00609083  -0.00327974
0.0234375  0.132812  0.729746  -0.00472877  -0.00170416  -0.00628273  -0.0017906
0.0234375  0.148438  0.936916  -0.00565669  -0.00349881  -0.007183  -0.00354449
0.0234375  0.164062  1.24467  -0.0049186  -0.00518504  -0.00785465  -0.00652488
0.0234375  0.179688  1.3762  -0.00414827  -0.00607933  -0.00746194  -0.00791523
0.0234375  0.195312  1.54519  -0.00346212  -0.00589791  -0.00841362  -0.00905702
0.0234375  0.210938  1.38771  -0.00311445  -0.00596211  0.00857902  0.00924466
0.0234375  0.226562  0.961514  -0.00236251  -0.00638702  0.0028298  0.00833331
0.0234375  0.242188  0.723074  0.00130315  -0.00645029  -0.00149704  -0.00977324
0.0234375  0.257812  0.699026  0.00360104  -0.00385755  -0.00412057  -0.00454755
0.0234375  0.273438  0.902481  0.00275358  -0.000782196  -0.00437886  -0.000840867
0.0234375  0.289062  1.70951  -0.00118064  -0.00391198  -4.93271e-05  -0.00347231
0.0234375  0.304688  3.25646  -0.00110105  0.00150834  -0.0065151  0.00405278
0.0234375  0.320312  7.38836  0.00315198  0.000569957  0.00659171  0.000501171
0.0234375  0.335938  1.01657  0.00979938  -0.0046866  0.00612  -0.00382089
0.0234375  0.351562  0.884265  0.00533518  0.00539793  0.00445361  0.00581636
0.0234375  0.367188  1.01314  0.0013775  0.00275296  0.00175756  0.00319045
0.0234375  0.382812  1.16479  0.000596914  -0.00182617  0.000659087  -0.00218924
0.0234375  0.398438  1.07041  -0.000929904  -0.00534457  -0.000948888  -0.00679249
0.0234375  0.414062  0.934657  -0.00302596  -0.00604805  -0.00336491  -0.00838748
0.0234375  0.429688  0.735817  -0.00376639  -0.00618208  -0.00399468  -0.00753919
0.0234375  0.445312  0.70649  -0.00404909  -0.00414664  -0.00443153  -0.00472426
0.0234375  0.460938  0.664438  -0.0039829  -0.00111439  -0.00434895  -0.00114983
0.0234375  0.476562  0.806491  -0.00379221  -0.000122066  -0.00406893  -0.000101016
0.0234375  0.492188  0.782554  -0.00418826  -0.000974739  -0.00460137  -0.000993831
0.0234375  0.507812  0.728517  -0.00554225  -0.000609587  -0.00668451  -0.000591371
0.0234375  0.523438  0.623843  -0.00635266  0.00265329  0.00966332  0.00318818
0.0234375  0.539062  0.60818  -0.00376115  0.00557229  0.0039508  0.0099789
0.0234375  0.554688  0.666445  0.00332996  0.00281073  -0.00347039  -0.00346007
0.0234375  0.570312  0.723138  0.00613644  -0.000631426  -0.00936843  0.000599064
0.0234375  0.585938  0.783887  0.00502551  -0.00163248  0.00552831  0.00176862
0.0234375  0.601562  0.655327  0.0012228  -0.00294662  0.00101234  0.00397435
0.0234375  0.617188  0.355525  -0.00254652  -0.00606485  -0.0022303  0.0100408
0.0234375  0.632812  0.347408  -0.00526029  -0.00231275  -0.00498962  -0.00272479
0.0234375  0.648438  0.38468  -0.00562364  0.0032177  -0.00711187  0.00351804
0.0234375  0.664062  0.454077  -0.0058737  0.00528668  -0.00863825  0.00787722
0.0234375  0.679688  0.351291  -0.00600359  0.0041459  -0.00889508  -0.006042
