# step = 120, a = 0.0637824, z = 14.6783
# x  y  rho  log2rho
0.0390625  0.914062  0.439104  0.364021
0.0390625  0.929688  0.469908  0.3852
0.0390625  0.945312  0.495752  0.402629
0.0390625  0.960938  0.482268  0.393574
0.0390625  0.976562  0.493574  0.401172
0.0390625  0.992188  0.455405  0.375284

0.0546875  0.0078125  0.41394  0.34638
0.0546875  0.0234375  0.449419  0.371163
0.0546875  0.0390625  0.640465  0.49498
0.0546875  0.0546875  0.72258  0.543823
0.0546875  0.0703125  0.84209  0.610901
0.0546875  0.0859375  0.926487  0.655698
0.0546875  0.101562  0.897256  0.640408
0.0546875  0.117188  0.917045  0.650785
0.0546875  0.132812  0.910234  0.647226
0.0546875  0.148438  0.946909  0.666243
0.0546875  0.164062  0.850923  0.615685
0.0546875  0.179688  0.955592  0.670693
0.0546875  0.195312  1.07516  0.730037
0.0546875  0.210938  1.08412  0.734348
0.0546875  0.226562  1.1286  0.755465
0.0546875  0.242188  1.12878  0.75555
0.0546875  0.257812  1.22015  0.797575
0.0546875  0.273438  1.40172  0.876186
0.0546875  0.289062  1.56617  0.942415
0.0546875  0.304688  1.54858  0.935534
0.0546875  0.320312  1.67931  0.98556
0.0546875  0.335938  2.4186  1.22923
0.0546875  0.351562  3.05622  1.40025
0.0546875  0.367188  2.43193  1.23312
0.0546875  0.382812  1.74467  1.00966
0.0546875  0.398438  1.47404  0.905853
0.0546875  0.414062  1.24721  0.809689
0.0546875  0.429688  1.11021  0.746787
0.0546875  0.445312  0.943059  0.664263
0.0546875  0.460938  0.89251  0.637904
0.0546875  0.476562  0.87925  0.630873
0.0546875  0.492188  0.903548  0.64372
0.0546875  0.507812  1.01279  0.69952
0.0546875  0.523438  0.980113  0.683154
0.0546875  0.539062  0.866875  0.624266
0.0546875  0.554688  0.726961  0.546363
0.0546875  0.570312  0.616704  0.48039
0.0546875  0.585938  0.545896  0.435604
0.0546875  0.601562  0.474382  0.388239
0.0546875  0.617188  0.42688  0.35549
0.0546875  0.632812  0.478748  0.391196
0.0546875  0.648438  0.530607  0.425665
0.0546875  0.664062  0.531793  0.426439
0.0546875  0.679688  0.50018  0.405585
0.0546875  0.695312  0.495211  0.402268
0.0546875  0.710938  0.562741  0.446441
0.0546875  0.726562  0.680828  0.519287
0.0546875  0.742188  0.907943  0.646026
0.0546875  0.757812  1.21689  0.796105
0.0546875  0.773438  1.38516  0.869266
0.0546875  0.789062  1.26669  0.818322
0.0546875  0.804688  0.834421  0.606729
0.0546875  0.820312  0.658246  0.50576
0.0546875  0.835938  0.730526  0.548426
0.0546875  0.851562  0.823654  0.600842
0.0546875  0.867188  0.730681  0.548515
0.0546875  0.882812  0.534455  0.428175
0.0546875  0.898438  0.424152  0.353577
0.0546875  0.914062  0.383881  0.324892
0.0546875  0.929688  0.394116  0.332261
0.0546875  0.945312  0.357068  0.305326
0.0546875  0.960938  0.428811  0.356843
0.0546875  0.976562  0.491487  0.399774
0.0546875  0.992188  0.465109  0.38193

0.0703125  0.0078125  0.452867  0.373539
0.0703125  0.0234375  0.456229  0.37585
0.0703125  0.0390625  0.590838  0.464261
0.0703125  0.0546875  0.637363  0.493087
0.0703125  0.0703125  0.790763  0.582642
0.0703125  0.0859375  0.874722  0.62846
0.0703125  0.101562  0.939179  0.662265
0.0703125  0.117188  0.980023  0.683108
0.0703125  0.132812  1.0463  0.716034
0.0703125  0.148438  0.989766  0.688017
0.0703125  0.164062  0.898482  0.641055
0.0703125  0.179688  0.903702  0.643801
0.0703125  0.195312  1.00942  0.697847
0.0703125  0.210938  1.02828  0.707188
0.0703125  0.226562  0.984849  0.685543
0.0703125  0.242188  0.925216  0.655038
0.0703125  0.257812  0.988867  0.687565
0.0703125  0.273438  1.18012  0.779378
0.0703125  0.289062  1.25727  0.814157
0.0703125  0.304688  1.26902  0.819348
0.0703125  0.320312  1.29509  0.830774
0.0703125  0.335938  1.61794  0.962389
0.0703125  0.351562  2.03273  1.10946
0.0703125  0.367188  1.6603  0.978438
0.0703125  0.382812  1.38504  0.869215
0.0703125  0.398438  1.39128  0.871828
0.0703125  0.414062  1.53098  0.928606
0.0703125  0.429688  1.38089  0.867472
0.0703125  0.445312  1.1449  0.763092
0.0703125  0.460938  1.04239  0.714119
0.0703125  0.476562  1.07482  0.729872
0.0703125  0.492188  1.09343  0.738805
0.0703125  0.507812  1.15174  0.766278
0.0703125  0.523438  1.1131  0.748157
0.0703125  0.539062  1.04087  0.713377
0.0703125  0.554688  0.859037  0.620059
0.0703125  0.570312  0.691649  0.525704
0.0703125  0.585938  0.568646  0.450213
0.0703125  0.601562  0.468311  0.384113
0.0703125  0.617188  0.416335  0.348072
0.0703125  0.632812  0.505399  0.409058
0.0703125  0.648438  0.565676  0.448318
0.0703125  0.664062  0.625528  0.485833
0.0703125  0.679688  0.622271  0.483827
0.0703125  0.695312  0.598699  0.46919
0.0703125  0.710938  0.535576  0.428906
0.0703125  0.726562  0.597179  0.468239
0.0703125  0.742188  0.759536  0.56505
0.0703125  0.757812  0.911104  0.647681
0.0703125  0.773438  1.09906  0.74149
0.0703125  0.789062  1.18391  0.781117
0.0703125  0.804688  0.853098  0.616859
0.0703125  0.820312  0.677066  0.517046
0.0703125  0.835938  0.743228  0.555738
0.0703125  0.851562  0.854382  0.617552
0.0703125  0.867188  0.84865  0.614455
0.0703125  0.882812  0.611478  0.477151
0.0703125  0.898438  0.426822  0.35545
0.0703125  0.914062  0.381812  0.323396
0.0703125  0.929688  0.394914  0.332833
0.0703125  0.945312  0.398722  0.335559
0.0703125  0.960938  0.441962  0.366005
0.0703125  0.976562  0.514616  0.415162
0.0703125  0.992188  0.522334  0.420245

0.0859375  0.0078125  0.501845  0.406695
0.0859375  0.0234375  0.506464  0.409765
0.0859375  0.0390625  0.517332  0.416954
0.0859375  0.0546875  0.597905  0.468693
0.0859375  0.0703125  0.733296  0.550025
0.0859375  0.0859375  0.802798  0.58934
0.0859375  0.101562  0.860795  0.621004
0.0859375  0.117188  1.00009  0.693193
0.0859375  0.132812  1.0453  0.715546
0.0859375  0.148438  1.09519  0.739645
0.0859375  0.164062  1.0377  0.711824
0.0859375  0.179688  0.992184  0.689232
0.0859375  0.195312  0.922132  0.653435
0.0859375  0.210938  0.921169  0.652934
0.0859375  0.226562  0.904142  0.644032
0.0859375  0.242188  0.849483  0.614906
0.0859375  0.257812  0.840723  0.610158
0.0859375  0.273438  0.969131  0.677592
0.0859375  0.289062  0.994521  0.690404
0.0859375  0.304688  1.0388  0.712364
0.0859375  0.320312  1.15423  0.767434
0.0859375  0.335938  1.44904  0.895697
0.0859375  0.351562  1.48341  0.909632
0.0859375  0.367188  1.16406  0.771986
0.0859375  0.382812  1.06373  0.724513
0.0859375  0.398438  1.29249  0.82964
0.0859375  0.414062  1.66632  0.980699
0.0859375  0.429688  1.90673  1.06703
0.0859375  0.445312  1.61125  0.959829
0.0859375  0.460938  1.32  0.841566
0.0859375  0.476562  1.2953  0.830863
0.0859375  0.492188  1.35877  0.85814
0.0859375  0.507812  1.35279  0.855603
0.0859375  0.523438  1.31074  0.837566
0.0859375  0.539062  1.2215  0.798184
0.0859375  0.554688  1.01874  0.702473
0.0859375  0.570312  0.861575  0.621423
0.0859375  0.585938  0.65667  0.504809
0.0859375  0.601562  0.527567  0.423676
0.0859375  0.617188  0.486192  0.396217
0.0859375  0.632812  0.547575  0.436689
0.0859375  0.648438  0.611769  0.477333
0.0859375  0.664062  0.635029  0.491661
0.0859375  0.679688  0.613813  0.4786
0.0859375  0.695312  0.605853  0.473655
0.0859375  0.710938  0.534246  0.428039
0.0859375  0.726562  0.542368  0.433319
0.0859375  0.742188  0.601899  0.47119
0.0859375  0.757812  0.656698  0.504827
0.0859375  0.773438  0.836168  0.607681
0.0859375  0.789062  1.08387  0.734228
0.0859375  0.804688  0.984858  0.685547
0.0859375  0.820312  0.791811  0.583227
0.0859375  0.835938  0.708733  0.535752
0.0859375  0.851562  0.784739  0.579272
0.0859375  0.867188  0.877363  0.629868
0.0859375  0.882812  0.751141  0.560267
0.0859375  0.898438  0.545759  0.435515
0.0859375  0.914062  0.489287  0.398297
0.0859375  0.929688  0.509284  0.411635
0.0859375  0.945312  0.502121  0.406878
0.0859375  0.960938  0.508241  0.410944
0.0859375  0.976562  0.520766  0.419214
0.0859375  0.992188  0.541538  0.432781

0.101562  0.0078125  0.51903  0.418072
0.101562  0.0234375  0.513957  0.414726
0.101562  0.0390625  0.544054  0.434412
0.101562  0.0546875  0.592118  0.465065
0.101562  0.0703125  0.650595  0.501136
0.101562  0.0859375  0.729463  0.547811
0.101562  0.101562  0.81117  0.593973
0.101562  0.117188  0.873546  0.627833
0.101562  0.132812  0.982597  0.684408
0.101562  0.148438  1.20157  0.789171
0.101562  0.164062  1.30355  0.834453
0.101562  0.179688  1.14113  0.761335
0.101562  0.195312  0.93486  0.660035
0.101562  0.210938  0.92457  0.654703
0.101562  0.226562  0.903585  0.643739
0.101562  0.242188  0.8846  0.633716
0.101562  0.257812  0.797713  0.586515
0.101562  0.273438  0.86802  0.624879
0.101562  0.289062  0.920506  0.652589
0.101562  0.304688  1.12026  0.751541
0.101562  0.320312  1.45016  0.896154
0.101562  0.335938  1.60072  0.955789
0.101562  0.351562  1.21927  0.797177
0.101562  0.367188  0.923943  0.654376
0.101562  0.382812  0.926497  0.655703
0.101562  0.398438  1.26081  0.815725
0.101562  0.414062  1.71565  0.999033
0.101562  0.429688  2.10479  1.13295
0.101562  0.445312  2.18945  1.15985
0.101562  0.460938  1.7373  1.00697
0.101562  0.476562  1.37625  0.865524
0.101562  0.492188  1.3589  0.858195
0.101562  0.507812  1.32946  0.845638
0.101562  0.523438  1.24744  0.809793
0.101562  0.539062  1.18536  0.781779
0.101562  0.554688  1.1267  0.754571
0.101562  0.570312  1.00278  0.694538
0.101562  0.585938  0.803705  0.589843
0.101562  0.601562  0.629782  0.488446
0.101562  0.617188  0.594524  0.466575
0.101562  0.632812  0.715149  0.5395
0.101562  0.648438  0.684809  0.521652
0.101562  0.664062  0.564619  0.447643
0.101562  0.679688  0.545696  0.435475
0.101562  0.695312  0.573368  0.453219
0.101562  0.710938  0.577175  0.455635
0.101562  0.726562  0.590269  0.463903
0.101562  0.742188  0.564461  0.447541
0.101562  0.757812  0.57279  0.452851
0.101562  0.773438  0.692434  0.526168
0.101562  0.789062  0.980525  0.683362
0.101562  0.804688  1.08605  0.735273
0.101562  0.820312  0.875999  0.629141
0.101562  0.835938  0.655899  0.504344
0.101562  0.851562  0.68336  0.520792
0.101562  0.867188  0.848255  0.614242
0.101562  0.882812  0.863855  0.622647
0.101562  0.898438  0.66972  0.512656
0.101562  0.914062  0.615144  0.479424
0.101562  0.929688  0.598247  0.468908
0.101562  0.945312  0.546708  0.436129
0.101562  0.960938  0.551505  0.439226
0.101562  0.976562  0.545745  0.435506
0.101562  0.992188  0.510244  0.412271

0.117188  0.0078125  0.587432  0.462117
0.117188  0.0234375  0.542542  0.433432
0.117188  0.0390625  0.589203  0.463233
0.117188  0.0546875  0.653651  0.502986
0.117188  0.0703125  0.704893  0.533502
0.117188  0.0859375  0.760477  0.565585
0.117188  0.101562  0.826493  0.602398
0.117188  0.117188  0.917862  0.651211
0.117188  0.132812  1.00527  0.695781
0.117188  0.148438  1.18235  0.780402
0.117188  0.164062  1.32716  0.844649
0.117188  0.179688  1.13875  0.760222
0.117188  0.195312  0.932319  0.658721
0.117188  0.210938  0.857522  0.619243
0.117188  0.226562  0.901355  0.642567
0.117188  0.242188  0.836425  0.607821
0.117188  0.257812  0.742953  0.555581
0.117188  0.273438  0.807937  0.592186
0.117188  0.289062  1.05363  0.71961
0.117188  0.304688  1.60163  0.956137
0.117188  0.320312  1.91689  1.07052
0.117188  0.335938  1.62799  0.96622
0.117188  0.351562  1.05853  0.721992
0.117188  0.367188  0.740933  0.554421
0.117188  0.382812  0.781169  0.57727
0.117188  0.398438  1.08777  0.736097
0.117188  0.414062  1.43661  0.890606
0.117188  0.429688  1.72067  1.00088
0.117188  0.445312  2.09279  1.12907
0.117188  0.460938  1.87424  1.05579
0.117188  0.476562  1.40925  0.879318
0.117188  0.492188  1.2935  0.830079
0.117188  0.507812  1.10633  0.744945
0.117188  0.523438  0.929782  0.657407
0.117188  0.539062  0.891442  0.637339
0.117188  0.554688  0.885463  0.634173
0.117188  0.570312  0.849448  0.614887
0.117188  0.585938  0.784784  0.579297
0.117188  0.601562  0.743673  0.555994
0.117188  0.617188  0.753517  0.561624
0.117188  0.632812  0.811253  0.594019
0.117188  0.648438  0.694573  0.527431
0.117188  0.664062  0.514037  0.41478
0.117188  0.679688  0.492646  0.400551
0.117188  0.695312  0.531229  0.426071
0.117188  0.710938  0.604096  0.47256
0.117188  0.726562  0.676762  0.516864
0.117188  0.742188  0.596255  0.46766
0.117188  0.757812  0.565054  0.44792
0.117188  0.773438  0.622299  0.483844
0.117188  0.789062  0.86679  0.62422
0.117188  0.804688  0.966189  0.676097
0.117188  0.820312  0.851101  0.615781
0.117188  0.835938  0.699479  0.530321
0.117188  0.851562  0.620429  0.482691
0.117188  0.867188  0.813282  0.595138
0.117188  0.882812  0.953979  0.669868
0.117188  0.898438  0.72563  0.545592
0.117188  0.914062  0.62642  0.486381
0.117188  0.929688  0.614305  0.478905
0.117188  0.945312  0.566282  0.448705
0.117188  0.960938  0.519767  0.418557
0.117188  0.976562  0.562946  0.446572
0.117188  0.992188  0.560182  0.444802

0.132812  0.0078125  0.670962  0.513399
0.132812  0.0234375  0.624769  0.485365
0.132812  0.0390625  0.685022  0.521779
0.132812  0.0546875  0.762606  0.566793
0.132812  0.0703125  0.806759  0.591535
0.132812  0.0859375  0.892036  0.637653
0.132812  0.101562  1.00561  0.695946
0.132812  0.117188  1.04231  0.714081
0.132812  0.132812  1.03635  0.711159
0.132812  0.148438  1.1065  0.745028
0.132812  0.164062  1.21918  0.797139
0.132812  0.179688  1.02307  0.704618
0.132812  0.195312  0.876205  0.629251
0.132812  0.210938  0.767044  0.569308
0.132812  0.226562  0.795576  0.585326
0.132812  0.242188  0.830491  0.604584
0.132812  0.257812  0.872526  0.627288
0.132812  0.273438  0.976579  0.681368
0.132812  0.289062  1.22908  0.80159
0.132812  0.304688  1.68294  0.986912
0.132812  0.320312  2.04346  1.11299
0.132812  0.335938  1.58654  0.95032
0.132812  0.351562  0.981341  0.683774
0.132812  0.367188  0.773188  0.572779
0.132812  0.382812  0.786044  0.580003
0.132812  0.398438  1.05683  0.721165
0.132812  0.414062  1.37087  0.863256
0.132812  0.429688  1.40006  0.875495
0.132812  0.445312  1.59708  0.954389
0.132812  0.460938  1.55824  0.93932
0.132812  0.476562  1.37205  0.863754
0.132812  0.492188  1.20693  0.791601
0.132812  0.507812  1.0271  0.706606
0.132812  0.523438  0.845384  0.612688
0.132812  0.539062  0.792784  0.58377
0.132812  0.554688  0.858514  0.619777
0.132812  0.570312  0.794525  0.58474
0.132812  0.585938  0.817705  0.597575
0.132812  0.601562  0.826325  0.602306
0.132812  0.617188  0.914003  0.649197
0.132812  0.632812  0.922111  0.653424
0.132812  0.648438  0.671291  0.513596
0.132812  0.664062  0.518289  0.417584
0.132812  0.679688  0.511087  0.412829
0.132812  0.695312  0.54212  0.433158
0.132812  0.710938  0.602547  0.471594
0.132812  0.726562  0.653688  0.503008
0.132812  0.742188  0.63815  0.493567
0.132812  0.757812  0.582528  0.459023
0.132812  0.773438  0.645894  0.498284
0.132812  0.789062  0.826075  0.602169
0.132812  0.804688  0.919099  0.651856
0.132812  0.820312  0.805409  0.590787
0.132812  0.835938  0.67216  0.514116
0.132812  0.851562  0.576894  0.455457
0.132812  0.867188  0.759261  0.564894
0.132812  0.882812  1.00473  0.695511
0.132812  0.898438  0.786008  0.579983
0.132812  0.914062  0.593431  0.46589
0.132812  0.929688  0.542511  0.433411
0.132812  0.945312  0.508345  0.411013
0.132812  0.960938  0.583806  0.459831
0.132812  0.976562  0.635496  0.491946
0.132812  0.992188  0.678427  0.517857

0.148438  0.0078125  0.801242  0.588477
0.148438  0.0234375  0.754367  0.562108
0.148438  0.0390625  0.88745  0.635227
0.148438  0.0546875  0.904588  0.644266
0.148438  0.0703125  0.974602  0.680367
0.148438  0.0859375  1.18936  0.783607
0.148438  0.101562  1.33898  0.849717
0.148438  0.117188  1.20494  0.7907
0.148438  0.132812  1.09563  0.739855
0.148438  0.148438  1.06029  0.722846
0.148438  0.164062  1.08357  0.734085
0.148438  0.179688  1.03421  0.710108
0.148438  0.195312  0.97132  0.678703
0.148438  0.210938  0.886933  0.634953
0.148438  0.226562  0.867824  0.624774
0.148438  0.242188  0.924552  0.654693
0.148438  0.257812  1.02956  0.70782
0.148438  0.273438  1.11572  0.749394
0.148438  0.289062  1.18284  0.780626
0.148438  0.304688  1.54161  0.932799
0.148438  0.320312  1.82378  1.03808
0.148438  0.335938  1.54049  0.932357
0.148438  0.351562  1.14042  0.761001
0.148438  0.367188  0.942254  0.663849
0.148438  0.382812  0.969371  0.677714
0.148438  0.398438  1.22465  0.7996
0.148438  0.414062  1.47402  0.905844
0.148438  0.429688  1.34626  0.852821
0.148438  0.445312  1.32652  0.844375
0.148438  0.460938  1.27732  0.823001
0.148438  0.476562  1.2732  0.82119
0.148438  0.492188  1.12486  0.753704
0.148438  0.507812  0.984261  0.685246
0.148438  0.523438  0.909824  0.647011
0.148438  0.539062  0.942958  0.664211
0.148438  0.554688  1.01615  0.701188
0.148438  0.570312  0.967184  0.676603
0.148438  0.585938  0.9636  0.67478
0.148438  0.601562  1.03358  0.709798
0.148438  0.617188  0.982921  0.684571
0.148438  0.632812  0.821964  0.599915
0.148438  0.648438  0.62136  0.483266
0.148438  0.664062  0.555992  0.442113
0.148438  0.679688  0.577021  0.455538
0.148438  0.695312  0.599594  0.46975
0.148438  0.710938  0.673228  0.514755
0.148438  0.726562  0.7121  0.537721
0.148438  0.742188  0.700614  0.53099
0.148438  0.757812  0.65807  0.505654
0.148438  0.773438  0.724062  0.544683
0.148438  0.789062  0.831835  0.605318
0.148438  0.804688  0.949576  0.667612
0.148438  0.820312  0.849136  0.614719
0.148438  0.835938  0.638363  0.493698
0.148438  0.851562  0.53146  0.426221
0.148438  0.867188  0.65986  0.506733
0.148438  0.882812  0.916813  0.650664
0.148438  0.898438  0.850811  0.615624
0.148438  0.914062  0.608347  0.475207
0.148438  0.929688  0.49008  0.39883
0.148438  0.945312  0.492492  0.400447
0.148438  0.960938  0.57257  0.452711
0.148438  0.976562  0.698869  0.529963
0.148438  0.992188  0.806982  0.591658

0.164062  0.0078125  0.986864  0.686557
0.164062  0.0234375  1.0029  0.694596
0.164062  0.0390625  1.14993  0.765437
0.164062  0.0546875  1.27852  0.823524
0.164062  0.0703125  1.50617  0.918757
0.164062  0.0859375  1.61034  0.959482
0.164062  0.101562  1.46152  0.900777
0.164062  0.117188  1.15579  0.768158
0.164062  0.132812  0.922837  0.653802
0.164062  0.148438  0.856618  0.618756
0.164062  0.164062  0.898478  0.641052
0.164062  0.179688  1.01463  0.700437
0.164062  0.195312  1.03147  0.708761
0.164062  0.210938  1.02943  0.707754
0.164062  0.226562  0.981462  0.683835
0.164062  0.242188  0.968482  0.677263
0.164062  0.257812  0.923582  0.654189
0.164062  0.273438  0.857727  0.619354
0.164062  0.289062  0.91817  0.651371
0.164062  0.304688  1.27794  0.823272
0.164062  0.320312  1.60198  0.956272
0.164062  0.335938  1.3136  0.838805
0.164062  0.351562  1.22489  0.799706
0.164062  0.367188  1.13117  0.75667
0.164062  0.382812  1.07708  0.730963
0.164062  0.398438  1.23013  0.802062
0.164062  0.414062  1.23073  0.802327
0.164062  0.429688  1.18064  0.779616
0.164062  0.445312  1.16573  0.772757
0.164062  0.460938  1.13986  0.760742
0.164062  0.476562  1.10595  0.744768
0.164062  0.492188  0.984187  0.685209
0.164062  0.507812  0.957573  0.671705
