# step = 360, a = 0.674906, z = 0.481689
# x  y  rho  vx_current  vy_current  vx_phase  vy_phase
0.0078125  0.0078125  0.826467  -0.00410557  -0.00367402  -0.00539704  0.00461435
0.0078125  0.0234375  0.8092  -0.00347746  -0.00562693  -0.00514697  -0.00936433
0.0078125  0.0390625  0.709177  -0.00129107  -0.00348848  -0.00147446  -0.00384967
0.0078125  0.0546875  0.719983  0.000107773  0.000996632  0.00342459  0.0010336
0.0078125  0.0703125  0.739971  0.000267149  0.00446534  0.0079517  0.00535834
0.0078125  0.0859375  0.741472  0.000952527  0.00572464  -0.00857147  0.0077217
0.0078125  0.101562  0.624047  0.00175203  0.00652019  -0.00482291  0.00930672
0.0078125  0.117188  0.640338  0.00154649  0.00556589  -0.00083788  -0.00730926
0.0078125  0.132812  0.694183  -0.00363929  0.00431594  0.00463616  -0.00439745
0.0078125  0.148438  1.04054  -0.00587106  0.00464879  0.00928606  -0.00641694
0.0078125  0.164062  1.09745  -0.00492528  0.00578063  -0.00642469  0.00891731
0.0078125  0.179688  0.985527  -0.00322609  0.00622234  -0.00321198  0.00745051
0.0078125  0.195312  1.12257  -0.00238316  0.00602993  -0.00203935  0.00817372
0.0078125  0.210938  1.19566  -0.00366295  0.00600312  -0.00464912  -0.00995629
0.0078125  0.226562  1.14254  -0.00431436  0.00582907  0.00609522  -0.00871871
0.0078125  0.242188  0.820017  0.00519633  0.00667014  -0.004857  -0.00836057
0.0078125  0.257812  0.805783  0.00877094  0.00611475  -0.00807136  -0.00720712
0.0078125  0.273438  0.997748  -0.00369208  0.00480789  0.00137419  0.00794683
0.0078125  0.289062  3.0342  -0.00335072  0.0024859  0.00940477  0.00645557
0.0078125  0.304688  0.895701  -0.00713794  0.00652269  -0.00518689  0.00542599
0.0078125  0.320312  3.68292  -0.00254357  0.00141657  0.00210918  0.00784878
0.0078125  0.335938  1.14239  0.00323717  0.00256563  -0.00345771  0.00589528
0.0078125  0.351562  1.04865  0.00641119  -0.00476223  0.00998939  -0.00664132
0.0078125  0.367188  0.999907  0.00634879  -0.00489686  0.0080963  0.00673941
0.0078125  0.382812  1.01138  0.00599804  -0.000305339  0.00751954  0.000314761
0.0078125  0.398438  0.95865  0.00532654  0.00382416  0.00640679  -0.00430015
0.0078125  0.414062  0.899895  0.00358092  0.00523231  0.00387364  -0.00655288
0.0078125  0.429688  0.732692  0.00116114  0.0052443  0.00114602  -0.00591788
0.0078125  0.445312  0.685523  0.000117449  0.00312198  5.77737e-05  -0.00329287
0.0078125  0.460938  0.63803  0.000880759  0.000279288  0.000842251  -0.000324375
0.0078125  0.476562  0.777718  0.00298826  -0.00146658  0.00308103  0.00154021
0.0078125  0.492188  0.787094  0.00309167  -0.00288156  0.00325947  0.00295402
0.0078125  0.507812  0.860437  0.000816917  -0.00455935  0.000900445  0.00615154
0.0078125  0.523438  0.671522  -0.00402963  -0.00568793  -0.0043574  -0.00854013
0.0078125  0.539062  0.637806  -0.00642813  0.000330688  -0.00996083  0.000135346
0.0078125  0.554688  0.807402  -0.00325331  0.00554274  0.00386719  0.00822423
0.0078125  0.570312  0.950581  0.000511492  0.00545903  -0.000664842  -0.00712917
0.0078125  0.585938  1.1321  0.00227916  0.00468511  -0.00498222  -0.00548697
0.0078125  0.601562  1.17339  0.00313564  0.00286286  0.00789709  -0.00337205
0.0078125  0.617188  0.777074  8.97013e-05  -0.00193706  -0.000662942  0.00349043
0.0078125  0.632812  0.54929  -0.00744927  -0.00606979  -0.00881293  -0.00909343
0.0078125  0.648438  0.492596  -0.00247935  -0.00295425  0.00348678  -0.00321166
0.0078125  0.664062  0.678943  0.00134413  0.000428317  -0.000973085  0.000461569
0.0078125  0.679688  0.565475  0.00276285  0.00310362  -0.00280556  0.00458868
0.0078125  0.695312  0.358998  0.00145725  0.00374257  0.000605621  -0.00604915
0.0078125  0.710938  0.259524  -0.00182032  -0.00262285  0.0051607  0.00643764
0.0078125  0.726562  0.199373  -0.00526742  -0.00227279  0.00852985  -0.00289187
0.0078125  0.742188  0.372913  -0.00498438  0.00154667  -0.00433344  0.00188496
0.0078125  0.757812  0.306475  0.00396611  0.00210116  0.00398903  0.00239572
0.0078125  0.773438  0.159536  0.00628296  0.00370981  0.00654072  0.00379794
0.0078125  0.789062  0.12129  0.00442286  0.00784377  0.00343431  0.00770634
0.0078125  0.804688  0.327829  -0.00681027  0.00859375  -0.00736856  0.0084189
0.0078125  0.820312  1.98354  0.00202532  -0.000962234  -0.00267097  -0.00326523
0.0078125  0.835938  1.02096  0.00686141  -0.00160292  0.008747  0.000817515
0.0078125  0.851562  1.00248  0.00416115  0.00313094  0.00700864  -0.0034982
0.0078125  0.867188  0.855624  0.00270866  -0.000591111  0.00367301  0.00133938
0.0078125  0.882812  0.440286  0.000817426  -0.00402221  0.00123632  -0.00962282
0.0078125  0.898438  0.303125  0.00102718  0.00193772  0.00134091  0.002635
0.0078125  0.914062  0.461954  0.00120212  -0.00033807  0.00137052  -0.00324953
0.0078125  0.929688  0.740012  0.00143385  -0.00232406  0.00153099  -0.00808539
0.0078125  0.945312  0.729505  0.000283668  0.0029546  0.000200573  0.00385164
0.0078125  0.960938  0.907355  -0.000626237  0.00563098  -0.000775467  -0.00904663
0.0078125  0.976562  0.925185  -0.00217138  0.00387009  -0.00251251  -0.00450661
0.0078125  0.992188  0.945532  -0.00339014  0.000492325  -0.00410394  -0.000481441

0.0234375  0.0078125  0.713905  0.000551901  -0.00374216  0.00615439  0.00557937
0.0234375  0.0234375  0.632878  0.000211566  -0.00361374  0.00969616  -0.00542141
0.0234375  0.0390625  0.536955  0.0013662  0.00185508  -0.00451255  0.0021707
0.0234375  0.0546875  0.501091  0.00102166  0.00511966  0.000896008  0.00665516
0.0234375  0.0703125  0.42356  -0.000433612  0.00666831  0.00564633  0.00970398
0.0234375  0.0859375  0.456132  -0.00208425  0.00601533  0.00818477  -0.00919933
0.0234375  0.101562  0.397071  -0.00366346  0.00623222  -0.00996233  -0.00823934
0.0234375  0.117188  0.378145  -0.00503688  0.00479596  -0.00921901  -0.00504246
0.0234375  0.132812  0.676493  -0.00540486  0.00237651  -0.00929976  -0.00260507
0.0234375  0.148438  0.911118  -0.00626273  0.00418039  0.00957348  -0.00441864
0.0234375  0.164062  1.25401  -0.00474465  0.00572181  0.00875094  -0.00840789
0.0234375  0.179688  1.43359  -0.0034118  0.00632646  0.00933438  0.00911635
0.0234375  0.195312  1.65473  -0.0019348  0.00490506  0.00799205  0.00667421
0.0234375  0.210938  1.38825  -0.00137588  0.00344955  0.00402712  0.00374217
0.0234375  0.226562  0.930721  0.00140783  0.00305559  -0.00245737  0.00307713
0.0234375  0.242188  0.740097  0.00544671  0.00500872  -0.00746734  0.00637765
0.0234375  0.257812  0.721697  0.00625494  0.00510511  0.00956787  -0.0071917
0.0234375  0.273438  0.924503  0.00411217  0.0012916  0.00951943  -0.00160951
0.0234375  0.289062  1.43388  -0.00612758  0.00478765  -0.0056371  -0.00480427
0.0234375  0.304688  3.37289  -0.00354666  -0.0028225  -0.00809047  3.829e-05
0.0234375  0.320312  7.93657  -0.00183064  -0.000981459  0.00807135  -1.27992e-05
0.0234375  0.335938  0.94557  0.00248711  0.00622071  -0.00172066  8.64752e-05
0.0234375  0.351562  0.85928  0.00532013  -0.00679017  -0.0057931  0.0093648
0.0234375  0.367188  1.04623  0.00591901  -0.00441528  0.0097729  0.00587086
0.0234375  0.382812  1.13585  0.00601397  0.000482137  0.0092297  -0.000597841
0.0234375  0.398438  1.05351  0.00565298  0.00508372  0.00733828  -0.0063148
0.0234375  0.414062  0.990917  0.00339797  0.00602883  0.00385312  -0.00839561
0.0234375  0.429688  0.837226  0.00299648  0.00585162  0.00318494  -0.00717649
0.0234375  0.445312  0.801589  0.00284107  0.00327682  0.00293091  -0.00363928
0.0234375  0.460938  0.737792  0.00307973  -0.000750857  0.00321799  0.000683255
0.0234375  0.476562  0.893679  0.0033307  -0.0017636  0.00364237  0.00194603
0.0234375  0.492188  0.86575  0.00285375  -0.000938733  0.00306074  0.000952181
0.0234375  0.507812  0.793307  0.000516462  -0.00153711  0.000518212  0.00165652
0.0234375  0.523438  0.657963  -0.00333037  -0.00444221  -0.00353556  0.00588345
0.0234375  0.539062  0.636061  -0.00653935  -0.0045627  -0.00985823  -0.00668699
0.0234375  0.554688  0.716541  -0.00133935  0.00124126  0.00134843  0.00126089
0.0234375  0.570312  0.803236  0.00485838  0.00541225  -0.00615857  0.00667897
0.0234375  0.585938  0.897981  0.00561361  0.00581425  0.00717321  0.008161
0.0234375  0.601562  0.817011  0.00112056  0.00541935  0.000795358  -0.00998648
0.0234375  0.617188  0.442239  -0.00427843  0.00301295  -0.00392795  -0.00269952
0.0234375  0.632812  0.351972  -0.006325  -0.0045535  -0.00730467  0.00658003
0.0234375  0.648438  0.34884  -0.00567329  -0.0046259  -0.00923407  -0.00608842
0.0234375  0.664062  0.411867  -0.00509059  -0.000991157  0.00909828  -0.00110148
0.0234375  0.679688  0.308061  -0.00501942  0.00301349  0.00875252  0.0059655
0.0234375  0.695312  0.234158  -0.00615692  0.00180386  -0.00944325  -0.00215293
0.0234375  0.710938  0.182447  -0.00582035  -0.00484151  -0.00683766  0.00957512
0.0234375  0.726562  0.212833  -0.00348272  0.00179563  -0.00411903  0.000629537
0.0234375  0.742188  0.449999  0.00189622  0.00492038  0.00113511  0.00838037
0.0234375  0.757812  0.405015  0.00481174  0.00513137  -0.00820781  0.00768699
0.0234375  0.773438  0.232413  -0.00295697  0.00383771  -0.00283024  0.00335442
0.0234375  0.789062  0.247074  0.00456628  -0.00353937  0.00497187  -0.0020129
0.0234375  0.804688  0.757589  -0.00504363  -0.00562979  0.00870198  -0.0069445
0.0234375  0.820312  1.42776  0.00366009  -0.00344658  -0.0037341  0.00733085
0.0234375  0.835938  1.03917  0.00361811  0.000466984  -0.00515519  -0.000947948
0.0234375  0.851562  0.97386  0.0021574  0.00425077  -0.00314035  -0.00462427
0.0234375  0.867188  0.925182  0.00283386  0.00149867  -0.00561712  -0.00133814
0.0234375  0.882812  0.440777  0.00338557  -0.00274245  -0.00816515  0.00896999
0.0234375  0.898438  0.281884  0.00312766  0.00138791  -0.00827639  0.00209484
0.0234375  0.914062  0.412475  0.00336878  -5.90148e-05  -0.00937585  -0.00386241
0.0234375  0.929688  0.707262  0.00375238  -0.00290059  0.00879254  -0.00932954
0.0234375  0.945312  0.742309  0.00314342  0.00164993  0.00683577  0.00207264
0.0234375  0.960938  0.820252  0.0024065  0.00561375  0.00500133  0.0095153
0.0234375  0.976562  0.755935  0.00171902  0.00488296  0.0045401  -0.00580052
0.0234375  0.992188  0.774115  0.000720792  0.000998784  0.00433134  -0.00107636

0.0390625  0.0078125  0.234754  0.00268752  -0.00422465  0.004821  0.00997917
0.0390625  0.0234375  0.180917  -0.000962501  0.000350156  0.00802735  7.49191e-05
0.0390625  0.0390625  0.289063  -0.00379762  0.00529643  -0.00831671  0.00745637
0.0390625  0.0546875  0.33783  -0.00275153  0.0057145  -0.00414459  -0.00891371
0.0390625  0.0703125  0.299049  0.00084636  0.00611835  2.35711e-05  -0.00745909
0.0390625  0.0859375  0.309825  0.00227056  0.00608664  0.00216392  -0.00788696
0.0390625  0.101562  0.332889  0.00240548  0.00594972  0.00248745  -0.00809707
0.0390625  0.117188  0.323516  0.00123518  0.00593983  0.000981325  -0.00664668
0.0390625  0.132812  0.470515  -0.00237704  0.00520758  -0.00244043  -0.00571115
0.0390625  0.148438  0.73067  -0.00536728  0.00543601  -0.0072262  -0.00847244
0.0390625  0.164062  0.816923  -0.00542515  0.00640953  0.00759055  0.00867822
0.0390625  0.179688  1.01483  -0.00393551  0.0051533  0.00403975  0.00669163
0.0390625  0.195312  1.07891  0.000731757  0.00249244  -0.000806228  0.00286645
0.0390625  0.210938  0.90663  0.00540147  -0.000260094  -0.0059535  -0.00029952
0.0390625  0.226562  0.858863  0.0054039  -0.00015334  0.00901966  -0.000106972
0.0390625  0.242188  0.735571  0.00300144  0.00331861  0.00471626  0.00366467
0.0390625  0.257812  0.812885  0.000805218  0.00593801  0.00136931  0.00977965
0.0390625  0.273438  1.13906  -0.00158033  0.00573795  -0.00282277  -0.00725814
0.0390625  0.289062  1.45511  -0.003076  0.00496833  0.0092965  0.00895186
0.0390625  0.304688  1.44603  -0.00218082  -0.000385455  0.00163541  -0.000971761
0.0390625  0.320312  1.30587  -0.00577726  -0.00805324  -0.00224417  -0.0058876
0.0390625  0.335938  7.59013  -0.000366836  -0.00259368  0.000355429  -0.00796917
0.0390625  0.351562  2.33215  -0.00206042  -0.00594155  0.00558157  0.00485224
0.0390625  0.367188  0.813031  -0.00320165  -0.0021236  -0.000759505  0.00165602
0.0390625  0.382812  1.03023  0.00531765  0.00171974  0.00573981  -0.00211985
0.0390625  0.398438  1.02122  0.00751996  0.00546232  0.00668303  -0.00967673
0.0390625  0.414062  0.897686  -3.27523e-05  0.0062554  -0.000291505  0.00939998
0.0390625  0.429688  0.921351  5.24155e-05  0.00535284  4.10214e-06  -0.00684009
0.0390625  0.445312  0.913938  0.000883675  0.00296944  0.00103198  -0.00325983
0.0390625  0.460938  0.829528  0.00159486  -0.000419144  0.00176724  0.000387083
0.0390625  0.476562  0.961833  0.00135358  -0.00127248  0.0014466  0.00138296
0.0390625  0.492188  0.884572  0.00154354  0.000115576  0.00156253  -0.00017013
0.0390625  0.507812  0.729663  0.00109231  0.00048874  0.00102339  -0.000444761
0.0390625  0.523438  0.7423  -0.000948033  -0.00115157  -0.00101036  0.00118962
0.0390625  0.539062  0.727865  -0.00534801  -0.00396325  -0.00693852  0.00501934
0.0390625  0.554688  0.640303  -0.00329024  -0.0049356  0.00347705  -0.00818231
0.0390625  0.570312  0.580521  0.00535471  -0.00123762  -0.00566639  -0.00130439
0.0390625  0.585938  0.658412  0.00564114  0.0012788  0.00671079  0.00146697
0.0390625  0.601562  0.454283  0.00135038  0.00399134  0.00160292  0.00563298
0.0390625  0.617188  0.409541  -0.00120064  0.0027501  -0.00120315  -0.00460959
0.0390625  0.632812  0.412256  -0.00201398  -0.00359985  -0.00238686  0.00570663
0.0390625  0.648438  0.36012  -0.00172792  -0.00521409  -0.00214617  -0.0069149
0.0390625  0.664062  0.343424  -0.00285436  -0.00159897  -0.00311934  -0.00165803
0.0390625  0.679688  0.308298  -0.00369418  0.00300479  -0.00401255  0.00615333
0.0390625  0.695312  0.233949  -0.00493112  0.00161875  -0.00512284  -0.00153314
0.0390625  0.710938  0.155991  -0.0053178  -0.00401874  -0.00513151  -0.00834433
0.0390625  0.726562  0.222928  -0.00377017  0.00543659  -0.00399716  0.00508091
0.0390625  0.742188  0.932097  -0.00081752  -0.000663747  -7.2949e-05  -0.00220382
0.0390625  0.757812  1.45937  0.00231327  0.00119968  -0.00967245  -0.00156964
0.0390625  0.773438  1.24379  0.00508589  0.00286034  -0.00165198  -0.00312857
0.0390625  0.789062  0.483634  -0.000779724  0.000943561  0.000279952  -0.000867632
0.0390625  0.804688  0.731796  -0.00633094  -6.56414e-05  0.0078157  -0.000287078
0.0390625  0.820312  0.986412  -0.000106338  -0.00271814  0.000442346  0.00298379
0.0390625  0.835938  1.0024  -0.00206539  -0.00134779  0.00235486  0.00141126
0.0390625  0.851562  0.738136  -0.00468721  0.00329538  0.00751021  -0.00396012
0.0390625  0.867188  0.603085  -0.00278539  0.00326475  0.00618788  -0.00368542
0.0390625  0.882812  0.210245  -0.000876244  -0.00051305  0.00499844  0.0078241
0.0390625  0.898438  0.124109  -0.000662768  0.000593854  0.00494153  0.0014243
0.0390625  0.914062  0.132686  0.0011357  0.00177836  0.00470079  -0.0062868
0.0390625  0.929688  0.275378  0.00274271  -0.00265655  0.00277421  0.00812623
0.0390625  0.945312  0.277034  0.00313259  0.000298334  0.000936031  6.04308e-05
0.0390625  0.960938  0.340399  0.00303693  0.00490418  0.000329567  0.0087639
0.0390625  0.976562  0.306302  0.00293528  0.00427712  0.0007092  -0.0051766
0.0390625  0.992188  0.235102  0.00355797  -0.000751559  0.00203218  0.00113285

0.0546875  0.0078125  0.189054  0.00170193  -0.00449056  0.00226749  -0.00853166
0.0546875  0.0234375  0.197072  0.00302505  0.00171385  0.00356354  0.00154707
0.0546875  0.0390625  0.301435  0.00353296  0.00581474  0.00486238  -0.0100012
0.0546875  0.0546875  0.46305  0.00421249  0.0041826  0.00595362  -0.00511075
0.0546875  0.0703125  0.679536  0.00514401  0.00356002  0.00904749  -0.0040937
0.0546875  0.0859375  0.70703  0.0051463  0.00507518  -0.00850933  -0.00673545
0.0546875  0.101562  0.6124  0.00491313  0.00630071  -0.00789511  -0.00942193
0.0546875  0.117188  0.523036  0.00554413  0.0066782  -0.00983183  -0.00997034
0.0546875  0.132812  0.530913  0.00486072  0.00651462  0.00551786  0.0092936
0.0546875  0.148438  0.635109  -0.000489901  0.0041057  -0.000393798  0.00561233
0.0546875  0.164062  0.494847  -0.00474111  0.0033554  -0.00578594  0.00285806
0.0546875  0.179688  0.848864  -0.00498581  0.000307273  0.00809698  0.000719576
0.0546875  0.195312  1.08319  0.000627804  -0.00280496  -0.000637093  -0.00331905
0.0546875  0.210938  0.973081  0.00620497  -0.0051966  -0.00833543  -0.00653813
0.0546875  0.226562  0.777469  0.00431634  -0.0054182  0.00457824  -0.00635931
0.0546875  0.242188  0.651684  -0.0022275  -0.00119354  -0.00250536  -0.0012727
0.0546875  0.257812  0.719998  -0.00482774  0.00496947  -0.00806036  0.00537546
0.0546875  0.273438  1.09942  -0.00441783  0.00451292  0.0068304  0.00631769
0.0546875  0.289062  1.08712  -0.000554785  -0.000292797  0.000299455  -0.000346081
