# step = 240, a = 0.207478, z = 3.81979
# x  y  rho  vx_current  vy_current  vx_phase  vy_phase
0.0390625  0.0859375  0.565164  0.00191225  0.00438135  0.00149863  0.00497081
0.0390625  0.101562  0.551161  0.00205452  0.00392811  0.00175641  0.00436179
0.0390625  0.117188  0.481799  0.00141683  0.00449732  0.00105394  0.00446562
0.0390625  0.132812  0.601271  -9.81128e-06  0.00392423  -0.000118414  0.00427205
0.0390625  0.148438  0.733441  -0.00200478  0.00265345  -0.00208331  0.00298473
0.0390625  0.164062  0.703035  -0.00383079  0.00220256  -0.00402703  0.00214047
0.0390625  0.179688  0.810727  -0.00485586  0.00200117  -0.00557923  0.00201687
0.0390625  0.195312  0.987862  -0.00564437  0.00116221  -0.00780583  0.00127449
0.0390625  0.210938  0.90865  -0.00596684  0.000286716  0.00956425  0.000268568
0.0390625  0.226562  0.846452  -0.00475909  0.000227013  0.00637081  0.000245931
0.0390625  0.242188  0.774843  -0.0027853  0.001531  0.00386461  0.00152062
0.0390625  0.257812  0.804734  -0.00171248  0.00333669  0.00234941  0.0033719
0.0390625  0.273438  0.954672  -0.000544151  0.00279187  0.000482112  0.00315322
0.0390625  0.289062  0.928062  -3.74578e-05  -0.000564302  -0.00137986  -0.000515583
0.0390625  0.304688  1.06241  6.31237e-05  -0.00362802  -0.00363632  -0.00344905
0.0390625  0.320312  1.63671  -0.00632619  0.00414358  -0.00631564  0.00100343
0.0390625  0.335938  7.89249  0.000423605  0.00188203  3.83594e-05  0.00441054
0.0390625  0.351562  2.09274  -0.00128666  0.00133468  -0.00433509  -0.000486532
0.0390625  0.367188  1.17919  0.0026465  -0.00534848  -0.000673198  -0.00659029
0.0390625  0.382812  1.00914  0.0017262  -0.00580944  0.0011428  0.0081852
0.0390625  0.398438  0.939485  -0.00163459  -0.00491756  0.00200064  0.00554971
0.0390625  0.414062  0.899845  -0.00113358  -0.00521984  0.00116914  0.00602351
0.0390625  0.429688  0.907763  -0.00173082  -0.00575871  0.00181186  0.00728306
0.0390625  0.445312  0.906882  -0.0019466  -0.00608762  0.00208692  0.00905072
0.0390625  0.460938  0.822482  -0.0017257  -0.00680136  0.00177762  -0.00929852
0.0390625  0.476562  1.00341  -0.0010801  -0.00592131  0.00111871  -0.00905809
0.0390625  0.492188  0.948194  -0.000725072  -0.00616411  0.000735918  0.00998418
0.0390625  0.507812  0.77773  -0.000253283  -0.00663511  0.00023472  0.00945564
0.0390625  0.523438  0.744742  0.00120406  -0.00620719  -0.00123968  -0.00954719
0.0390625  0.539062  0.671095  0.00400647  -0.00544868  -0.0043125  -0.00680506
0.0390625  0.554688  0.605169  0.0064314  -0.00294459  -0.00864589  -0.00308829
0.0390625  0.570312  0.60519  0.00625794  0.000352066  0.00771271  0.000285108
0.0390625  0.585938  0.719836  0.00420864  0.00182375  0.00450826  0.00200344
0.0390625  0.601562  0.627711  0.00225488  0.00405268  0.00239461  0.00506549
0.0390625  0.617188  0.552898  0.000777772  0.00571948  0.000796005  -0.00906579
0.0390625  0.632812  0.557781  -0.000399186  0.00292809  -0.000441521  -0.00334641
0.0390625  0.648438  0.492352  -0.000866949  -0.00077597  -0.00096211  0.000905692
0.0390625  0.664062  0.447325  -0.00221158  -0.00325229  -0.00213044  0.00403149
0.0390625  0.679688  0.277662  -0.00307324  -0.0057125  -0.00296121  0.00814141
0.0390625  0.695312  0.201622  -0.00351543  -0.00585848  -0.00343783  -0.00688716
0.0390625  0.710938  0.207401  -0.00343028  -0.00132178  -0.00335534  -0.00166874
0.0390625  0.726562  0.300198  -0.00277971  0.00450324  -0.00250109  0.00411657
0.0390625  0.742188  0.591702  -0.00142988  0.00671063  -0.00129038  0.00918613
0.0390625  0.757812  1.33046  0.00149128  0.00453491  0.00255169  0.00839296
0.0390625  0.773438  1.4035  0.00260937  0.0008851  0.00422917  0.000710323
0.0390625  0.789062  0.84061  0.000156689  -0.00494861  0.000621518  -0.00555478
0.0390625  0.804688  0.66115  -0.00378043  -0.00612818  -0.00409018  -0.00631772
0.0390625  0.820312  0.940385  -0.00599741  -0.00489671  -0.00697934  -0.00563222
0.0390625  0.835938  1.22553  -0.00557374  -0.00495335  -0.00711932  -0.00737002
0.0390625  0.851562  0.933455  -0.00495583  -0.00617294  -0.0058059  0.00981089
0.0390625  0.867188  0.635076  -0.00489561  -0.00587125  -0.00597779  0.00911923
0.0390625  0.882812  0.276408  -0.00578134  -0.00639429  -0.00701528  -0.00715643
0.0390625  0.898438  0.191646  -0.00598801  -0.00194129  -0.00744712  -0.00166958
0.0390625  0.914062  0.165486  -0.00590457  0.00338219  -0.00790214  0.00360307
0.0390625  0.929688  0.204305  -0.00571115  0.00562653  -0.0083653  0.00952915
0.0390625  0.945312  0.231133  -0.00618233  0.00439408  -0.00845778  -0.00521785
0.0390625  0.960938  0.319201  -0.00577082  -0.000261425  -0.00845702  5.7242e-05
0.0390625  0.976562  0.322341  -0.00621103  -0.0037458  -0.00825387  0.00440867
0.0390625  0.992188  0.272094  -0.00648317  -0.0062215  -0.00738705  0.0081239

0.0546875  0.0078125  0.354987  0.000505016  -0.00476711  0.000612575  -0.00612741
0.0546875  0.0234375  0.380755  0.00113494  -1.61768e-05  0.00113655  -0.000354612
0.0546875  0.0390625  0.527974  0.00158719  0.0038593  0.00172128  0.00421436
0.0546875  0.0546875  0.637309  0.00198713  0.00578939  0.00235304  0.00663795
0.0546875  0.0703125  0.903608  0.00315358  0.00533628  0.00378118  0.00727479
0.0546875  0.0859375  0.913316  0.00423891  0.00476885  0.00486226  0.00572284
0.0546875  0.101562  0.811588  0.00483931  0.00367963  0.00524041  0.00382545
0.0546875  0.117188  0.782694  0.00420878  0.00303783  0.00442498  0.00317466
0.0546875  0.132812  0.747048  0.00256184  0.00233489  0.00248987  0.00233712
0.0546875  0.148438  0.821281  2.89194e-05  0.000452694  1.18216e-05  0.000452091
0.0546875  0.164062  0.599373  -0.00276909  -0.000643139  -0.00267257  -0.000567026
0.0546875  0.179688  0.729732  -0.00529539  -0.00101925  -0.00603025  -0.00100533
0.0546875  0.195312  0.831781  -0.00659642  -0.00200241  0.00999453  -0.00210162
0.0546875  0.210938  0.825196  -0.00495703  -0.00285739  0.00567228  -0.00320938
0.0546875  0.226562  0.629848  -0.00206525  -0.00323998  0.00189252  -0.00329325
0.0546875  0.242188  0.500562  0.00191512  -0.00119476  -0.00208693  -0.00108734
0.0546875  0.257812  0.540497  0.00388402  0.00169855  -0.00470578  0.0015012
0.0546875  0.273438  0.798451  0.00506177  0.000568245  -0.00664084  0.000778428
0.0546875  0.289062  0.774368  0.00629592  -0.00319332  -0.00862365  -0.00371548
0.0546875  0.304688  0.812343  0.00663432  -0.00531731  0.00856437  0.0100115
0.0546875  0.320312  0.717121  0.00273236  -0.00479911  0.00350417  0.00436319
0.0546875  0.335938  2.43414  0.00578565  -0.0036532  -0.00932132  0.00515624
0.0546875  0.351562  2.48301  0.00141007  -0.000949563  0.00179485  -0.00416675
0.0546875  0.367188  3.9167  0.00281911  -0.000595013  0.00674548  -0.000209186
0.0546875  0.382812  4.26486  0.00245569  -0.00445203  -0.00599738  -0.00682225
0.0546875  0.398438  3.01217  -0.00180813  -0.00527164  0.00657125  0.00793243
0.0546875  0.414062  1.11448  0.0043533  -0.00694288  -0.00568815  0.00679231
0.0546875  0.429688  1.05561  0.00233261  -0.00602344  -0.0027866  0.00829469
0.0546875  0.445312  0.912562  0.000867666  -0.0065888  -0.000763591  0.0092092
0.0546875  0.460938  0.941993  0.000392871  -0.00645881  -0.000328789  -0.00963048
0.0546875  0.476562  1.03066  0.000391124  -0.00623696  -0.000398609  -0.00946332
0.0546875  0.492188  1.03962  0.000316671  -0.00617954  -0.000326067  0.00991151
0.0546875  0.507812  0.916507  -0.000188484  -0.00656022  0.00020361  0.00903279
0.0546875  0.523438  0.948897  0.000117813  -0.00603692  -0.000143136  0.00885891
0.0546875  0.539062  0.838915  0.00216912  -0.00605668  -0.00237849  0.00977683
0.0546875  0.554688  0.591226  0.00523834  -0.00599274  -0.00605411  -0.00723145
0.0546875  0.570312  0.612029  0.0063517  -0.00322131  -0.00979159  -0.00344843
0.0546875  0.585938  0.655692  0.0055049  -0.000497979  0.00664103  -0.000513884
0.0546875  0.601562  0.571219  0.00406525  0.00297162  0.00432834  0.00333488
0.0546875  0.617188  0.537167  0.00237489  0.00547389  0.00236808  0.00926315
0.0546875  0.632812  0.578595  0.00139698  0.00315027  0.00131564  -0.00390136
0.0546875  0.648438  0.700549  0.000764101  -0.000354158  0.000744509  0.000363434
0.0546875  0.664062  0.630917  -0.000380189  -0.0022353  -0.000447097  0.00270267
0.0546875  0.679688  0.401808  -0.00131588  -0.00489119  -0.0014425  0.00693042
0.0546875  0.695312  0.257888  -0.00273147  -0.00612704  -0.0027184  -0.00733169
0.0546875  0.710938  0.279118  -0.00285154  -0.00113455  -0.00292064  -0.00155362
0.0546875  0.726562  0.438358  -0.00330587  0.00444966  -0.00379104  0.00442529
0.0546875  0.742188  0.772888  -0.0038778  0.00664114  -0.00498756  -0.00924698
0.0546875  0.757812  2.32672  -0.00179528  0.0048263  -0.00626345  -0.00970239
0.0546875  0.773438  3.48514  -0.00145271  0.000693643  -0.00585841  -1.61446e-05
0.0546875  0.789062  1.10304  -0.00376285  -0.00742089  -0.00472976  -0.00836396
0.0546875  0.804688  0.688936  -0.00449359  -0.00742564  -0.00481793  -0.0088573
0.0546875  0.820312  0.8904  -0.00510811  -0.00536183  -0.00586443  -0.00653792
0.0546875  0.835938  1.15707  -0.00479016  -0.00500485  -0.00550137  -0.00634429
0.0546875  0.851562  1.1543  -0.00307286  -0.0051439  -0.00334189  -0.00930118
0.0546875  0.867188  0.594548  -0.00182505  -0.00653239  -0.00189222  0.00908
0.0546875  0.882812  0.275658  -0.00181443  -0.00635244  -0.00196571  -0.00767169
0.0546875  0.898438  0.170108  -0.0019718  -0.00232831  -0.0020427  -0.00185986
0.0546875  0.914062  0.113743  -0.00174097  0.00348391  -0.00165816  0.00380968
0.0546875  0.929688  0.125801  -0.00225141  0.00619461  -0.00192923  0.00938895
0.0546875  0.945312  0.173556  -0.00222722  0.00377666  -0.00207772  -0.00502545
0.0546875  0.960938  0.242341  -0.00186474  -0.000691983  -0.00173544  0.000360075
0.0546875  0.976562  0.320886  -0.000865246  -0.00404901  -0.00106032  0.00483523
0.0546875  0.992188  0.335358  0.000111131  -0.00598336  -3.93426e-05  0.00912119

0.0703125  0.0078125  0.311812  0.00566382  -0.00462918  0.00684476  -0.00555746
0.0703125  0.0234375  0.384335  0.00586456  0.000560778  0.00756395  0.000186018
0.0703125  0.0390625  0.535598  0.00502973  0.00346955  0.00672207  0.00407214
0.0703125  0.0546875  0.507767  0.00526964  0.00640885  0.0063526  0.00687573
0.0703125  0.0703125  0.856946  0.00497282  0.00581165  0.00630154  0.00816006
0.0703125  0.0859375  1.11973  0.0045256  0.00500635  0.00622729  0.00643005
0.0703125  0.101562  1.19747  0.00460778  0.00350932  0.00639207  0.00392451
0.0703125  0.117188  1.15043  0.00480521  0.00167143  0.0062043  0.00171507
0.0703125  0.132812  0.97276  0.0039504  -5.27797e-05  0.00441059  -0.000141114
0.0703125  0.148438  0.784868  0.00259119  -0.00206701  0.00241604  -0.00217771
0.0703125  0.164062  0.692998  -1.55804e-05  -0.0037913  -0.000235608  -0.0039016
0.0703125  0.179688  0.72108  -0.00466106  -0.00483277  -0.0046162  -0.00542223
0.0703125  0.195312  0.790947  -0.00691108  -0.00556177  0.00990332  -0.00712917
0.0703125  0.210938  0.781693  -0.00442868  -0.00563549  0.00485273  -0.00783343
0.0703125  0.226562  0.586508  -0.000882369  -0.00603083  0.000848938  -0.00751328
0.0703125  0.242188  0.460608  0.00293479  -0.00469756  -0.00289505  -0.00507768
0.0703125  0.257812  0.480082  0.00580197  -0.00104617  -0.00642327  -0.00118202
0.0703125  0.273438  0.725915  0.00654709  -0.000868039  -0.00907481  -0.000764655
0.0703125  0.289062  0.833778  0.00645039  -0.00409202  0.00938729  -0.00541657
0.0703125  0.304688  0.84213  0.00604836  -0.00529935  0.00795005  0.00867877
0.0703125  0.320312  0.595005  0.00652496  -0.0035672  0.00860308  0.00322393
0.0703125  0.335938  3.33212  0.00431083  -0.00140639  0.00517938  0.00270122
0.0703125  0.351562  1.14588  0.00174988  -0.00127136  0.00139709  -0.00452593
0.0703125  0.367188  1.11825  0.00578886  0.0048132  0.00463171  0.00572368
0.0703125  0.382812  0.936626  0.00851532  0.0070311  -0.00631184  0.00801097
0.0703125  0.398438  1.8053  -0.00461174  0.00282307  0.00837079  0.00585893
0.0703125  0.414062  1.73778  0.00274231  -0.0017899  0.00493743  -0.00333434
0.0703125  0.429688  1.05914  0.00640506  -0.00696024  -0.00685228  -0.00789857
0.0703125  0.445312  1.11539  0.00289274  -0.00600753  -0.003725  -0.00859766
0.0703125  0.460938  1.02781  0.00211444  -0.00640427  -0.00243715  -0.00893354
0.0703125  0.476562  1.01032  0.00156501  -0.00628935  -0.00153601  -0.00905537
0.0703125  0.492188  0.978023  0.000639624  -0.00643694  -0.000608039  -0.0095198
0.0703125  0.507812  0.98311  -0.000595783  -0.00608526  0.000484176  0.00963857
0.0703125  0.523438  0.838157  -0.000777704  -0.00630752  0.000578202  0.0079769
0.0703125  0.539062  0.857542  0.00126586  -0.00552178  -0.00118944  0.00739016
0.0703125  0.554688  0.696051  0.00360283  -0.00636384  -0.00365938  0.00960481
0.0703125  0.570312  0.673451  0.00609108  -0.00567643  -0.00695793  -0.00712595
0.0703125  0.585938  0.685664  0.00664105  -0.00347175  0.00939828  -0.00398282
0.0703125  0.601562  0.565284  0.00517839  0.000624768  0.00566693  0.000792541
0.0703125  0.617188  0.586886  0.00372243  0.00505595  0.00404921  0.0080277
0.0703125  0.632812  0.69357  0.00256952  0.00389398  0.00279459  -0.00496998
0.0703125  0.648438  0.853336  0.000733781  0.000739486  0.00080649  -0.000857043
0.0703125  0.664062  0.864876  -0.000402639  -0.00153924  -0.000439454  0.00184447
0.0703125  0.679688  0.635923  -0.000876514  -0.00437167  -0.000957881  0.00587011
0.0703125  0.695312  0.416997  -0.00192366  -0.00600281  -0.00211223  -0.00836529
0.0703125  0.710938  0.390716  -0.00299491  -0.00258294  -0.00329861  -0.00274139
0.0703125  0.726562  0.442513  -0.00494299  0.00242086  -0.00532692  0.00204964
0.0703125  0.742188  0.703172  -0.00594028  0.00541153  -0.00866425  0.00671372
0.0703125  0.757812  0.999404  -0.00589772  0.00600153  0.00592537  0.00752211
0.0703125  0.773438  1.63  -0.00525489  0.00133135  0.0052877  0.00224401
0.0703125  0.789062  1.23397  -0.00630776  -0.00330796  -0.00969589  -0.0045143
0.0703125  0.804688  0.796892  -0.00571888  -0.00671498  -0.00604409  -0.00745239
0.0703125  0.820312  0.865603  -0.00498852  -0.00532998  -0.00570316  -0.00631567
0.0703125  0.835938  1.03636  -0.00425824  -0.00451055  -0.00504483  -0.00484748
0.0703125  0.851562  1.36274  -0.00213257  -0.00411655  -0.00237937  -0.00668615
0.0703125  0.867188  0.713136  0.00169417  -0.006305  0.00139888  -0.00961079
0.0703125  0.882812  0.273044  0.00358232  -0.00656619  0.00312446  -0.00730691
0.0703125  0.898438  0.14625  0.00382438  -0.00186506  0.00317956  -0.00136203
0.0703125  0.914062  0.175843  0.00393167  0.00323015  0.00396365  0.00371654
0.0703125  0.929688  0.17689  0.00353638  0.00525124  0.00371107  0.0091096
0.0703125  0.945312  0.137857  0.00419101  0.00486396  0.00366073  -0.00502406
0.0703125  0.960938  0.261572  0.00402072  -0.00156079  0.00475706  0.00107463
0.0703125  0.976562  0.357777  0.00414922  -0.00460257  0.00490505  0.00610478
0.0703125  0.992188  0.330241  0.0052995  -0.00616142  0.00607605  0.0097968

0.0859375  0.0078125  0.454511  0.00385424  -0.00404943  -0.00597615  -0.00463951
0.0859375  0.0234375  0.563552  0.00389965  -0.000409902  -0.0057997  -0.000477302
0.0859375  0.0390625  0.464607  0.00538158  0.00293111  -0.00745586  0.003003
0.0859375  0.0546875  0.511269  0.00566845  0.00551452  -0.0084874  0.00621742
0.0859375  0.0703125  0.676521  0.00620291  0.00548829  -0.0100201  0.00714948
0.0859375  0.0859375  0.741987  0.00648485  0.00515331  0.00833988  0.00581336
0.0859375  0.101562  0.949804  0.00549631  0.00340406  0.00717585  0.00380246
0.0859375  0.117188  1.13704  0.00492851  0.00104138  0.00641678  0.00119318
