# step = 80, a = 0.0430471, z = 22.2304
# x  y  rho  log2rho
0.117188  0.539062  0.887671  0.635344
0.117188  0.554688  0.884039  0.633418
0.117188  0.570312  0.860466  0.620827
0.117188  0.585938  0.800635  0.58814
0.117188  0.601562  0.745806  0.557216
0.117188  0.617188  0.765407  0.568381
0.117188  0.632812  0.868672  0.625228
0.117188  0.648438  0.820162  0.598926
0.117188  0.664062  0.633806  0.490913
0.117188  0.679688  0.596678  0.467925
0.117188  0.695312  0.651848  0.501895
0.117188  0.710938  0.720183  0.542431
0.117188  0.726562  0.77879  0.575933
0.117188  0.742188  0.686836  0.522855
0.117188  0.757812  0.657918  0.505563
0.117188  0.773438  0.718883  0.541674
0.117188  0.789062  0.9345  0.659849
0.117188  0.804688  1.01129  0.698775
0.117188  0.820312  0.878784  0.630625
0.117188  0.835938  0.745245  0.556895
0.117188  0.851562  0.690343  0.524932
0.117188  0.867188  0.911048  0.647652
0.117188  0.882812  0.996979  0.691636
0.117188  0.898438  0.775176  0.5739
0.117188  0.914062  0.704306  0.533158
0.117188  0.929688  0.677215  0.517135
0.117188  0.945312  0.663223  0.508757
0.117188  0.960938  0.623695  0.484705
0.117188  0.976562  0.66463  0.509603
0.117188  0.992188  0.658313  0.505801

0.132812  0.0078125  0.741901  0.554977
0.132812  0.0234375  0.713108  0.538309
0.132812  0.0390625  0.810115  0.59339
0.132812  0.0546875  0.871176  0.626567
0.132812  0.0703125  0.936623  0.660945
0.132812  0.0859375  1.01551  0.70087
0.132812  0.101562  1.04656  0.716161
0.132812  0.117188  1.05416  0.719869
0.132812  0.132812  0.999721  0.693008
0.132812  0.148438  1.07317  0.729077
0.132812  0.164062  1.1296  0.755936
0.132812  0.179688  0.975393  0.680767
0.132812  0.195312  0.852294  0.616425
0.132812  0.210938  0.818068  0.597774
0.132812  0.226562  0.858027  0.619515
0.132812  0.242188  0.890418  0.636798
0.132812  0.257812  0.880691  0.631639
0.132812  0.273438  0.997352  0.691822
0.132812  0.289062  1.25201  0.811825
0.132812  0.304688  1.50901  0.919887
0.132812  0.320312  1.61875  0.962698
0.132812  0.335938  1.38447  0.868976
0.132812  0.351562  1.01774  0.701978
0.132812  0.367188  0.792431  0.583573
0.132812  0.382812  0.788339  0.581287
0.132812  0.398438  1.02426  0.705203
0.132812  0.414062  1.23571  0.804561
0.132812  0.429688  1.24801  0.810046
0.132812  0.445312  1.506  0.918688
0.132812  0.460938  1.6528  0.975617
0.132812  0.476562  1.43674  0.890663
0.132812  0.492188  1.21634  0.795855
0.132812  0.507812  1.01906  0.702633
0.132812  0.523438  0.846469  0.613275
0.132812  0.539062  0.790381  0.582428
0.132812  0.554688  0.84857  0.614412
0.132812  0.570312  0.785412  0.579649
0.132812  0.585938  0.80887  0.592702
0.132812  0.601562  0.821442  0.599628
0.132812  0.617188  0.869285  0.625556
0.132812  0.632812  0.933987  0.659584
0.132812  0.648438  0.772955  0.572647
0.132812  0.664062  0.626056  0.486157
0.132812  0.679688  0.599771  0.469861
0.132812  0.695312  0.641827  0.49581
0.132812  0.710938  0.685954  0.522331
0.132812  0.726562  0.744075  0.556224
0.132812  0.742188  0.753509  0.561619
0.132812  0.757812  0.662589  0.508376
0.132812  0.773438  0.722535  0.543797
0.132812  0.789062  0.876317  0.629311
0.132812  0.804688  0.914326  0.649366
0.132812  0.820312  0.841432  0.610544
0.132812  0.835938  0.744999  0.556754
0.132812  0.851562  0.678332  0.5178
0.132812  0.867188  0.871954  0.626983
0.132812  0.882812  1.0033  0.694798
0.132812  0.898438  0.809655  0.593136
0.132812  0.914062  0.672022  0.514034
0.132812  0.929688  0.638245  0.493625
0.132812  0.945312  0.611221  0.476992
0.132812  0.960938  0.678863  0.518117
0.132812  0.976562  0.715031  0.539431
0.132812  0.992188  0.763361  0.567222

0.148438  0.0078125  0.868032  0.624885
0.148438  0.0234375  0.887964  0.635499
0.148438  0.0390625  1.06026  0.722833
0.148438  0.0546875  1.05746  0.721473
0.148438  0.0703125  1.14247  0.761961
0.148438  0.0859375  1.2325  0.80312
0.148438  0.101562  1.24999  0.810925
0.148438  0.117188  1.11762  0.750294
0.148438  0.132812  1.04032  0.713106
0.148438  0.148438  1.03452  0.710257
0.148438  0.164062  1.05532  0.720433
0.148438  0.179688  1.02854  0.707317
0.148438  0.195312  0.95054  0.668106
0.148438  0.210938  0.870492  0.626202
0.148438  0.226562  0.864862  0.623187
0.148438  0.242188  0.963064  0.674506
0.148438  0.257812  1.07632  0.730597
0.148438  0.273438  1.18948  0.783663
0.148438  0.289062  1.27352  0.821329
0.148438  0.304688  1.46868  0.903682
0.148438  0.320312  1.54831  0.935432
0.148438  0.335938  1.41932  0.883484
0.148438  0.351562  1.13852  0.760113
0.148438  0.367188  0.913971  0.64918
0.148438  0.382812  0.932517  0.658823
0.148438  0.398438  1.16492  0.772382
0.148438  0.414062  1.3961  0.873842
0.148438  0.429688  1.34636  0.852866
0.148438  0.445312  1.36529  0.860902
0.148438  0.460938  1.36673  0.861508
0.148438  0.476562  1.40282  0.876645
0.148438  0.492188  1.21998  0.797498
0.148438  0.507812  0.99968  0.692987
0.148438  0.523438  0.901577  0.642683
0.148438  0.539062  0.923437  0.654114
0.148438  0.554688  1.00953  0.697902
0.148438  0.570312  0.955628  0.670711
0.148438  0.585938  0.920516  0.652594
0.148438  0.601562  0.988504  0.687383
0.148438  0.617188  1.00738  0.696828
0.148438  0.632812  0.910173  0.647194
0.148438  0.648438  0.727453  0.546648
0.148438  0.664062  0.667707  0.511449
0.148438  0.679688  0.684105  0.521234
0.148438  0.695312  0.702516  0.532107
0.148438  0.710938  0.739321  0.553495
0.148438  0.726562  0.80297  0.589436
0.148438  0.742188  0.799607  0.587568
0.148438  0.757812  0.749171  0.559142
0.148438  0.773438  0.834881  0.60698
0.148438  0.789062  0.904409  0.644172
0.148438  0.804688  0.941544  0.663483
0.148438  0.820312  0.883265  0.633007
0.148438  0.835938  0.735066  0.551045
0.148438  0.851562  0.629781  0.488446
0.148438  0.867188  0.751499  0.560472
0.148438  0.882812  0.940475  0.662933
0.148438  0.898438  0.888836  0.635961
0.148438  0.914062  0.67596  0.516386
0.148438  0.929688  0.573233  0.453133
0.148438  0.945312  0.589943  0.463698
0.148438  0.960938  0.663112  0.50869
0.148438  0.976562  0.803691  0.589835
0.148438  0.992188  0.888136  0.63559

0.164062  0.0078125  1.05014  0.717909
0.164062  0.0234375  1.15105  0.765958
0.164062  0.0390625  1.32429  0.843415
0.164062  0.0546875  1.40259  0.876546
0.164062  0.0703125  1.46992  0.904187
0.164062  0.0859375  1.37093  0.863284
0.164062  0.101562  1.25952  0.815153
0.164062  0.117188  1.08925  0.736806
0.164062  0.132812  0.900446  0.642089
0.164062  0.148438  0.91484  0.649634
0.164062  0.164062  0.972474  0.679288
0.164062  0.179688  1.03473  0.710362
0.164062  0.195312  1.05986  0.722636
0.164062  0.210938  1.01249  0.699371
0.164062  0.226562  0.954706  0.67024
0.164062  0.242188  0.977579  0.681873
0.164062  0.257812  0.992049  0.689164
0.164062  0.273438  0.98467  0.685452
0.164062  0.289062  1.04962  0.717653
0.164062  0.304688  1.30395  0.834623
0.164062  0.320312  1.51288  0.921429
0.164062  0.335938  1.33011  0.845914
0.164062  0.351562  1.18655  0.782325
0.164062  0.367188  1.06727  0.72623
0.164062  0.382812  1.06221  0.723777
0.164062  0.398438  1.23717  0.805212
0.164062  0.414062  1.29112  0.829039
0.164062  0.429688  1.27103  0.820235
0.164062  0.445312  1.22422  0.799407
0.164062  0.460938  1.19959  0.788269
0.164062  0.476562  1.2158  0.795615
0.164062  0.492188  1.10052  0.742185
0.164062  0.507812  0.993705  0.689995
