# step = 200, a = 0.140028, z = 6.14143
# x  y  rho  log2rho
0.0078125  0.851562  0.5714  0.451967
0.0078125  0.867188  0.473742  0.387805
0.0078125  0.882812  0.415529  0.347503
0.0078125  0.898438  0.41983  0.350537
0.0078125  0.914062  0.401763  0.337731
0.0078125  0.929688  0.412555  0.3454
0.0078125  0.945312  0.459693  0.378226
0.0078125  0.960938  0.523592  0.42107
0.0078125  0.976562  0.529098  0.424678
0.0078125  0.992188  0.556381  0.442363

0.0234375  0.0078125  0.403339  0.338854
0.0234375  0.0234375  0.429054  0.357013
0.0234375  0.0390625  0.528235  0.424114
0.0234375  0.0546875  0.58031  0.457621
0.0234375  0.0703125  0.634677  0.491445
0.0234375  0.0859375  0.730502  0.548412
0.0234375  0.101562  0.749048  0.559072
0.0234375  0.117188  0.767605  0.569626
0.0234375  0.132812  0.910844  0.647545
0.0234375  0.148438  1.0845  0.734531
0.0234375  0.164062  1.19281  0.785182
0.0234375  0.179688  1.24849  0.810259
0.0234375  0.195312  1.26597  0.818005
0.0234375  0.210938  1.21019  0.793081
0.0234375  0.226562  1.2615  0.816029
0.0234375  0.242188  1.22715  0.800722
0.0234375  0.257812  1.15678  0.768617
0.0234375  0.273438  1.34226  0.851117
0.0234375  0.289062  1.72383  1.00204
0.0234375  0.304688  2.90506  1.36227
0.0234375  0.320312  7.18318  2.10208
0.0234375  0.335938  1.63864  0.970263
0.0234375  0.351562  0.942051  0.663744
0.0234375  0.367188  0.89338  0.638364
0.0234375  0.382812  0.893741  0.638554
0.0234375  0.398438  0.902805  0.643329
0.0234375  0.414062  0.894814  0.639121
0.0234375  0.429688  0.857843  0.619416
0.0234375  0.445312  0.863272  0.622334
0.0234375  0.460938  0.858119  0.619565
0.0234375  0.476562  0.850748  0.61559
0.0234375  0.492188  0.848563  0.614408
0.0234375  0.507812  0.822707  0.600323
0.0234375  0.523438  0.733126  0.549927
0.0234375  0.539062  0.668341  0.51183
0.0234375  0.554688  0.64529  0.497917
0.0234375  0.570312  0.681291  0.519562
0.0234375  0.585938  0.743045  0.555634
0.0234375  0.601562  0.611776  0.477337
0.0234375  0.617188  0.523557  0.421048
0.0234375  0.632812  0.454084  0.374376
0.0234375  0.648438  0.433944  0.360429
0.0234375  0.664062  0.434876  0.361079
0.0234375  0.679688  0.376883  0.319822
0.0234375  0.695312  0.312672  0.272065
0.0234375  0.710938  0.28481  0.250611
0.0234375  0.726562  0.365713  0.311677
0.0234375  0.742188  0.564574  0.447613
0.0234375  0.757812  0.660686  0.507231
0.0234375  0.773438  0.811072  0.593919
0.0234375  0.789062  0.877441  0.62991
0.0234375  0.804688  0.703589  0.532737
0.0234375  0.820312  0.718059  0.541195
0.0234375  0.835938  0.735934  0.551546
0.0234375  0.851562  0.588335  0.462686
0.0234375  0.867188  0.459566  0.378139
0.0234375  0.882812  0.394209  0.332327
0.0234375  0.898438  0.351967  0.30156
0.0234375  0.914062  0.34651  0.297516
0.0234375  0.929688  0.384994  0.325696
0.0234375  0.945312  0.440904  0.36527
0.0234375  0.960938  0.449122  0.370958
0.0234375  0.976562  0.467312  0.383432
0.0234375  0.992188  0.449014  0.370884

0.0390625  0.0078125  0.370998  0.315539
0.0390625  0.0234375  0.412309  0.345226
0.0390625  0.0390625  0.609783  0.476099
0.0390625  0.0546875  0.68572  0.522192
0.0390625  0.0703125  0.712087  0.537713
0.0390625  0.0859375  0.785832  0.579884
0.0390625  0.101562  0.771201  0.571658
0.0390625  0.117188  0.747689  0.558294
0.0390625  0.132812  0.823694  0.600864
0.0390625  0.148438  0.872017  0.627017
0.0390625  0.164062  0.945721  0.665633
0.0390625  0.179688  1.06695  0.726076
0.0390625  0.195312  1.23508  0.804277
0.0390625  0.210938  1.29228  0.829546
0.0390625  0.226562  1.32899  0.845433
0.0390625  0.242188  1.32161  0.842261
0.0390625  0.257812  1.25614  0.813656
0.0390625  0.273438  1.24377  0.808156
0.0390625  0.289062  1.41382  0.881212
0.0390625  0.304688  1.97077  1.08882
0.0390625  0.320312  3.22438  1.44087
0.0390625  0.335938  4.78422  1.75513
0.0390625  0.351562  2.24441  1.17693
0.0390625  0.367188  1.6888  0.989095
0.0390625  0.382812  1.36599  0.861196
0.0390625  0.398438  1.08179  0.73323
0.0390625  0.414062  1.00761  0.696947
0.0390625  0.429688  0.985479  0.68586
0.0390625  0.445312  0.919015  0.651812
0.0390625  0.460938  0.885657  0.634276
0.0390625  0.476562  0.907615  0.645854
0.0390625  0.492188  0.896712  0.640122
0.0390625  0.507812  0.860261  0.620717
0.0390625  0.523438  0.793264  0.584037
0.0390625  0.539062  0.698965  0.530019
0.0390625  0.554688  0.595305  0.467065
0.0390625  0.570312  0.58426  0.460118
0.0390625  0.585938  0.587057  0.461881
0.0390625  0.601562  0.519906  0.418649
0.0390625  0.617188  0.427886  0.356195
0.0390625  0.632812  0.404755  0.339863
0.0390625  0.648438  0.406117  0.340832
0.0390625  0.664062  0.375655  0.31893
0.0390625  0.679688  0.345636  0.296867
0.0390625  0.695312  0.354442  0.30339
0.0390625  0.710938  0.383747  0.324795
0.0390625  0.726562  0.438067  0.3633
0.0390625  0.742188  0.661846  0.507929
0.0390625  0.757812  1.0805  0.732606
0.0390625  0.773438  1.60616  0.957878
0.0390625  0.789062  1.43796  0.891161
0.0390625  0.804688  0.672948  0.514587
0.0390625  0.820312  0.543823  0.434262
0.0390625  0.835938  0.676245  0.516556
0.0390625  0.851562  0.63367  0.490829
0.0390625  0.867188  0.482295  0.393592
0.0390625  0.882812  0.343947  0.295611
0.0390625  0.898438  0.255032  0.227161
0.0390625  0.914062  0.237901  0.213417
0.0390625  0.929688  0.269454  0.238587
0.0390625  0.945312  0.297205  0.260212
0.0390625  0.960938  0.335706  0.28946
0.0390625  0.976562  0.378219  0.320792
0.0390625  0.992188  0.367282  0.312825

0.0546875  0.0078125  0.388646  0.328329
0.0546875  0.0234375  0.452874  0.373544
0.0546875  0.0390625  0.6138  0.478592
0.0546875  0.0546875  0.718114  0.541227
0.0546875  0.0703125  0.834964  0.607025
0.0546875  0.0859375  0.876206  0.629252
0.0546875  0.101562  0.847676  0.613928
0.0546875  0.117188  0.860749  0.620979
0.0546875  0.132812  0.787558  0.58085
0.0546875  0.148438  0.819505  0.598564
0.0546875  0.164062  0.823485  0.60075
0.0546875  0.179688  1.01722  0.701722
0.0546875  0.195312  1.13664  0.759237
0.0546875  0.210938  1.13464  0.758298
0.0546875  0.226562  1.11316  0.748186
0.0546875  0.242188  1.02941  0.707745
0.0546875  0.257812  0.960895  0.673401
0.0546875  0.273438  0.904624  0.644284
0.0546875  0.289062  0.949471  0.667558
0.0546875  0.304688  1.32705  0.844603
0.0546875  0.320312  2.25944  1.18155
0.0546875  0.335938  4.32527  1.67246
0.0546875  0.351562  2.99639  1.38539
0.0546875  0.367188  3.10164  1.41139
0.0546875  0.382812  2.82259  1.34093
0.0546875  0.398438  1.93867  1.07796
0.0546875  0.414062  1.13671  0.759268
0.0546875  0.429688  1.01246  0.699359
0.0546875  0.445312  0.873562  0.627842
0.0546875  0.460938  0.852031  0.616283
0.0546875  0.476562  0.840131  0.609837
0.0546875  0.492188  0.855984  0.618415
0.0546875  0.507812  0.897827  0.640709
0.0546875  0.523438  0.894183  0.638787
0.0546875  0.539062  0.795781  0.58544
0.0546875  0.554688  0.693862  0.527011
0.0546875  0.570312  0.583764  0.459804
0.0546875  0.585938  0.529301  0.424811
0.0546875  0.601562  0.487302  0.396964
0.0546875  0.617188  0.407319  0.341687
0.0546875  0.632812  0.43172  0.358876
0.0546875  0.648438  0.464499  0.381513
0.0546875  0.664062  0.451144  0.372352
0.0546875  0.679688  0.436927  0.362507
0.0546875  0.695312  0.452942  0.373591
0.0546875  0.710938  0.529099  0.424679
0.0546875  0.726562  0.567165  0.449268
0.0546875  0.742188  0.80798  0.59221
0.0546875  0.757812  1.38841  0.87063
0.0546875  0.773438  1.79926  1.02935
0.0546875  0.789062  1.74197  1.00868
0.0546875  0.804688  0.629308  0.488155
0.0546875  0.820312  0.491921  0.400065
0.0546875  0.835938  0.639174  0.494192
0.0546875  0.851562  0.775197  0.573911
0.0546875  0.867188  0.549856  0.438162
0.0546875  0.882812  0.320177  0.277766
0.0546875  0.898438  0.243452  0.217891
0.0546875  0.914062  0.210086  0.190691
0.0546875  0.929688  0.236297  0.21212
0.0546875  0.945312  0.254983  0.227122
0.0546875  0.960938  0.289901  0.254565
0.0546875  0.976562  0.367664  0.313104
0.0546875  0.992188  0.389946  0.329265

0.0703125  0.0078125  0.438894  0.363875
0.0703125  0.0234375  0.467091  0.383282
0.0703125  0.0390625  0.579684  0.457225
0.0703125  0.0546875  0.62814  0.487438
0.0703125  0.0703125  0.740947  0.554429
0.0703125  0.0859375  0.805852  0.591032
0.0703125  0.101562  0.875431  0.628839
0.0703125  0.117188  0.877783  0.630092
0.0703125  0.132812  0.88255  0.632627
0.0703125  0.148438  0.842355  0.611045
0.0703125  0.164062  0.850851  0.615645
0.0703125  0.179688  0.894205  0.638799
0.0703125  0.195312  0.961405  0.673661
0.0703125  0.210938  1.01604  0.701137
0.0703125  0.226562  0.96695  0.676484
0.0703125  0.242188  0.847636  0.613907
0.0703125  0.257812  0.744138  0.556261
0.0703125  0.273438  0.76665  0.569085
0.0703125  0.289062  0.801208  0.588458
0.0703125  0.304688  1.00169  0.69399
0.0703125  0.320312  1.54428  0.933846
0.0703125  0.335938  2.39353  1.22187
0.0703125  0.351562  1.70933  0.996702
0.0703125  0.367188  0.983686  0.684957
0.0703125  0.382812  1.25573  0.813472
0.0703125  0.398438  1.78307  1.02356
0.0703125  0.414062  1.64367  0.972168
0.0703125  0.429688  1.12018  0.751502
0.0703125  0.445312  0.89192  0.637592
0.0703125  0.460938  0.843354  0.611587
0.0703125  0.476562  0.865879  0.623732
0.0703125  0.492188  0.901069  0.642416
0.0703125  0.507812  1.00825  0.697265
0.0703125  0.523438  1.07166  0.728351
0.0703125  0.539062  1.05536  0.720453
0.0703125  0.554688  0.871015  0.626481
0.0703125  0.570312  0.677022  0.517019
0.0703125  0.585938  0.590473  0.464032
0.0703125  0.601562  0.517451  0.417032
0.0703125  0.617188  0.424713  0.35397
0.0703125  0.632812  0.474997  0.388656
0.0703125  0.648438  0.537334  0.43005
0.0703125  0.664062  0.5564  0.442375
0.0703125  0.679688  0.528116  0.424036
0.0703125  0.695312  0.530841  0.425817
0.0703125  0.710938  0.449492  0.371213
0.0703125  0.726562  0.462637  0.380241
0.0703125  0.742188  0.602992  0.471872
0.0703125  0.757812  0.793987  0.584441
0.0703125  0.773438  1.01764  0.701926
0.0703125  0.789062  1.34164  0.850852
0.0703125  0.804688  0.789007  0.581661
0.0703125  0.820312  0.519541  0.418409
0.0703125  0.835938  0.597855  0.468662
0.0703125  0.851562  0.818591  0.598062
0.0703125  0.867188  0.741672  0.554845
0.0703125  0.882812  0.394571  0.332587
0.0703125  0.898438  0.246079  0.220002
0.0703125  0.914062  0.227446  0.204936
0.0703125  0.929688  0.262737  0.233281
0.0703125  0.945312  0.269076  0.238289
0.0703125  0.960938  0.31393  0.273023
0.0703125  0.976562  0.403727  0.339131
0.0703125  0.992188  0.445632  0.368547

0.0859375  0.0078125  0.51128  0.412957
0.0859375  0.0234375  0.551737  0.439375
0.0859375  0.0390625  0.54489  0.434953
0.0859375  0.0546875  0.601063  0.470668
0.0859375  0.0703125  0.689088  0.524189
0.0859375  0.0859375  0.691639  0.525698
0.0859375  0.101562  0.768447  0.570102
0.0859375  0.117188  0.876766  0.62955
0.0859375  0.132812  0.928937  0.656969
0.0859375  0.148438  1.00284  0.694564
0.0859375  0.164062  1.03436  0.71018
0.0859375  0.179688  1.04  0.712948
0.0859375  0.195312  1.00846  0.69737
0.0859375  0.210938  0.987508  0.686882
0.0859375  0.226562  0.934737  0.659971
0.0859375  0.242188  0.831149  0.604944
0.0859375  0.257812  0.718717  0.541578
0.0859375  0.273438  0.744815  0.556648
0.0859375  0.289062  0.767786  0.569728
0.0859375  0.304688  0.916627  0.650567
0.0859375  0.320312  1.73224  1.00512
0.0859375  0.335938  2.25555  1.18036
0.0859375  0.351562  1.48615  0.910733
0.0859375  0.367188  0.931212  0.658148
0.0859375  0.382812  0.961282  0.673599
0.0859375  0.398438  1.42105  0.884203
0.0859375  0.414062  2.1275  1.14024
0.0859375  0.429688  1.89397  1.06263
0.0859375  0.445312  1.68306  0.986957
0.0859375  0.460938  1.47377  0.905744
0.0859375  0.476562  1.5499  0.936054
0.0859375  0.492188  1.69757  0.992353
0.0859375  0.507812  1.74326  1.00915
0.0859375  0.523438  1.61775  0.962317
0.0859375  0.539062  1.42582  0.886171
0.0859375  0.554688  1.11613  0.749588
0.0859375  0.570312  0.922961  0.653866
0.0859375  0.585938  0.705212  0.53369
0.0859375  0.601562  0.595593  0.467245
0.0859375  0.617188  0.501357  0.406369
0.0859375  0.632812  0.553119  0.440265
0.0859375  0.648438  0.591696  0.4648
0.0859375  0.664062  0.590507  0.464053
0.0859375  0.679688  0.535363  0.428767
0.0859375  0.695312  0.489361  0.398347
0.0859375  0.710938  0.396609  0.334047
0.0859375  0.726562  0.416628  0.348279
0.0859375  0.742188  0.425064  0.354217
0.0859375  0.757812  0.466508  0.382884
0.0859375  0.773438  0.635815  0.492141
0.0859375  0.789062  1.10674  0.745143
0.0859375  0.804688  1.06711  0.72615
0.0859375  0.820312  0.624235  0.485037
0.0859375  0.835938  0.469788  0.385118
0.0859375  0.851562  0.629813  0.488466
0.0859375  0.867188  0.851416  0.615951
0.0859375  0.882812  0.612123  0.477552
0.0859375  0.898438  0.36043  0.307801
0.0859375  0.914062  0.269326  0.238486
0.0859375  0.929688  0.330254  0.28537
0.0859375  0.945312  0.359414  0.307054
0.0859375  0.960938  0.409979  0.343574
0.0859375  0.976562  0.453115  0.37371
0.0859375  0.992188  0.504245  0.408291

0.101562  0.0078125  0.579979  0.457412
0.101562  0.0234375  0.607633  0.474763
0.101562  0.0390625  0.614981  0.479323
0.101562  0.0546875  0.621674  0.483459
0.101562  0.0703125  0.612613  0.477856
0.101562  0.0859375  0.652798  0.502469
0.101562  0.101562  0.706952  0.534709
0.101562  0.117188  0.764711  0.567987
0.101562  0.132812  0.89239  0.637841
0.101562  0.148438  1.15557  0.768054
0.101562  0.164062  1.37476  0.864895
0.101562  0.179688  1.30017  0.832983
0.101562  0.195312  1.05854  0.721996
0.101562  0.210938  0.997849  0.692071
0.101562  0.226562  0.927854  0.656407
0.101562  0.242188  0.855955  0.618399
0.101562  0.257812  0.700959  0.531192
0.101562  0.273438  0.717485  0.540861
0.101562  0.289062  0.769995  0.570977
0.101562  0.304688  0.922021  0.653377
0.101562  0.320312  2.38606  1.21967
0.101562  0.335938  2.10413  1.13273
0.101562  0.351562  1.10596  0.74477
0.101562  0.367188  0.821883  0.599871
0.101562  0.382812  0.865246  0.623393
0.101562  0.398438  1.28597  0.826792
0.101562  0.414062  2.04434  1.11328
0.101562  0.429688  2.04761  1.11436
0.101562  0.445312  2.08018  1.12499
0.101562  0.460938  2.03482  1.11015
0.101562  0.476562  1.74323  1.00914
0.101562  0.492188  1.56626  0.942449
0.101562  0.507812  1.51375  0.921776
0.101562  0.523438  1.47779  0.907368
0.101562  0.539062  1.47681  0.906972
0.101562  0.554688  1.43645  0.890543
0.101562  0.570312  1.24108  0.806958
0.101562  0.585938  0.995101  0.690695
0.101562  0.601562  0.729831  0.548024
0.101562  0.617188  0.610828  0.476748
0.101562  0.632812  0.711081  0.537125
0.101562  0.648438  0.677218  0.517137
0.101562  0.664062  0.516512  0.416413
0.101562  0.679688  0.474181  0.388103
0.101562  0.695312  0.447497  0.369836
0.101562  0.710938  0.428466  0.356601
0.101562  0.726562  0.442897  0.366653
0.101562  0.742188  0.391788  0.330589
0.101562  0.757812  0.3887  0.328368
0.101562  0.773438  0.505964  0.409433
0.101562  0.789062  0.862126  0.621719
0.101562  0.804688  1.18019  0.779411
0.101562  0.820312  0.772466  0.572372
0.101562  0.835938  0.490455  0.399081
0.101562  0.851562  0.51094  0.412732
0.101562  0.867188  0.734459  0.550695
0.101562  0.882812  0.799622  0.587577
0.101562  0.898438  0.516459  0.416378
0.101562  0.914062  0.418045  0.349279
0.101562  0.929688  0.417522  0.348911
0.101562  0.945312  0.460587  0.378838
0.101562  0.960938  0.511346  0.413
0.101562  0.976562  0.559782  0.444546
0.101562  0.992188  0.559232  0.444194

0.117188  0.0078125  0.683122  0.520651
0.117188  0.0234375  0.695275  0.527845
0.117188  0.0390625  0.714486  0.539114
0.117188  0.0546875  0.735228  0.551139
0.117188  0.0703125  0.712949  0.538216
0.117188  0.0859375  0.699037  0.530062
0.117188  0.101562  0.724778  0.545098
0.117188  0.117188  0.806102  0.591171
0.117188  0.132812  0.95498  0.67038
0.117188  0.148438  1.18257  0.780505
0.117188  0.164062  1.3151  0.839455
0.117188  0.179688  1.195  0.786184
0.117188  0.195312  1.00558  0.695933
0.117188  0.210938  0.869846  0.625856
0.117188  0.226562  0.880324  0.631444
0.117188  0.242188  0.831424  0.605094
0.117188  0.257812  0.737601  0.552506
0.117188  0.273438  0.724609  0.545
0.117188  0.289062  0.801203  0.588455
0.117188  0.304688  0.986912  0.686582
0.117188  0.320312  2.85194  1.34858
0.117188  0.335938  1.68069  0.986075
0.117188  0.351562  0.889576  0.636352
0.117188  0.367188  0.684202  0.521292
0.117188  0.382812  0.740679  0.554275
0.117188  0.398438  1.04202  0.71394
0.117188  0.414062  1.44487  0.893993
0.117188  0.429688  1.33965  0.85
0.117188  0.445312  1.35014  0.854474
0.117188  0.460938  1.54301  0.933349
0.117188  0.476562  1.48731  0.911203
0.117188  0.492188  1.3849  0.869156
0.117188  0.507812  1.14654  0.763859
0.117188  0.523438  0.950385  0.668027
0.117188  0.539062  0.915678  0.650072
0.117188  0.554688  0.969855  0.67796
0.117188  0.570312  1.04139  0.713631
0.117188  0.585938  1.06163  0.723495
0.117188  0.601562  0.991582  0.68893
0.117188  0.617188  0.88274  0.632728
0.117188  0.632812  0.880222  0.63139
0.117188  0.648438  0.662673  0.508427
0.117188  0.664062  0.429755  0.357503
0.117188  0.679688  0.384125  0.325069
0.117188  0.695312  0.38327  0.32445
0.117188  0.710938  0.445378  0.368371
0.117188  0.726562  0.482951  0.394034
0.117188  0.742188  0.440749  0.365163
0.117188  0.757812  0.394691  0.332673
0.117188  0.773438  0.454629  0.374751
0.117188  0.789062  0.661794  0.507898
0.117188  0.804688  0.927358  0.65615
0.117188  0.820312  0.834173  0.606594
0.117188  0.835938  0.543174  0.433841
0.117188  0.851562  0.454424  0.37461
0.117188  0.867188  0.609665  0.476026
0.117188  0.882812  0.895855  0.63967
0.117188  0.898438  0.676685  0.516818
0.117188  0.914062  0.508934  0.411404
0.117188  0.929688  0.524723  0.421813
0.117188  0.945312  0.533557  0.42759
0.117188  0.960938  0.541569  0.432801
0.117188  0.976562  0.604013  0.472509
0.117188  0.992188  0.640102  0.494759

0.132812  0.0078125  0.832678  0.605778
0.132812  0.0234375  0.82626  0.60227
0.132812  0.0390625  0.84402  0.611948
0.132812  0.0546875  0.874102  0.628129
0.132812  0.0703125  0.866587  0.624112
0.132812  0.0859375  0.84609  0.61307
0.132812  0.101562  0.840696  0.610144
0.132812  0.117188  0.955928  0.670865
0.132812  0.132812  1.13103  0.756603
0.132812  0.148438  1.19687  0.787033
0.132812  0.164062  1.18937  0.783615
0.132812  0.179688  1.07701  0.73093
0.132812  0.195312  0.944115  0.664807
0.132812  0.210938  0.839105  0.609279
0.132812  0.226562  0.799113  0.587294
0.132812  0.242188  0.814788  0.595969
0.132812  0.257812  0.859313  0.620207
0.132812  0.273438  0.883793  0.633287
0.132812  0.289062  0.816111  0.596697
0.132812  0.304688  0.933997  0.659589
0.132812  0.320312  2.7781  1.32922
0.132812  0.335938  1.47684  0.906985
0.132812  0.351562  0.867003  0.624335
0.132812  0.367188  0.679867  0.518715
0.132812  0.382812  0.724988  0.54522
0.132812  0.398438  1.03895  0.712435
0.132812  0.414062  1.27165  0.820505
0.132812  0.429688  1.09024  0.737278
0.132812  0.445312  1.05149  0.718567
0.132812  0.460938  0.976442  0.681299
0.132812  0.476562  1.03972  0.712813
0.132812  0.492188  1.06344  0.724372
0.132812  0.507812  0.986152  0.686199
0.132812  0.523438  0.869634  0.625743
0.132812  0.539062  0.826788  0.602559
0.132812  0.554688  0.884734  0.633786
0.132812  0.570312  0.933787  0.65948
0.132812  0.585938  1.09294  0.73857
0.132812  0.601562  1.17184  0.775575
0.132812  0.617188  1.22399  0.799305
0.132812  0.632812  1.09114  0.737709
0.132812  0.648438  0.697115  0.52893
0.132812  0.664062  0.448565  0.370573
0.132812  0.679688  0.4014  0.337472
0.132812  0.695312  0.396059  0.333653
0.132812  0.710938  0.482503  0.393732
0.132812  0.726562  0.510227  0.41226
0.132812  0.742188  0.44391  0.367354
0.132812  0.757812  0.435573  0.361564
0.132812  0.773438  0.479531  0.391725
0.132812  0.789062  0.672052  0.514052
0.132812  0.804688  0.902513  0.643176
0.132812  0.820312  0.798651  0.587037
0.132812  0.835938  0.528087  0.424017
0.132812  0.851562  0.414224  0.346581
0.132812  0.867188  0.536494  0.429503
0.132812  0.882812  0.938514  0.661922
0.132812  0.898438  0.818239  0.597868
0.132812  0.914062  0.532518  0.426912
0.132812  0.929688  0.491286  0.399639
0.132812  0.945312  0.510969  0.412751
0.132812  0.960938  0.595967  0.46748
0.132812  0.976562  0.708025  0.535338
0.132812  0.992188  0.765722  0.568559

0.148438  0.0078125  0.917696  0.651125
0.148438  0.0234375  0.914823  0.649625
0.148438  0.0390625  0.929849  0.657442
0.148438  0.0546875  0.929266  0.657139
0.148438  0.0703125  0.92637  0.655637
0.148438  0.0859375  0.913563  0.648967
0.148438  0.101562  1.09983  0.741856
0.148438  0.117188  1.54634  0.934656
0.148438  0.132812  1.3673  0.861751
0.148438  0.148438  1.16298  0.771486
0.148438  0.164062  1.06155  0.723457
0.148438  0.179688  1.03929  0.712601
0.148438  0.195312  1.04993  0.717808
0.148438  0.210938  1.01038  0.698324
0.148438  0.226562  0.96426  0.675116
0.148438  0.242188  0.939927  0.66265
0.148438  0.257812  0.90979  0.646993
0.148438  0.273438  0.841578  0.610623
0.148438  0.289062  0.799034  0.58725
0.148438  0.304688  0.951739  0.668721
0.148438  0.320312  2.27723  1.187
0.148438  0.335938  1.4616  0.90081
0.148438  0.351562  0.946825  0.6662
0.148438  0.367188  0.641568  0.495652
0.148438  0.382812  0.72611  0.54587
0.148438  0.398438  1.0894  0.736879
0.148438  0.414062  1.14544  0.763343
0.148438  0.429688  1.01603  0.701129
0.148438  0.445312  0.974851  0.680493
0.148438  0.460938  0.959623  0.672752
0.148438  0.476562  0.948913  0.667272
0.148438  0.492188  0.900197  0.641958
0.148438  0.507812  0.867266  0.624475
0.148438  0.523438  0.856167  0.618514
0.148438  0.539062  0.888404  0.635732
0.148438  0.554688  0.947267  0.666427
0.148438  0.570312  1.01138  0.698821
0.148438  0.585938  1.06993  0.727517
0.148438  0.601562  1.16456  0.772218
0.148438  0.617188  1.03982  0.71286
0.148438  0.632812  0.836175  0.607684
0.148438  0.648438  0.627387  0.486976
0.148438  0.664062  0.497724  0.403947
0.148438  0.679688  0.474514  0.388328
0.148438  0.695312  0.459905  0.378371
0.148438  0.710938  0.531277  0.426102
0.148438  0.726562  0.564726  0.44771
0.148438  0.742188  0.528409  0.424227
0.148438  0.757812  0.479017  0.391377
0.148438  0.773438  0.500513  0.405807
0.148438  0.789062  0.678737  0.518041
0.148438  0.804688  0.909648  0.646919
0.148438  0.820312  0.76721  0.569402
0.148438  0.835938  0.487114  0.396837
0.148438  0.851562  0.376955  0.319875
0.148438  0.867188  0.481773  0.393239
0.148438  0.882812  0.833861  0.606424
0.148438  0.898438  0.852966  0.616788
0.148438  0.914062  0.600407  0.470258
0.148438  0.929688  0.471619  0.386363
0.148438  0.945312  0.529249  0.424777
0.148438  0.960938  0.622278  0.483831
0.148438  0.976562  0.77525  0.573941
0.148438  0.992188  0.890761  0.636979

0.164062  0.0078125  0.948316  0.666965
0.164062  0.0234375  0.912295  0.648304
0.164062  0.0390625  0.94402  0.664758
0.164062  0.0546875  0.912719  0.648526
0.164062  0.0703125  0.960977  0.673443
0.164062  0.0859375  1.04543  0.715608
0.164062  0.101562  2.18771  1.1593
0.164062  0.117188  1.57537  0.945995
0.164062  0.132812  1.12413  0.753363
0.164062  0.148438  0.822422  0.600166
0.164062  0.164062  0.794465  0.584707
0.164062  0.179688  1.04391  0.714865
0.164062  0.195312  1.08172  0.733195
0.164062  0.210938  1.10014  0.742002
0.164062  0.226562  1.0631  0.724209
0.164062  0.242188  0.913397  0.64888
0.164062  0.257812  0.804172  0.590102
0.164062  0.273438  0.703134  0.53247
0.164062  0.289062  0.71684  0.540485
0.164062  0.304688  0.976304  0.681229
0.164062  0.320312  1.92439  1.07309
0.164062  0.335938  1.2669  0.818414
0.164062  0.351562  1.1044  0.744031
0.164062  0.367188  0.722446  0.543745
0.164062  0.382812  0.772527  0.572406
0.164062  0.398438  1.00463  0.695458
0.164062  0.414062  0.894086  0.638736
0.164062  0.429688  0.875481  0.628865
0.164062  0.445312  0.864463  0.622973
0.164062  0.460938  0.886491  0.634719
0.164062  0.476562  0.891219  0.637221
0.164062  0.492188  0.837896  0.608621
0.164062  0.507812  0.831814  0.605307
