# step = 280, a = 0.307418, z = 2.2529
# x  y  rho  log2rho
0.0390625  0.492188  0.815886  0.596574
0.0390625  0.507812  0.815174  0.596181
0.0390625  0.523438  0.763529  0.567317
0.0390625  0.539062  0.671239  0.513565
0.0390625  0.554688  0.540901  0.432367
0.0390625  0.570312  0.555619  0.441873
0.0390625  0.585938  0.537  0.429833
0.0390625  0.601562  0.44174  0.365851
0.0390625  0.617188  0.418987  0.349943
0.0390625  0.632812  0.422878  0.352681
0.0390625  0.648438  0.422154  0.352173
0.0390625  0.664062  0.390431  0.329614
0.0390625  0.679688  0.361247  0.308401
0.0390625  0.695312  0.34104  0.293445
0.0390625  0.710938  0.335217  0.289094
0.0390625  0.726562  0.412977  0.345699
0.0390625  0.742188  0.724057  0.54468
0.0390625  0.757812  1.29522  0.830829
0.0390625  0.773438  2.05059  1.11533
0.0390625  0.789062  1.94812  1.08117
0.0390625  0.804688  0.562894  0.446539
0.0390625  0.820312  0.470143  0.385359
0.0390625  0.835938  0.657741  0.505456
0.0390625  0.851562  0.566768  0.449015
0.0390625  0.867188  0.351024  0.300863
0.0390625  0.882812  0.225851  0.203635
0.0390625  0.898438  0.177696  0.16356
0.0390625  0.914062  0.169728  0.156771
0.0390625  0.929688  0.235452  0.211437
0.0390625  0.945312  0.304763  0.266022
0.0390625  0.960938  0.3481  0.298696
0.0390625  0.976562  0.35401  0.303071
0.0390625  0.992188  0.319776  0.277462

0.0546875  0.0078125  0.335333  0.28918
0.0546875  0.0234375  0.381168  0.32293
0.0546875  0.0390625  0.584812  0.460466
0.0546875  0.0546875  0.685497  0.522061
0.0546875  0.0703125  0.806566  0.591428
0.0546875  0.0859375  0.852946  0.616777
0.0546875  0.101562  0.831356  0.605057
0.0546875  0.117188  0.839354  0.609414
0.0546875  0.132812  0.765953  0.568691
0.0546875  0.148438  0.771607  0.571887
0.0546875  0.164062  0.739681  0.553702
0.0546875  0.179688  0.869525  0.625684
0.0546875  0.195312  0.993901  0.690093
0.0546875  0.210938  1.02423  0.70519
0.0546875  0.226562  0.989389  0.687828
0.0546875  0.242188  0.933437  0.659299
0.0546875  0.257812  0.805958  0.591091
0.0546875  0.273438  0.758419  0.564415
0.0546875  0.289062  0.888329  0.635692
0.0546875  0.304688  1.20903  0.792554
0.0546875  0.320312  2.34831  1.20846
0.0546875  0.335938  4.07689  1.6247
0.0546875  0.351562  2.58543  1.27688
0.0546875  0.367188  2.88038  1.35593
0.0546875  0.382812  3.10937  1.41327
0.0546875  0.398438  2.50575  1.2544
0.0546875  0.414062  0.908763  0.646455
0.0546875  0.429688  0.972545  0.679324
0.0546875  0.445312  0.876118  0.629205
0.0546875  0.460938  0.85554  0.618176
0.0546875  0.476562  0.84711  0.613622
0.0546875  0.492188  0.862418  0.621876
0.0546875  0.507812  0.877085  0.62972
0.0546875  0.523438  0.835135  0.607118
0.0546875  0.539062  0.735335  0.5512
0.0546875  0.554688  0.63562  0.492022
0.0546875  0.570312  0.515301  0.415614
0.0546875  0.585938  0.444615  0.367843
0.0546875  0.601562  0.385984  0.32641
0.0546875  0.617188  0.3642  0.310568
0.0546875  0.632812  0.439339  0.364184
0.0546875  0.648438  0.495636  0.402552
0.0546875  0.664062  0.508692  0.411243
0.0546875  0.679688  0.511417  0.413048
0.0546875  0.695312  0.549288  0.437795
0.0546875  0.710938  0.6178  0.481067
0.0546875  0.726562  0.628961  0.487942
0.0546875  0.742188  0.933962  0.659571
0.0546875  0.757812  1.80362  1.03091
0.0546875  0.773438  1.88612  1.05991
0.0546875  0.789062  1.76506  1.01706
0.0546875  0.804688  0.550263  0.438425
0.0546875  0.820312  0.431824  0.358949
0.0546875  0.835938  0.613715  0.478539
0.0546875  0.851562  0.793622  0.584237
0.0546875  0.867188  0.39505  0.33293
0.0546875  0.882812  0.208252  0.189174
0.0546875  0.898438  0.158043  0.146731
0.0546875  0.914062  0.146096  0.136362
0.0546875  0.929688  0.191367  0.175101
0.0546875  0.945312  0.252319  0.224997
0.0546875  0.960938  0.287265  0.25252
0.0546875  0.976562  0.336448  0.290015
0.0546875  0.992188  0.350788  0.300688

0.0703125  0.0078125  0.417211  0.348691
0.0703125  0.0234375  0.402624  0.338345
0.0703125  0.0390625  0.5422  0.43321
0.0703125  0.0546875  0.610645  0.476634
0.0703125  0.0703125  0.720871  0.542831
0.0703125  0.0859375  0.816976  0.597174
0.0703125  0.101562  0.904349  0.64414
0.0703125  0.117188  0.894491  0.63895
0.0703125  0.132812  0.872445  0.627245
0.0703125  0.148438  0.772024  0.572123
0.0703125  0.164062  0.750276  0.559774
0.0703125  0.179688  0.89055  0.636868
0.0703125  0.195312  0.996916  0.691604
0.0703125  0.210938  1.03933  0.712619
0.0703125  0.226562  1.00454  0.695416
0.0703125  0.242188  0.927269  0.656104
0.0703125  0.257812  0.691973  0.525895
0.0703125  0.273438  0.777121  0.574995
0.0703125  0.289062  0.88626  0.634596
0.0703125  0.304688  0.965217  0.675603
0.0703125  0.320312  1.56205  0.940806
0.0703125  0.335938  2.50306  1.25364
0.0703125  0.351562  1.47092  0.904591
0.0703125  0.367188  1.18603  0.782088
0.0703125  0.382812  1.43669  0.89064
0.0703125  0.398438  1.51855  0.923682
0.0703125  0.414062  2.11467  1.13612
0.0703125  0.429688  1.14571  0.763469
0.0703125  0.445312  0.84688  0.613498
0.0703125  0.460938  0.811726  0.59428
0.0703125  0.476562  0.834055  0.606529
0.0703125  0.492188  0.914308  0.649356
0.0703125  0.507812  1.07701  0.73093
0.0703125  0.523438  1.13283  0.757449
0.0703125  0.539062  1.15217  0.766477
0.0703125  0.554688  0.990944  0.688609
0.0703125  0.570312  0.681335  0.519588
0.0703125  0.585938  0.52459  0.421725
0.0703125  0.601562  0.405979  0.340734
0.0703125  0.617188  0.368433  0.313667
0.0703125  0.632812  0.471869  0.386533
0.0703125  0.648438  0.591147  0.464455
0.0703125  0.664062  0.665982  0.510415
0.0703125  0.679688  0.611712  0.477297
0.0703125  0.695312  0.516943  0.416697
0.0703125  0.710938  0.399238  0.335928
0.0703125  0.726562  0.395919  0.333553
0.0703125  0.742188  0.485328  0.395635
0.0703125  0.757812  0.677921  0.517555
0.0703125  0.773438  0.894238  0.638817
0.0703125  0.789062  1.57061  0.944143
0.0703125  0.804688  0.619073  0.481854
0.0703125  0.820312  0.428334  0.356509
0.0703125  0.835938  0.471864  0.386529
0.0703125  0.851562  0.878641  0.630548
0.0703125  0.867188  0.70379  0.532855
0.0703125  0.882812  0.279745  0.246661
0.0703125  0.898438  0.185431  0.170107
0.0703125  0.914062  0.16903  0.156174
0.0703125  0.929688  0.242405  0.217049
0.0703125  0.945312  0.274167  0.242293
0.0703125  0.960938  0.325758  0.281984
0.0703125  0.976562  0.404816  0.339906
0.0703125  0.992188  0.438679  0.363726

0.0859375  0.0078125  0.518096  0.417457
0.0859375  0.0234375  0.519141  0.418145
0.0859375  0.0390625  0.513041  0.414121
0.0859375  0.0546875  0.568067  0.449844
0.0859375  0.0703125  0.665559  0.510161
0.0859375  0.0859375  0.671518  0.513732
0.0859375  0.101562  0.743485  0.555886
0.0859375  0.117188  0.859166  0.620128
0.0859375  0.132812  0.920203  0.652431
0.0859375  0.148438  0.953726  0.669738
0.0859375  0.164062  1.08057  0.73264
0.0859375  0.179688  1.18276  0.78059
0.0859375  0.195312  1.08896  0.736664
0.0859375  0.210938  1.01657  0.7014
0.0859375  0.226562  0.988672  0.687467
0.0859375  0.242188  0.930878  0.657975
0.0859375  0.257812  0.67079  0.513296
0.0859375  0.273438  0.736722  0.551999
0.0859375  0.289062  0.785894  0.579919
0.0859375  0.304688  0.788202  0.58121
0.0859375  0.320312  1.60719  0.958274
0.0859375  0.335938  2.32669  1.20198
0.0859375  0.351562  1.21645  0.795907
0.0859375  0.367188  1.09583  0.739951
0.0859375  0.382812  1.07885  0.731814
0.0859375  0.398438  1.50155  0.916912
0.0859375  0.414062  2.01082  1.10221
0.0859375  0.429688  2.07792  1.12425
0.0859375  0.445312  1.74516  1.00984
0.0859375  0.460938  1.40506  0.877573
0.0859375  0.476562  1.55584  0.938382
0.0859375  0.492188  1.59366  0.953069
0.0859375  0.507812  1.58037  0.947932
0.0859375  0.523438  1.50414  0.917944
0.0859375  0.539062  1.3587  0.85811
0.0859375  0.554688  1.18823  0.783095
0.0859375  0.570312  0.987589  0.686923
0.0859375  0.585938  0.650315  0.500966
0.0859375  0.601562  0.462775  0.380335
0.0859375  0.617188  0.429545  0.357356
0.0859375  0.632812  0.534245  0.428038
0.0859375  0.648438  0.636734  0.492703
0.0859375  0.664062  0.705806  0.534038
0.0859375  0.679688  0.593953  0.466217
0.0859375  0.695312  0.460161  0.378547
0.0859375  0.710938  0.362676  0.30945
0.0859375  0.726562  0.374219  0.317885
0.0859375  0.742188  0.375566  0.318865
0.0859375  0.757812  0.432659  0.359532
0.0859375  0.773438  0.585529  0.460918
0.0859375  0.789062  1.21932  0.797203
0.0859375  0.804688  1.12732  0.754865
0.0859375  0.820312  0.453148  0.373732
0.0859375  0.835938  0.325515  0.281801
0.0859375  0.851562  0.513342  0.41432
0.0859375  0.867188  0.950279  0.667972
0.0859375  0.882812  0.560907  0.445267
0.0859375  0.898438  0.278753  0.245885
0.0859375  0.914062  0.200009  0.182329
0.0859375  0.929688  0.302499  0.264285
0.0859375  0.945312  0.4171  0.348612
0.0859375  0.960938  0.481867  0.393303
0.0859375  0.976562  0.510367  0.412353
0.0859375  0.992188  0.540361  0.432017

0.101562  0.0078125  0.633361  0.49064
0.101562  0.0234375  0.61558  0.479694
0.101562  0.0390625  0.606176  0.473856
0.101562  0.0546875  0.627036  0.48676
0.101562  0.0703125  0.646583  0.498702
0.101562  0.0859375  0.697545  0.529183
0.101562  0.101562  0.70023  0.530763
0.101562  0.117188  0.723843  0.544556
0.101562  0.132812  0.869417  0.625627
0.101562  0.148438  1.39365  0.872819
0.101562  0.164062  1.61616  0.961709
0.101562  0.179688  1.28906  0.82814
0.101562  0.195312  1.05324  0.719418
0.101562  0.210938  1.00152  0.693906
0.101562  0.226562  0.987588  0.686922
0.101562  0.242188  0.967735  0.676883
0.101562  0.257812  0.680773  0.519254
0.101562  0.273438  0.697227  0.528996
0.101562  0.289062  0.756253  0.563183
0.101562  0.304688  0.757179  0.56371
0.101562  0.320312  1.71691  0.999497
0.101562  0.335938  2.14689  1.14641
0.101562  0.351562  1.05009  0.717885
0.101562  0.367188  0.953857  0.669806
0.101562  0.382812  0.941141  0.663276
0.101562  0.398438  1.21681  0.796067
0.101562  0.414062  1.61154  0.95994
0.101562  0.429688  2.1557  1.14921
0.101562  0.445312  3.00785  1.38826
0.101562  0.460938  2.38111  1.21821
0.101562  0.476562  1.85766  1.05
0.101562  0.492188  1.66243  0.97924
0.101562  0.507812  1.64226  0.971634
0.101562  0.523438  1.68331  0.987049
0.101562  0.539062  1.70934  0.996706
0.101562  0.554688  1.6392  0.970474
0.101562  0.570312  1.38815  0.870521
0.101562  0.585938  1.03073  0.708398
0.101562  0.601562  0.578999  0.456791
0.101562  0.617188  0.483039  0.394093
0.101562  0.632812  0.662165  0.508121
0.101562  0.648438  0.769192  0.570523
0.101562  0.664062  0.614401  0.478964
0.101562  0.679688  0.507951  0.410752
0.101562  0.695312  0.422817  0.352639
0.101562  0.710938  0.390498  0.329662
0.101562  0.726562  0.392829  0.331337
0.101562  0.742188  0.337281  0.290639
0.101562  0.757812  0.327022  0.282938
0.101562  0.773438  0.426662  0.355338
0.101562  0.789062  0.739593  0.553651
0.101562  0.804688  1.32639  0.844318
0.101562  0.820312  0.589023  0.463119
0.101562  0.835938  0.363512  0.310064
0.101562  0.851562  0.406667  0.341223
0.101562  0.867188  0.705966  0.534132
0.101562  0.882812  0.800663  0.588155
0.101562  0.898438  0.472409  0.3869
0.101562  0.914062  0.355651  0.304282
0.101562  0.929688  0.470538  0.385628
0.101562  0.945312  0.59353  0.465952
0.101562  0.960938  0.637562  0.493209
0.101562  0.976562  0.672341  0.514225
0.101562  0.992188  0.648588  0.499919

0.117188  0.0078125  0.735081  0.551054
0.117188  0.0234375  0.69905  0.530069
0.117188  0.0390625  0.74303  0.555625
0.117188  0.0546875  0.79934  0.58742
0.117188  0.0703125  0.812567  0.594744
0.117188  0.0859375  0.829262  0.603912
0.117188  0.101562  0.793414  0.584121
0.117188  0.117188  0.776628  0.574717
0.117188  0.132812  0.966967  0.676493
0.117188  0.148438  1.29322  0.829956
0.117188  0.164062  1.17636  0.777656
0.117188  0.179688  0.988785  0.687524
0.117188  0.195312  0.915351  0.649901
0.117188  0.210938  0.912921  0.648631
0.117188  0.226562  0.948375  0.666996
0.117188  0.242188  0.9159  0.650188
0.117188  0.257812  0.73477  0.550875
0.117188  0.273438  0.692401  0.526148
0.117188  0.289062  0.738343  0.552932
0.117188  0.304688  0.898918  0.641284
0.117188  0.320312  2.93019  1.36869
0.117188  0.335938  1.36806  0.862069
0.117188  0.351562  0.910129  0.647171
0.117188  0.367188  0.790328  0.582399
0.117188  0.382812  0.860896  0.621058
0.117188  0.398438  1.1488  0.76491
0.117188  0.414062  1.21645  0.795908
0.117188  0.429688  1.09682  0.740424
0.117188  0.445312  1.49068  0.912554
0.117188  0.460938  1.65492  0.976416
0.117188  0.476562  1.38291  0.868323
0.117188  0.492188  1.30348  0.834421
0.117188  0.507812  1.13531  0.75861
0.117188  0.523438  0.939317  0.662336
0.117188  0.539062  0.864744  0.623124
0.117188  0.554688  0.910801  0.647522
0.117188  0.570312  1.07039  0.727736
0.117188  0.585938  1.21802  0.796617
0.117188  0.601562  1.17544  0.77723
0.117188  0.617188  1.06596  0.725594
0.117188  0.632812  1.12355  0.753091
0.117188  0.648438  0.74927  0.559199
0.117188  0.664062  0.493137  0.400879
0.117188  0.679688  0.387031  0.327165
0.117188  0.695312  0.346501  0.29751
0.117188  0.710938  0.39588  0.333525
0.117188  0.726562  0.413943  0.346382
0.117188  0.742188  0.370491  0.315169
0.117188  0.757812  0.3302  0.285329
0.117188  0.773438  0.372911  0.316933
0.117188  0.789062  0.514084  0.414811
0.117188  0.804688  0.963038  0.674493
0.117188  0.820312  0.769784  0.570858
0.117188  0.835938  0.411361  0.344554
0.117188  0.851562  0.371655  0.316018
0.117188  0.867188  0.53823  0.430632
0.117188  0.882812  0.820718  0.599231
0.117188  0.898438  0.681421  0.519639
0.117188  0.914062  0.498913  0.40474
0.117188  0.929688  0.60062  0.470391
0.117188  0.945312  0.687477  0.523235
0.117188  0.960938  0.690077  0.524774
0.117188  0.976562  0.722598  0.543834
0.117188  0.992188  0.720359  0.542533

0.132812  0.0078125  0.865094  0.623311
0.132812  0.0234375  0.806313  0.591288
0.132812  0.0390625  0.854825  0.61779
0.132812  0.0546875  0.923849  0.654328
0.132812  0.0703125  0.961987  0.673958
0.132812  0.0859375  0.948154  0.666882
0.132812  0.101562  0.814216  0.595653
0.132812  0.117188  0.885502  0.634194
0.132812  0.132812  1.02562  0.705877
0.132812  0.148438  1.21591  0.795663
0.132812  0.164062  1.00834  0.69731
0.132812  0.179688  0.94899  0.667311
0.132812  0.195312  0.926453  0.655681
0.132812  0.210938  0.945375  0.665455
0.132812  0.226562  0.927839  0.6564
0.132812  0.242188  0.894139  0.638764
0.132812  0.257812  0.803209  0.589568
0.132812  0.273438  0.755207  0.562587
0.132812  0.289062  0.816858  0.597108
0.132812  0.304688  0.971465  0.678777
0.132812  0.320312  3.59145  1.5242
0.132812  0.335938  0.89777  0.640679
0.132812  0.351562  0.751517  0.560482
0.132812  0.367188  0.599347  0.469595
0.132812  0.382812  0.706607  0.534507
0.132812  0.398438  1.0445  0.715152
0.132812  0.414062  0.974749  0.680441
0.132812  0.429688  0.958791  0.672328
0.132812  0.445312  1.14224  0.76185
0.132812  0.460938  1.13146  0.756807
0.132812  0.476562  1.07886  0.731818
0.132812  0.492188  0.974153  0.680139
0.132812  0.507812  0.892328  0.637808
0.132812  0.523438  0.771333  0.571733
0.132812  0.539062  0.703091  0.532445
0.132812  0.554688  0.760138  0.565392
0.132812  0.570312  0.74385  0.556095
0.132812  0.585938  0.905849  0.644928
0.132812  0.601562  1.16526  0.772539
0.132812  0.617188  1.38594  0.869593
0.132812  0.632812  1.22239  0.798581
0.132812  0.648438  0.835761  0.607459
0.132812  0.664062  0.532135  0.426662
0.132812  0.679688  0.380357  0.322342
0.132812  0.695312  0.350914  0.300781
0.132812  0.710938  0.433672  0.360239
0.132812  0.726562  0.458775  0.377597
0.132812  0.742188  0.398344  0.335289
0.132812  0.757812  0.358514  0.306392
0.132812  0.773438  0.379779  0.321923
0.132812  0.789062  0.587258  0.462008
0.132812  0.804688  0.910272  0.647246
0.132812  0.820312  0.815931  0.596598
0.132812  0.835938  0.40526  0.340223
0.132812  0.851562  0.339048  0.291959
0.132812  0.867188  0.50132  0.406345
0.132812  0.882812  0.813977  0.595522
0.132812  0.898438  0.81563  0.596433
0.132812  0.914062  0.585719  0.461038
0.132812  0.929688  0.631782  0.489672
0.132812  0.945312  0.667576  0.511371
0.132812  0.960938  0.712956  0.53822
0.132812  0.976562  0.781337  0.577364
0.132812  0.992188  0.82363  0.600829

0.148438  0.0078125  0.895258  0.639355
0.148438  0.0234375  0.872696  0.627379
0.148438  0.0390625  0.962218  0.674076
0.148438  0.0546875  0.964398  0.675186
0.148438  0.0703125  0.992858  0.68957
0.148438  0.0859375  0.974867  0.680501
0.148438  0.101562  0.880712  0.63165
0.148438  0.117188  1.03393  0.709972
0.148438  0.132812  1.53152  0.928821
0.148438  0.148438  1.09752  0.740755
0.148438  0.164062  1.00916  0.697715
0.148438  0.179688  1.03738  0.711663
0.148438  0.195312  1.097  0.740508
0.148438  0.210938  1.11082  0.747074
0.148438  0.226562  1.09291  0.738558
0.148438  0.242188  0.94811  0.66686
0.148438  0.257812  0.858858  0.619962
0.148438  0.273438  0.877523  0.629953
0.148438  0.289062  0.912834  0.648586
0.148438  0.304688  0.860706  0.620956
0.148438  0.320312  2.49798  1.25218
0.148438  0.335938  1.69905  0.992902
0.148438  0.351562  0.766883  0.569217
0.148438  0.367188  0.64971  0.5006
0.148438  0.382812  0.803223  0.589576
0.148438  0.398438  0.961809  0.673867
0.148438  0.414062  0.878469  0.630457
0.148438  0.429688  0.903834  0.64387
0.148438  0.445312  0.977211  0.681687
0.148438  0.460938  1.00377  0.69503
0.148438  0.476562  1.01147  0.698867
0.148438  0.492188  0.883218  0.632982
0.148438  0.507812  0.817783  0.597618
0.148438  0.523438  0.769133  0.57049
0.148438  0.539062  0.782219  0.577859
0.148438  0.554688  0.822788  0.600367
0.148438  0.570312  0.802004  0.5889
0.148438  0.585938  0.794753  0.584867
0.148438  0.601562  0.865482  0.623519
0.148438  0.617188  0.808103  0.592278
0.148438  0.632812  0.721339  0.543103
0.148438  0.648438  0.726009  0.545812
0.148438  0.664062  0.562552  0.446321
0.148438  0.679688  0.397843  0.33493
0.148438  0.695312  0.395729  0.333417
0.148438  0.710938  0.45991  0.378375
0.148438  0.726562  0.531228  0.42607
0.148438  0.742188  0.475603  0.389067
0.148438  0.757812  0.378623  0.321085
0.148438  0.773438  0.386088  0.326486
0.148438  0.789062  0.596937  0.468088
0.148438  0.804688  0.91855  0.65157
0.148438  0.820312  0.729409  0.54778
0.148438  0.835938  0.397983  0.33503
0.148438  0.851562  0.326595  0.282616
0.148438  0.867188  0.484199  0.394876
0.148438  0.882812  0.76855  0.57016
0.148438  0.898438  0.833076  0.605996
0.148438  0.914062  0.687913  0.523493
0.148438  0.929688  0.642379  0.496146
0.148438  0.945312  0.663626  0.508999
0.148438  0.960938  0.702645  0.532183
0.148438  0.976562  0.830006  0.604319
0.148438  0.992188  0.922551  0.653653

0.164062  0.0078125  0.954135  0.669948
0.164062  0.0234375  0.928731  0.656862
0.164062  0.0390625  1.02258  0.704376
0.164062  0.0546875  1.02159  0.703886
0.164062  0.0703125  1.05664  0.721073
0.164062  0.0859375  1.08953  0.736941
0.164062  0.101562  1.53678  0.930896
0.164062  0.117188  1.79102  1.02641
0.164062  0.132812  1.1236  0.753115
0.164062  0.148438  0.605333  0.473331
0.164062  0.164062  0.706987  0.53473
0.164062  0.179688  0.981574  0.683891
0.164062  0.195312  1.00924  0.697757
0.164062  0.210938  1.04745  0.716597
0.164062  0.226562  1.08049  0.732602
0.164062  0.242188  0.910975  0.647613
0.164062  0.257812  0.839937  0.609731
0.164062  0.273438  0.769143  0.570495
0.164062  0.289062  0.824751  0.601444
0.164062  0.304688  0.770366  0.571187
0.164062  0.320312  2.19557  1.16176
0.164062  0.335938  1.32936  0.845594
0.164062  0.351562  1.0399  0.712902
0.164062  0.367188  0.729313  0.547724
0.164062  0.382812  0.847178  0.613659
0.164062  0.398438  0.823376  0.60069
0.164062  0.414062  0.748493  0.558754
0.164062  0.429688  0.792386  0.583548
0.164062  0.445312  0.804554  0.590314
0.164062  0.460938  0.860039  0.620597
0.164062  0.476562  0.906106  0.645063
0.164062  0.492188  0.794688  0.584831
0.164062  0.507812  0.783065  0.578334
