# step = 160, a = 0.0945057, z = 9.58137
# x  y  rho  log2rho
0.0234375  0.570312  0.62763  0.487125
0.0234375  0.585938  0.67967  0.518597
0.0234375  0.601562  0.529784  0.425127
0.0234375  0.617188  0.471463  0.386257
0.0234375  0.632812  0.439996  0.36464
0.0234375  0.648438  0.445302  0.368318
0.0234375  0.664062  0.462458  0.380119
0.0234375  0.679688  0.417598  0.348964
0.0234375  0.695312  0.367064  0.312665
0.0234375  0.710938  0.362302  0.309176
0.0234375  0.726562  0.461168  0.379236
0.0234375  0.742188  0.651299  0.501562
0.0234375  0.757812  0.712928  0.538204
0.0234375  0.773438  0.830403  0.604536
0.0234375  0.789062  0.858988  0.620032
0.0234375  0.804688  0.750724  0.560029
0.0234375  0.820312  0.792637  0.583688
0.0234375  0.835938  0.78442  0.579093
0.0234375  0.851562  0.656877  0.504934
0.0234375  0.867188  0.551075  0.438948
0.0234375  0.882812  0.488145  0.39753
0.0234375  0.898438  0.447017  0.369504
0.0234375  0.914062  0.445876  0.368715
0.0234375  0.929688  0.465698  0.382332
0.0234375  0.945312  0.499578  0.405184
0.0234375  0.960938  0.48652  0.396438
0.0234375  0.976562  0.496535  0.403153
0.0234375  0.992188  0.472759  0.387138

0.0390625  0.0078125  0.365642  0.311624
0.0390625  0.0234375  0.384103  0.325052
0.0390625  0.0390625  0.593826  0.466137
0.0390625  0.0546875  0.684853  0.521678
0.0390625  0.0703125  0.702179  0.531909
0.0390625  0.0859375  0.795381  0.585217
0.0390625  0.101562  0.797599  0.586452
0.0390625  0.117188  0.765069  0.56819
0.0390625  0.132812  0.847486  0.613826
0.0390625  0.148438  0.91332  0.64884
0.0390625  0.164062  0.971992  0.679044
0.0390625  0.179688  1.01882  0.702513
0.0390625  0.195312  1.10184  0.742812
0.0390625  0.210938  1.13237  0.757235
0.0390625  0.226562  1.2183  0.796743
0.0390625  0.242188  1.27265  0.820949
0.0390625  0.257812  1.25508  0.813184
0.0390625  0.273438  1.36741  0.861795
0.0390625  0.289062  1.65621  0.976902
0.0390625  0.304688  1.97461  1.09011
0.0390625  0.320312  3.20344  1.4359
0.0390625  0.335938  4.79609  1.75718
0.0390625  0.351562  2.40186  1.22432
0.0390625  0.367188  1.65421  0.976147
0.0390625  0.382812  1.49207  0.913112
0.0390625  0.398438  1.17684  0.777874
0.0390625  0.414062  1.01391  0.70008
0.0390625  0.429688  0.96717  0.676596
0.0390625  0.445312  0.877458  0.629919
0.0390625  0.460938  0.84384  0.61185
0.0390625  0.476562  0.862558  0.621951
0.0390625  0.492188  0.859288  0.620193
0.0390625  0.507812  0.824014  0.60104
0.0390625  0.523438  0.769527  0.570713
0.0390625  0.539062  0.675327  0.516008
0.0390625  0.554688  0.566259  0.44869
0.0390625  0.570312  0.574706  0.454069
0.0390625  0.585938  0.565544  0.448234
0.0390625  0.601562  0.469508  0.384928
0.0390625  0.617188  0.394783  0.332739
0.0390625  0.632812  0.396839  0.334212
0.0390625  0.648438  0.423567  0.353166
0.0390625  0.664062  0.403585  0.33903
0.0390625  0.679688  0.357702  0.305794
0.0390625  0.695312  0.353067  0.302374
0.0390625  0.710938  0.418448  0.349563
0.0390625  0.726562  0.49411  0.40153
0.0390625  0.742188  0.738391  0.55296
0.0390625  0.757812  1.08758  0.736005
0.0390625  0.773438  1.36733  0.861765
0.0390625  0.789062  1.24458  0.808517
0.0390625  0.804688  0.783158  0.578386
0.0390625  0.820312  0.641055  0.495339
0.0390625  0.835938  0.731582  0.549035
0.0390625  0.851562  0.683643  0.52096
0.0390625  0.867188  0.573707  0.453434
0.0390625  0.882812  0.453094  0.373695
0.0390625  0.898438  0.342093  0.29423
0.0390625  0.914062  0.31958  0.277314
0.0390625  0.929688  0.347648  0.298361
0.0390625  0.945312  0.371291  0.315753
0.0390625  0.960938  0.389905  0.329236
0.0390625  0.976562  0.418861  0.349854
0.0390625  0.992188  0.391086  0.330085

0.0546875  0.0078125  0.375276  0.318654
0.0546875  0.0234375  0.415828  0.347715
0.0546875  0.0390625  0.599823  0.469893
0.0546875  0.0546875  0.712883  0.538178
0.0546875  0.0703125  0.822235  0.600064
0.0546875  0.0859375  0.889014  0.636055
0.0546875  0.101562  0.867925  0.624828
0.0546875  0.117188  0.888154  0.635599
0.0546875  0.132812  0.84515  0.612561
0.0546875  0.148438  0.885922  0.634417
0.0546875  0.164062  0.854662  0.617703
0.0546875  0.179688  0.988206  0.687233
0.0546875  0.195312  1.10921  0.746315
0.0546875  0.210938  1.13143  0.756794
0.0546875  0.226562  1.16295  0.771471
0.0546875  0.242188  1.11786  0.750407
0.0546875  0.257812  1.14929  0.765138
0.0546875  0.273438  1.21246  0.794105
0.0546875  0.289062  1.35933  0.858379
0.0546875  0.304688  1.61175  0.960019
0.0546875  0.320312  2.08255  1.12576
0.0546875  0.335938  3.35231  1.47071
0.0546875  0.351562  3.76805  1.56194
0.0546875  0.367188  2.65537  1.2962
0.0546875  0.382812  2.17152  1.15421
0.0546875  0.398438  1.66341  0.979608
0.0546875  0.414062  1.15535  0.767954
0.0546875  0.429688  1.00044  0.693369
0.0546875  0.445312  0.861645  0.62146
0.0546875  0.460938  0.830023  0.604328
0.0546875  0.476562  0.804594  0.590336
0.0546875  0.492188  0.831693  0.605241
0.0546875  0.507812  0.892036  0.637654
0.0546875  0.523438  0.893641  0.638501
0.0546875  0.539062  0.81441  0.59576
0.0546875  0.554688  0.715248  0.539558
0.0546875  0.570312  0.591967  0.46497
0.0546875  0.585938  0.521242  0.419527
0.0546875  0.601562  0.446294  0.369004
0.0546875  0.617188  0.3719  0.316196
0.0546875  0.632812  0.425044  0.354203
0.0546875  0.648438  0.476285  0.389529
0.0546875  0.664062  0.469549  0.384956
0.0546875  0.679688  0.443665  0.367185
0.0546875  0.695312  0.430409  0.357961
0.0546875  0.710938  0.506494  0.409785
0.0546875  0.726562  0.599128  0.469458
0.0546875  0.742188  0.836414  0.607815
0.0546875  0.757812  1.29079  0.828898
0.0546875  0.773438  1.56946  0.943695
0.0546875  0.789062  1.4585  0.89955
0.0546875  0.804688  0.755538  0.562775
0.0546875  0.820312  0.57305  0.453016
0.0546875  0.835938  0.674465  0.515494
0.0546875  0.851562  0.796413  0.585792
0.0546875  0.867188  0.638982  0.494075
0.0546875  0.882812  0.416872  0.348452
0.0546875  0.898438  0.321221  0.278556
0.0546875  0.914062  0.276795  0.244353
0.0546875  0.929688  0.300831  0.263003
0.0546875  0.945312  0.29027  0.254852
0.0546875  0.960938  0.331488  0.286297
0.0546875  0.976562  0.407564  0.34186
0.0546875  0.992188  0.406558  0.341146

0.0703125  0.0078125  0.416266  0.348024
0.0703125  0.0234375  0.426964  0.355549
0.0703125  0.0390625  0.564284  0.447428
0.0703125  0.0546875  0.623573  0.484629
0.0703125  0.0703125  0.739314  0.553491
0.0703125  0.0859375  0.80017  0.587881
0.0703125  0.101562  0.880783  0.631688
0.0703125  0.117188  0.913146  0.648749
0.0703125  0.132812  0.964506  0.675241
0.0703125  0.148438  0.942436  0.663943
0.0703125  0.164062  0.89719  0.640374
0.0703125  0.179688  0.907902  0.646004
0.0703125  0.195312  0.979462  0.682825
0.0703125  0.210938  1.02746  0.706784
0.0703125  0.226562  0.987205  0.686729
0.0703125  0.242188  0.881323  0.631975
0.0703125  0.257812  0.846104  0.613077
0.0703125  0.273438  0.941441  0.66343
0.0703125  0.289062  1.01727  0.701743
0.0703125  0.304688  1.21123  0.79355
0.0703125  0.320312  1.42849  0.88727
0.0703125  0.335938  1.89464  1.06286
0.0703125  0.351562  1.97252  1.08941
0.0703125  0.367188  1.31718  0.84035
0.0703125  0.382812  1.37969  0.866969
0.0703125  0.398438  1.65714  0.977252
0.0703125  0.414062  1.65237  0.975455
0.0703125  0.429688  1.20472  0.790599
0.0703125  0.445312  0.984841  0.685539
0.0703125  0.460938  0.937488  0.661392
0.0703125  0.476562  0.966443  0.676226
0.0703125  0.492188  0.992948  0.689615
0.0703125  0.507812  1.06281  0.724069
0.0703125  0.523438  1.07264  0.728825
0.0703125  0.539062  1.04347  0.71465
0.0703125  0.554688  0.891663  0.637456
0.0703125  0.570312  0.69426  0.527246
0.0703125  0.585938  0.569012  0.450446
0.0703125  0.601562  0.454913  0.374946
0.0703125  0.617188  0.380894  0.322731
0.0703125  0.632812  0.461947  0.379769
0.0703125  0.648438  0.528378  0.424207
0.0703125  0.664062  0.565475  0.448189
0.0703125  0.679688  0.536978  0.429818
0.0703125  0.695312  0.530608  0.425665
0.0703125  0.710938  0.469337  0.384811
0.0703125  0.726562  0.515868  0.415988
0.0703125  0.742188  0.678999  0.518198
0.0703125  0.757812  0.863352  0.622377
0.0703125  0.773438  1.09069  0.737492
0.0703125  0.789062  1.25167  0.811671
0.0703125  0.804688  0.835637  0.607391
0.0703125  0.820312  0.60362  0.472264
0.0703125  0.835938  0.670075  0.512869
0.0703125  0.851562  0.826637  0.602476
0.0703125  0.867188  0.789881  0.582149
0.0703125  0.882812  0.496336  0.40302
0.0703125  0.898438  0.316738  0.275157
0.0703125  0.914062  0.287922  0.25303
0.0703125  0.929688  0.309726  0.269818
0.0703125  0.945312  0.314325  0.273323
0.0703125  0.960938  0.351001  0.300846
0.0703125  0.976562  0.428916  0.356916
0.0703125  0.992188  0.458094  0.37713

0.0859375  0.0078125  0.468705  0.384381
0.0859375  0.0234375  0.494434  0.401748
0.0859375  0.0390625  0.503416  0.40774
0.0859375  0.0546875  0.574917  0.454202
0.0859375  0.0703125  0.678876  0.518124
0.0859375  0.0859375  0.702522  0.532111
0.0859375  0.101562  0.777747  0.575347
0.0859375  0.117188  0.916944  0.650732
0.0859375  0.132812  0.991274  0.688775
0.0859375  0.148438  1.07138  0.728215
0.0859375  0.164062  1.0596  0.722514
0.0859375  0.179688  1.02326  0.704709
0.0859375  0.195312  0.950037  0.667848
0.0859375  0.210938  0.937225  0.661256
0.0859375  0.226562  0.912877  0.648608
0.0859375  0.242188  0.833167  0.606045
0.0859375  0.257812  0.748362  0.558679
0.0859375  0.273438  0.820404  0.599058
0.0859375  0.289062  0.848494  0.614371
0.0859375  0.304688  1.05456  0.720063
0.0859375  0.320312  1.41587  0.882061
0.0859375  0.335938  1.79397  1.02746
0.0859375  0.351562  1.49963  0.916144
0.0859375  0.367188  1.00534  0.695815
0.0859375  0.382812  1.01598  0.701107
0.0859375  0.398438  1.40308  0.876753
0.0859375  0.414062  2.04318  1.1129
0.0859375  0.429688  2.0489  1.11478
0.0859375  0.445312  1.56376  0.941474
0.0859375  0.460938  1.35435  0.856266
0.0859375  0.476562  1.42801  0.887073
0.0859375  0.492188  1.49143  0.912859
0.0859375  0.507812  1.49956  0.916114
0.0859375  0.523438  1.4588  0.899672
0.0859375  0.539062  1.3385  0.849512
0.0859375  0.554688  1.10715  0.745336
0.0859375  0.570312  0.898428  0.641026
0.0859375  0.585938  0.6734  0.514858
0.0859375  0.601562  0.516431  0.41636
0.0859375  0.617188  0.450698  0.372045
0.0859375  0.632812  0.52354  0.421037
0.0859375  0.648438  0.572366  0.452582
0.0859375  0.664062  0.583772  0.459809
0.0859375  0.679688  0.547258  0.436484
0.0859375  0.695312  0.527504  0.423635
0.0859375  0.710938  0.452557  0.373325
0.0859375  0.726562  0.474468  0.388298
0.0859375  0.742188  0.505573  0.409173
0.0859375  0.757812  0.561442  0.44561
0.0859375  0.773438  0.743014  0.555616
0.0859375  0.789062  1.10183  0.74281
0.0859375  0.804688  1.01611  0.70117
0.0859375  0.820312  0.721243  0.543047
0.0859375  0.835938  0.582084  0.458743
0.0859375  0.851562  0.70837  0.53554
0.0859375  0.867188  0.851619  0.61606
0.0859375  0.882812  0.674606  0.515578
0.0859375  0.898438  0.446136  0.368895
0.0859375  0.914062  0.354018  0.303076
0.0859375  0.929688  0.403304  0.33883
0.0859375  0.945312  0.40818  0.342298
0.0859375  0.960938  0.43282  0.359644
0.0859375  0.976562  0.447638  0.369933
0.0859375  0.992188  0.493333  0.401011

0.101562  0.0078125  0.499165  0.404909
0.101562  0.0234375  0.515519  0.415758
0.101562  0.0390625  0.542804  0.433602
0.101562  0.0546875  0.580806  0.457935
0.101562  0.0703125  0.596065  0.467541
0.101562  0.0859375  0.64416  0.49723
0.101562  0.101562  0.726896  0.546325
0.101562  0.117188  0.797733  0.586526
0.101562  0.132812  0.926459  0.655684
0.101562  0.148438  1.16549  0.772648
0.101562  0.164062  1.35302  0.855698
0.101562  0.179688  1.24819  0.810123
0.101562  0.195312  0.990224  0.688247
0.101562  0.210938  0.943624  0.664554
0.101562  0.226562  0.909902  0.647052
0.101562  0.242188  0.871408  0.626691
0.101562  0.257812  0.732651  0.549653
0.101562  0.273438  0.770005  0.570982
0.101562  0.289062  0.804921  0.590517
0.101562  0.304688  1.14798  0.764527
0.101562  0.320312  1.99558  1.09714
0.101562  0.335938  1.9158  1.07014
0.101562  0.351562  1.14926  0.765123
0.101562  0.367188  0.843313  0.611564
0.101562  0.382812  0.910448  0.647338
0.101562  0.398438  1.34205  0.851025
0.101562  0.414062  2.0101  1.10197
0.101562  0.429688  2.37356  1.21597
0.101562  0.445312  2.14458  1.14568
0.101562  0.460938  1.8251  1.03855
0.101562  0.476562  1.59191  0.952395
0.101562  0.492188  1.47364  0.905691
0.101562  0.507812  1.42978  0.8878
0.101562  0.523438  1.39232  0.872262
0.101562  0.539062  1.33561  0.848273
0.101562  0.554688  1.26083  0.81573
0.101562  0.570312  1.10498  0.744305
0.101562  0.585938  0.868552  0.625164
0.101562  0.601562  0.629877  0.488504
0.101562  0.617188  0.564219  0.447387
0.101562  0.632812  0.679554  0.518528
0.101562  0.648438  0.638484  0.493771
0.101562  0.664062  0.511296  0.412968
0.101562  0.679688  0.491425  0.399732
0.101562  0.695312  0.496252  0.402963
0.101562  0.710938  0.489455  0.39841
0.101562  0.726562  0.508137  0.410875
0.101562  0.742188  0.465984  0.382527
0.101562  0.757812  0.472491  0.386956
0.101562  0.773438  0.596806  0.468005
0.101562  0.789062  0.933899  0.659538
0.101562  0.804688  1.12843  0.755383
0.101562  0.820312  0.827262  0.602819
0.101562  0.835938  0.577367  0.455757
0.101562  0.851562  0.601427  0.470895
0.101562  0.867188  0.784776  0.579293
0.101562  0.882812  0.819764  0.598707
0.101562  0.898438  0.581733  0.458521
0.101562  0.914062  0.503715  0.407938
0.101562  0.929688  0.484859  0.39532
0.101562  0.945312  0.482716  0.393876
0.101562  0.960938  0.502394  0.40706
0.101562  0.976562  0.515029  0.415435
0.101562  0.992188  0.490504  0.399114

0.117188  0.0078125  0.579712  0.457243
0.117188  0.0234375  0.569759  0.450922
0.117188  0.0390625  0.605273  0.473294
0.117188  0.0546875  0.648556  0.4999
0.117188  0.0703125  0.664232  0.509364
0.117188  0.0859375  0.684803  0.521649
0.117188  0.101562  0.741  0.55446
0.117188  0.117188  0.852601  0.616591
0.117188  0.132812  0.977665  0.681917
0.117188  0.148438  1.16828  0.773933
0.117188  0.164062  1.3573  0.857516
0.117188  0.179688  1.21341  0.794532
0.117188  0.195312  0.989857  0.688063
0.117188  0.210938  0.847917  0.614059
0.117188  0.226562  0.870735  0.626332
0.117188  0.242188  0.826189  0.602231
0.117188  0.257812  0.727912  0.546914
0.117188  0.273438  0.745369  0.556966
0.117188  0.289062  0.89598  0.639736
0.117188  0.304688  1.50252  0.9173
0.117188  0.320312  2.57195  1.27311
0.117188  0.335938  1.78489  1.02421
0.117188  0.351562  0.939428  0.662393
0.117188  0.367188  0.689795  0.524607
0.117188  0.382812  0.754742  0.562322
0.117188  0.398438  1.09368  0.738924
0.117188  0.414062  1.53438  0.929948
0.117188  0.429688  1.73917  1.00765
0.117188  0.445312  1.7649  1.017
0.117188  0.460938  1.64896  0.974167
0.117188  0.476562  1.48738  0.911232
0.117188  0.492188  1.35559  0.85679
0.117188  0.507812  1.14527  0.763264
0.117188  0.523438  0.978021  0.682097
0.117188  0.539062  0.927354  0.656148
0.117188  0.554688  0.932713  0.658925
0.117188  0.570312  0.929669  0.657349
0.117188  0.585938  0.885092  0.633977
0.117188  0.601562  0.808865  0.592699
0.117188  0.617188  0.768926  0.570373
0.117188  0.632812  0.794729  0.584854
0.117188  0.648438  0.618393  0.481434
0.117188  0.664062  0.439667  0.364412
0.117188  0.679688  0.419552  0.350341
0.117188  0.695312  0.438098  0.363322
0.117188  0.710938  0.508798  0.411314
0.117188  0.726562  0.566622  0.448922
0.117188  0.742188  0.515266  0.415591
0.117188  0.757812  0.470577  0.385655
0.117188  0.773438  0.53294  0.427187
0.117188  0.789062  0.771581  0.571872
0.117188  0.804688  0.937016  0.661149
0.117188  0.820312  0.840502  0.610038
0.117188  0.835938  0.628296  0.487534
0.117188  0.851562  0.538348  0.430709
0.117188  0.867188  0.706843  0.534646
0.117188  0.882812  0.917188  0.65086
0.117188  0.898438  0.689916  0.524679
0.117188  0.914062  0.557226  0.442906
0.117188  0.929688  0.558048  0.443434
0.117188  0.945312  0.516928  0.416688
0.117188  0.960938  0.485473  0.395734
0.117188  0.976562  0.525899  0.422584
0.117188  0.992188  0.540125  0.431863

0.132812  0.0078125  0.696024  0.528287
0.132812  0.0234375  0.675746  0.516259
0.132812  0.0390625  0.705468  0.53384
0.132812  0.0546875  0.76615  0.568802
0.132812  0.0703125  0.786953  0.580512
0.132812  0.0859375  0.805332  0.590744
0.132812  0.101562  0.89543  0.639446
0.132812  0.117188  1.03464  0.710321
0.132812  0.132812  1.08823  0.736315
0.132812  0.148438  1.13971  0.760671
0.132812  0.164062  1.26112  0.81586
0.132812  0.179688  1.08957  0.736959
0.132812  0.195312  0.91638  0.650438
0.132812  0.210938  0.775045  0.573826
0.132812  0.226562  0.765742  0.568571
0.132812  0.242188  0.792674  0.583708
0.132812  0.257812  0.865008  0.623265
0.132812  0.273438  0.951441  0.668568
0.132812  0.289062  1.00289  0.694593
0.132812  0.304688  1.426  0.886242
0.132812  0.320312  2.43557  1.23418
0.132812  0.335938  1.62912  0.96665
0.132812  0.351562  0.914896  0.649664
0.132812  0.367188  0.760063  0.56535
0.132812  0.382812  0.775283  0.57396
0.132812  0.398438  1.06029  0.722847
0.132812  0.414062  1.38088  0.867472
0.132812  0.429688  1.30332  0.834349
0.132812  0.445312  1.30485  0.835015
0.132812  0.460938  1.16263  0.771327
0.132812  0.476562  1.17805  0.778432
0.132812  0.492188  1.16518  0.772505
0.132812  0.507812  1.06008  0.722743
0.132812  0.523438  0.899409  0.641543
0.132812  0.539062  0.83105  0.604889
0.132812  0.554688  0.890335  0.636754
0.132812  0.570312  0.868775  0.625283
0.132812  0.585938  0.927559  0.656254
0.132812  0.601562  0.940041  0.662709
0.132812  0.617188  1.01234  0.699299
0.132812  0.632812  0.934816  0.660012
0.132812  0.648438  0.619013  0.481817
0.132812  0.664062  0.454429  0.374613
0.132812  0.679688  0.439991  0.364637
0.132812  0.695312  0.452704  0.373427
0.132812  0.710938  0.530379  0.425516
0.132812  0.726562  0.572399  0.452602
0.132812  0.742188  0.525645  0.422417
0.132812  0.757812  0.507368  0.410365
0.132812  0.773438  0.562711  0.446422
0.132812  0.789062  0.751982  0.560748
0.132812  0.804688  0.916749  0.65063
0.132812  0.820312  0.792558  0.583643
0.132812  0.835938  0.601366  0.470857
0.132812  0.851562  0.490397  0.399042
0.132812  0.867188  0.638076  0.493522
0.132812  0.882812  0.980377  0.683287
0.132812  0.898438  0.788866  0.581582
0.132812  0.914062  0.545072  0.435071
0.132812  0.929688  0.489106  0.398176
0.132812  0.945312  0.469324  0.384802
0.132812  0.960938  0.535556  0.428893
0.132812  0.976562  0.61541  0.479589
0.132812  0.992188  0.662778  0.50849

0.148438  0.0078125  0.817194  0.597293
0.148438  0.0234375  0.786031  0.579996
0.148438  0.0390625  0.855451  0.618128
0.148438  0.0546875  0.87231  0.627173
0.148438  0.0703125  0.871486  0.626733
0.148438  0.0859375  0.981846  0.684029
0.148438  0.101562  1.35921  0.858325
0.148438  0.117188  1.39466  0.873241
0.148438  0.132812  1.20536  0.790892
0.148438  0.148438  1.12159  0.752165
0.148438  0.164062  1.09259  0.738404
0.148438  0.179688  1.04471  0.715255
0.148438  0.195312  1.01028  0.698273
0.148438  0.210938  0.937383  0.661338
0.148438  0.226562  0.896344  0.639928
0.148438  0.242188  0.918544  0.651566
0.148438  0.257812  0.969014  0.677533
0.148438  0.273438  0.968094  0.677065
0.148438  0.289062  0.946547  0.666057
0.148438  0.304688  1.33223  0.846824
0.148438  0.320312  2.00987  1.1019
0.148438  0.335938  1.50747  0.919273
0.148438  0.351562  1.09755  0.740769
0.148438  0.367188  0.895468  0.639466
0.148438  0.382812  0.890599  0.636894
0.148438  0.398438  1.17652  0.777729
0.148438  0.414062  1.33725  0.848976
0.148438  0.429688  1.17856  0.778666
0.148438  0.445312  1.13983  0.760728
0.148438  0.460938  1.07292  0.728957
0.148438  0.476562  1.03754  0.711744
0.148438  0.492188  0.989449  0.687857
0.148438  0.507812  0.967004  0.676512
0.148438  0.523438  0.926927  0.655926
0.148438  0.539062  0.955674  0.670735
0.148438  0.554688  1.02057  0.703379
0.148438  0.570312  1.02253  0.70435
0.148438  0.585938  1.04533  0.71556
0.148438  0.601562  1.10743  0.745469
0.148438  0.617188  0.982498  0.684358
0.148438  0.632812  0.778547  0.575797
0.148438  0.648438  0.569977  0.451061
0.148438  0.664062  0.49037  0.399024
0.148438  0.679688  0.504287  0.408319
0.148438  0.695312  0.516359  0.416312
0.148438  0.710938  0.594392  0.466492
0.148438  0.726562  0.627879  0.487278
0.148438  0.742188  0.606814  0.474253
0.148438  0.757812  0.564902  0.447823
0.148438  0.773438  0.60517  0.47323
0.148438  0.789062  0.757584  0.56394
0.148438  0.804688  0.935667  0.660452
0.148438  0.820312  0.807167  0.59176
0.148438  0.835938  0.55549  0.441791
0.148438  0.851562  0.445494  0.368451
0.148438  0.867188  0.559275  0.444221
0.148438  0.882812  0.883715  0.633246
0.148438  0.898438  0.835113  0.607106
0.148438  0.914062  0.582812  0.459203
0.148438  0.929688  0.448557  0.370568
0.148438  0.945312  0.459085  0.377809
0.148438  0.960938  0.541772  0.432932
0.148438  0.976562  0.67338  0.514846
0.148438  0.992188  0.793311  0.584064

0.164062  0.0078125  0.943796  0.664643
0.164062  0.0234375  0.905474  0.644731
0.164062  0.0390625  0.963445  0.674701
0.164062  0.0546875  0.993186  0.689734
0.164062  0.0703125  1.19585  0.786571
0.164062  0.0859375  1.61043  0.959515
0.164062  0.101562  1.90554  1.06662
0.164062  0.117188  1.31835  0.840856
0.164062  0.132812  1.02472  0.70543
0.164062  0.148438  0.844111  0.611997
0.164062  0.164062  0.824091  0.601082
0.164062  0.179688  0.992829  0.689555
0.164062  0.195312  1.02593  0.706029
0.164062  0.210938  1.05  0.71784
0.164062  0.226562  1.011  0.698633
0.164062  0.242188  0.943623  0.664554
0.164062  0.257812  0.842097  0.610905
0.164062  0.273438  0.743835  0.556087
0.164062  0.289062  0.785265  0.579567
0.164062  0.304688  1.18569  0.781931
0.164062  0.320312  1.70396  0.994716
0.164062  0.335938  1.23965  0.806319
0.164062  0.351562  1.18943  0.78364
0.164062  0.367188  1.03129  0.70867
0.164062  0.382812  0.917078  0.650802
0.164062  0.398438  1.09312  0.738656
0.164062  0.414062  1.0561  0.720811
0.164062  0.429688  1.0237  0.704926
0.164062  0.445312  1.02897  0.707529
0.164062  0.460938  1.01882  0.702511
0.164062  0.476562  0.981159  0.683682
0.164062  0.492188  0.882488  0.632595
0.164062  0.507812  0.89316  0.638247
