# step = 160, a = 0.0945057, z = 9.58137
# x  y  rho  vx_current  vy_current  vx_phase  vy_phase
0.0078125  0.0078125  0.603995  -0.00638584  0.00546316  0.00938988  -0.00613457
0.0078125  0.0234375  0.582883  -0.00641767  0.00349164  0.00962913  -0.00388158
0.0078125  0.0390625  0.474748  -0.00670652  0.00189265  -0.00907013  -0.00180374
0.0078125  0.0546875  0.456845  -0.00637601  0.000507247  -0.00763508  -0.000499271
0.0078125  0.0703125  0.444095  -0.00553792  -0.00102514  -0.00604384  0.00101588
0.0078125  0.0859375  0.467134  -0.00477822  -0.00192333  -0.00475993  0.00203852
0.0078125  0.101562  0.417044  -0.00411454  -0.00199707  -0.00389813  0.00188415
0.0078125  0.117188  0.50221  -0.00293408  -0.00186483  -0.00308732  0.00197932
0.0078125  0.132812  0.495893  -0.00239748  -0.00262749  -0.00238759  0.00248261
0.0078125  0.148438  0.659926  -0.00161575  -0.00170764  -0.00161827  0.00190526
0.0078125  0.164062  0.7057  -0.00131114  -0.000663407  -0.0013022  0.000690479
0.0078125  0.179688  0.644172  -0.00130776  -0.000219293  -0.00123268  0.000207208
0.0078125  0.195312  0.75123  -0.00113563  -0.000209968  -0.00108885  0.000215168
0.0078125  0.210938  0.754784  -0.000562722  -0.00157297  -0.000538806  0.00153381
0.0078125  0.226562  0.850623  -0.00150871  -0.0027771  -0.0014782  0.0030282
0.0078125  0.242188  0.787707  -0.00403667  -0.00292121  -0.00377908  0.00306451
0.0078125  0.257812  0.691326  -0.00506814  -0.00191398  -0.00456597  0.00183141
0.0078125  0.273438  0.826402  -0.00345681  0.00139901  -0.00290546  -0.00105442
0.0078125  0.289062  1.30203  0.00143732  0.00479869  0.00108879  -0.00540879
0.0078125  0.304688  1.92933  0.004757  0.00475882  0.0058632  0.00812273
0.0078125  0.320312  2.80056  0.00664442  -0.000689311  0.00969651  -0.00222302
0.0078125  0.335938  1.48092  0.00745911  -0.00451292  -0.00912894  0.00613038
0.0078125  0.351562  0.847206  0.00666675  0.000433545  -0.00982295  -0.000549754
0.0078125  0.367188  0.84232  0.00673399  0.00309604  -0.00921071  -0.00337015
0.0078125  0.382812  0.827692  0.00673285  0.00496004  -0.00882974  -0.00586255
0.0078125  0.398438  0.77504  0.00637309  0.00548661  -0.00866684  -0.00686314
0.0078125  0.414062  0.656545  0.00647148  0.00544411  -0.0090342  -0.00690643
0.0078125  0.429688  0.465137  0.00705042  0.00593832  -0.00968054  -0.00643122
0.0078125  0.445312  0.47212  0.0067469  0.00497372  0.00973472  -0.00586323
0.0078125  0.460938  0.441531  0.00695017  0.00542847  0.00993974  -0.00581473
0.0078125  0.476562  0.550079  0.006619  0.0050577  -0.00943263  -0.00612954
0.0078125  0.492188  0.588747  0.00644844  0.00543333  -0.00936804  -0.00639349
0.0078125  0.507812  0.651519  0.00607784  0.00432077  -0.00986928  -0.00528063
0.0078125  0.523438  0.543838  0.00610245  0.0032287  0.00838031  -0.00321493
0.0078125  0.539062  0.539492  0.00546175  0.000916069  0.00657661  -0.000960549
0.0078125  0.554688  0.662997  0.0041156  -0.00161359  0.0047872  0.00161834
0.0078125  0.570312  0.723771  0.00338835  -0.0035803  0.00398002  0.00372281
0.0078125  0.585938  0.835623  0.00214722  -0.00374007  0.00251991  0.00453051
0.0078125  0.601562  0.626381  0.00150957  -0.00481652  0.00163944  0.0061886
0.0078125  0.617188  0.412965  0.000548191  -0.00701992  0.000510313  0.00943781
0.0078125  0.632812  0.444575  -0.000807303  -0.00596583  -0.000825146  -0.00777421
0.0078125  0.648438  0.522812  -0.00225172  -0.00525102  -0.00224889  -0.00582048
0.0078125  0.664062  0.730548  -0.00356006  -0.00377722  -0.00350977  -0.00480264
0.0078125  0.679688  0.583135  -0.00479768  -0.00367995  -0.00460043  -0.00406446
0.0078125  0.695312  0.376022  -0.00493613  -0.00312627  -0.00426183  -0.00273782
0.0078125  0.710938  0.440771  -0.00388537  -0.000686663  -0.00365646  -0.000763098
0.0078125  0.726562  0.483  -0.00270183  0.00134595  -0.00233653  0.00130565
0.0078125  0.742188  0.544204  -0.000796743  0.00228271  -0.000678832  0.00242639
0.0078125  0.757812  0.528992  0.000735936  0.00191989  0.000681752  0.00193698
0.0078125  0.773438  0.529714  0.000550402  0.00214964  0.00052703  0.00218053
0.0078125  0.789062  0.548382  -0.000332261  0.00298704  -0.000317614  0.00288107
0.0078125  0.804688  0.740953  -0.00230982  0.00269248  -0.00242642  0.00268496
0.0078125  0.820312  1.1247  -0.00378796  0.0011134  -0.00413427  0.00137561
0.0078125  0.835938  1.0795  -0.00532703  -0.00111604  -0.00586227  -0.00141825
0.0078125  0.851562  0.760226  -0.00547777  -0.00361885  -0.00642361  -0.00359936
0.0078125  0.867188  0.706425  -0.00567583  -0.00362531  -0.0069103  -0.00401117
0.0078125  0.882812  0.561638  -0.00600899  -0.00301628  -0.0074739  -0.00303063
0.0078125  0.898438  0.46188  -0.0058903  -0.000714041  -0.00782904  -0.000613484
0.0078125  0.914062  0.439708  -0.00552645  0.00222624  -0.00814403  0.00233074
0.0078125  0.929688  0.435373  -0.00579906  0.0045681  -0.00825775  0.00482528
0.0078125  0.945312  0.521186  -0.00596424  0.00606857  -0.00873054  0.00717022
0.0078125  0.960938  0.758449  -0.00548045  0.00571374  -0.00919875  0.00934361
0.0078125  0.976562  0.733186  -0.00607197  0.00639748  -0.00959318  -0.0092045
0.0078125  0.992188  0.748451  -0.00606463  0.00565042  0.00982268  -0.00781527

0.0234375  0.0078125  0.45794  -0.00585693  0.00526327  -0.00791013  -0.00593896
0.0234375  0.0234375  0.405593  -0.0057295  0.00264396  -0.00707665  -0.00273392
