# step = 40, a = 0.0290527, z = 33.4202
# x  y  rho  log2rho
0.0078125  0.898438  0.754248  0.56204
0.0078125  0.914062  0.721329  0.543096
0.0078125  0.929688  0.727592  0.546728
0.0078125  0.945312  0.789517  0.581946
0.0078125  0.960938  0.776166  0.574457
0.0078125  0.976562  0.829687  0.604145
0.0078125  0.992188  0.83672  0.607981

0.0234375  0.0078125  0.690225  0.524862
0.0234375  0.0234375  0.6784  0.517841
0.0234375  0.0390625  0.745214  0.556877
0.0234375  0.0546875  0.735093  0.551061
0.0234375  0.0703125  0.754701  0.562299
0.0234375  0.0859375  0.880582  0.631581
0.0234375  0.101562  0.905602  0.644798
0.0234375  0.117188  0.949775  0.667714
0.0234375  0.132812  1.06912  0.727123
0.0234375  0.148438  1.10531  0.744464
0.0234375  0.164062  1.01307  0.69966
0.0234375  0.179688  1.00102  0.693658
0.0234375  0.195312  0.9983  0.692297
0.0234375  0.210938  0.953063  0.669399
0.0234375  0.226562  1.02222  0.704198
0.0234375  0.242188  1.0208  0.703492
0.0234375  0.257812  1.00544  0.695864
0.0234375  0.273438  1.14234  0.761898
0.0234375  0.289062  1.27781  0.823214
0.0234375  0.304688  1.37055  0.86312
0.0234375  0.320312  1.51913  0.923912
0.0234375  0.335938  1.4665  0.902798
0.0234375  0.351562  1.22385  0.79924
0.0234375  0.367188  1.12907  0.755683
0.0234375  0.382812  1.15761  0.769003
0.0234375  0.398438  1.07786  0.731339
0.0234375  0.414062  0.986812  0.686532
0.0234375  0.429688  1.0109  0.698581
0.0234375  0.445312  0.979355  0.682771
0.0234375  0.460938  0.961223  0.673568
0.0234375  0.476562  1.06521  0.725234
0.0234375  0.492188  1.0593  0.722368
0.0234375  0.507812  1.01353  0.699891
0.0234375  0.523438  0.951801  0.668753
0.0234375  0.539062  0.827709  0.603063
0.0234375  0.554688  0.670384  0.513053
0.0234375  0.570312  0.698745  0.52989
0.0234375  0.585938  0.815742  0.596494
0.0234375  0.601562  0.775866  0.574288
0.0234375  0.617188  0.723205  0.544186
0.0234375  0.632812  0.712968  0.538227
0.0234375  0.648438  0.744476  0.556454
0.0234375  0.664062  0.807691  0.59205
0.0234375  0.679688  0.730201  0.548237
0.0234375  0.695312  0.696556  0.5286
0.0234375  0.710938  0.769592  0.570749
0.0234375  0.726562  0.793391  0.584109
0.0234375  0.742188  0.799855  0.587706
0.0234375  0.757812  0.917848  0.651203
0.0234375  0.773438  0.960321  0.673108
0.0234375  0.789062  0.888047  0.635543
0.0234375  0.804688  0.891545  0.637394
0.0234375  0.820312  0.908583  0.646361
0.0234375  0.835938  0.928838  0.656918
0.0234375  0.851562  0.857073  0.619002
0.0234375  0.867188  0.834566  0.606808
0.0234375  0.882812  0.856714  0.618808
0.0234375  0.898438  0.807044  0.591692
0.0234375  0.914062  0.812039  0.594453
0.0234375  0.929688  0.814411  0.595761
0.0234375  0.945312  0.810128  0.593398
0.0234375  0.960938  0.765448  0.568405
0.0234375  0.976562  0.771823  0.572009
0.0234375  0.992188  0.731855  0.549193

0.0390625  0.0078125  0.653247  0.502741
0.0390625  0.0234375  0.715288  0.539581
0.0390625  0.0390625  0.882449  0.632573
0.0390625  0.0546875  0.838245  0.608812
0.0390625  0.0703125  0.896635  0.640081
0.0390625  0.0859375  0.972182  0.679141
0.0390625  0.101562  0.894472  0.63894
0.0390625  0.117188  0.899308  0.641489
0.0390625  0.132812  1.01942  0.70281
0.0390625  0.148438  1.04301  0.714426
0.0390625  0.164062  0.969805  0.677935
0.0390625  0.179688  0.990398  0.688335
0.0390625  0.195312  0.995138  0.690713
0.0390625  0.210938  0.986081  0.686164
0.0390625  0.226562  1.08932  0.736838
0.0390625  0.242188  1.09874  0.741337
0.0390625  0.257812  1.12235  0.752525
0.0390625  0.273438  1.17916  0.778941
0.0390625  0.289062  1.28326  0.825605
0.0390625  0.304688  1.38733  0.870176
0.0390625  0.320312  1.50957  0.920111
0.0390625  0.335938  1.60598  0.95781
0.0390625  0.351562  1.47161  0.90487
0.0390625  0.367188  1.3718  0.86365
0.0390625  0.382812  1.29694  0.831576
0.0390625  0.398438  1.17596  0.777468
0.0390625  0.414062  1.08213  0.73339
0.0390625  0.429688  1.09943  0.741667
0.0390625  0.445312  1.01302  0.699637
0.0390625  0.460938  0.982672  0.684446
0.0390625  0.476562  1.00219  0.694241
0.0390625  0.492188  0.98476  0.685498
0.0390625  0.507812  1.02602  0.706072
0.0390625  0.523438  1.02806  0.707078
0.0390625  0.539062  0.942681  0.664069
0.0390625  0.554688  0.799904  0.587733
0.0390625  0.570312  0.736743  0.552012
0.0390625  0.585938  0.796879  0.586051
0.0390625  0.601562  0.691237  0.52546
0.0390625  0.617188  0.674482  0.515504
0.0390625  0.632812  0.718545  0.541478
0.0390625  0.648438  0.709607  0.536264
0.0390625  0.664062  0.713704  0.538657
0.0390625  0.679688  0.666845  0.510932
0.0390625  0.695312  0.690968  0.525301
0.0390625  0.710938  0.750508  0.559906
0.0390625  0.726562  0.863246  0.62232
0.0390625  0.742188  0.964968  0.675476
0.0390625  0.757812  1.02413  0.70514
0.0390625  0.773438  1.09414  0.739144
0.0390625  0.789062  1.03151  0.708781
0.0390625  0.804688  0.937391  0.661342
0.0390625  0.820312  0.936563  0.660915
0.0390625  0.835938  0.927661  0.656307
0.0390625  0.851562  0.859188  0.62014
0.0390625  0.867188  0.837927  0.608638
0.0390625  0.882812  0.77709  0.574977
0.0390625  0.898438  0.746892  0.557838
0.0390625  0.914062  0.792976  0.583877
0.0390625  0.929688  0.776651  0.57473
0.0390625  0.945312  0.758006  0.56418
0.0390625  0.960938  0.727704  0.546794
0.0390625  0.976562  0.715678  0.539809
0.0390625  0.992188  0.693431  0.526757

0.0546875  0.0078125  0.638764  0.493942
0.0546875  0.0234375  0.690476  0.52501
0.0546875  0.0390625  0.86992  0.625896
0.0546875  0.0546875  0.838038  0.608699
0.0546875  0.0703125  0.960597  0.673249
0.0546875  0.0859375  0.994135  0.69021
0.0546875  0.101562  0.930839  0.657955
0.0546875  0.117188  0.960506  0.673203
0.0546875  0.132812  0.989891  0.68808
0.0546875  0.148438  0.955943  0.670872
0.0546875  0.164062  0.912262  0.648287
0.0546875  0.179688  0.992643  0.689462
0.0546875  0.195312  1.012  0.699132
0.0546875  0.210938  1.02064  0.703416
0.0546875  0.226562  1.08161  0.733141
0.0546875  0.242188  1.11424  0.748695
0.0546875  0.257812  1.17611  0.777538
0.0546875  0.273438  1.2156  0.795521
0.0546875  0.289062  1.22145  0.798161
0.0546875  0.304688  1.2374  0.805316
0.0546875  0.320312  1.21482  0.795169
0.0546875  0.335938  1.40869  0.879083
0.0546875  0.351562  1.59922  0.95521
0.0546875  0.367188  1.55513  0.938104
0.0546875  0.382812  1.38422  0.868871
0.0546875  0.398438  1.25231  0.811954
0.0546875  0.414062  1.12135  0.752054
0.0546875  0.429688  1.11476  0.748942
0.0546875  0.445312  1.07071  0.727893
0.0546875  0.460938  1.05424  0.719906
0.0546875  0.476562  0.994656  0.690472
0.0546875  0.492188  0.983632  0.684929
0.0546875  0.507812  1.08345  0.734028
0.0546875  0.523438  1.12472  0.753639
0.0546875  0.539062  1.03224  0.709138
0.0546875  0.554688  0.935942  0.660594
0.0546875  0.570312  0.826972  0.60266
0.0546875  0.585938  0.77702  0.574938
0.0546875  0.601562  0.672162  0.514117
0.0546875  0.617188  0.676022  0.516423
0.0546875  0.632812  0.720515  0.542624
0.0546875  0.648438  0.718038  0.541183
0.0546875  0.664062  0.718681  0.541557
0.0546875  0.679688  0.70331  0.532573
0.0546875  0.695312  0.724976  0.545213
0.0546875  0.710938  0.741898  0.554975
0.0546875  0.726562  0.863748  0.622589
0.0546875  0.742188  1.05926  0.722347
0.0546875  0.757812  1.04582  0.715799
0.0546875  0.773438  1.13684  0.759328
0.0546875  0.789062  1.1194  0.751135
0.0546875  0.804688  0.902295  0.643061
0.0546875  0.820312  0.826642  0.602479
0.0546875  0.835938  0.876584  0.629453
0.0546875  0.851562  0.87524  0.628736
0.0546875  0.867188  0.90726  0.645668
0.0546875  0.882812  0.803622  0.589797
0.0546875  0.898438  0.677333  0.517205
0.0546875  0.914062  0.65522  0.503934
0.0546875  0.929688  0.60423  0.472644
0.0546875  0.945312  0.651319  0.501574
0.0546875  0.960938  0.680654  0.519183
0.0546875  0.976562  0.705398  0.533798
0.0546875  0.992188  0.694747  0.527533

0.0703125  0.0078125  0.682069  0.520024
0.0703125  0.0234375  0.680837  0.519292
0.0703125  0.0390625  0.751881  0.56069
0.0703125  0.0546875  0.858439  0.619737
0.0703125  0.0703125  1.02768  0.706893
0.0703125  0.0859375  1.01094  0.6986
0.0703125  0.101562  1.03248  0.709255
0.0703125  0.117188  1.06964  0.727375
0.0703125  0.132812  1.03085  0.708453
0.0703125  0.148438  0.97363  0.679875
0.0703125  0.164062  0.896982  0.640264
0.0703125  0.179688  0.975704  0.680925
0.0703125  0.195312  1.00433  0.695312
0.0703125  0.210938  1.00621  0.696245
0.0703125  0.226562  0.992077  0.689178
0.0703125  0.242188  0.98634  0.686294
0.0703125  0.257812  1.07421  0.729579
0.0703125  0.273438  1.21586  0.79564
0.0703125  0.289062  1.19654  0.786882
0.0703125  0.304688  1.21084  0.793373
0.0703125  0.320312  1.14685  0.763999
0.0703125  0.335938  1.2329  0.803301
0.0703125  0.351562  1.39874  0.874942
0.0703125  0.367188  1.43914  0.891644
0.0703125  0.382812  1.21626  0.795819
0.0703125  0.398438  1.1096  0.746499
0.0703125  0.414062  1.12477  0.753665
0.0703125  0.429688  1.22422  0.799404
0.0703125  0.445312  1.18468  0.781471
0.0703125  0.460938  1.08948  0.736918
0.0703125  0.476562  1.0625  0.723921
0.0703125  0.492188  1.07764  0.731233
0.0703125  0.507812  1.11897  0.750928
0.0703125  0.523438  1.06367  0.724486
0.0703125  0.539062  1.06045  0.722925
0.0703125  0.554688  0.93463  0.659916
0.0703125  0.570312  0.858925  0.619998
0.0703125  0.585938  0.742503  0.555323
0.0703125  0.601562  0.682021  0.519996
0.0703125  0.617188  0.632122  0.489881
0.0703125  0.632812  0.680259  0.518948
0.0703125  0.648438  0.759762  0.565179
0.0703125  0.664062  0.807507  0.591949
0.0703125  0.679688  0.85282  0.616709
0.0703125  0.695312  0.825439  0.601821
0.0703125  0.710938  0.76418  0.567686
0.0703125  0.726562  0.788193  0.581206
0.0703125  0.742188  0.907971  0.64604
0.0703125  0.757812  0.938541  0.661936
0.0703125  0.773438  1.061  0.723192
0.0703125  0.789062  1.10717  0.745345
0.0703125  0.804688  0.896826  0.640182
0.0703125  0.820312  0.800312  0.58796
0.0703125  0.835938  0.869209  0.625515
0.0703125  0.851562  0.917849  0.651204
0.0703125  0.867188  0.950026  0.667843
0.0703125  0.882812  0.833348  0.606144
0.0703125  0.898438  0.705755  0.534008
0.0703125  0.914062  0.670231  0.512962
0.0703125  0.929688  0.625536  0.485838
0.0703125  0.945312  0.657674  0.505415
0.0703125  0.960938  0.736287  0.551749
0.0703125  0.976562  0.76909  0.570466
0.0703125  0.992188  0.719663  0.542129

0.0859375  0.0078125  0.712496  0.537952
0.0859375  0.0234375  0.717571  0.540911
0.0859375  0.0390625  0.762627  0.566805
0.0859375  0.0546875  0.85583  0.618332
0.0859375  0.0703125  0.94807  0.666839
0.0859375  0.0859375  0.971993  0.679045
0.0859375  0.101562  0.978384  0.682281
0.0859375  0.117188  0.978533  0.682356
0.0859375  0.132812  1.04081  0.713345
0.0859375  0.148438  1.05193  0.718783
0.0859375  0.164062  0.9541  0.66993
0.0859375  0.179688  0.908228  0.646175
0.0859375  0.195312  0.931717  0.658409
0.0859375  0.210938  0.938341  0.661832
0.0859375  0.226562  0.934181  0.659684
0.0859375  0.242188  0.958382  0.672119
0.0859375  0.257812  1.03709  0.711524
0.0859375  0.273438  1.08039  0.732556
0.0859375  0.289062  0.985265  0.685752
0.0859375  0.304688  0.990775  0.688524
0.0859375  0.320312  1.06736  0.726274
0.0859375  0.335938  1.14081  0.761183
0.0859375  0.351562  1.23131  0.802589
0.0859375  0.367188  1.21112  0.7935
0.0859375  0.382812  1.08619  0.735339
0.0859375  0.398438  1.05758  0.721528
0.0859375  0.414062  1.1991  0.788047
0.0859375  0.429688  1.28331  0.825628
0.0859375  0.445312  1.31903  0.841148
0.0859375  0.460938  1.23294  0.803318
0.0859375  0.476562  1.1463  0.763745
0.0859375  0.492188  1.14887  0.76494
0.0859375  0.507812  1.14522  0.763241
0.0859375  0.523438  1.12858  0.755457
0.0859375  0.539062  1.12894  0.755624
0.0859375  0.554688  1.01054  0.698404
0.0859375  0.570312  0.968768  0.677408
0.0859375  0.585938  0.869828  0.625846
0.0859375  0.601562  0.799664  0.5876
0.0859375  0.617188  0.669418  0.512475
0.0859375  0.632812  0.710638  0.536866
0.0859375  0.648438  0.792608  0.583672
0.0859375  0.664062  0.788127  0.581169
0.0859375  0.679688  0.820339  0.599023
0.0859375  0.695312  0.796554  0.585871
0.0859375  0.710938  0.735398  0.551237
0.0859375  0.726562  0.730799  0.548583
0.0859375  0.742188  0.787456  0.580793
0.0859375  0.757812  0.82038  0.599045
0.0859375  0.773438  0.945695  0.665619
0.0859375  0.789062  1.04557  0.715679
0.0859375  0.804688  0.960618  0.67326
0.0859375  0.820312  0.895722  0.6396
0.0859375  0.835938  0.941825  0.663628
0.0859375  0.851562  0.91344  0.648903
0.0859375  0.867188  0.96594  0.67597
0.0859375  0.882812  0.874096  0.628127
0.0859375  0.898438  0.76076  0.565746
0.0859375  0.914062  0.804167  0.590099
0.0859375  0.929688  0.780917  0.577129
0.0859375  0.945312  0.720834  0.542809
0.0859375  0.960938  0.746433  0.557575
0.0859375  0.976562  0.803519  0.58974
0.0859375  0.992188  0.722224  0.543617

0.101562  0.0078125  0.726063  0.545843
0.101562  0.0234375  0.706258  0.534303
0.101562  0.0390625  0.756833  0.563513
0.101562  0.0546875  0.820769  0.599259
0.101562  0.0703125  0.893927  0.638652
0.101562  0.0859375  0.99264  0.68946
0.101562  0.101562  0.959461  0.672669
0.101562  0.117188  0.980229  0.683213
0.101562  0.132812  1.05249  0.719054
0.101562  0.148438  1.11639  0.749711
0.101562  0.164062  1.10444  0.744051
0.101562  0.179688  0.997429  0.691861
0.101562  0.195312  0.95787  0.671857
0.101562  0.210938  0.975867  0.681007
0.101562  0.226562  0.945785  0.665666
0.101562  0.242188  0.92477  0.654806
0.101562  0.257812  0.940551  0.662972
0.101562  0.273438  1.05284  0.719222
0.101562  0.289062  0.975252  0.680696
0.101562  0.304688  0.93375  0.659461
0.101562  0.320312  1.02441  0.705277
0.101562  0.335938  1.1685  0.774035
0.101562  0.351562  1.22647  0.800418
0.101562  0.367188  1.09168  0.737969
0.101562  0.382812  1.00025  0.69327
0.101562  0.398438  1.04733  0.716538
0.101562  0.414062  1.24831  0.810179
0.101562  0.429688  1.28839  0.827849
0.101562  0.445312  1.47291  0.905397
0.101562  0.460938  1.44025  0.892102
0.101562  0.476562  1.18667  0.782379
0.101562  0.492188  1.17207  0.775682
0.101562  0.507812  1.20311  0.789871
0.101562  0.523438  1.12534  0.753934
0.101562  0.539062  1.07766  0.731243
0.101562  0.554688  1.0373  0.711624
0.101562  0.570312  1.01918  0.702693
0.101562  0.585938  0.912786  0.648561
0.101562  0.601562  0.826716  0.60252
0.101562  0.617188  0.77939  0.57627
0.101562  0.632812  0.883774  0.633277
0.101562  0.648438  0.879836  0.631185
0.101562  0.664062  0.761631  0.56624
0.101562  0.679688  0.72343  0.544317
0.101562  0.695312  0.763353  0.567217
0.101562  0.710938  0.77538  0.574014
0.101562  0.726562  0.790852  0.582691
0.101562  0.742188  0.805938  0.59108
0.101562  0.757812  0.770271  0.571133
0.101562  0.773438  0.8646  0.623047
0.101562  0.789062  1.00961  0.697939
0.101562  0.804688  1.01491  0.700574
0.101562  0.820312  0.931465  0.658279
0.101562  0.835938  0.849516  0.614924
0.101562  0.851562  0.79819  0.586781
0.101562  0.867188  0.966793  0.676404
0.101562  0.882812  0.961336  0.673626
0.101562  0.898438  0.821563  0.599695
0.101562  0.914062  0.840741  0.610168
0.101562  0.929688  0.85645  0.618666
0.101562  0.945312  0.746903  0.557845
0.101562  0.960938  0.694146  0.527179
0.101562  0.976562  0.717895  0.5411
0.101562  0.992188  0.733868  0.550355

0.117188  0.0078125  0.756884  0.563542
0.117188  0.0234375  0.741325  0.554646
0.117188  0.0390625  0.853828  0.617253
0.117188  0.0546875  0.88982  0.636482
0.117188  0.0703125  0.914731  0.649577
0.117188  0.0859375  0.953161  0.669449
0.117188  0.101562  0.938077  0.661696
0.117188  0.117188  1.01544  0.700837
0.117188  0.132812  1.03622  0.711094
0.117188  0.148438  1.11932  0.751096
0.117188  0.164062  1.1581  0.769229
0.117188  0.179688  1.00698  0.696629
0.117188  0.195312  0.890016  0.636585
0.117188  0.210938  0.963597  0.674778
0.117188  0.226562  0.973877  0.68
0.117188  0.242188  0.906732  0.645391
0.117188  0.257812  0.848122  0.61417
0.117188  0.273438  0.993566  0.689925
0.117188  0.289062  1.05885  0.722145
0.117188  0.304688  1.11965  0.75125
0.117188  0.320312  1.25096  0.811359
0.117188  0.335938  1.26834  0.819049
0.117188  0.351562  1.08985  0.737091
0.117188  0.367188  0.904005  0.64396
0.117188  0.382812  0.901539  0.642664
0.117188  0.398438  1.03359  0.709803
0.117188  0.414062  1.18081  0.779694
0.117188  0.429688  1.16835  0.773967
0.117188  0.445312  1.39328  0.872664
0.117188  0.460938  1.52803  0.927441
0.117188  0.476562  1.25817  0.814557
0.117188  0.492188  1.17816  0.77848
0.117188  0.507812  1.13575  0.758817
0.117188  0.523438  0.971494  0.678791
0.117188  0.539062  0.905325  0.644653
0.117188  0.554688  0.920828  0.652757
0.117188  0.570312  0.91088  0.647564
0.117188  0.585938  0.889818  0.636481
0.117188  0.601562  0.789151  0.581741
0.117188  0.617188  0.777542  0.575231
0.117188  0.632812  0.928135  0.656553
0.117188  0.648438  0.927876  0.656419
0.117188  0.664062  0.774281  0.573395
0.117188  0.679688  0.716218  0.540123
0.117188  0.695312  0.790802  0.582664
0.117188  0.710938  0.836214  0.607706
0.117188  0.726562  0.838751  0.609087
0.117188  0.742188  0.811923  0.594389
0.117188  0.757812  0.74129  0.554626
0.117188  0.773438  0.81932  0.598463
0.117188  0.789062  0.975942  0.681045
0.117188  0.804688  1.04228  0.714065
0.117188  0.820312  0.9331  0.659125
0.117188  0.835938  0.774926  0.573759
0.117188  0.851562  0.763335  0.567207
0.117188  0.867188  0.98436  0.685296
0.117188  0.882812  1.03169  0.708869
0.117188  0.898438  0.844633  0.61228
0.117188  0.914062  0.781368  0.577381
0.117188  0.929688  0.760811  0.565775
0.117188  0.945312  0.783936  0.578822
0.117188  0.960938  0.784032  0.578876
0.117188  0.976562  0.778734  0.575902
0.117188  0.992188  0.783247  0.578436

0.132812  0.0078125  0.869183  0.625502
0.132812  0.0234375  0.860935  0.621079
0.132812  0.0390625  0.964583  0.67528
0.132812  0.0546875  0.97364  0.67988
0.132812  0.0703125  1.04114  0.713509
0.132812  0.0859375  1.0592  0.72232
0.132812  0.101562  1.05054  0.718101
0.132812  0.117188  1.05497  0.720263
0.132812  0.132812  0.972549  0.679327
0.132812  0.148438  1.04127  0.713573
0.132812  0.164062  1.05729  0.721389
0.132812  0.179688  0.982401  0.684309
0.132812  0.195312  0.848205  0.614215
0.132812  0.210938  0.908073  0.646094
0.132812  0.226562  0.921634  0.653176
0.132812  0.242188  0.932193  0.658656
0.132812  0.257812  0.890068  0.636613
0.132812  0.273438  1.00168  0.693985
0.132812  0.289062  1.12998  0.756114
0.132812  0.304688  1.30936  0.836969
0.132812  0.320312  1.31793  0.840676
0.132812  0.335938  1.20286  0.789755
0.132812  0.351562  1.0297  0.707888
0.132812  0.367188  0.825151  0.601663
0.132812  0.382812  0.832275  0.605558
0.132812  0.398438  1.01329  0.699771
0.132812  0.414062  1.12589  0.754191
0.132812  0.429688  1.07819  0.731497
0.132812  0.445312  1.25381  0.812622
0.132812  0.460938  1.43046  0.888081
0.132812  0.476562  1.32009  0.841607
0.132812  0.492188  1.20478  0.79063
0.132812  0.507812  1.05319  0.719394
0.132812  0.523438  0.894592  0.639004
0.132812  0.539062  0.841252  0.610446
0.132812  0.554688  0.864588  0.62304
0.132812  0.570312  0.812251  0.59457
0.132812  0.585938  0.835863  0.607514
0.132812  0.601562  0.885207  0.634037
0.132812  0.617188  0.89501  0.639224
0.132812  0.632812  0.916455  0.650477
0.132812  0.648438  0.861921  0.621609
0.132812  0.664062  0.76696  0.569261
0.132812  0.679688  0.701204  0.531337
0.132812  0.695312  0.733448  0.550112
0.132812  0.710938  0.773463  0.572934
0.132812  0.726562  0.850571  0.615494
0.132812  0.742188  0.839306  0.609389
0.132812  0.757812  0.765194  0.568261
0.132812  0.773438  0.805884  0.59105
0.132812  0.789062  0.900693  0.642219
0.132812  0.804688  0.92439  0.654609
0.132812  0.820312  0.899377  0.641526
0.132812  0.835938  0.820364  0.599036
0.132812  0.851562  0.803211  0.589569
0.132812  0.867188  0.957511  0.671674
0.132812  0.882812  0.976477  0.681316
0.132812  0.898438  0.860332  0.620755
0.132812  0.914062  0.78393  0.578819
0.132812  0.929688  0.743458  0.55587
0.132812  0.945312  0.766453  0.568974
0.132812  0.960938  0.748531  0.558776
0.132812  0.976562  0.827158  0.602762
0.132812  0.992188  0.865375  0.623462

0.148438  0.0078125  0.936564  0.660915
0.148438  0.0234375  1.0427  0.714271
0.148438  0.0390625  1.16606  0.772911
0.148438  0.0546875  1.10967  0.746532
0.148438  0.0703125  1.16839  0.773986
0.148438  0.0859375  1.14802  0.764547
0.148438  0.101562  1.16092  0.770535
0.148438  0.117188  1.07849  0.731642
0.148438  0.132812  0.990981  0.688627
0.148438  0.148438  1.04147  0.713671
0.148438  0.164062  1.0402  0.713048
0.148438  0.179688  1.02152  0.703849
0.148438  0.195312  0.938437  0.661882
0.148438  0.210938  0.893347  0.638346
0.148438  0.226562  0.887379  0.635189
0.148438  0.242188  1.01654  0.701383
0.148438  0.257812  1.08258  0.733609
0.148438  0.273438  1.17133  0.775338
0.148438  0.289062  1.1981  0.787592
0.148438  0.304688  1.26794  0.818872
0.148438  0.320312  1.28204  0.82507
0.148438  0.335938  1.23002  0.80201
0.148438  0.351562  1.12744  0.754921
0.148438  0.367188  0.924702  0.654771
0.148438  0.382812  0.889392  0.636255
0.148438  0.398438  1.10645  0.745005
0.148438  0.414062  1.2336  0.803615
0.148438  0.429688  1.20348  0.790037
0.148438  0.445312  1.25597  0.813578
0.148438  0.460938  1.26483  0.817502
0.148438  0.476562  1.31186  0.838055
0.148438  0.492188  1.23061  0.802274
0.148438  0.507812  1.04388  0.71485
0.148438  0.523438  0.935162  0.660191
0.148438  0.539062  0.922968  0.65387
0.148438  0.554688  1.01499  0.700617
0.148438  0.570312  0.974613  0.680372
0.148438  0.585938  0.919904  0.652275
0.148438  0.601562  0.950831  0.668256
0.148438  0.617188  1.02313  0.704644
0.148438  0.632812  0.987322  0.686788
0.148438  0.648438  0.84483  0.612387
0.148438  0.664062  0.796945  0.586088
0.148438  0.679688  0.809392  0.592991
0.148438  0.695312  0.816549  0.596938
0.148438  0.710938  0.797425  0.586355
0.148438  0.726562  0.896422  0.639969
0.148438  0.742188  0.888481  0.635773
0.148438  0.757812  0.841031  0.610326
0.148438  0.773438  0.91372  0.649049
0.148438  0.789062  0.979102  0.682643
0.148438  0.804688  0.925775  0.655328
0.148438  0.820312  0.904952  0.644457
0.148438  0.835938  0.840011  0.609772
0.148438  0.851562  0.737565  0.552485
0.148438  0.867188  0.837711  0.608521
0.148438  0.882812  0.963353  0.674654
0.148438  0.898438  0.925638  0.655258
0.148438  0.914062  0.784706  0.579254
0.148438  0.929688  0.682056  0.520017
0.148438  0.945312  0.710762  0.536939
0.148438  0.960938  0.782662  0.578108
0.148438  0.976562  0.919473  0.652051
0.148438  0.992188  0.966728  0.676371

0.164062  0.0078125  1.09551  0.739795
0.164062  0.0234375  1.18386  0.781093
0.164062  0.0390625  1.29378  0.830202
0.164062  0.0546875  1.28967  0.828406
0.164062  0.0703125  1.29583  0.831094
0.164062  0.0859375  1.20143  0.789106
0.164062  0.101562  1.14213  0.761799
0.164062  0.117188  1.04033  0.713109
0.164062  0.132812  0.957325  0.671579
0.164062  0.148438  0.960425  0.673161
0.164062  0.164062  0.981979  0.684096
0.164062  0.179688  1.03188  0.70896
0.164062  0.195312  1.07815  0.731478
0.164062  0.210938  0.9891  0.687682
0.164062  0.226562  0.937974  0.661643
0.164062  0.242188  0.995958  0.691124
0.164062  0.257812  1.02606  0.706095
0.164062  0.273438  1.05228  0.718953
0.164062  0.289062  1.10111  0.742467
0.164062  0.304688  1.23647  0.804899
0.164062  0.320312  1.34438  0.852022
0.164062  0.335938  1.25189  0.811772
0.164062  0.351562  1.10583  0.744708
0.164062  0.367188  1.00842  0.697346
0.164062  0.382812  1.01093  0.698597
0.164062  0.398438  1.13764  0.759704
0.164062  0.414062  1.20468  0.790581
0.164062  0.429688  1.21785  0.79654
0.164062  0.445312  1.18231  0.780382
0.164062  0.460938  1.14474  0.763017
0.164062  0.476562  1.22157  0.798215
0.164062  0.492188  1.15483  0.76771
0.164062  0.507812  1.03062  0.708339
