# step = 80, a = 0.0430471, z = 22.2304
# x  y  rho  vx_current  vy_current  vx_phase  vy_phase
0.0390625  0.695312  0.456261  -0.000531972  -0.000273393  -0.000483715  -0.000205707
0.0390625  0.710938  0.516901  -0.000313159  0.00138451  -0.000283376  0.00124952
0.0390625  0.726562  0.770594  -5.78643e-06  0.00194423  -2.2074e-05  0.00189808
0.0390625  0.742188  1.10927  0.000139111  0.00199933  0.000129273  0.00220148
0.0390625  0.757812  1.15576  0.000610973  0.001423  0.000683432  0.0014869
0.0390625  0.773438  1.04096  0.000357519  0.000502913  0.000390133  0.000490663
0.0390625  0.789062  0.87468  -9.74988e-05  -3.69016e-05  -9.52664e-05  -4.51035e-05
0.0390625  0.804688  0.880555  -0.000705462  -0.000114207  -0.000741043  -0.00011572
0.0390625  0.820312  0.95412  -0.0010954  -0.000126929  -0.00116005  -0.000114288
0.0390625  0.835938  1.12225  -0.00135394  -0.000555119  -0.00141599  -0.000556764
0.0390625  0.851562  1.17892  -0.00104387  -0.000979022  -0.00109478  -0.00105847
0.0390625  0.867188  0.954139  -0.0010644  -0.00175724  -0.00103118  -0.00180537
0.0390625  0.882812  0.810476  -0.00120349  -0.00211603  -0.00119872  -0.00224161
0.0390625  0.898438  0.562059  -0.00149761  -0.00139016  -0.0014309  -0.00120583
0.0390625  0.914062  0.497852  -0.00171773  0.000282186  -0.00164511  0.00029528
0.0390625  0.929688  0.488923  -0.00197047  0.00153887  -0.00199558  0.00146584
0.0390625  0.945312  0.577382  -0.00223444  0.00278214  -0.00233379  0.00289717
0.0390625  0.960938  0.636223  -0.00263435  0.00323063  -0.00260295  0.00362446
0.0390625  0.976562  0.548723  -0.00275275  0.00395754  -0.00254742  0.00410231
0.0390625  0.992188  0.557162  -0.00252449  0.00446667  -0.00232866  0.00521752

0.0546875  0.0078125  0.42303  -0.000299344  0.00582035  -0.000276832  0.00671603
0.0546875  0.0234375  0.493578  8.7651e-05  0.00649799  6.3977e-05  0.00817572
0.0546875  0.0390625  0.716481  0.000449326  0.00576915  0.000509858  0.00983148
0.0546875  0.0546875  0.696289  0.000928194  0.00693449  0.00100245  -0.00915071
0.0546875  0.0703125  0.968587  0.00148665  0.00591937  0.00164265  -0.0089938
0.0546875  0.0859375  1.02284  0.00208969  0.00623027  0.00216365  -0.0099619
0.0546875  0.101562  0.997512  0.00187463  0.00613242  0.00191307  0.0091531
0.0546875  0.117188  0.851192  0.00165637  0.00646559  0.00161115  0.00875414
0.0546875  0.132812  0.818178  0.00106558  0.00629202  0.00101097  0.00804058
0.0546875  0.148438  0.913168  0.000176055  0.00529954  0.000173018  0.00717585
0.0546875  0.164062  0.728505  -0.000532358  0.00629214  -0.000488647  0.0071551
0.0546875  0.179688  0.834714  -0.00113648  0.0058725  -0.00112475  0.00741625
0.0546875  0.195312  0.953562  -0.00169201  0.00578361  -0.00171484  0.00728972
0.0546875  0.210938  1.0623  -0.00216026  0.00564837  -0.00224818  0.0073849
0.0546875  0.226562  1.02737  -0.0027342  0.0058726  -0.00290786  0.0078444
0.0546875  0.242188  0.900514  -0.0032206  0.00658347  -0.00353449  0.00819906
0.0546875  0.257812  1.04808  -0.00338407  0.0063873  -0.00379438  0.00796632
0.0546875  0.273438  1.47712  -0.00364084  0.00515287  -0.00412371  0.00705794
0.0546875  0.289062  1.40645  -0.00390837  0.00481691  -0.00427281  0.00550002
0.0546875  0.304688  1.34971  -0.00434568  0.00352698  -0.00488735  0.00383485
0.0546875  0.320312  1.1691  -0.00484246  0.00207781  -0.0050269  0.00197006
0.0546875  0.335938  1.53838  -0.00362098  -0.000292215  -0.00391613  -0.000160844
0.0546875  0.351562  2.02351  -0.00229319  -0.00247601  -0.00264734  -0.00279652
0.0546875  0.367188  1.89064  -0.00166037  -0.00479499  -0.00195774  -0.00556098
0.0546875  0.382812  1.76591  -0.000573214  -0.00573858  -0.000824443  -0.00737415
0.0546875  0.398438  1.57753  0.000699777  -0.00594001  0.000678544  -0.00838888
0.0546875  0.414062  1.18614  0.00228667  -0.00678449  0.00233617  -0.00893186
0.0546875  0.429688  1.19227  0.0034132  -0.00631302  0.00374534  -0.00944344
0.0546875  0.445312  1.15925  0.00434722  -0.00625394  0.0049503  0.0097906
0.0546875  0.460938  1.04751  0.00444289  -0.00643483  0.00507025  0.00915633
0.0546875  0.476562  1.00353  0.0044759  -0.00616007  0.00504694  0.00882369
0.0546875  0.492188  0.88853  0.0046408  -0.00643134  0.00513663  0.00861638
0.0546875  0.507812  0.887238  0.00455638  -0.00607455  0.00513733  0.00823876
0.0546875  0.523438  0.854988  0.00501912  -0.00594698  0.0057352  0.00771322
0.0546875  0.539062  0.806428  0.00457277  -0.00566485  0.00518968  0.00791513
0.0546875  0.554688  0.579926  0.0041787  -0.00710379  0.0043195  0.00889213
0.0546875  0.570312  0.694446  0.00309875  -0.00638673  0.00313972  0.00988835
0.0546875  0.585938  0.816355  0.00221196  -0.00562797  0.00234076  -0.00912681
0.0546875  0.601562  0.616284  0.00155137  -0.00610274  0.00145683  -0.00741853
0.0546875  0.617188  0.541108  0.000934803  -0.00558242  0.000935823  -0.00596902
0.0546875  0.632812  0.674508  0.000708013  -0.00383022  0.00074074  -0.00433967
0.0546875  0.648438  0.782064  0.000653379  -0.00271165  0.000656625  -0.00289861
0.0546875  0.664062  0.817839  0.000518658  -0.00219785  0.000490976  -0.00231614
0.0546875  0.679688  0.756333  0.000351242  -0.00154169  0.000329328  -0.00155396
0.0546875  0.695312  0.660391  0.000524703  -0.000217243  0.000521766  -0.000169422
0.0546875  0.710938  0.603609  -0.000149672  0.00138343  -0.000138753  0.00121018
0.0546875  0.726562  0.862179  -0.000120499  0.00206998  -0.000108364  0.00196569
0.0546875  0.742188  1.37199  -0.000183758  0.00198291  -0.000210061  0.00222444
0.0546875  0.757812  1.43048  -0.000382251  0.00135457  -0.000401724  0.0014226
0.0546875  0.773438  1.22887  -0.000405276  0.000250077  -0.000405056  0.000218714
0.0546875  0.789062  0.891222  -0.000553524  -0.000406019  -0.000517661  -0.00042885
0.0546875  0.804688  0.736416  -0.000742916  -0.00057935  -0.000696521  -0.000544041
0.0546875  0.820312  0.734193  -0.00116675  -0.000341189  -0.00104777  -0.000311443
0.0546875  0.835938  1.09911  -0.00105794  -0.000459626  -0.00105706  -0.000441876
0.0546875  0.851562  1.42207  -0.000567721  -0.000938972  -0.000610921  -0.00100288
0.0546875  0.867188  1.33791  -0.000506816  -0.00173066  -0.00057814  -0.001935
0.0546875  0.882812  0.95215  -0.000473112  -0.00217188  -0.000519156  -0.00220544
0.0546875  0.898438  0.573522  -0.00040207  -0.00148651  -0.000411158  -0.00126263
0.0546875  0.914062  0.446629  -0.000655338  -0.000108164  -0.000626094  -5.50166e-05
0.0546875  0.929688  0.398065  -0.000925021  0.0010692  -0.000847658  0.00115892
0.0546875  0.945312  0.321483  -0.00148446  0.00307419  -0.0011538  0.00263191
0.0546875  0.960938  0.514773  -0.00107235  0.00319846  -0.000972312  0.00387864
0.0546875  0.976562  0.466951  -0.000921325  0.00426837  -0.000877611  0.00462494
0.0546875  0.992188  0.442248  -0.000611528  0.00485681  -0.000549158  0.00554344

0.0703125  0.0078125  0.453287  0.00150806  0.00583855  0.00155227  0.00694444
0.0703125  0.0234375  0.530853  0.00172564  0.00602248  0.00171394  0.00861753
0.0703125  0.0390625  0.561273  0.00159453  0.00622697  0.00167002  -0.00991079
0.0703125  0.0546875  0.539891  0.00188347  0.00709356  0.00184348  -0.00888896
0.0703125  0.0703125  0.835413  0.00173547  0.00608965  0.0017508  -0.00862111
0.0703125  0.0859375  1.09763  0.00148505  0.00604286  0.00161409  -0.00970314
0.0703125  0.101562  1.17579  0.00164845  0.00624088  0.00180633  0.00912364
0.0703125  0.117188  1.19797  0.00145986  0.00592203  0.00165291  0.00832346
0.0703125  0.132812  1.04092  0.000938154  0.00589773  0.00100744  0.00735317
0.0703125  0.148438  0.94103  0.000547807  0.00533636  0.000524064  0.0065518
0.0703125  0.164062  0.760245  -0.000172359  0.00570565  -0.000147673  0.0062297
0.0703125  0.179688  0.827804  -0.00112547  0.00536812  -0.00109818  0.00634977
0.0703125  0.195312  0.903403  -0.00216388  0.00558417  -0.00214085  0.00663927
0.0703125  0.210938  1.03197  -0.00278286  0.00509414  -0.00288151  0.00676478
0.0703125  0.226562  0.82224  -0.00349448  0.00585653  -0.00349992  0.00703191
