# step = 400, a = 1, z = -1.64313e-14
# x  y  rho  log2rho
0.0859375  0.851562  0.506968  0.4101
0.0859375  0.867188  1.00777  0.697027
0.0859375  0.882812  0.465052  0.38189
0.0859375  0.898438  0.268003  0.237443
0.0859375  0.914062  0.27975  0.246665
0.0859375  0.929688  0.368934  0.314033
0.0859375  0.945312  0.415495  0.347479
0.0859375  0.960938  0.476347  0.389571
0.0859375  0.976562  0.50718  0.41024
0.0859375  0.992188  0.527378  0.423553

0.101562  0.0078125  0.63534  0.491851
0.101562  0.0234375  0.629633  0.488355
0.101562  0.0390625  0.621539  0.483375
0.101562  0.0546875  0.638064  0.493515
0.101562  0.0703125  0.649872  0.500698
0.101562  0.0859375  0.700899  0.531157
0.101562  0.101562  0.724898  0.545168
0.101562  0.117188  0.709848  0.536405
0.101562  0.132812  0.748086  0.558521
0.101562  0.148438  1.61553  0.961468
0.101562  0.164062  1.82292  1.03777
0.101562  0.179688  1.14192  0.761702
0.101562  0.195312  0.92087  0.652778
0.101562  0.210938  0.966631  0.676322
0.101562  0.226562  0.985287  0.685764
0.101562  0.242188  1.00307  0.694682
0.101562  0.257812  0.631388  0.489431
0.101562  0.273438  0.713886  0.538764
0.101562  0.289062  0.779421  0.576288
0.101562  0.304688  0.755727  0.562883
0.101562  0.320312  1.78271  1.02342
0.101562  0.335938  2.14015  1.14427
0.101562  0.351562  0.996112  0.691201
0.101562  0.367188  0.936907  0.661092
0.101562  0.382812  1.01341  0.699831
0.101562  0.398438  1.22668  0.800513
0.101562  0.414062  1.49548  0.914483
0.101562  0.429688  2.4173  1.22885
0.101562  0.445312  2.57099  1.27284
0.101562  0.460938  2.27346  1.18585
0.101562  0.476562  1.826  1.03886
0.101562  0.492188  1.719  1.00026
0.101562  0.507812  1.72243  1.00152
0.101562  0.523438  1.67159  0.982673
0.101562  0.539062  1.67138  0.982594
0.101562  0.554688  1.5575  0.939032
0.101562  0.570312  1.26041  0.815547
0.101562  0.585938  1.04945  0.717571
0.101562  0.601562  0.692511  0.526213
0.101562  0.617188  0.526965  0.423282
0.101562  0.632812  0.668988  0.512217
0.101562  0.648438  0.92366  0.65423
0.101562  0.664062  0.564434  0.447524
0.101562  0.679688  0.460624  0.378864
0.101562  0.695312  0.468662  0.384352
0.101562  0.710938  0.443018  0.366736
0.101562  0.726562  0.434575  0.360869
0.101562  0.742188  0.385454  0.326028
0.101562  0.757812  0.380374  0.322355
0.101562  0.773438  0.515319  0.415626
0.101562  0.789062  0.805374  0.590768
0.101562  0.804688  1.46391  0.901751
0.101562  0.820312  0.470765  0.385782
0.101562  0.835938  0.326304  0.282396
0.101562  0.851562  0.373361  0.317261
0.101562  0.867188  0.686015  0.522367
0.101562  0.882812  0.663984  0.509215
0.101562  0.898438  0.480543  0.392409
0.101562  0.914062  0.475389  0.388922
0.101562  0.929688  0.522179  0.420143
0.101562  0.945312  0.564136  0.447333
0.101562  0.960938  0.606947  0.474336
0.101562  0.976562  0.643243  0.496671
0.101562  0.992188  0.633087  0.490472

0.117188  0.0078125  0.735235  0.551143
0.117188  0.0234375  0.710472  0.53677
0.117188  0.0390625  0.745901  0.557271
0.117188  0.0546875  0.797017  0.586128
0.117188  0.0703125  0.801925  0.588855
0.117188  0.0859375  0.821783  0.599815
0.117188  0.101562  0.80241  0.589125
0.117188  0.117188  0.823434  0.600722
0.117188  0.132812  0.967734  0.676883
0.117188  0.148438  1.33943  0.849906
0.117188  0.164062  1.03471  0.710353
0.117188  0.179688  0.971599  0.678845
0.117188  0.195312  0.941288  0.663352
0.117188  0.210938  0.941647  0.663537
0.117188  0.226562  0.998245  0.692269
0.117188  0.242188  1.00204  0.694165
0.117188  0.257812  0.705356  0.533774
0.117188  0.273438  0.678125  0.517677
0.117188  0.289062  0.774436  0.573483
0.117188  0.304688  0.965893  0.675946
0.117188  0.320312  3.14851  1.42275
0.117188  0.335938  1.42085  0.884118
0.117188  0.351562  0.953452  0.669598
0.117188  0.367188  0.80766  0.592033
0.117188  0.382812  0.908696  0.64642
0.117188  0.398438  1.08003  0.732381
0.117188  0.414062  1.27106  0.820247
0.117188  0.429688  1.20088  0.788859
0.117188  0.445312  1.42267  0.884872
0.117188  0.460938  1.59598  0.953963
0.117188  0.476562  1.40966  0.879487
0.117188  0.492188  1.31268  0.838407
0.117188  0.507812  1.12813  0.755245
0.117188  0.523438  0.933899  0.659538
0.117188  0.539062  0.897782  0.640686
0.117188  0.554688  0.968597  0.677321
0.117188  0.570312  1.101  0.742413
0.117188  0.585938  1.17169  0.775504
0.117188  0.601562  1.335  0.84801
0.117188  0.617188  1.44388  0.893586
0.117188  0.632812  1.50713  0.919137
0.117188  0.648438  0.783887  0.578794
0.117188  0.664062  0.434447  0.360779
0.117188  0.679688  0.316621  0.275069
0.117188  0.695312  0.330153  0.285294
0.117188  0.710938  0.350983  0.300832
0.117188  0.726562  0.362608  0.3094
0.117188  0.742188  0.360384  0.307767
0.117188  0.757812  0.344267  0.295849
0.117188  0.773438  0.381025  0.322826
0.117188  0.789062  0.593697  0.466056
0.117188  0.804688  1.14859  0.764812
