# step = 360, time = 0.676243, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.903308  0.00186527
0.0078125  0.0234375  0.903652  0.00185161
0.0078125  0.0390625  0.904433  0.00182441
0.0078125  0.0546875  0.905795  0.00178387
0.0078125  0.0703125  0.907863  0.00173035
0.0078125  0.0859375  0.910684  0.00166438
0.0078125  0.101562  0.914221  0.00158664
0.0078125  0.117188  0.91838  0.00149799
0.0078125  0.132812  0.923042  0.00139944
0.0078125  0.148438  0.928092  0.00129212
0.0078125  0.164062  0.933409  0.00117728
0.0078125  0.179688  0.938894  0.00105625
0.0078125  0.195312  0.944516  0.000930389
0.0078125  0.210938  0.9503  0.000801128
0.0078125  0.226562  0.956232  0.00066992
0.0078125  0.242188  0.962172  0.000538246
0.0078125  0.257812  0.967871  0.000407588
0.0078125  0.273438  0.973078  0.000279375
0.0078125  0.289062  0.977635  0.000154935
0.0078125  0.304688  0.981503  3.54581e-05
0.0078125  0.320312  0.984733  -7.80144e-05
0.0078125  0.335938  0.987403  -0.000184587
0.0078125  0.351562  0.989594  -0.000283501
0.0078125  0.367188  0.991376  -0.000374112
0.0078125  0.382812  0.992819  -0.000455884
0.0078125  0.398438  0.99399  -0.000528368
0.0078125  0.414062  0.994961  -0.000591191
0.0078125  0.429688  0.99579  -0.000644044
0.0078125  0.445312  0.996501  -0.000686665
0.0078125  0.460938  0.99708  -0.000718837
0.0078125  0.476562  0.997495  -0.000740388
0.0078125  0.492188  0.997714  -0.000751196
0.0078125  0.507812  0.997714  -0.000751196
0.0078125  0.523438  0.997495  -0.000740388
0.0078125  0.539062  0.99708  -0.000718837
0.0078125  0.554688  0.996501  -0.000686665
0.0078125  0.570312  0.99579  -0.000644044
0.0078125  0.585938  0.994961  -0.000591191
0.0078125  0.601562  0.99399  -0.000528368
0.0078125  0.617188  0.992819  -0.000455884
0.0078125  0.632812  0.991376  -0.000374112
0.0078125  0.648438  0.989594  -0.000283501
0.0078125  0.664062  0.987403  -0.000184587
0.0078125  0.679688  0.984733  -7.80144e-05
0.0078125  0.695312  0.981503  3.54581e-05
0.0078125  0.710938  0.977635  0.000154935
0.0078125  0.726562  0.973078  0.000279375
0.0078125  0.742188  0.967871  0.000407588
0.0078125  0.757812  0.962172  0.000538246
0.0078125  0.773438  0.956232  0.00066992
0.0078125  0.789062  0.9503  0.000801128
0.0078125  0.804688  0.944516  0.000930389
0.0078125  0.820312  0.938894  0.00105625
0.0078125  0.835938  0.933409  0.00117728
0.0078125  0.851562  0.928092  0.00129212
0.0078125  0.867188  0.923042  0.00139944
0.0078125  0.882812  0.91838  0.00149799
0.0078125  0.898438  0.914221  0.00158664
0.0078125  0.914062  0.910684  0.00166438
0.0078125  0.929688  0.907863  0.00173035
0.0078125  0.945312  0.905795  0.00178387
0.0078125  0.960938  0.904433  0.00182441
0.0078125  0.976562  0.903652  0.00185161
0.0078125  0.992188  0.903308  0.00186527

0.0234375  0.0078125  0.903652  0.00185161
0.0234375  0.0234375  0.904008  0.00183793
0.0234375  0.0390625  0.9048  0.00181067
0.0234375  0.0546875  0.906157  0.00177004
0.0234375  0.0703125  0.908197  0.00171641
0.0234375  0.0859375  0.910978  0.00165029
0.0234375  0.101562  0.914481  0.00157237
0.0234375  0.117188  0.918626  0.0014835
0.0234375  0.132812  0.92331  0.00138469
0.0234375  0.148438  0.928421  0.00127707
0.0234375  0.164062  0.933846  0.00116188
0.0234375  0.179688  0.939478  0.00104046
0.0234375  0.195312  0.945263  0.000914197
0.0234375  0.210938  0.951201  0.000784508
0.0234375  0.226562  0.957259  0.000652859
0.0234375  0.242188  0.963293  0.00052074
0.0234375  0.257812  0.969059  0.000389637
0.0234375  0.273438  0.974318  0.000260982
0.0234375  0.289062  0.978926  0.000136105
0.0234375  0.304688  0.982852  1.62022e-05
0.0234375  0.320312  0.986135  -9.76808e-05
0.0234375  0.335938  0.988839  -0.000204643
0.0234375  0.351562  0.991036  -0.000303917
0.0234375  0.367188  0.992804  -0.000394861
0.0234375  0.382812  0.99422  -0.000476933
0.0234375  0.398438  0.995363  -0.000549685
0.0234375  0.414062  0.996306  -0.000612744
0.0234375  0.429688  0.997104  -0.000665797
0.0234375  0.445312  0.997778  -0.000708582
0.0234375  0.460938  0.998315  -0.000740879
0.0234375  0.476562  0.99869  -0.000762514
0.0234375  0.492188  0.998885  -0.000773364
0.0234375  0.507812  0.998885  -0.000773364
0.0234375  0.523438  0.99869  -0.000762514
0.0234375  0.539062  0.998315  -0.000740879
0.0234375  0.554688  0.997778  -0.000708582
0.0234375  0.570312  0.997104  -0.000665797
0.0234375  0.585938  0.996306  -0.000612744
0.0234375  0.601562  0.995363  -0.000549685
0.0234375  0.617188  0.99422  -0.000476933
0.0234375  0.632812  0.992804  -0.000394861
0.0234375  0.648438  0.991036  -0.000303917
0.0234375  0.664062  0.988839  -0.000204643
0.0234375  0.679688  0.986135  -9.76808e-05
0.0234375  0.695312  0.982852  1.62022e-05
0.0234375  0.710938  0.978926  0.000136105
0.0234375  0.726562  0.974318  0.000260982
0.0234375  0.742188  0.969059  0.000389637
0.0234375  0.757812  0.963293  0.00052074
0.0234375  0.773438  0.957259  0.000652859
0.0234375  0.789062  0.951201  0.000784508
0.0234375  0.804688  0.945263  0.000914197
0.0234375  0.820312  0.939478  0.00104046
0.0234375  0.835938  0.933846  0.00116188
0.0234375  0.851562  0.928421  0.00127707
0.0234375  0.867188  0.92331  0.00138469
0.0234375  0.882812  0.918626  0.0014835
0.0234375  0.898438  0.914481  0.00157237
0.0234375  0.914062  0.910978  0.00165029
0.0234375  0.929688  0.908197  0.00171641
0.0234375  0.945312  0.906157  0.00177004
0.0234375  0.960938  0.9048  0.00181067
0.0234375  0.976562  0.904008  0.00183793
0.0234375  0.992188  0.903652  0.00185161

0.0390625  0.0078125  0.904433  0.00182441
0.0390625  0.0234375  0.9048  0.00181067
0.0390625  0.0390625  0.905601  0.00178329
0.0390625  0.0546875  0.906949  0.00174248
0.0390625  0.0703125  0.908956  0.00168862
0.0390625  0.0859375  0.911688  0.0016222
0.0390625  0.101562  0.915151  0.00154391
0.0390625  0.117188  0.919294  0.0014546
0.0390625  0.132812  0.924026  0.00135527
0.0390625  0.148438  0.929246  0.00124705
0.0390625  0.164062  0.934842  0.00113119
0.0390625  0.179688  0.940703  0.00100904
0.0390625  0.195312  0.946745  0.000881978
0.0390625  0.210938  0.952929  0.000751454
0.0390625  0.226562  0.959197  0.000618945
0.0390625  0.242188  0.965399  0.000485951
0.0390625  0.257812  0.971299  0.000353967
0.0390625  0.273438  0.976675  0.000224435
0.0390625  0.289062  0.981396  9.86915e-05
0.0390625  0.304688  0.985431  -2.20585e-05
0.0390625  0.320312  0.988804  -0.000136758
0.0390625  0.335938  0.991565  -0.000244494
0.0390625  0.351562  0.993781  -0.000344492
0.0390625  0.367188  0.995535  -0.000436103
0.0390625  0.382812  0.996917  -0.000518781
0.0390625  0.398438  0.998015  -0.000592075
0.0390625  0.414062  0.998912  -0.00065561
0.0390625  0.429688  0.999664  -0.000709072
0.0390625  0.445312  1.0003  -0.000752194
0.0390625  0.460938  1.00079  -0.000784751
0.0390625  0.476562  1.00114  -0.000806564
0.0390625  0.492188  1.00132  -0.000817504
