# step = 60, time = 0.0359646, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.999479  9.74708e-05
0.0078125  0.0234375  0.999238  9.72505e-05
0.0078125  0.0390625  0.998828  9.6781e-05
0.0078125  0.0546875  0.998373  9.60148e-05
0.0078125  0.0703125  0.998005  9.49026e-05
0.0078125  0.0859375  0.997828  9.34125e-05
0.0078125  0.101562  0.997872  9.15431e-05
0.0078125  0.117188  0.998091  8.93277e-05
0.0078125  0.132812  0.998367  8.68264e-05
0.0078125  0.148438  0.998554  8.41091e-05
0.0078125  0.164062  0.998534  8.12358e-05
0.0078125  0.179688  0.998258  7.82425e-05
0.0078125  0.195312  0.997743  7.51373e-05
0.0078125  0.210938  0.99704  7.19076e-05
0.0078125  0.226562  0.996201  6.85297e-05
0.0078125  0.242188  0.995284  6.49745e-05
0.0078125  0.257812  0.994369  6.12121e-05
0.0078125  0.273438  0.993546  5.72211e-05
0.0078125  0.289062  0.992878  5.30033e-05
0.0078125  0.304688  0.992406  4.85927e-05
0.0078125  0.320312  0.992175  4.40573e-05
0.0078125  0.335938  0.992174  3.9495e-05
0.0078125  0.351562  0.992292  3.50225e-05
0.0078125  0.367188  0.992368  3.07581e-05
0.0078125  0.382812  0.99229  2.68013e-05
0.0078125  0.398438  0.992055  2.322e-05
0.0078125  0.414062  0.99175  2.00488e-05
0.0078125  0.429688  0.991522  1.72997e-05
0.0078125  0.445312  0.991501  1.49865e-05
0.0078125  0.460938  0.991704  1.31481e-05
0.0078125  0.476562  0.992015  1.18535e-05
0.0078125  0.492188  0.992242  1.11803e-05
0.0078125  0.507812  0.992242  1.11803e-05
0.0078125  0.523438  0.992015  1.18535e-05
0.0078125  0.539062  0.991704  1.31481e-05
0.0078125  0.554688  0.991501  1.49865e-05
0.0078125  0.570312  0.991522  1.72997e-05
0.0078125  0.585938  0.99175  2.00488e-05
0.0078125  0.601562  0.992055  2.322e-05
0.0078125  0.617188  0.99229  2.68013e-05
0.0078125  0.632812  0.992368  3.07581e-05
0.0078125  0.648438  0.992292  3.50225e-05
0.0078125  0.664062  0.992174  3.9495e-05
0.0078125  0.679688  0.992175  4.40573e-05
0.0078125  0.695312  0.992406  4.85927e-05
0.0078125  0.710938  0.992878  5.30033e-05
0.0078125  0.726562  0.993546  5.72211e-05
0.0078125  0.742188  0.994369  6.12121e-05
0.0078125  0.757812  0.995284  6.49745e-05
0.0078125  0.773438  0.996201  6.85297e-05
0.0078125  0.789062  0.99704  7.19076e-05
0.0078125  0.804688  0.997743  7.51373e-05
0.0078125  0.820312  0.998258  7.82425e-05
0.0078125  0.835938  0.998534  8.12358e-05
0.0078125  0.851562  0.998554  8.41091e-05
0.0078125  0.867188  0.998367  8.68264e-05
0.0078125  0.882812  0.998091  8.93277e-05
0.0078125  0.898438  0.997872  9.15431e-05
0.0078125  0.914062  0.997828  9.34125e-05
0.0078125  0.929688  0.998005  9.49026e-05
0.0078125  0.945312  0.998373  9.60148e-05
0.0078125  0.960938  0.998828  9.6781e-05
0.0078125  0.976562  0.999238  9.72505e-05
0.0078125  0.992188  0.999479  9.74708e-05

0.0234375  0.0078125  0.999238  9.72505e-05
0.0234375  0.0234375  0.999061  9.70107e-05
0.0234375  0.0390625  0.998758  9.65094e-05
0.0234375  0.0546875  0.998414  9.57107e-05
0.0234375  0.0703125  0.998124  9.45764e-05
0.0234375  0.0859375  0.997961  9.30808e-05
0.0234375  0.101562  0.997951  9.12203e-05
