# step = 380, time = 0.82234, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.882507  0.00225229
0.0078125  0.0234375  0.883213  0.00223585
0.0078125  0.0390625  0.88459  0.00220312
0.0078125  0.0546875  0.886609  0.00215443
0.0078125  0.0703125  0.889278  0.00209025
0.0078125  0.0859375  0.892627  0.00201124
0.0078125  0.101562  0.896672  0.0019182
0.0078125  0.117188  0.901379  0.00181214
0.0078125  0.132812  0.906678  0.00169421
0.0078125  0.148438  0.912511  0.0015657
0.0078125  0.164062  0.918842  0.00142803
0.0078125  0.179688  0.925608  0.00128273
0.0078125  0.195312  0.932691  0.0011314
0.0078125  0.210938  0.939918  0.000975769
0.0078125  0.226562  0.947097  0.000817581
0.0078125  0.242188  0.954067  0.000658609
0.0078125  0.257812  0.960742  0.000500595
0.0078125  0.273438  0.967059  0.000345224
0.0078125  0.289062  0.972896  0.000194096
0.0078125  0.304688  0.978074  4.87018e-05
0.0078125  0.320312  0.982448  -8.96221e-05
0.0078125  0.335938  0.985992  -0.000219716
0.0078125  0.351562  0.9888  -0.000340603
0.0078125  0.367188  0.991016  -0.000451467
0.0078125  0.382812  0.992786  -0.000551622
0.0078125  0.398438  0.99424  -0.00064049
0.0078125  0.414062  0.995446  -0.000717566
0.0078125  0.429688  0.996388  -0.000782415
0.0078125  0.445312  0.997018  -0.000834674
0.0078125  0.460938  0.997341  -0.000874067
0.0078125  0.476562  0.997442  -0.000900411
0.0078125  0.492188  0.997447  -0.000913605
0.0078125  0.507812  0.997447  -0.000913605
0.0078125  0.523438  0.997442  -0.000900411
0.0078125  0.539062  0.997341  -0.000874067
0.0078125  0.554688  0.997018  -0.000834674
0.0078125  0.570312  0.996388  -0.000782415
0.0078125  0.585938  0.995446  -0.000717566
0.0078125  0.601562  0.99424  -0.00064049
0.0078125  0.617188  0.992786  -0.000551622
0.0078125  0.632812  0.991016  -0.000451467
0.0078125  0.648438  0.9888  -0.000340603
0.0078125  0.664062  0.985992  -0.000219716
0.0078125  0.679688  0.982448  -8.96221e-05
0.0078125  0.695312  0.978074  4.87018e-05
0.0078125  0.710938  0.972896  0.000194096
0.0078125  0.726562  0.967059  0.000345224
0.0078125  0.742188  0.960742  0.000500595
0.0078125  0.757812  0.954067  0.000658609
0.0078125  0.773438  0.947097  0.000817581
0.0078125  0.789062  0.939918  0.000975769
0.0078125  0.804688  0.932691  0.0011314
0.0078125  0.820312  0.925608  0.00128273
0.0078125  0.835938  0.918842  0.00142803
0.0078125  0.851562  0.912511  0.0015657
0.0078125  0.867188  0.906678  0.00169421
0.0078125  0.882812  0.901379  0.00181214
0.0078125  0.898438  0.896672  0.0019182
0.0078125  0.914062  0.892627  0.00201124
0.0078125  0.929688  0.889278  0.00209025
