# step = 100, time = 0.053183, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.998015  0.000138906
0.0078125  0.0234375  0.997998  0.000138539
0.0078125  0.0390625  0.997956  0.000137806
0.0078125  0.0546875  0.997853  0.000136712
0.0078125  0.0703125  0.997626  0.000135268
0.0078125  0.0859375  0.997238  0.000133484
0.0078125  0.101562  0.996699  0.000131358
0.0078125  0.117188  0.996017  0.000128869
0.0078125  0.132812  0.995177  0.000125969
0.0078125  0.148438  0.994204  0.000122582
0.0078125  0.164062  0.99322  0.000118605
0.0078125  0.179688  0.992379  0.000113946
0.0078125  0.195312  0.991772  0.000108551
0.0078125  0.210938  0.991399  0.000102426
0.0078125  0.226562  0.991192  9.56322e-05
0.0078125  0.242188  0.991066  8.82613e-05
0.0078125  0.257812  0.99099  8.04221e-05
0.0078125  0.273438  0.990998  7.22348e-05
0.0078125  0.289062  0.991085  6.38359e-05
0.0078125  0.304688  0.991176  5.53722e-05
0.0078125  0.320312  0.991212  4.69843e-05
0.0078125  0.335938  0.991206  3.87999e-05
0.0078125  0.351562  0.991207  3.09399e-05
0.0078125  0.367188  0.991249  2.35281e-05
0.0078125  0.382812  0.991325  1.66927e-05
0.0078125  0.398438  0.991402  1.05602e-05
0.0078125  0.414062  0.991434  5.24511e-06
0.0078125  0.429688  0.991373  8.33003e-07
0.0078125  0.445312  0.991192  -2.63422e-06
0.0078125  0.460938  0.990924  -5.16415e-06
0.0078125  0.476562  0.990659  -6.80157e-06
0.0078125  0.492188  0.990492  -7.60179e-06
0.0078125  0.507812  0.990492  -7.60179e-06
0.0078125  0.523438  0.990659  -6.80157e-06
0.0078125  0.539062  0.990924  -5.16415e-06
0.0078125  0.554688  0.991192  -2.63422e-06
0.0078125  0.570312  0.991373  8.33003e-07
0.0078125  0.585938  0.991434  5.24511e-06
0.0078125  0.601562  0.991402  1.05602e-05
0.0078125  0.617188  0.991325  1.66927e-05
0.0078125  0.632812  0.991249  2.35281e-05
0.0078125  0.648438  0.991207  3.09399e-05
0.0078125  0.664062  0.991206  3.87999e-05
0.0078125  0.679688  0.991212  4.69843e-05
0.0078125  0.695312  0.991176  5.53722e-05
0.0078125  0.710938  0.991085  6.38359e-05
0.0078125  0.726562  0.990998  7.22348e-05
0.0078125  0.742188  0.99099  8.04221e-05
0.0078125  0.757812  0.991066  8.82613e-05
0.0078125  0.773438  0.991192  9.56322e-05
0.0078125  0.789062  0.991399  0.000102426
0.0078125  0.804688  0.991772  0.000108551
0.0078125  0.820312  0.992379  0.000113946
0.0078125  0.835938  0.99322  0.000118605
0.0078125  0.851562  0.994204  0.000122582
0.0078125  0.867188  0.995177  0.000125969
0.0078125  0.882812  0.996017  0.000128869
0.0078125  0.898438  0.996699  0.000131358
0.0078125  0.914062  0.997238  0.000133484
0.0078125  0.929688  0.997626  0.000135268
0.0078125  0.945312  0.997853  0.000136712
0.0078125  0.960938  0.997956  0.000137806
0.0078125  0.976562  0.997998  0.000138539
0.0078125  0.992188  0.998015  0.000138906

0.0234375  0.0078125  0.997998  0.000138539
0.0234375  0.0234375  0.997964  0.000138154
0.0234375  0.0390625  0.997895  0.000137384
0.0234375  0.0546875  0.997765  0.000136229
0.0234375  0.0703125  0.997526  0.000134701
0.0234375  0.0859375  0.997149  0.000132808
0.0234375  0.101562  0.996634  0.000130551
0.0234375  0.117188  0.995972  0.000127914
0.0234375  0.132812  0.995146  0.000124853
0.0234375  0.148438  0.994197  0.000121295
0.0234375  0.164062  0.99325  0.000117146
0.0234375  0.179688  0.992455  0.000112317
0.0234375  0.195312  0.991889  0.000106762
0.0234375  0.210938  0.991537  0.00010049
0.0234375  0.226562  0.991325  9.35572e-05
0.0234375  0.242188  0.99118  8.60537e-05
0.0234375  0.257812  0.99109  7.80837e-05
0.0234375  0.273438  0.99109  6.9765e-05
0.0234375  0.289062  0.991177  6.12318e-05
0.0234375  0.304688  0.991287  5.26289e-05
0.0234375  0.320312  0.991369  4.40974e-05
0.0234375  0.335938  0.991428  3.57688e-05
0.0234375  0.351562  0.991496  2.77699e-05
0.0234375  0.367188  0.991591  2.02294e-05
0.0234375  0.382812  0.991703  1.32779e-05
0.0234375  0.398438  0.991804  7.04205e-06
0.0234375  0.414062  0.991854  1.6344e-06
0.0234375  0.429688  0.991812  -2.86132e-06
0.0234375  0.445312  0.991657  -6.40363e-06
0.0234375  0.460938  0.991422  -8.99748e-06
0.0234375  0.476562  0.991186  -1.06825e-05
0.0234375  0.492188  0.991039  -1.15084e-05
0.0234375  0.507812  0.991039  -1.15084e-05
0.0234375  0.523438  0.991186  -1.06825e-05
0.0234375  0.539062  0.991422  -8.99748e-06
0.0234375  0.554688  0.991657  -6.40363e-06
0.0234375  0.570312  0.991812  -2.86132e-06
0.0234375  0.585938  0.991854  1.6344e-06
0.0234375  0.601562  0.991804  7.04205e-06
0.0234375  0.617188  0.991703  1.32779e-05
0.0234375  0.632812  0.991591  2.02294e-05
0.0234375  0.648438  0.991496  2.77699e-05
0.0234375  0.664062  0.991428  3.57688e-05
0.0234375  0.679688  0.991369  4.40974e-05
0.0234375  0.695312  0.991287  5.26289e-05
0.0234375  0.710938  0.991177  6.12318e-05
0.0234375  0.726562  0.99109  6.9765e-05
0.0234375  0.742188  0.99109  7.80837e-05
0.0234375  0.757812  0.99118  8.60537e-05
0.0234375  0.773438  0.991325  9.35572e-05
0.0234375  0.789062  0.991537  0.00010049
0.0234375  0.804688  0.991889  0.000106762
0.0234375  0.820312  0.992455  0.000112317
0.0234375  0.835938  0.99325  0.000117146
0.0234375  0.851562  0.994197  0.000121295
0.0234375  0.867188  0.995146  0.000124853
0.0234375  0.882812  0.995972  0.000127914
0.0234375  0.898438  0.996634  0.000130551
0.0234375  0.914062  0.997149  0.000132808
0.0234375  0.929688  0.997526  0.000134701
