# step = 120, time = 0.0646727, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.993476  0.00017733
0.0078125  0.0234375  0.993529  0.000176482
0.0078125  0.0390625  0.993663  0.000174786
0.0078125  0.0546875  0.993898  0.000172258
0.0078125  0.0703125  0.994209  0.000168942
0.0078125  0.0859375  0.994519  0.000164911
0.0078125  0.101562  0.99473  0.000160253
0.0078125  0.117188  0.994776  0.000155048
0.0078125  0.132812  0.994657  0.000149359
0.0078125  0.148438  0.994407  0.000143238
0.0078125  0.164062  0.993996  0.000136743
0.0078125  0.179688  0.993293  0.000129926
0.0078125  0.195312  0.992172  0.000122811
0.0078125  0.210938  0.990669  0.000115356
0.0078125  0.226562  0.989021  0.000107464
0.0078125  0.242188  0.987559  9.90103e-05
0.0078125  0.257812  0.986575  8.9895e-05
0.0078125  0.273438  0.986239  8.00896e-05
0.0078125  0.289062  0.986552  6.96671e-05
0.0078125  0.304688  0.987357  5.88039e-05
0.0078125  0.320312  0.988408  4.77521e-05
0.0078125  0.335938  0.98947  3.67949e-05
0.0078125  0.351562  0.990405  2.62037e-05
0.0078125  0.367188  0.991167  1.62148e-05
0.0078125  0.382812  0.991755  7.02264e-06
0.0078125  0.398438  0.992166  -1.21719e-06
0.0078125  0.414062  0.992377  -8.38629e-06
0.0078125  0.429688  0.992389  -1.44043e-05
0.0078125  0.445312  0.992253  -1.92286e-05
0.0078125  0.460938  0.992068  -2.28457e-05
0.0078125  0.476562  0.991925  -2.52565e-05
0.0078125  0.492188  0.991858  -2.64623e-05
0.0078125  0.507812  0.991858  -2.64623e-05
0.0078125  0.523438  0.991925  -2.52565e-05
0.0078125  0.539062  0.992068  -2.28457e-05
0.0078125  0.554688  0.992253  -1.92286e-05
0.0078125  0.570312  0.992389  -1.44043e-05
0.0078125  0.585938  0.992377  -8.38629e-06
0.0078125  0.601562  0.992166  -1.21719e-06
0.0078125  0.617188  0.991755  7.02264e-06
0.0078125  0.632812  0.991167  1.62148e-05
0.0078125  0.648438  0.990405  2.62037e-05
0.0078125  0.664062  0.98947  3.67949e-05
0.0078125  0.679688  0.988408  4.77521e-05
0.0078125  0.695312  0.987357  5.88039e-05
0.0078125  0.710938  0.986552  6.96671e-05
0.0078125  0.726562  0.986239  8.00896e-05
0.0078125  0.742188  0.986575  8.9895e-05
0.0078125  0.757812  0.987559  9.90103e-05
0.0078125  0.773438  0.989021  0.000107464
0.0078125  0.789062  0.990669  0.000115356
0.0078125  0.804688  0.992172  0.000122811
0.0078125  0.820312  0.993293  0.000129926
0.0078125  0.835938  0.993996  0.000136743
0.0078125  0.851562  0.994407  0.000143238
0.0078125  0.867188  0.994657  0.000149359
0.0078125  0.882812  0.994776  0.000155048
0.0078125  0.898438  0.99473  0.000160253
0.0078125  0.914062  0.994519  0.000164911
0.0078125  0.929688  0.994209  0.000168942
0.0078125  0.945312  0.993898  0.000172258
0.0078125  0.960938  0.993663  0.000174786
0.0078125  0.976562  0.993529  0.000176482
0.0078125  0.992188  0.993476  0.00017733

0.0234375  0.0078125  0.993529  0.000176482
0.0234375  0.0234375  0.993584  0.000175626
0.0234375  0.0390625  0.993713  0.000173916
0.0234375  0.0546875  0.993923  0.000171369
0.0234375  0.0703125  0.994187  0.000168025
0.0234375  0.0859375  0.994438  0.000163952
0.0234375  0.101562  0.994597  0.000159227
0.0234375  0.117188  0.994615  0.000153924
0.0234375  0.132812  0.994496  0.000148103
0.0234375  0.148438  0.994262  0.000141817
0.0234375  0.164062  0.993873  0.000135126
0.0234375  0.179688  0.993206  0.000128084
0.0234375  0.195312  0.992156  0.000120715
0.0234375  0.210938  0.990767  0.000112989
0.0234375  0.226562  0.989253  0.00010482
0.0234375  0.242188  0.98791  9.61005e-05
0.0234375  0.257812  0.987007  8.67449e-05
0.0234375  0.273438  0.986703  7.67341e-05
0.0234375  0.289062  0.987009  6.61433e-05
0.0234375  0.304688  0.987789  5.51445e-05
0.0234375  0.320312  0.988822  4.39805e-05
0.0234375  0.335938  0.989899  3.29243e-05
0.0234375  0.351562  0.990883  2.22409e-05
0.0234375  0.367188  0.991714  1.21641e-05
0.0234375  0.382812  0.992369  2.88993e-06
0.0234375  0.398438  0.992825  -5.42368e-06
0.0234375  0.414062  0.993055  -1.2656e-05
0.0234375  0.429688  0.993059  -1.87251e-05
0.0234375  0.445312  0.992896  -2.35878e-05
0.0234375  0.460938  0.992672  -2.72311e-05
0.0234375  0.476562  0.992487  -2.96572e-05
0.0234375  0.492188  0.992392  -3.08697e-05
0.0234375  0.507812  0.992392  -3.08697e-05
0.0234375  0.523438  0.992487  -2.96572e-05
0.0234375  0.539062  0.992672  -2.72311e-05
0.0234375  0.554688  0.992896  -2.35878e-05
0.0234375  0.570312  0.993059  -1.87251e-05
0.0234375  0.585938  0.993055  -1.2656e-05
0.0234375  0.601562  0.992825  -5.42368e-06
0.0234375  0.617188  0.992369  2.88993e-06
0.0234375  0.632812  0.991714  1.21641e-05
0.0234375  0.648438  0.990883  2.22409e-05
0.0234375  0.664062  0.989899  3.29243e-05
0.0234375  0.679688  0.988822  4.39805e-05
0.0234375  0.695312  0.987789  5.51445e-05
0.0234375  0.710938  0.987009  6.61433e-05
0.0234375  0.726562  0.986703  7.67341e-05
0.0234375  0.742188  0.987007  8.67449e-05
0.0234375  0.757812  0.98791  9.61005e-05
0.0234375  0.773438  0.989253  0.00010482
0.0234375  0.789062  0.990767  0.000112989
0.0234375  0.804688  0.992156  0.000120715
0.0234375  0.820312  0.993206  0.000128084
0.0234375  0.835938  0.993873  0.000135126
0.0234375  0.851562  0.994262  0.000141817
0.0234375  0.867188  0.994496  0.000148103
0.0234375  0.882812  0.994615  0.000153924
0.0234375  0.898438  0.994597  0.000159227
0.0234375  0.914062  0.994438  0.000163952
0.0234375  0.929688  0.994187  0.000168025
0.0234375  0.945312  0.993923  0.000171369
0.0234375  0.960938  0.993713  0.000173916
0.0234375  0.976562  0.993584  0.000175626
0.0234375  0.992188  0.993529  0.000176482

0.0390625  0.0078125  0.993663  0.000174786
0.0390625  0.0234375  0.993713  0.000173916
0.0390625  0.0390625  0.993819  0.00017218
0.0390625  0.0546875  0.993973  0.000169594
0.0390625  0.0703125  0.994143  0.000166192
0.0390625  0.0859375  0.994282  0.000162029
0.0390625  0.101562  0.994343  0.000157166
0.0390625  0.117188  0.9943  0.000151666
0.0390625  0.132812  0.994167  0.000145584
0.0390625  0.148438  0.993952  0.000138972
0.0390625  0.164062  0.993605  0.000131893
0.0390625  0.179688  0.99302  0.000124405
0.0390625  0.195312  0.992122  0.000116537
0.0390625  0.210938  0.990956  0.000108277
0.0390625  0.226562  0.9897  9.95651e-05
0.0390625  0.242188  0.988593  9.03244e-05
0.0390625  0.257812  0.98786  8.04973e-05
0.0390625  0.273438  0.987645  7.00828e-05
0.0390625  0.289062  0.987967  5.91615e-05
0.0390625  0.304688  0.988719  4.78973e-05
0.0390625  0.320312  0.989729  3.65162e-05
0.0390625  0.335938  0.99082  2.52729e-05
0.0390625  0.351562  0.991863  1.44189e-05
