# step = 320, time = 0.457305, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.931159  0.00128134
0.0078125  0.0234375  0.931567  0.00127179
0.0078125  0.0390625  0.932384  0.00125278
0.0078125  0.0546875  0.933608  0.00122451
0.0078125  0.0703125  0.935218  0.00118725
0.0078125  0.0859375  0.937191  0.00114138
0.0078125  0.101562  0.939538  0.00108737
0.0078125  0.117188  0.942318  0.00102577
0.0078125  0.132812  0.945585  0.000957269
0.0078125  0.148438  0.94934  0.000882648
0.0078125  0.164062  0.95353  0.000802816
0.0078125  0.179688  0.958063  0.000718776
0.0078125  0.195312  0.962794  0.000631599
0.0078125  0.210938  0.967537  0.000542387
0.0078125  0.226562  0.972109  0.000452234
0.0078125  0.242188  0.976371  0.000362185
0.0078125  0.257812  0.980244  0.000273212
0.0078125  0.273438  0.983717  0.000186205
0.0078125  0.289062  0.98681  0.000101973
0.0078125  0.304688  0.989538  2.12519e-05
0.0078125  0.320312  0.991872  -5.52859e-05
0.0078125  0.335938  0.993756  -0.000127037
0.0078125  0.351562  0.995164  -0.000193475
0.0078125  0.367188  0.996131  -0.000254164
0.0078125  0.382812  0.996731  -0.000308745
0.0078125  0.398438  0.997026  -0.000356932
0.0078125  0.414062  0.997059  -0.000398497
0.0078125  0.429688  0.996878  -0.000433273
0.0078125  0.445312  0.99655  -0.000461151
0.0078125  0.460938  0.996165  -0.000482071
0.0078125  0.476562  0.995832  -0.000496015
0.0078125  0.492188  0.995644  -0.000502985
0.0078125  0.507812  0.995644  -0.000502985
0.0078125  0.523438  0.995832  -0.000496015
0.0078125  0.539062  0.996165  -0.000482071
0.0078125  0.554688  0.99655  -0.000461151
0.0078125  0.570312  0.996878  -0.000433273
0.0078125  0.585938  0.997059  -0.000398497
0.0078125  0.601562  0.997026  -0.000356932
0.0078125  0.617188  0.996731  -0.000308745
0.0078125  0.632812  0.996131  -0.000254164
0.0078125  0.648438  0.995164  -0.000193475
0.0078125  0.664062  0.993756  -0.000127037
0.0078125  0.679688  0.991872  -5.52859e-05
0.0078125  0.695312  0.989538  2.12519e-05
0.0078125  0.710938  0.98681  0.000101973
0.0078125  0.726562  0.983717  0.000186205
0.0078125  0.742188  0.980244  0.000273212
0.0078125  0.757812  0.976371  0.000362185
0.0078125  0.773438  0.972109  0.000452234
0.0078125  0.789062  0.967537  0.000542387
0.0078125  0.804688  0.962794  0.000631599
0.0078125  0.820312  0.958063  0.000718776
0.0078125  0.835938  0.95353  0.000802816
0.0078125  0.851562  0.94934  0.000882648
0.0078125  0.867188  0.945585  0.000957269
0.0078125  0.882812  0.942318  0.00102577
0.0078125  0.898438  0.939538  0.00108737
0.0078125  0.914062  0.937191  0.00114138
0.0078125  0.929688  0.935218  0.00118725
0.0078125  0.945312  0.933608  0.00122451
0.0078125  0.960938  0.932384  0.00125278
0.0078125  0.976562  0.931567  0.00127179
0.0078125  0.992188  0.931159  0.00128134

0.0234375  0.0078125  0.931567  0.00127179
0.0234375  0.0234375  0.931967  0.00126222
0.0234375  0.0390625  0.932782  0.00124317
0.0234375  0.0546875  0.934011  0.00121483
0.0234375  0.0703125  0.935624  0.00117748
0.0234375  0.0859375  0.937594  0.0011315
0.0234375  0.101562  0.939939  0.00107736
0.0234375  0.117188  0.942723  0.00101562
0.0234375  0.132812  0.946001  0.000946944
0.0234375  0.148438  0.949776  0.000872129
0.0234375  0.164062  0.953992  0.000792082
0.0234375  0.179688  0.958552  0.000707809
0.0234375  0.195312  0.963309  0.000620384
0.0234375  0.210938  0.968078  0.00053091
0.0234375  0.226562  0.972677  0.000440482
0.0234375  0.242188  0.976964  0.00035015
0.0234375  0.257812  0.98086  0.00026089
0.0234375  0.273438  0.98435  0.000173595
0.0234375  0.289062  0.98746  8.90765e-05
0.0234375  0.304688  0.990208  8.07541e-06
0.0234375  0.320312  0.992566  -6.87333e-05
0.0234375  0.335938  0.994475  -0.000140742
0.0234375  0.351562  0.995906  -0.000207423
0.0234375  0.367188  0.996892  -0.000268334
0.0234375  0.382812  0.997505  -0.000323114
0.0234375  0.398438  0.997809  -0.000371472
0.0234375  0.414062  0.997847  -0.000413181
0.0234375  0.429688  0.997666  -0.000448074
0.0234375  0.445312  0.997329  -0.00047604
0.0234375  0.460938  0.996928  -0.000497023
0.0234375  0.476562  0.996578  -0.000511007
0.0234375  0.492188  0.996377  -0.000517995
0.0234375  0.507812  0.996377  -0.000517995
0.0234375  0.523438  0.996578  -0.000511007
0.0234375  0.539062  0.996928  -0.000497023
0.0234375  0.554688  0.997329  -0.00047604
0.0234375  0.570312  0.997666  -0.000448074
0.0234375  0.585938  0.997847  -0.000413181
0.0234375  0.601562  0.997809  -0.000371472
0.0234375  0.617188  0.997505  -0.000323114
0.0234375  0.632812  0.996892  -0.000268334
0.0234375  0.648438  0.995906  -0.000207423
0.0234375  0.664062  0.994475  -0.000140742
0.0234375  0.679688  0.992566  -6.87333e-05
0.0234375  0.695312  0.990208  8.07541e-06
0.0234375  0.710938  0.98746  8.90765e-05
0.0234375  0.726562  0.98435  0.000173595
0.0234375  0.742188  0.98086  0.00026089
0.0234375  0.757812  0.976964  0.00035015
0.0234375  0.773438  0.972677  0.000440482
0.0234375  0.789062  0.968078  0.00053091
0.0234375  0.804688  0.963309  0.000620384
0.0234375  0.820312  0.958552  0.000707809
0.0234375  0.835938  0.953992  0.000792082
0.0234375  0.851562  0.949776  0.000872129
0.0234375  0.867188  0.946001  0.000946944
0.0234375  0.882812  0.942723  0.00101562
0.0234375  0.898438  0.939939  0.00107736
0.0234375  0.914062  0.937594  0.0011315
0.0234375  0.929688  0.935624  0.00117748
0.0234375  0.945312  0.934011  0.00121483
0.0234375  0.960938  0.932782  0.00124317
0.0234375  0.976562  0.931967  0.00126222
