# step = 20, time = 0.0243208, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.997948  8.29965e-05
0.0078125  0.0234375  0.997995  8.26574e-05
0.0078125  0.0390625  0.998033  8.19867e-05
0.0078125  0.0546875  0.998016  8.09935e-05
0.0078125  0.0703125  0.997955  7.9684e-05
0.0078125  0.0859375  0.997893  7.80621e-05
0.0078125  0.101562  0.997873  7.61331e-05
0.0078125  0.117188  0.997909  7.3907e-05
0.0078125  0.132812  0.99799  7.14005e-05
0.0078125  0.148438  0.998086  6.86366e-05
0.0078125  0.164062  0.998159  6.56425e-05
0.0078125  0.179688  0.998182  6.24465e-05
0.0078125  0.195312  0.998141  5.90762e-05
0.0078125  0.210938  0.998045  5.55573e-05
0.0078125  0.226562  0.997914  5.19146e-05
0.0078125  0.242188  0.997775  4.81735e-05
0.0078125  0.257812  0.997655  4.43615e-05
0.0078125  0.273438  0.997574  4.05101e-05
0.0078125  0.289062  0.99754  3.66546e-05
0.0078125  0.304688  0.997557  3.2834e-05
0.0078125  0.320312  0.997618  2.90905e-05
0.0078125  0.335938  0.997713  2.54676e-05
0.0078125  0.351562  0.99783  2.20093e-05
0.0078125  0.367188  0.997957  1.87584e-05
0.0078125  0.382812  0.998083  1.57559e-05
0.0078125  0.398438  0.998202  1.30398e-05
0.0078125  0.414062  0.998307  1.06443e-05
0.0078125  0.429688  0.998396  8.59991e-06
0.0078125  0.445312  0.998467  6.93248e-06
0.0078125  0.460938  0.998519  5.66309e-06
0.0078125  0.476562  0.998554  4.8078e-06
0.0078125  0.492188  0.998571  4.37743e-06
0.0078125  0.507812  0.998571  4.37743e-06
0.0078125  0.523438  0.998554  4.8078e-06
0.0078125  0.539062  0.998519  5.66309e-06
0.0078125  0.554688  0.998467  6.93248e-06
0.0078125  0.570312  0.998396  8.59991e-06
0.0078125  0.585938  0.998307  1.06443e-05
0.0078125  0.601562  0.998202  1.30398e-05
0.0078125  0.617188  0.998083  1.57559e-05
0.0078125  0.632812  0.997957  1.87584e-05
0.0078125  0.648438  0.99783  2.20093e-05
0.0078125  0.664062  0.997713  2.54676e-05
0.0078125  0.679688  0.997618  2.90905e-05
0.0078125  0.695312  0.997557  3.2834e-05
0.0078125  0.710938  0.99754  3.66546e-05
0.0078125  0.726562  0.997574  4.05101e-05
0.0078125  0.742188  0.997655  4.43615e-05
0.0078125  0.757812  0.997775  4.81735e-05
0.0078125  0.773438  0.997914  5.19146e-05
0.0078125  0.789062  0.998045  5.55573e-05
0.0078125  0.804688  0.998141  5.90762e-05
0.0078125  0.820312  0.998182  6.24465e-05
0.0078125  0.835938  0.998159  6.56425e-05
0.0078125  0.851562  0.998086  6.86366e-05
0.0078125  0.867188  0.99799  7.14005e-05
0.0078125  0.882812  0.997909  7.3907e-05
0.0078125  0.898438  0.997873  7.61331e-05
0.0078125  0.914062  0.997893  7.80621e-05
0.0078125  0.929688  0.997955  7.9684e-05
0.0078125  0.945312  0.998016  8.09935e-05
0.0078125  0.960938  0.998033  8.19867e-05
0.0078125  0.976562  0.997995  8.26574e-05
0.0078125  0.992188  0.997948  8.29965e-05

0.0234375  0.0078125  0.997995  8.26574e-05
0.0234375  0.0234375  0.997985  8.23204e-05
0.0234375  0.0390625  0.997973  8.1649e-05
0.0234375  0.0546875  0.997959  8.06472e-05
0.0234375  0.0703125  0.997948  7.93201e-05
0.0234375  0.0859375  0.997948  7.76742e-05
0.0234375  0.101562  0.997966  7.57196e-05
0.0234375  0.117188  0.997998  7.34709e-05
0.0234375  0.132812  0.998031  7.09467e-05
0.0234375  0.148438  0.998051  6.81682e-05
0.0234375  0.164062  0.998047  6.51577e-05
0.0234375  0.179688  0.998018  6.19378e-05
0.0234375  0.195312  0.997968  5.85316e-05
0.0234375  0.210938  0.997909  5.4963e-05
0.0234375  0.226562  0.997852  5.12583e-05
0.0234375  0.242188  0.99781  4.74464e-05
0.0234375  0.257812  0.99779  4.356e-05
0.0234375  0.273438  0.997797  3.96355e-05
0.0234375  0.289062  0.99783  3.57122e-05
0.0234375  0.304688  0.997885  3.18319e-05
