# step = 160, time = 0.0956352, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.990982  0.000268995
0.0078125  0.0234375  0.990384  0.000267791
0.0078125  0.0390625  0.989436  0.0002653
0.0078125  0.0546875  0.988445  0.000261397
0.0078125  0.0703125  0.987623  0.00025597
0.0078125  0.0859375  0.987124  0.000248944
0.0078125  0.101562  0.987067  0.000240301
0.0078125  0.117188  0.987461  0.000230096
0.0078125  0.132812  0.988149  0.000218459
0.0078125  0.148438  0.988874  0.000205578
0.0078125  0.164062  0.989422  0.000191654
0.0078125  0.179688  0.989724  0.000176865
0.0078125  0.195312  0.989861  0.000161361
0.0078125  0.210938  0.989976  0.000145272
0.0078125  0.226562  0.990179  0.000128732
0.0078125  0.242188  0.990508  0.000111895
0.0078125  0.257812  0.990963  9.49276e-05
0.0078125  0.273438  0.99153  7.8006e-05
0.0078125  0.289062  0.992169  6.13021e-05
0.0078125  0.304688  0.992799  4.49787e-05
0.0078125  0.320312  0.993309  2.91804e-05
0.0078125  0.335938  0.993622  1.40241e-05
0.0078125  0.351562  0.993766  -4.04518e-07
0.0078125  0.367188  0.993894  -1.40391e-05
0.0078125  0.382812  0.99419  -2.68019e-05
0.0078125  0.398438  0.994729  -3.85701e-05
0.0078125  0.414062  0.995419  -4.91639e-05
0.0078125  0.429688  0.99606  -5.83681e-05
0.0078125  0.445312  0.996493  -6.59732e-05
0.0078125  0.460938  0.996685  -7.18095e-05
0.0078125  0.476562  0.996708  -7.57589e-05
0.0078125  0.492188  0.996678  -7.775e-05
0.0078125  0.507812  0.996678  -7.775e-05
0.0078125  0.523438  0.996708  -7.57589e-05
0.0078125  0.539062  0.996685  -7.18095e-05
0.0078125  0.554688  0.996493  -6.59732e-05
0.0078125  0.570312  0.99606  -5.83681e-05
0.0078125  0.585938  0.995419  -4.91639e-05
0.0078125  0.601562  0.994729  -3.85701e-05
0.0078125  0.617188  0.99419  -2.68019e-05
0.0078125  0.632812  0.993894  -1.40391e-05
0.0078125  0.648438  0.993766  -4.04518e-07
0.0078125  0.664062  0.993622  1.40241e-05
0.0078125  0.679688  0.993309  2.91804e-05
0.0078125  0.695312  0.992799  4.49787e-05
0.0078125  0.710938  0.992169  6.13021e-05
0.0078125  0.726562  0.99153  7.8006e-05
0.0078125  0.742188  0.990963  9.49276e-05
0.0078125  0.757812  0.990508  0.000111895
0.0078125  0.773438  0.990179  0.000128732
0.0078125  0.789062  0.989976  0.000145272
0.0078125  0.804688  0.989861  0.000161361
0.0078125  0.820312  0.989724  0.000176865
0.0078125  0.835938  0.989422  0.000191654
0.0078125  0.851562  0.988874  0.000205578
0.0078125  0.867188  0.988149  0.000218459
0.0078125  0.882812  0.987461  0.000230096
0.0078125  0.898438  0.987067  0.000240301
0.0078125  0.914062  0.987124  0.000248944
0.0078125  0.929688  0.987623  0.00025597
0.0078125  0.945312  0.988445  0.000261397
0.0078125  0.960938  0.989436  0.0002653
0.0078125  0.976562  0.990384  0.000267791
