# step = 340, time = 0.556102, G_eff = 0, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.91921  0.00154524
0.0078125  0.0234375  0.919594  0.00153385
0.0078125  0.0390625  0.920357  0.00151116
0.0078125  0.0546875  0.92151  0.00147738
0.0078125  0.0703125  0.923094  0.00143281
0.0078125  0.0859375  0.925178  0.00137789
0.0078125  0.101562  0.927835  0.00131315
0.0078125  0.117188  0.931101  0.00123929
0.0078125  0.132812  0.934962  0.00115711
0.0078125  0.148438  0.939363  0.00106758
0.0078125  0.164062  0.94422  0.000971768
0.0078125  0.179688  0.949398  0.000870823
0.0078125  0.195312  0.954715  0.000765986
0.0078125  0.210938  0.959997  0.000658523
0.0078125  0.226562  0.965132  0.000549701
0.0078125  0.242188  0.970049  0.000440756
0.0078125  0.257812  0.974676  0.000332877
0.0078125  0.273438  0.978932  0.000227192
0.0078125  0.289062  0.982747  0.000124749
0.0078125  0.304688  0.986067  2.65013e-05
0.0078125  0.320312  0.988855  -6.67003e-05
0.0078125  0.335938  0.99109  -0.000154115
0.0078125  0.351562  0.992782  -0.000235112
0.0078125  0.367188  0.99398  -0.00030917
0.0078125  0.382812  0.994778  -0.00037587
0.0078125  0.398438  0.995303  -0.000434883
0.0078125  0.414062  0.995685  -0.000485952
0.0078125  0.429688  0.99603  -0.000528869
0.0078125  0.445312  0.996402  -0.000563459
0.0078125  0.460938  0.996797  -0.00058957
0.0078125  0.476562  0.997147  -0.000607065
0.0078125  0.492188  0.997355  -0.000615841
0.0078125  0.507812  0.997355  -0.000615841
0.0078125  0.523438  0.997147  -0.000607065
0.0078125  0.539062  0.996797  -0.00058957
0.0078125  0.554688  0.996402  -0.000563459
0.0078125  0.570312  0.99603  -0.000528869
0.0078125  0.585938  0.995685  -0.000485952
0.0078125  0.601562  0.995303  -0.000434883
0.0078125  0.617188  0.994778  -0.00037587
0.0078125  0.632812  0.99398  -0.00030917
0.0078125  0.648438  0.992782  -0.000235112
0.0078125  0.664062  0.99109  -0.000154115
0.0078125  0.679688  0.988855  -6.67003e-05
0.0078125  0.695312  0.986067  2.65013e-05
0.0078125  0.710938  0.982747  0.000124749
0.0078125  0.726562  0.978932  0.000227192
0.0078125  0.742188  0.974676  0.000332877
0.0078125  0.757812  0.970049  0.000440756
0.0078125  0.773438  0.965132  0.000549701
0.0078125  0.789062  0.959997  0.000658523
0.0078125  0.804688  0.954715  0.000765986
0.0078125  0.820312  0.949398  0.000870823
0.0078125  0.835938  0.94422  0.000971768
0.0078125  0.851562  0.939363  0.00106758
0.0078125  0.867188  0.934962  0.00115711
0.0078125  0.882812  0.931101  0.00123929
0.0078125  0.898438  0.927835  0.00131315
0.0078125  0.914062  0.925178  0.00137789
0.0078125  0.929688  0.923094  0.00143281
0.0078125  0.945312  0.92151  0.00147738
0.0078125  0.960938  0.920357  0.00151116
0.0078125  0.976562  0.919594  0.00153385
0.0078125  0.992188  0.91921  0.00154524

0.0234375  0.0078125  0.919594  0.00153385
0.0234375  0.0234375  0.919977  0.00152243
0.0234375  0.0390625  0.92074  0.00149969
0.0234375  0.0546875  0.921893  0.00146583
0.0234375  0.0703125  0.923482  0.00142116
0.0234375  0.0859375  0.925582  0.00136611
0.0234375  0.101562  0.928264  0.00130121
0.0234375  0.117188  0.931557  0.00122716
0.0234375  0.132812  0.935443  0.00114477
0.0234375  0.148438  0.939866  0.001055
