# step = 275, time = 0.0275, G_eff = 5000, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.687971  0.00697034
0.0078125  0.0234375  0.689565  0.0069287
0.0078125  0.0390625  0.692153  0.00684567
0.0078125  0.0546875  0.695237  0.00672165
0.0078125  0.0703125  0.698876  0.00655719
0.0078125  0.0859375  0.703523  0.00635299
0.0078125  0.101562  0.709765  0.00611013
0.0078125  0.117188  0.718264  0.00583016
0.0078125  0.132812  0.729668  0.0055153
0.0078125  0.148438  0.744273  0.00516855
0.0078125  0.164062  0.761706  0.0047937
0.0078125  0.179688  0.780972  0.00439524
0.0078125  0.195312  0.800865  0.0039781
0.0078125  0.210938  0.820494  0.0035474
0.0078125  0.226562  0.839446  0.00310821
0.0078125  0.242188  0.857486  0.00266546
0.0078125  0.257812  0.874209  0.00222386
0.0078125  0.273438  0.889002  0.00178789
0.0078125  0.289062  0.901315  0.00136172
0.0078125  0.304688  0.911089  0.000949164
0.0078125  0.320312  0.91896  0.000553708
0.0078125  0.335938  0.925846  0.00017862
0.0078125  0.351562  0.9322  -0.000172901
0.0078125  0.367188  0.937666  -0.000497677
0.0078125  0.382812  0.941431  -0.000792656
0.0078125  0.398438  0.942859  -0.00105512
0.0078125  0.414062  0.941812  -0.00128286
0.0078125  0.429688  0.938588  -0.00147419
0.0078125  0.445312  0.933823  -0.001628
0.0078125  0.460938  0.928499  -0.00174359
0.0078125  0.476562  0.923862  -0.00182069
0.0078125  0.492188  0.921148  -0.00185922
0.0078125  0.507812  0.921148  -0.00185922
0.0078125  0.523438  0.923862  -0.00182069
0.0078125  0.539062  0.928499  -0.00174359
0.0078125  0.554688  0.933823  -0.001628
0.0078125  0.570312  0.938588  -0.00147419
0.0078125  0.585938  0.941812  -0.00128286
0.0078125  0.601562  0.942859  -0.00105512
0.0078125  0.617188  0.941431  -0.000792656
0.0078125  0.632812  0.937666  -0.000497677
0.0078125  0.648438  0.9322  -0.000172901
0.0078125  0.664062  0.925846  0.00017862
0.0078125  0.679688  0.91896  0.000553708
0.0078125  0.695312  0.911089  0.000949164
0.0078125  0.710938  0.901315  0.00136172
0.0078125  0.726562  0.889002  0.00178789
0.0078125  0.742188  0.874209  0.00222386
0.0078125  0.757812  0.857486  0.00266546
0.0078125  0.773438  0.839446  0.00310821
0.0078125  0.789062  0.820494  0.0035474
0.0078125  0.804688  0.800865  0.0039781
0.0078125  0.820312  0.780972  0.00439524
0.0078125  0.835938  0.761706  0.0047937
0.0078125  0.851562  0.744273  0.00516855
0.0078125  0.867188  0.729668  0.0055153
0.0078125  0.882812  0.718264  0.00583016
0.0078125  0.898438  0.709765  0.00611013
0.0078125  0.914062  0.703523  0.00635299
0.0078125  0.929688  0.698876  0.00655719
0.0078125  0.945312  0.695237  0.00672165
0.0078125  0.960938  0.692153  0.00684567
0.0078125  0.976562  0.689565  0.0069287
0.0078125  0.992188  0.687971  0.00697034

0.0234375  0.0078125  0.689565  0.0069287
0.0234375  0.0234375  0.690989  0.00688689
0.0234375  0.0390625  0.693335  0.00680348
0.0234375  0.0546875  0.696207  0.00667888
0.0234375  0.0703125  0.699701  0.00651361
0.0234375  0.0859375  0.704283  0.0063084
0.0234375  0.101562  0.710553  0.00606432
0.0234375  0.117188  0.719148  0.00578297
0.0234375  0.132812  0.730639  0.00546657
0.0234375  0.148438  0.745248  0.00511816
0.0234375  0.164062  0.762604  0.0047415
0.0234375  0.179688  0.781797  0.00434105
0.0234375  0.195312  0.801733  0.00392172
0.0234375  0.210938  0.821559  0.00348863
0.0234375  0.226562  0.8408  0.00304685
0.0234375  0.242188  0.859124  0.00260135
0.0234375  0.257812  0.876063  0.00215689
0.0234375  0.273438  0.891  0.00171798
0.0234375  0.289062  0.903425  0.00128884
0.0234375  0.304688  0.913315  0.000873324
0.0234375  0.320312  0.921332  0.00047496
0.0234375  0.335938  0.928418  9.70655e-05
0.0234375  0.351562  0.93504  -0.000257115
0.0234375  0.367188  0.94081  -0.000584354
