# step = 500, time = 0.05, G_eff = 5000, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.305617  0.0294961
0.0078125  0.0234375  0.290611  0.0293695
0.0078125  0.0390625  0.270816  0.0291151
0.0078125  0.0546875  0.259106  0.0287318
0.0078125  0.0703125  0.263503  0.0282197
0.0078125  0.0859375  0.284008  0.0275811
0.0078125  0.101562  0.312852  0.0268201
0.0078125  0.117188  0.338051  0.0259421
0.0078125  0.132812  0.349131  0.0249528
0.0078125  0.148438  0.340922  0.0238567
0.0078125  0.164062  0.314375  0.0226572
0.0078125  0.179688  0.276533  0.0213565
0.0078125  0.195312  0.239448  0.0199564
0.0078125  0.210938  0.216783  0.018459
0.0078125  0.226562  0.219609  0.0168682
0.0078125  0.242188  0.253942  0.0151903
0.0078125  0.257812  0.320488  0.0134346
0.0078125  0.273438  0.415292  0.0116133
0.0078125  0.289062  0.530737  0.00974154
0.0078125  0.304688  0.657319  0.00783699
0.0078125  0.320312  0.7861  0.00591984
0.0078125  0.335938  0.91065  0.00401233
0.0078125  0.351562  1.02753  0.00213863
0.0078125  0.367188  1.13579  0.000324858
0.0078125  0.382812  1.2361  -0.00140098
0.0078125  0.398438  1.32983  -0.00300911
0.0078125  0.414062  1.41806  -0.00446842
0.0078125  0.429688  1.50042  -0.00574732
0.0078125  0.445312  1.574  -0.00681503
0.0078125  0.460938  1.63416  -0.00764355
0.0078125  0.476562  1.67653  -0.00820971
0.0078125  0.492188  1.69832  -0.00849705
0.0078125  0.507812  1.69832  -0.00849705
0.0078125  0.523438  1.67653  -0.00820971
0.0078125  0.539062  1.63416  -0.00764355
0.0078125  0.554688  1.574  -0.00681503
0.0078125  0.570312  1.50042  -0.00574732
0.0078125  0.585938  1.41806  -0.00446842
0.0078125  0.601562  1.32983  -0.00300911
0.0078125  0.617188  1.2361  -0.00140098
0.0078125  0.632812  1.13579  0.000324858
0.0078125  0.648438  1.02753  0.00213863
0.0078125  0.664062  0.91065  0.00401233
0.0078125  0.679688  0.7861  0.00591984
0.0078125  0.695312  0.657319  0.00783699
0.0078125  0.710938  0.530737  0.00974154
0.0078125  0.726562  0.415292  0.0116133
0.0078125  0.742188  0.320488  0.0134346
0.0078125  0.757812  0.253942  0.0151903
0.0078125  0.773438  0.219609  0.0168682
0.0078125  0.789062  0.216783  0.018459
0.0078125  0.804688  0.239448  0.0199564
