# step = 250, time = 0.025, G_eff = 5000, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.743246  0.00553469
0.0078125  0.0234375  0.746217  0.0054995
0.0078125  0.0390625  0.751775  0.00542983
0.0078125  0.0546875  0.759208  0.00532697
0.0078125  0.0703125  0.767616  0.00519268
0.0078125  0.0859375  0.776153  0.00502894
0.0078125  0.101562  0.78427  0.00483779
0.0078125  0.117188  0.791852  0.00462125
0.0078125  0.132812  0.799161  0.00438125
0.0078125  0.148438  0.806579  0.00411973
0.0078125  0.164062  0.814385  0.0038388
0.0078125  0.179688  0.822764  0.00354076
0.0078125  0.195312  0.831791  0.00322827
0.0078125  0.210938  0.841319  0.00290431
0.0078125  0.226562  0.851026  0.00257223
0.0078125  0.242188  0.860559  0.00223559
0.0078125  0.257812  0.869626  0.00189801
0.0078125  0.273438  0.877954  0.00156308
0.0078125  0.289062  0.88523  0.00123422
0.0078125  0.304688  0.891321  0.000914668
0.0078125  0.320312  0.896399  0.000607354
0.0078125  0.335938  0.900713  0.000314932
0.0078125  0.351562  0.904482  3.97707e-05
0.0078125  0.367188  0.908102  -0.000215998
0.0078125  0.382812  0.912176  -0.000450419
0.0078125  0.398438  0.917204  -0.000661613
0.0078125  0.414062  0.923304  -0.000847689
0.0078125  0.429688  0.930133  -0.0010067
0.0078125  0.445312  0.936893  -0.00113669
0.0078125  0.460938  0.942617  -0.00123588
0.0078125  0.476562  0.94663  -0.00130281
0.0078125  0.492188  0.948666  -0.00133652
0.0078125  0.507812  0.948666  -0.00133652
0.0078125  0.523438  0.94663  -0.00130281
0.0078125  0.539062  0.942617  -0.00123588
0.0078125  0.554688  0.936893  -0.00113669
0.0078125  0.570312  0.930133  -0.0010067
0.0078125  0.585938  0.923304  -0.000847689
0.0078125  0.601562  0.917204  -0.000661613
0.0078125  0.617188  0.912176  -0.000450419
0.0078125  0.632812  0.908102  -0.000215998
0.0078125  0.648438  0.904482  3.97707e-05
0.0078125  0.664062  0.900713  0.000314932
0.0078125  0.679688  0.896399  0.000607354
0.0078125  0.695312  0.891321  0.000914668
0.0078125  0.710938  0.88523  0.00123422
0.0078125  0.726562  0.877954  0.00156308
0.0078125  0.742188  0.869626  0.00189801
0.0078125  0.757812  0.860559  0.00223559
0.0078125  0.773438  0.851026  0.00257223
0.0078125  0.789062  0.841319  0.00290431
0.0078125  0.804688  0.831791  0.00322827
0.0078125  0.820312  0.822764  0.00354076
0.0078125  0.835938  0.814385  0.0038388
0.0078125  0.851562  0.806579  0.00411973
0.0078125  0.867188  0.799161  0.00438125
0.0078125  0.882812  0.791852  0.00462125
0.0078125  0.898438  0.78427  0.00483779
0.0078125  0.914062  0.776153  0.00502894
0.0078125  0.929688  0.767616  0.00519268
0.0078125  0.945312  0.759208  0.00532697
0.0078125  0.960938  0.751775  0.00542983
0.0078125  0.976562  0.746217  0.0054995
0.0078125  0.992188  0.743246  0.00553469

0.0234375  0.0078125  0.746217  0.0054995
0.0234375  0.0234375  0.74917  0.00546416
0.0234375  0.0390625  0.75468  0.00539416
0.0234375  0.0546875  0.762004  0.00529082
0.0234375  0.0703125  0.770227  0.00515588
0.0234375  0.0859375  0.778522  0.00499133
0.0234375  0.101562  0.786366  0.00479921
0.0234375  0.117188  0.793669  0.00458154
0.0234375  0.132812  0.800712  0.00434025
0.0234375  0.148438  0.807884  0.00407729
0.0234375  0.164062  0.815469  0.00379475
0.0234375  0.179688  0.823663  0.00349495
0.0234375  0.195312  0.832557  0.00318056
0.0234375  0.210938  0.842018  0.00285458
0.0234375  0.226562  0.851702  0.00252039
0.0234375  0.242188  0.861213  0.00218158
0.0234375  0.257812  0.870225  0.0018418
0.0234375  0.273438  0.878464  0.00150465
0.0234375  0.289062  0.885658  0.00117357
0.0234375  0.304688  0.891699  0.000851799
0.0234375  0.320312  0.896743  0.000542305
0.0234375  0.335938  0.901047  0.000247758
0.0234375  0.351562  0.904901  -2.94549e-05
0.0234375  0.367188  0.908751  -0.00028718
0.0234375  0.382812  0.913158  -0.000523427
0.0234375  0.398438  0.918555  -0.00073628
0.0234375  0.414062  0.925031  -0.000923811
0.0234375  0.429688  0.932221  -0.00108404
0.0234375  0.445312  0.939291  -0.00121502
0.0234375  0.460938  0.945232  -0.00131493
0.0234375  0.476562  0.949351  -0.00138234
0.0234375  0.492188  0.951415  -0.00141628
0.0234375  0.507812  0.951415  -0.00141628
0.0234375  0.523438  0.949351  -0.00138234
0.0234375  0.539062  0.945232  -0.00131493
0.0234375  0.554688  0.939291  -0.00121502
0.0234375  0.570312  0.932221  -0.00108404
0.0234375  0.585938  0.925031  -0.000923811
0.0234375  0.601562  0.918555  -0.00073628
0.0234375  0.617188  0.913158  -0.000523427
0.0234375  0.632812  0.908751  -0.00028718
0.0234375  0.648438  0.904901  -2.94549e-05
0.0234375  0.664062  0.901047  0.000247758
0.0234375  0.679688  0.896743  0.000542305
0.0234375  0.695312  0.891699  0.000851799
0.0234375  0.710938  0.885658  0.00117357
0.0234375  0.726562  0.878464  0.00150465
0.0234375  0.742188  0.870225  0.0018418
0.0234375  0.757812  0.861213  0.00218158
0.0234375  0.773438  0.851702  0.00252039
0.0234375  0.789062  0.842018  0.00285458
0.0234375  0.804688  0.832557  0.00318056
0.0234375  0.820312  0.823663  0.00349495
0.0234375  0.835938  0.815469  0.00379475
0.0234375  0.851562  0.807884  0.00407729
0.0234375  0.867188  0.800712  0.00434025
0.0234375  0.882812  0.793669  0.00458154
0.0234375  0.898438  0.786366  0.00479921
0.0234375  0.914062  0.778522  0.00499133
0.0234375  0.929688  0.770227  0.00515588
0.0234375  0.945312  0.762004  0.00529082
0.0234375  0.960938  0.75468  0.00539416
0.0234375  0.976562  0.74917  0.00546416
0.0234375  0.992188  0.746217  0.0054995

0.0390625  0.0078125  0.751775  0.00542983
0.0390625  0.0234375  0.75468  0.00539416
0.0390625  0.0390625  0.760094  0.00532351
0.0390625  0.0546875  0.767249  0.00521919
0.0390625  0.0703125  0.775212  0.00508292
0.0390625  0.0859375  0.783149  0.00491671
0.0390625  0.101562  0.790544  0.00472261
0.0390625  0.117188  0.797331  0.00450262
0.0390625  0.132812  0.803838  0.00425869
0.0390625  0.148438  0.810501  0.00399277
0.0390625  0.164062  0.817652  0.00370695
0.0390625  0.179688  0.825517  0.00340357
0.0390625  0.195312  0.834203  0.00308532
0.0390625  0.210938  0.843584  0.00275526
0.0390625  0.226562  0.853279  0.00241681
0.0390625  0.242188  0.862813  0.00207362
0.0390625  0.257812  0.871795  0.00172939
0.0390625  0.273438  0.879938  0.00138776
0.0390625  0.289062  0.887039  0.00105219
0.0390625  0.304688  0.893059  0.000725967
0.0390625  0.320312  0.898141  0.000412081
0.0390625  0.335938  0.902532  0.000113257
0.0390625  0.351562  0.906599  -0.000168069
0.0390625  0.367188  0.91087  -0.000429696
0.0390625  0.382812  0.915871  -0.00066957
0.0390625  0.398438  0.92193  -0.000885699
0.0390625  0.414062  0.929038  -0.00107609
0.0390625  0.429688  0.936765  -0.00123871
0.0390625  0.445312  0.944244  -0.00137158
0.0390625  0.460938  0.950441  -0.00147289
0.0390625  0.476562  0.954664  -0.00154122
0.0390625  0.492188  0.956744  -0.00157561
0.0390625  0.507812  0.956744  -0.00157561
0.0390625  0.523438  0.954664  -0.00154122
0.0390625  0.539062  0.950441  -0.00147289
0.0390625  0.554688  0.944244  -0.00137158
0.0390625  0.570312  0.936765  -0.00123871
0.0390625  0.585938  0.929038  -0.00107609
0.0390625  0.601562  0.92193  -0.000885699
0.0390625  0.617188  0.915871  -0.00066957
0.0390625  0.632812  0.91087  -0.000429696
0.0390625  0.648438  0.906599  -0.000168069
0.0390625  0.664062  0.902532  0.000113257
0.0390625  0.679688  0.898141  0.000412081
0.0390625  0.695312  0.893059  0.000725967
0.0390625  0.710938  0.887039  0.00105219
0.0390625  0.726562  0.879938  0.00138776
0.0390625  0.742188  0.871795  0.00172939
0.0390625  0.757812  0.862813  0.00207362
0.0390625  0.773438  0.853279  0.00241681
0.0390625  0.789062  0.843584  0.00275526
0.0390625  0.804688  0.834203  0.00308532
0.0390625  0.820312  0.825517  0.00340357
0.0390625  0.835938  0.817652  0.00370695
0.0390625  0.851562  0.810501  0.00399277
0.0390625  0.867188  0.803838  0.00425869
0.0390625  0.882812  0.797331  0.00450262
0.0390625  0.898438  0.790544  0.00472261
0.0390625  0.914062  0.783149  0.00491671
0.0390625  0.929688  0.775212  0.00508292
0.0390625  0.945312  0.767249  0.00521919
0.0390625  0.960938  0.760094  0.00532351
0.0390625  0.976562  0.75468  0.00539416
0.0390625  0.992188  0.751775  0.00542983

0.0546875  0.0078125  0.759208  0.00532697
0.0546875  0.0234375  0.762004  0.00529082
0.0546875  0.0390625  0.767249  0.00521919
0.0546875  0.0546875  0.774226  0.00511335
0.0546875  0.0703125  0.781988  0.00497505
0.0546875  0.0859375  0.789632  0.00480627
0.0546875  0.101562  0.79657  0.00460907
0.0546875  0.117188  0.802722  0.00438547
0.0546875  0.132812  0.808488  0.00413743
0.0546875  0.148438  0.814436  0.0038669
0.0546875  0.164062  0.821025  0.00357599
0.0546875  0.179688  0.828534  0.00326709
0.0546875  0.195312  0.837062  0.00294293
0.0546875  0.210938  0.846451  0.00260665
0.0546875  0.226562  0.856261  0.00226172
0.0546875  0.242188  0.865937  0.00191188
0.0546875  0.257812  0.875014  0.00156089
0.0546875  0.273438  0.883175  0.00121246
0.0546875  0.289062  0.890295  0.000870102
0.0546875  0.304688  0.896444  0.000537117
0.0546875  0.320312  0.901777  0.000216581
0.0546875  0.335938  0.906488  -8.87035e-05
0.0546875  0.351562  0.910959  -0.000376216
0.0546875  0.367188  0.915797  -0.000643672
0.0546875  0.382812  0.921546  -0.000888928
0.0546875  0.398438  0.928416  -0.00110989
0.0546875  0.414062  0.936219  -0.00130446
0.0546875  0.429688  0.944406  -0.00147055
0.0546875  0.445312  0.95211  -0.00160615
0.0546875  0.460938  0.958366  -0.00170947
0.0546875  0.476562  0.962559  -0.00177912
0.0546875  0.492188  0.964592  -0.00181417
0.0546875  0.507812  0.964592  -0.00181417
0.0546875  0.523438  0.962559  -0.00177912
0.0546875  0.539062  0.958366  -0.00170947
0.0546875  0.554688  0.95211  -0.00160615
0.0546875  0.570312  0.944406  -0.00147055
0.0546875  0.585938  0.936219  -0.00130446
0.0546875  0.601562  0.928416  -0.00110989
0.0546875  0.617188  0.921546  -0.000888928
0.0546875  0.632812  0.915797  -0.000643672
0.0546875  0.648438  0.910959  -0.000376216
0.0546875  0.664062  0.906488  -8.87035e-05
0.0546875  0.679688  0.901777  0.000216581
0.0546875  0.695312  0.896444  0.000537117
0.0546875  0.710938  0.890295  0.000870102
0.0546875  0.726562  0.883175  0.00121246
0.0546875  0.742188  0.875014  0.00156089
0.0546875  0.757812  0.865937  0.00191188
0.0546875  0.773438  0.856261  0.00226172
0.0546875  0.789062  0.846451  0.00260665
0.0546875  0.804688  0.837062  0.00294293
0.0546875  0.820312  0.828534  0.00326709
0.0546875  0.835938  0.821025  0.00357599
0.0546875  0.851562  0.814436  0.0038669
0.0546875  0.867188  0.808488  0.00413743
0.0546875  0.882812  0.802722  0.00438547
0.0546875  0.898438  0.79657  0.00460907
0.0546875  0.914062  0.789632  0.00480627
0.0546875  0.929688  0.781988  0.00497505
0.0546875  0.945312  0.774226  0.00511335
0.0546875  0.960938  0.767249  0.00521919
0.0546875  0.976562  0.762004  0.00529082
0.0546875  0.992188  0.759208  0.00532697

0.0703125  0.0078125  0.767616  0.00519268
0.0703125  0.0234375  0.770227  0.00515588
0.0703125  0.0390625  0.775212  0.00508292
0.0703125  0.0546875  0.781988  0.00497505
0.0703125  0.0703125  0.789631  0.00483396
0.0703125  0.0859375  0.797129  0.00466163
0.0703125  0.101562  0.803753  0.00446013
0.0703125  0.117188  0.809367  0.0042315
0.0703125  0.132812  0.814444  0.00397772
0.0703125  0.148438  0.819729  0.00370077
0.0703125  0.164062  0.825858  0.00340283
0.0703125  0.179688  0.83317  0.00308633
0.0703125  0.195312  0.841721  0.0027541
0.0703125  0.210938  0.851287  0.00240934
0.0703125  0.226562  0.861363  0.00205564
0.0703125  0.242188  0.871346  0.00169681
0.0703125  0.257812  0.880714  0.0013367
0.0703125  0.273438  0.889107  0.000979086
0.0703125  0.289062  0.896459  0.000627548
0.0703125  0.304688  0.902972  0.00028546
0.0703125  0.320312  0.908842  -4.40203e-05
0.0703125  0.335938  0.914172  -0.000357969
0.0703125  0.351562  0.91927  -0.000653739
0.0703125  0.367188  0.924795  -0.000928928
0.0703125  0.382812  0.931359  -0.00118127
0.0703125  0.398438  0.93906  -0.00140855
0.0703125  0.414062  0.947462  -0.00160855
0.0703125  0.429688  0.955863  -0.00177912
0.0703125  0.445312  0.963458  -0.00191824
0.0703125  0.460938  0.96947  -0.00202415
0.0703125  0.476562  0.973448  -0.00209549
0.0703125  0.492188  0.975364  -0.00213137
0.0703125  0.507812  0.975364  -0.00213137
0.0703125  0.523438  0.973448  -0.00209549
0.0703125  0.539062  0.96947  -0.00202415
0.0703125  0.554688  0.963458  -0.00191824
0.0703125  0.570312  0.955863  -0.00177912
0.0703125  0.585938  0.947462  -0.00160855
0.0703125  0.601562  0.93906  -0.00140855
0.0703125  0.617188  0.931359  -0.00118127
0.0703125  0.632812  0.924795  -0.000928928
0.0703125  0.648438  0.91927  -0.000653739
0.0703125  0.664062  0.914172  -0.000357969
0.0703125  0.679688  0.908842  -4.40203e-05
0.0703125  0.695312  0.902972  0.00028546
0.0703125  0.710938  0.896459  0.000627548
0.0703125  0.726562  0.889107  0.000979086
0.0703125  0.742188  0.880714  0.0013367
0.0703125  0.757812  0.871346  0.00169681
0.0703125  0.773438  0.861363  0.00205564
0.0703125  0.789062  0.851287  0.00240934
0.0703125  0.804688  0.841721  0.0027541
0.0703125  0.820312  0.83317  0.00308633
0.0703125  0.835938  0.825858  0.00340283
0.0703125  0.851562  0.819729  0.00370077
0.0703125  0.867188  0.814444  0.00397772
0.0703125  0.882812  0.809367  0.0042315
