# step = 425, time = 0.0425, G_eff = 5000, N = 64, iz = 32
# x  y  rho  V
0.0078125  0.0078125  0.347991  0.0222164
0.0078125  0.0234375  0.349472  0.0221129
0.0078125  0.0390625  0.353324  0.0219062
0.0078125  0.0546875  0.360536  0.0215975
0.0078125  0.0703125  0.37133  0.0211884
0.0078125  0.0859375  0.384766  0.0206818
0.0078125  0.101562  0.399021  0.0200811
0.0078125  0.117188  0.412313  0.0193901
0.0078125  0.132812  0.423746  0.0186128
0.0078125  0.148438  0.433344  0.0177531
0.0078125  0.164062  0.441794  0.0168146
0.0078125  0.179688  0.450399  0.0158012
0.0078125  0.195312  0.460882  0.0147168
0.0078125  0.210938  0.475016  0.0135665
0.0078125  0.226562  0.494267  0.0123561
0.0078125  0.242188  0.519178  0.011093
0.0078125  0.257812  0.549009  0.00978595
0.0078125  0.273438  0.582315  0.00844521
0.0078125  0.289062  0.618184  0.00708187
0.0078125  0.304688  0.657241  0.00570786
0.0078125  0.320312  0.701799  0.0043359
0.0078125  0.335938  0.754924  0.00297974
0.0078125  0.351562  0.818805  0.00165471
0.0078125  0.367188  0.893352  0.000378079
0.0078125  0.382812  0.976001  -0.000830956
0.0078125  0.398438  1.06283  -0.00195177
0.0078125  0.414062  1.14944  -0.00296321
0.0078125  0.429688  1.23114  -0.00384455
0.0078125  0.445312  1.30368  -0.00457659
0.0078125  0.460938  1.36405  -0.00514249
0.0078125  0.476562  1.4091  -0.0055284
0.0078125  0.492188  1.43386  -0.00572413
0.0078125  0.507812  1.43386  -0.00572413
0.0078125  0.523438  1.4091  -0.0055284
0.0078125  0.539062  1.36405  -0.00514249
0.0078125  0.554688  1.30368  -0.00457659
0.0078125  0.570312  1.23114  -0.00384455
0.0078125  0.585938  1.14944  -0.00296321
0.0078125  0.601562  1.06283  -0.00195177
0.0078125  0.617188  0.976001  -0.000830956
0.0078125  0.632812  0.893352  0.000378079
0.0078125  0.648438  0.818805  0.00165471
0.0078125  0.664062  0.754924  0.00297974
0.0078125  0.679688  0.701799  0.0043359
0.0078125  0.695312  0.657241  0.00570786
0.0078125  0.710938  0.618184  0.00708187
0.0078125  0.726562  0.582315  0.00844521
0.0078125  0.742188  0.549009  0.00978595
0.0078125  0.757812  0.519178  0.011093
0.0078125  0.773438  0.494267  0.0123561
0.0078125  0.789062  0.475016  0.0135665
0.0078125  0.804688  0.460882  0.0147168
0.0078125  0.820312  0.450399  0.0158012
0.0078125  0.835938  0.441794  0.0168146
0.0078125  0.851562  0.433344  0.0177531
0.0078125  0.867188  0.423746  0.0186128
0.0078125  0.882812  0.412313  0.0193901
0.0078125  0.898438  0.399021  0.0200811
0.0078125  0.914062  0.384766  0.0206818
0.0078125  0.929688  0.37133  0.0211884
0.0078125  0.945312  0.360536  0.0215975
0.0078125  0.960938  0.353324  0.0219062
0.0078125  0.976562  0.349472  0.0221129
0.0078125  0.992188  0.347991  0.0222164

0.0234375  0.0078125  0.349472  0.0221129
0.0234375  0.0234375  0.350961  0.0220088
