# step = 18000, time = 0.18, G_eff = 0
# x  rho  phase  re  im  V
0.717773  1.60551  -0.132879  1.25592  -0.167874  0
0.719727  1.63608  -0.137449  1.26703  -0.175257  0
0.72168  1.66539  -0.141781  1.27755  -0.182356  0
0.723633  1.69331  -0.145873  1.28745  -0.189148  0
0.725586  1.71971  -0.149722  1.2967  -0.19561  0
0.727539  1.74447  -0.153327  1.30529  -0.201719  0
0.729492  1.76747  -0.156686  1.31318  -0.207457  0
0.731445  1.78861  -0.159797  1.32035  -0.212802  0
0.733398  1.80779  -0.16266  1.32679  -0.217739  0
0.735352  1.82489  -0.165275  1.33248  -0.222252  0
0.737305  1.83983  -0.167641  1.33739  -0.226325  0
0.739258  1.85253  -0.169759  1.34151  -0.229946  0
0.741211  1.86291  -0.171629  1.34483  -0.233105  0
0.743164  1.8709  -0.173251  1.34733  -0.23579  0
0.745117  1.87645  -0.174627  1.349  -0.237996  0
0.74707  1.87952  -0.175757  1.34983  -0.239716  0
0.749023  1.88006  -0.176641  1.34982  -0.240944  0
0.750977  1.87804  -0.177282  1.34894  -0.241679  0
0.75293  1.87347  -0.177679  1.3472  -0.24192  0
0.754883  1.86632  -0.177834  1.34459  -0.241667  0
0.756836  1.8566  -0.177748  1.3411  -0.240921  0
0.758789  1.84433  -0.177421  1.33674  -0.239687  0
0.760742  1.82954  -0.176855  1.33151  -0.23797  0
0.762695  1.81227  -0.17605  1.3254  -0.235777  0
0.764648  1.79256  -0.175006  1.31841  -0.233115  0
0.766602  1.77046  -0.173724  1.31056  -0.229994  0
0.768555  1.74605  -0.172204  1.30184  -0.226424  0
0.770508  1.7194  -0.170445  1.29226  -0.222418  0
0.772461  1.6906  -0.168449  1.28183  -0.217988  0
0.774414  1.65973  -0.166212  1.27055  -0.213148  0
0.776367  1.6269  -0.163736  1.25844  -0.207913  0
0.77832  1.59222  -0.161017  1.24551  -0.202299  0
0.780273  1.55579  -0.158054  1.23177  -0.196323  0
0.782227  1.51773  -0.154844  1.21722  -0.19  0
0.78418  1.47818  -0.151383  1.2019  -0.18335  0
0.786133  1.43724  -0.147668  1.1858  -0.176389  0
0.788086  1.39507  -0.143693  1.16896  -0.169136  0
0.790039  1.35179  -0.139451  1.15138  -0.16161  0
0.791992  1.30753  -0.134937  1.13308  -0.153829  0
0.793945  1.26244  -0.13014  1.11408  -0.145811  0
0.795898  1.21666  -0.125052  1.09441  -0.137576  0
