# step = 4000, time = 0.04, G_eff = 0
# x  rho  phase  re  im  V
0.135742  0.102333  0.895007  0.200099  0.249587  0
0.137695  0.0920455  0.899555  0.188696  0.23757  0
0.139648  0.0826677  0.904179  0.177782  0.225967  0
0.141602  0.0741337  0.908879  0.167349  0.214775  0
0.143555  0.0663808  0.913655  0.157384  0.203988  0
0.145508  0.0593494  0.918508  0.147877  0.193602  0
0.147461  0.0529832  0.923438  0.138818  0.183611  0
0.149414  0.0472288  0.928445  0.130193  0.174007  0
0.151367  0.0420363  0.93353  0.121992  0.164786  0
0.15332  0.0373586  0.938693  0.1142  0.155939  0
0.155273  0.0331517  0.943933  0.106807  0.147458  0
0.157227  0.0293745  0.949252  0.0997989  0.139337  0
0.15918  0.0259887  0.954648  0.0931627  0.131565  0
0.161133  0.0229589  0.960122  0.0868857  0.124136  0
0.163086  0.020252  0.965673  0.0809546  0.11704  0
0.165039  0.0178376  0.971301  0.0753565  0.110268  0
0.166992  0.0156877  0.977005  0.0700785  0.103811  0
0.168945  0.0137764  0.982784  0.0651076  0.0976594  0
0.170898  0.01208  0.988637  0.0604311  0.0918044  0
0.172852  0.0105768  0.994561  0.0560364  0.0862363  0
0.174805  0.00924697  1.00055  0.0519112  0.0809456  0
0.176758  0.00807245  1.00661  0.0480433  0.0759229  0
0.178711  0.00703677  1.01274  0.0444208  0.0711587  0
0.180664  0.006125  1.01892  0.0410321  0.0666436  0
0.182617  0.00532359  1.02515  0.0378658  0.0623681  0
0.18457  0.00462034  1.03142  0.0349108  0.058323  0
0.186523  0.00400421  1.03774  0.0321565  0.0544992  0
0.188477  0.00346526  1.04407  0.0295925  0.0508876  0
0.19043  0.0029946  1.05042  0.0272088  0.0474792  0
0.192383  0.00258421  1.05675  0.0249957  0.0442653  0
0.194336  0.00222694  1.06306  0.0229439  0.0412374  0
0.196289  0.00191642  1.06932  0.0210445  0.0383868  0
0.198242  0.00164695  1.07549  0.0192889  0.0357055  0
0.200195  0.00141347  1.08154  0.017669  0.0331854  0
0.202148  0.00121148  1.08742  0.016177  0.0308186  0
0.204102  0.00103701  1.09307  0.0148054  0.0285974  0
0.206055  0.000886542  1.09843  0.0135473  0.0265144  0
0.208008  0.000756971  1.10342  0.0123959  0.0245624  0
0.209961  0.000645562  1.10793  0.0113451  0.0227343  0
0.211914  0.000549915  1.11183  0.0103889  0.0210234  0
0.213867  0.000467921  1.11499  0.00952179  0.0194231  0
0.21582  0.000397737  1.11723  0.0087386  0.0179269  0
0.217773  0.00033775  1.11833  0.00803452  0.0165287  0
0.219727  0.000286558  1.11804  0.00740511  0.0152224  0
0.22168  0.000242939  1.11604  0.00684627  0.0140024  0
0.223633  0.000205833  1.11197  0.00635423  0.012863  0
0.225586  0.000174323  1.10537  0.00592558  0.0117988  0
0.227539  0.00014762  1.09574  0.00555722  0.0108045  0
0.229492  0.000125043  1.08245  0.00524639  0.00987514  0
0.231445  0.000106011  1.06476  0.00499065  0.00900577  0
0.233398  9.00265e-05  1.04187  0.00478786  0.00819163  0
0.235352  7.66712e-05  1.01281  0.00463622  0.0074281  0
0.237305  6.55923e-05  0.976589  0.00453419  0.0067107  0
0.239258  5.64972e-05  0.932159  0.00448057  0.00603503  0
0.241211  4.91465e-05  0.878571  0.00447444  0.00539684  0
0.243164  4.33494e-05  0.81513  0.00451515  0.00479195  0
0.245117  3.89587e-05  0.741641  0.00460238  0.00421626  0
0.24707  3.58678e-05  0.658687  0.00473606  0.00366572  0
0.249023  3.40079e-05  0.567851  0.00491641  0.00313637  0
0.250977  3.33467e-05  0.471749  0.00514392  0.00262426  0
0.25293  3.38873e-05  0.373762  0.00541938  0.00212547  0
0.254883  3.56683e-05  0.277493  0.00574383  0.00163609  0
0.256836  3.87647e-05  0.186131  0.00611859  0.00115219  0
0.258789  4.3289e-05  0.101987  0.00654525  0.000669857  0
0.260742  4.93943e-05  0.0263404  0.00702567  0.000185102  0
0.262695  5.72772e-05  -0.0404565  0.00756198  -0.000306098  0
0.264648  6.71825e-05  -0.0987189  0.00815658  -0.000807835  0
0.266602  7.94077e-05  -0.149163  0.00881215  -0.00132428  0
0.268555  9.43101e-05  -0.19269  0.00953161  -0.00185972  0
0.270508  0.000112314  -0.230239  0.0103182  -0.00241853  0
0.272461  0.000133919  -0.262703  0.0111753  -0.00300523  0
0.274414  0.000159711  -0.290886  0.0121068  -0.00362449  0
0.276367  0.000190372  -0.31549  0.0131166  -0.00428113  0
0.27832  0.000226697  -0.337115  0.014209  -0.00498016  0
0.280273  0.000269603  -0.356264  0.0153886  -0.00572675  0
0.282227  0.000320153  -0.373358  0.0166601  -0.00652631  0
0.28418  0.000379568  -0.388747  0.0180288  -0.00738445  0
0.286133  0.000449254  -0.402719  0.0194999  -0.00830701  0
0.288086  0.000530822  -0.415512  0.0210791  -0.0093001  0
0.290039  0.000626116  -0.42732  0.0227723  -0.0103701  0
0.291992  0.000737243  -0.438304  0.0245856  -0.0115235  0
0.293945  0.000866604  -0.448598  0.0265254  -0.0127674  0
0.295898  0.00101693  -0.458308  0.0285985  -0.0141088  0
0.297852  0.00119133  -0.467523  0.0308116  -0.0155554  0
0.299805  0.00139331  -0.476318  0.0331721  -0.0171148  0
0.301758  0.00162685  -0.484751  0.0356873  -0.0187953  0
0.303711  0.00189643  -0.492873  0.0383649  -0.0206051  0
0.305664  0.00220713  -0.500723  0.0412126  -0.0225532  0
0.307617  0.00256462  -0.508334  0.0442387  -0.0246486  0
0.30957  0.00297529  -0.515735  0.0474514  -0.0269008  0
0.311523  0.00344628  -0.522947  0.0508592  -0.0293194  0
0.313477  0.00398559  -0.529989  0.0544707  -0.0319145  0
0.31543  0.00460213  -0.536877  0.0582948  -0.0346966  0
0.317383  0.00530583  -0.543623  0.0623404  -0.0376764  0
0.319336  0.00610771  -0.550237  0.0666167  -0.0408648  0
0.321289  0.00701999  -0.556728  0.0711328  -0.0442732  0
0.323242  0.0080562  -0.563104  0.0758982  -0.0479131  0
0.325195  0.00923126  -0.569369  0.0809221  -0.0517965  0
0.327148  0.0105616  -0.57553  0.086214  -0.0559355  0
0.329102  0.0120654  -0.58159  0.0917834  -0.0603423  0
0.331055  0.0137624  -0.587552  0.0976397  -0.0650296  0
0.333008  0.0156743  -0.59342  0.103792  -0.0700101  0
0.334961  0.0178248  -0.599196  0.110251  -0.0752966  0
0.336914  0.0202398  -0.604883  0.117024  -0.0809021  0
0.338867  0.0229473  -0.610481  0.124121  -0.0868397  0
0.34082  0.0259777  -0.615993  0.131552  -0.0931226  0
0.342773  0.0293641  -0.62142  0.139324  -0.0997639  0
0.344727  0.0331418  -0.626764  0.147447  -0.106777  0
0.34668  0.0373493  -0.632024  0.155928  -0.114174  0
0.348633  0.0420276  -0.637203  0.164776  -0.121968  0
0.350586  0.0472206  -0.642301  0.173999  -0.130173  0
0.352539  0.0529754  -0.647318  0.183603  -0.1388  0
0.354492  0.0593422  -0.652256  0.193595  -0.147862  0
0.356445  0.066374  -0.657116  0.203982  -0.157371  0
0.358398  0.0741274  -0.661898  0.214769  -0.167337  0
0.360352  0.0826618  -0.666602  0.225962  -0.177773  0
0.362305  0.09204  -0.671229  0.237565  -0.188687  0
0.364258  0.102328  -0.67578  0.249582  -0.200091  0
0.366211  0.113595  -0.680254  0.262018  -0.211994  0
0.368164  0.125912  -0.684654  0.274873  -0.224403  0
0.370117  0.139354  -0.688979  0.28815  -0.237326  0
0.37207  0.153999  -0.693229  0.30185  -0.250771  0
0.374023  0.169927  -0.697405  0.315973  -0.264742  0
0.375977  0.18722  -0.701508  0.330518  -0.279245  0
0.37793  0.205961  -0.705538  0.345484  -0.294283  0
0.379883  0.226238  -0.709495  0.360867  -0.309859  0
0.381836  0.248135  -0.71338  0.376664  -0.325974  0
0.383789  0.271742  -0.717193  0.392871  -0.342628  0
0.385742  0.297145  -0.720935  0.409481  -0.359821  0
0.387695  0.324434  -0.724606  0.426487  -0.377548  0
0.389648  0.353693  -0.728206  0.443882  -0.395806  0
0.391602  0.38501  -0.731736  0.461656  -0.414589  0
0.393555  0.418467  -0.735196  0.479798  -0.433891  0
0.395508  0.454145  -0.738587  0.498298  -0.453701  0
0.397461  0.492121  -0.741908  0.517142  -0.474009  0
0.399414  0.532467  -0.74516  0.536316  -0.494804  0
0.401367  0.57525  -0.748345  0.555806  -0.516071  0
0.40332  0.620532  -0.751461  0.575595  -0.537794  0
0.405273  0.668368  -0.754509  0.595664  -0.559957  0
0.407227  0.718803  -0.75749  0.615997  -0.582539  0
0.40918  0.771876  -0.760403  0.636571  -0.605519  0
0.411133  0.827615  -0.76325  0.657367  -0.628875  0
0.413086  0.886037  -0.766031  0.678362  -0.652581  0
0.415039  0.94715  -0.768745  0.699532  -0.676612  0
0.416992  1.01095  -0.771393  0.720854  -0.70094  0
0.418945  1.07741  -0.773976  0.742301  -0.725533  0
0.420898  1.1465  -0.776493  0.763846  -0.750362  0
0.422852  1.21818  -0.778945  0.785464  -0.775391  0
0.424805  1.29239  -0.781332  0.807124  -0.800587  0
0.426758  1.36904  -0.783655  0.828798  -0.825914  0
0.428711  1.44804  -0.785914  0.850455  -0.851333  0
0.430664  1.52928  -0.788109  0.872065  -0.876805  0
0.432617  1.61264  -0.790239  0.893596  -0.90229  0
0.43457  1.69797  -0.792307  0.915016  -0.927746  0
0.436523  1.7851  -0.794311  0.936292  -0.953132  0
0.438477  1.87387  -0.796251  0.957391  -0.978402  0
0.44043  1.96407  -0.798129  0.97828  -1.00351  0
0.442383  2.0555  -0.799945  0.998925  -1.02842  0
0.444336  2.14792  -0.801698  1.01929  -1.05307  0
0.446289  2.2411  -0.803388  1.03935  -1.07743  0
0.448242  2.33478  -0.805017  1.05906  -1.10145  0
0.450195  2.4287  -0.806583  1.07838  -1.12507  0
0.452148  2.52256  -0.808088  1.0973  -1.14826  0
0.454102  2.61609  -0.809532  1.11577  -1.17096  0
0.456055  2.70897  -0.810914  1.13375  -1.19314  0
0.458008  2.8009  -0.812235  1.15123  -1.21473  0
0.459961  2.89156  -0.813494  1.16815  -1.23571  0
0.461914  2.98063  -0.814693  1.1845  -1.25602  0
0.463867  3.06779  -0.815831  1.20025  -1.27562  0
0.46582  3.15272  -0.816909  1.21535  -1.29446  0
0.467773  3.23508  -0.817926  1.22979  -1.31252  0
0.469727  3.31457  -0.818882  1.24354  -1.32973  0
0.47168  3.39086  -0.819778  1.25656  -1.34607  0
0.473633  3.46365  -0.820614  1.26884  -1.36151  0
0.475586  3.53265  -0.82139  1.28035  -1.37599  0
0.477539  3.59755  -0.822106  1.29106  -1.3895  0
0.479492  3.65809  -0.822761  1.30096  -1.402  0
0.481445  3.71402  -0.823357  1.31002  -1.41345  0
0.483398  3.76508  -0.823894  1.31823  -1.42384  0
0.485352  3.81105  -0.82437  1.32558  -1.43314  0
0.487305  3.85175  -0.824787  1.33203  -1.44133  0
0.489258  3.88697  -0.825144  1.33759  -1.44838  0
0.491211  3.91657  -0.825442  1.34224  -1.45429  0
0.493164  3.94041  -0.82568  1.34598  -1.45903  0
0.495117  3.95839  -0.825858  1.34878  -1.46259  0
0.49707  3.97042  -0.825977  1.35066  -1.46497  0
0.499023  3.97645  -0.826036  1.35159  -1.46617  0
0.500977  3.97645  -0.826036  1.35159  -1.46617  0
0.50293  3.97042  -0.825977  1.35066  -1.46497  0
0.504883  3.95839  -0.825858  1.34878  -1.46259  0
0.506836  3.94041  -0.82568  1.34598  -1.45903  0
0.508789  3.91657  -0.825442  1.34224  -1.45429  0
0.510742  3.88697  -0.825144  1.33759  -1.44838  0
0.512695  3.85175  -0.824787  1.33203  -1.44133  0
0.514648  3.81105  -0.82437  1.32558  -1.43314  0
0.516602  3.76508  -0.823894  1.31823  -1.42384  0
0.518555  3.71402  -0.823357  1.31002  -1.41345  0
0.520508  3.65809  -0.822761  1.30096  -1.402  0
0.522461  3.59755  -0.822106  1.29106  -1.3895  0
0.524414  3.53265  -0.82139  1.28035  -1.37599  0
0.526367  3.46365  -0.820614  1.26884  -1.36151  0
0.52832  3.39086  -0.819778  1.25656  -1.34607  0
0.530273  3.31457  -0.818882  1.24354  -1.32973  0
0.532227  3.23508  -0.817926  1.22979  -1.31252  0
0.53418  3.15272  -0.816909  1.21535  -1.29446  0
0.536133  3.06779  -0.815831  1.20025  -1.27562  0
0.538086  2.98063  -0.814693  1.1845  -1.25602  0
0.540039  2.89156  -0.813494  1.16815  -1.23571  0
0.541992  2.8009  -0.812235  1.15123  -1.21473  0
0.543945  2.70897  -0.810914  1.13375  -1.19314  0
0.545898  2.61609  -0.809532  1.11577  -1.17096  0
0.547852  2.52256  -0.808088  1.0973  -1.14826  0
0.549805  2.4287  -0.806583  1.07838  -1.12507  0
0.551758  2.33478  -0.805017  1.05906  -1.10145  0
0.553711  2.2411  -0.803388  1.03935  -1.07743  0
0.555664  2.14792  -0.801698  1.01929  -1.05307  0
0.557617  2.0555  -0.799945  0.998925  -1.02842  0
0.55957  1.96407  -0.798129  0.97828  -1.00351  0
0.561523  1.87387  -0.796251  0.957391  -0.978402  0
0.563477  1.7851  -0.794311  0.936292  -0.953132  0
0.56543  1.69797  -0.792307  0.915016  -0.927746  0
0.567383  1.61264  -0.790239  0.893596  -0.90229  0
0.569336  1.52928  -0.788109  0.872065  -0.876805  0
0.571289  1.44804  -0.785914  0.850455  -0.851333  0
0.573242  1.36904  -0.783655  0.828798  -0.825914  0
0.575195  1.29239  -0.781332  0.807124  -0.800587  0
0.577148  1.21818  -0.778945  0.785464  -0.775391  0
0.579102  1.1465  -0.776493  0.763846  -0.750362  0
0.581055  1.07741  -0.773976  0.742301  -0.725533  0
0.583008  1.01095  -0.771393  0.720854  -0.70094  0
0.584961  0.94715  -0.768745  0.699532  -0.676612  0
0.586914  0.886037  -0.766031  0.678362  -0.652581  0
0.588867  0.827615  -0.76325  0.657367  -0.628875  0
0.59082  0.771876  -0.760403  0.636571  -0.605519  0
0.592773  0.718803  -0.75749  0.615997  -0.582539  0
0.594727  0.668368  -0.754509  0.595664  -0.559957  0
0.59668  0.620532  -0.751461  0.575595  -0.537794  0
0.598633  0.57525  -0.748345  0.555806  -0.516071  0
0.600586  0.532467  -0.74516  0.536316  -0.494804  0
0.602539  0.492121  -0.741908  0.517142  -0.474009  0
0.604492  0.454145  -0.738587  0.498298  -0.453701  0
0.606445  0.418467  -0.735196  0.479798  -0.433891  0
0.608398  0.38501  -0.731736  0.461656  -0.414589  0
0.610352  0.353693  -0.728206  0.443882  -0.395806  0
0.612305  0.324434  -0.724606  0.426487  -0.377548  0
0.614258  0.297145  -0.720935  0.409481  -0.359821  0
0.616211  0.271742  -0.717193  0.392871  -0.342628  0
0.618164  0.248135  -0.71338  0.376664  -0.325974  0
0.620117  0.226238  -0.709495  0.360867  -0.309859  0
0.62207  0.205961  -0.705538  0.345484  -0.294283  0
0.624023  0.18722  -0.701508  0.330518  -0.279245  0
0.625977  0.169927  -0.697405  0.315973  -0.264742  0
0.62793  0.153999  -0.693229  0.30185  -0.250771  0
0.629883  0.139354  -0.688979  0.28815  -0.237326  0
0.631836  0.125912  -0.684654  0.274873  -0.224403  0
0.633789  0.113595  -0.680254  0.262018  -0.211994  0
0.635742  0.102328  -0.67578  0.249582  -0.200091  0
0.637695  0.09204  -0.671229  0.237565  -0.188687  0
0.639648  0.0826618  -0.666602  0.225962  -0.177773  0
0.641602  0.0741274  -0.661898  0.214769  -0.167337  0
0.643555  0.066374  -0.657116  0.203982  -0.157371  0
0.645508  0.0593422  -0.652256  0.193595  -0.147862  0
0.647461  0.0529754  -0.647318  0.183603  -0.1388  0
0.649414  0.0472206  -0.642301  0.173999  -0.130173  0
0.651367  0.0420276  -0.637203  0.164776  -0.121968  0
0.65332  0.0373493  -0.632024  0.155928  -0.114174  0
0.655273  0.0331418  -0.626764  0.147447  -0.106777  0
0.657227  0.0293641  -0.62142  0.139324  -0.0997639  0
0.65918  0.0259777  -0.615993  0.131552  -0.0931226  0
0.661133  0.0229473  -0.610481  0.124121  -0.0868397  0
0.663086  0.0202398  -0.604883  0.117024  -0.0809021  0
0.665039  0.0178248  -0.599196  0.110251  -0.0752966  0
0.666992  0.0156743  -0.59342  0.103792  -0.0700101  0
0.668945  0.0137624  -0.587552  0.0976397  -0.0650296  0
0.670898  0.0120654  -0.58159  0.0917834  -0.0603423  0
0.672852  0.0105616  -0.57553  0.086214  -0.0559355  0
0.674805  0.00923126  -0.569369  0.0809221  -0.0517965  0
0.676758  0.0080562  -0.563104  0.0758982  -0.0479131  0
0.678711  0.00701999  -0.556728  0.0711328  -0.0442732  0
0.680664  0.00610771  -0.550237  0.0666167  -0.0408648  0
0.682617  0.00530583  -0.543623  0.0623404  -0.0376764  0
0.68457  0.00460213  -0.536877  0.0582948  -0.0346966  0
0.686523  0.00398559  -0.529989  0.0544707  -0.0319145  0
0.688477  0.00344628  -0.522947  0.0508592  -0.0293194  0
0.69043  0.00297529  -0.515735  0.0474514  -0.0269008  0
0.692383  0.00256462  -0.508334  0.0442387  -0.0246486  0
0.694336  0.00220713  -0.500723  0.0412126  -0.0225532  0
0.696289  0.00189643  -0.492873  0.0383649  -0.0206051  0
0.698242  0.00162685  -0.484751  0.0356873  -0.0187953  0
0.700195  0.00139331  -0.476318  0.0331721  -0.0171148  0
0.702148  0.00119133  -0.467523  0.0308116  -0.0155554  0
0.704102  0.00101693  -0.458308  0.0285985  -0.0141088  0
0.706055  0.000866604  -0.448598  0.0265254  -0.0127674  0
0.708008  0.000737243  -0.438304  0.0245856  -0.0115235  0
0.709961  0.000626116  -0.42732  0.0227723  -0.0103701  0
0.711914  0.000530822  -0.415512  0.0210791  -0.0093001  0
0.713867  0.000449254  -0.402719  0.0194999  -0.00830701  0
0.71582  0.000379568  -0.388747  0.0180288  -0.00738445  0
0.717773  0.000320153  -0.373358  0.0166601  -0.00652631  0
0.719727  0.000269603  -0.356264  0.0153886  -0.00572675  0
0.72168  0.000226697  -0.337115  0.014209  -0.00498016  0
0.723633  0.000190372  -0.31549  0.0131166  -0.00428113  0
0.725586  0.000159711  -0.290886  0.0121068  -0.00362449  0
0.727539  0.000133919  -0.262703  0.0111753  -0.00300523  0
0.729492  0.000112314  -0.230239  0.0103182  -0.00241853  0
0.731445  9.43101e-05  -0.19269  0.00953161  -0.00185972  0
0.733398  7.94077e-05  -0.149163  0.00881215  -0.00132428  0
0.735352  6.71825e-05  -0.0987189  0.00815658  -0.000807835  0
0.737305  5.72772e-05  -0.0404565  0.00756198  -0.000306098  0
0.739258  4.93943e-05  0.0263404  0.00702567  0.000185102  0
0.741211  4.3289e-05  0.101987  0.00654525  0.000669857  0
0.743164  3.87647e-05  0.186131  0.00611859  0.00115219  0
0.745117  3.56683e-05  0.277493  0.00574383  0.00163609  0
0.74707  3.38873e-05  0.373762  0.00541938  0.00212547  0
0.749023  3.33467e-05  0.471749  0.00514392  0.00262426  0
0.750977  3.40079e-05  0.567851  0.00491641  0.00313637  0
0.75293  3.58678e-05  0.658687  0.00473606  0.00366572  0
0.754883  3.89587e-05  0.741641  0.00460238  0.00421626  0
0.756836  4.33494e-05  0.81513  0.00451515  0.00479195  0
0.758789  4.91465e-05  0.878571  0.00447444  0.00539684  0
0.760742  5.64972e-05  0.932159  0.00448057  0.00603503  0
0.762695  6.55923e-05  0.976589  0.00453419  0.0067107  0
0.764648  7.66712e-05  1.01281  0.00463622  0.0074281  0
0.766602  9.00265e-05  1.04187  0.00478786  0.00819163  0
0.768555  0.000106011  1.06476  0.00499065  0.00900577  0
0.770508  0.000125043  1.08245  0.00524639  0.00987514  0
0.772461  0.00014762  1.09574  0.00555722  0.0108045  0
0.774414  0.000174323  1.10537  0.00592558  0.0117988  0
0.776367  0.000205833  1.11197  0.00635423  0.012863  0
0.77832  0.000242939  1.11604  0.00684627  0.0140024  0
0.780273  0.000286558  1.11804  0.00740511  0.0152224  0
0.782227  0.00033775  1.11833  0.00803452  0.0165287  0
0.78418  0.000397737  1.11723  0.0087386  0.0179269  0
0.786133  0.000467921  1.11499  0.00952179  0.0194231  0
0.788086  0.000549915  1.11183  0.0103889  0.0210234  0
0.790039  0.000645562  1.10793  0.0113451  0.0227343  0
0.791992  0.000756971  1.10342  0.0123959  0.0245624  0
0.793945  0.000886542  1.09843  0.0135473  0.0265144  0
0.795898  0.00103701  1.09307  0.0148054  0.0285974  0
0.797852  0.00121148  1.08742  0.016177  0.0308186  0
0.799805  0.00141347  1.08154  0.017669  0.0331854  0
0.801758  0.00164695  1.07549  0.0192889  0.0357055  0
0.803711  0.00191642  1.06932  0.0210445  0.0383868  0
0.805664  0.00222694  1.06306  0.0229439  0.0412374  0
0.807617  0.00258421  1.05675  0.0249957  0.0442653  0
0.80957  0.0029946  1.05042  0.0272088  0.0474792  0
0.811523  0.00346526  1.04407  0.0295925  0.0508876  0
0.813477  0.00400421  1.03774  0.0321565  0.0544992  0
0.81543  0.00462034  1.03142  0.0349108  0.058323  0
0.817383  0.00532359  1.02515  0.0378658  0.0623681  0
0.819336  0.006125  1.01892  0.0410321  0.0666436  0
0.821289  0.00703677  1.01274  0.0444208  0.0711587  0
0.823242  0.00807245  1.00661  0.0480433  0.0759229  0
0.825195  0.00924697  1.00055  0.0519112  0.0809456  0
0.827148  0.0105768  0.994561  0.0560364  0.0862363  0
0.829102  0.01208  0.988637  0.0604311  0.0918044  0
0.831055  0.0137764  0.982784  0.0651076  0.0976594  0
0.833008  0.0156877  0.977005  0.0700785  0.103811  0
0.834961  0.0178376  0.971301  0.0753565  0.110268  0
0.836914  0.020252  0.965673  0.0809546  0.11704  0
0.838867  0.0229589  0.960122  0.0868857  0.124136  0
0.84082  0.0259887  0.954648  0.0931627  0.131565  0
0.842773  0.0293745  0.949252  0.0997989  0.139337  0
0.844727  0.0331517  0.943933  0.106807  0.147458  0
0.84668  0.0373586  0.938693  0.1142  0.155939  0
0.848633  0.0420363  0.93353  0.121992  0.164786  0
0.850586  0.0472288  0.928445  0.130193  0.174007  0
0.852539  0.0529832  0.923438  0.138818  0.183611  0
0.854492  0.0593494  0.918508  0.147877  0.193602  0
0.856445  0.0663808  0.913655  0.157384  0.203988  0
0.858398  0.0741337  0.908879  0.167349  0.214775  0
0.860352  0.0826677  0.904179  0.177782  0.225967  0
0.862305  0.0920455  0.899555  0.188696  0.23757  0
0.864258  0.102333  0.895007  0.200099  0.249587  0
0.866211  0.113599  0.890534  0.212  0.262021  0
0.868164  0.125916  0.886137  0.224408  0.274876  0
0.870117  0.139358  0.881813  0.237331  0.288153  0
0.87207  0.154003  0.877564  0.250775  0.301853  0
0.874023  0.169931  0.873388  0.264745  0.315975  0
0.875977  0.187223  0.869286  0.279248  0.33052  0
0.87793  0.205964  0.865257  0.294286  0.345486  0
0.879883  0.22624  0.8613  0.309861  0.360869  0
0.881836  0.248138  0.857415  0.325976  0.376666  0
0.883789  0.271744  0.853602  0.34263  0.392872  0
0.885742  0.297147  0.849861  0.359822  0.409482  0
0.887695  0.324435  0.84619  0.377549  0.426488  0
0.889648  0.353695  0.84259  0.395807  0.443883  0
0.891602  0.385012  0.83906  0.41459  0.461656  0
0.893555  0.418469  0.8356  0.433891  0.479799  0
0.895508  0.454146  0.83221  0.453701  0.498299  0
0.897461  0.492122  0.828888  0.47401  0.517143  0
0.899414  0.532467  0.825636  0.494805  0.536317  0
0.901367  0.575251  0.822452  0.516071  0.555807  0
0.90332  0.620533  0.819336  0.537795  0.575595  0
0.905273  0.668368  0.816287  0.559957  0.595665  0
0.907227  0.718803  0.813307  0.582539  0.615997  0
0.90918  0.771876  0.810393  0.605519  0.636571  0
0.911133  0.827615  0.807546  0.628875  0.657367  0
0.913086  0.886038  0.804766  0.652581  0.678362  0
0.915039  0.94715  0.802052  0.676613  0.699532  0
0.916992  1.01095  0.799403  0.70094  0.720854  0
0.918945  1.07741  0.796821  0.725533  0.742301  0
