# step = 12000, time = 0.12, G_eff = 0
# x  rho  phase  re  im  V
0.000976562  3.88194  -0.905634  1.21602  -1.55024  0
0.00292969  3.87631  -0.905462  1.21541  -1.5489  0
0.00488281  3.86508  -0.905119  1.21417  -1.54624  0
0.00683594  3.8483  -0.904604  1.21233  -1.54226  0
0.00878906  3.82603  -0.903917  1.20987  -1.53696  0
0.0107422  3.79839  -0.903058  1.20681  -1.53036  0
0.0126953  3.76547  -0.902027  1.20314  -1.52247  0
0.0146484  3.72743  -0.900824  1.19887  -1.51332  0
0.0166016  3.68443  -0.899449  1.194  -1.50293  0
0.0185547  3.63665  -0.897901  1.18854  -1.49131  0
0.0205078  3.5843  -0.896182  1.1825  -1.47851  0
0.0224609  3.52758  -0.89429  1.17588  -1.46454  0
0.0244141  3.46673  -0.892225  1.16869  -1.44945  0
0.0263672  3.402  -0.889988  1.16094  -1.43326  0
0.0283203  3.33365  -0.887577  1.15263  -1.41601  0
0.0302734  3.26195  -0.884994  1.14378  -1.39775  0
0.0322266  3.18718  -0.882237  1.1344  -1.37852  0
0.0341797  3.10962  -0.879307  1.1245  -1.35835  0
0.0361328  3.02956  -0.876203  1.11409  -1.3373  0
0.0380859  2.9473  -0.872926  1.10317  -1.31541  0
0.0400391  2.86313  -0.869474  1.09178  -1.29273  0
0.0419922  2.77736  -0.865848  1.07991  -1.26931  0
0.0439453  2.69027  -0.862047  1.06758  -1.2452  0
0.0458984  2.60215  -0.858071  1.05481  -1.22046  0
0.0478516  2.51329  -0.85392  1.04162  -1.19512  0
0.0498047  2.42397  -0.849593  1.02801  -1.16926  0
0.0517578  2.33446  -0.845091  1.01401  -1.14291  0
0.0537109  2.24502  -0.840412  0.999625  -1.11614  0
0.0556641  2.1559  -0.835557  0.984882  -1.08899  0
0.0576172  2.06734  -0.830525  0.969796  -1.06153  0
0.0595703  1.97958  -0.825316  0.954385  -1.03379  0
0.0615234  1.89282  -0.81993  0.938668  -1.00584  0
0.0634766  1.80726  -0.814366  0.922664  -0.977729  0
0.0654297  1.7231  -0.808623  0.906393  -0.949503  0
0.0673828  1.64051  -0.802702  0.889874  -0.921215  0
0.0693359  1.55964  -0.796601  0.873127  -0.892913  0
0.0712891  1.48064  -0.790322  0.856172  -0.864644  0
0.0732422  1.40363  -0.783862  0.83903  -0.836456  0
0.0751953  1.32873  -0.777222  0.821722  -0.808393  0
0.0771484  1.25603  -0.770401  0.804267  -0.780499  0
0.0791016  1.18561  -0.7634  0.786688  -0.752816  0
0.0810547  1.11755  -0.756216  0.769004  -0.725383  0
0.0830078  1.05189  -0.74885  0.751237  -0.698239  0
0.0849609  0.988691  -0.741302  0.733407  -0.67142  0
0.0869141  0.927965  -0.733571  0.715535  -0.644961  0
0.0888672  0.869733  -0.725657  0.69764  -0.618895  0
0.0908203  0.814  -0.717558  0.679744  -0.593251  0
0.0927734  0.760759  -0.709275  0.661867  -0.568059  0
0.0947266  0.709995  -0.700806  0.644027  -0.543345  0
0.0966797  0.661682  -0.692153  0.626245  -0.519133  0
0.0986328  0.615787  -0.683313  0.608539  -0.495446  0
0.100586  0.572266  -0.674287  0.590928  -0.472303  0
0.102539  0.531072  -0.665073  0.57343  -0.449722  0
0.104492  0.492151  -0.655672  0.556063  -0.42772  0
0.106445  0.455441  -0.646083  0.538843  -0.406311  0
0.108398  0.420877  -0.636305  0.521788  -0.385505  0
0.110352  0.388391  -0.626338  0.504912  -0.365315  0
0.112305  0.357911  -0.616181  0.488232  -0.345746  0
0.114258  0.329362  -0.605834  0.471762  -0.326806  0
0.116211  0.302667  -0.595296  0.455516  -0.3085  0
0.118164  0.277747  -0.584567  0.439507  -0.290828  0
0.120117  0.254524  -0.573645  0.423747  -0.273793  0
0.12207  0.232918  -0.562531  0.408248  -0.257393  0
0.124023  0.21285  -0.551225  0.393022  -0.241627  0
0.125977  0.194241  -0.539724  0.378079  -0.22649  0
0.12793  0.177014  -0.52803  0.363427  -0.211977  0
0.129883  0.161091  -0.51614  0.349076  -0.198083  0
0.131836  0.146397  -0.504056  0.335033  -0.184798  0
0.133789  0.132861  -0.491776  0.321306  -0.172114  0
0.135742  0.120409  -0.4793  0.3079  -0.160022  0
0.137695  0.108975  -0.466627  0.294821  -0.14851  0
0.139648  0.0984902  -0.453758  0.282074  -0.137567  0
0.141602  0.0888921  -0.44069  0.269662  -0.127179  0
0.143555  0.0801194  -0.427424  0.257589  -0.117334  0
0.145508  0.0721134  -0.41396  0.245857  -0.108017  0
0.147461  0.0648185  -0.400297  0.234468  -0.0992134  0
0.149414  0.0581819  -0.386434  0.223422  -0.0909087  0
0.151367  0.0521533  -0.372371  0.21272  -0.083087  0
0.15332  0.0466855  -0.358107  0.202361  -0.0757324  0
0.155273  0.0417338  -0.343643  0.192345  -0.0688287  0
0.157227  0.0372564  -0.328977  0.182668  -0.0623596  0
0.15918  0.0332138  -0.314108  0.17333  -0.0563085  0
0.161133  0.0295694  -0.299037  0.164326  -0.0506587  0
0.163086  0.0262888  -0.283762  0.155654  -0.0453938  0
0.165039  0.0233402  -0.268283  0.14731  -0.0404969  0
0.166992  0.0206938  -0.252597  0.139288  -0.0359517  0
0.168945  0.0183222  -0.236704  0.131585  -0.0317418  0
0.170898  0.0161999  -0.220602  0.124194  -0.0278508  0
0.172852  0.0143035  -0.204289  0.11711  -0.0242629  0
0.174805  0.0126115  -0.187762  0.110327  -0.0209622  0
0.176758  0.0111041  -0.171018  0.103839  -0.0179334  0
0.178711  0.0097629  -0.154051  0.0976373  -0.0151613  0
0.180664  0.00857145  -0.136857  0.0917165  -0.012631  0
0.182617  0.00751452  -0.119429  0.0860689  -0.0103283  0
