# step = 14000, time = 0.14, G_eff = 0
# x  rho  phase  re  im  V
0.125977  0.064731  -0.852941  0.167352  -0.191636  0
0.12793  0.0704015  -0.75364  0.193481  -0.181567  0
0.129883  0.0777731  -0.664141  0.219602  -0.171896  0
0.131836  0.0868258  -0.584697  0.245713  -0.162638  0
0.133789  0.097539  -0.514932  0.271814  -0.153806  0
0.135742  0.109892  -0.454099  0.297904  -0.145413  0
0.137695  0.123862  -0.401288  0.323982  -0.13747  0
0.139648  0.139429  -0.355558  0.350046  -0.129986  0
0.141602  0.156569  -0.316011  0.376094  -0.122971  0
0.143555  0.175259  -0.281836  0.402123  -0.116432  0
0.145508  0.195476  -0.252314  0.428128  -0.110375  0
0.147461  0.217196  -0.226823  0.454106  -0.104805  0
0.149414  0.240394  -0.204827  0.480051  -0.0997261  0
0.151367  0.265043  -0.185869  0.505956  -0.0951396  0
0.15332  0.291117  -0.169556  0.531815  -0.0910465  0
0.155273  0.318586  -0.155553  0.55762  -0.0874461  0
0.157227  0.347422  -0.143575  0.58336  -0.084336  0
0.15918  0.37759  -0.133373  0.609027  -0.0817127  0
0.161133  0.409059  -0.124735  0.634608  -0.0795711  0
0.163086  0.44179  -0.117477  0.660092  -0.0779046  0
0.165039  0.475746  -0.111439  0.685465  -0.0767051  0
0.166992  0.510883  -0.106479  0.710713  -0.0759633  0
0.168945  0.547157  -0.102475  0.73582  -0.0756683  0
0.170898  0.58452  -0.0993183  0.760771  -0.0758079  0
0.172852  0.622917  -0.0969124  0.785548  -0.0763686  0
0.174805  0.662294  -0.0951719  0.810132  -0.0773354  0
0.176758  0.702589  -0.0940202  0.834504  -0.0786922  0
0.178711  0.743736  -0.0933888  0.858643  -0.0804216  0
0.180664  0.785666  -0.0932162  0.88253  -0.0825052  0
0.182617  0.828304  -0.0934466  0.906141  -0.0849232  0
0.18457  0.87157  -0.0940298  0.929455  -0.087655  0
0.186523  0.91538  -0.0949201  0.952448  -0.090679  0
0.188477  0.959643  -0.0960758  0.975096  -0.0939725  0
0.19043  1.00426  -0.0974591  0.997374  -0.0975121  0
0.192383  1.04914  -0.0990353  1.01926  -0.101274  0
0.194336  1.09418  -0.100773  1.04072  -0.105233  0
0.196289  1.13925  -0.102642  1.06174  -0.109364  0
0.198242  1.18426  -0.104617  1.08229  -0.11364  0
0.200195  1.22908  -0.106672  1.10234  -0.118037  0
0.202148  1.27359  -0.108786  1.12186  -0.122526  0
0.204102  1.31767  -0.110936  1.14084  -0.127082  0
0.206055  1.36118  -0.113105  1.15924  -0.131678  0
0.208008  1.404  -0.115274  1.17704  -0.136286  0
0.209961  1.44599  -0.117426  1.19421  -0.14088  0
0.211914  1.48702  -0.119548  1.21073  -0.145434  0
0.213867  1.52697  -0.121623  1.22658  -0.14992  0
0.21582  1.56568  -0.12364  1.24172  -0.154313  0
0.217773  1.60304  -0.125586  1.25614  -0.158588  0
0.219727  1.6389  -0.127449  1.26981  -0.162719  0
0.22168  1.67315  -0.129221  1.28272  -0.166682  0
0.223633  1.70565  -0.13089  1.29483  -0.170455  0
0.225586  1.73629  -0.132447  1.30614  -0.174013  0
0.227539  1.76494  -0.133884  1.31662  -0.177336  0
0.229492  1.7915  -0.135194  1.32626  -0.180402  0
0.231445  1.81587  -0.136368  1.33503  -0.183192  0
0.233398  1.83794  -0.137399  1.34293  -0.185687  0
0.235352  1.85764  -0.138281  1.34994  -0.18787  0
0.237305  1.87487  -0.139007  1.35605  -0.189723  0
0.239258  1.88956  -0.139571  1.36125  -0.191233  0
0.241211  1.90166  -0.139967  1.36552  -0.192386  0
0.243164  1.91112  -0.14019  1.36887  -0.193169  0
0.245117  1.91789  -0.140233  1.37128  -0.19357  0
0.24707  1.92195  -0.140093  1.37276  -0.193582  0
0.249023  1.92327  -0.139762  1.3733  -0.193194  0
0.250977  1.92185  -0.139237  1.37289  -0.192402  0
0.25293  1.9177  -0.138511  1.37155  -0.191199  0
0.254883  1.91084  -0.137579  1.36927  -0.189581  0
0.256836  1.90129  -0.136437  1.36606  -0.187545  0
0.258789  1.88909  -0.135077  1.36192  -0.185092  0
0.260742  1.8743  -0.133496  1.35687  -0.18222  0
0.262695  1.85698  -0.131686  1.35091  -0.178932  0
0.264648  1.83721  -0.129642  1.34406  -0.17523  0
0.266602  1.81507  -0.127357  1.33633  -0.171118  0
0.268555  1.79065  -0.124825  1.32774  -0.166601  0
0.270508  1.76406  -0.122038  1.3183  -0.161687  0
0.272461  1.73541  -0.118989  1.30804  -0.156381  0
0.274414  1.70483  -0.115671  1.29696  -0.150694  0
0.276367  1.67243  -0.112074  1.28511  -0.144633  0
0.27832  1.63836  -0.108189  1.2725  -0.13821  0
0.280273  1.60274  -0.104008  1.25915  -0.131436  0
0.282227  1.56574  -0.0995188  1.2451  -0.124322  0
0.28418  1.52749  -0.0947118  1.23038  -0.116881  0
0.286133  1.48815  -0.0895748  1.21501  -0.109126  0
0.288086  1.44787  -0.0840954  1.19902  -0.101071  0
0.290039  1.4068  -0.0782603  1.18246  -0.0927288  0
0.291992  1.3651  -0.0720551  1.16534  -0.0841147  0
0.293945  1.32292  -0.0654649  1.14772  -0.0752429  0
0.295898  1.28042  -0.0584734  1.12962  -0.0661282  0
0.297852  1.23774  -0.0510636  1.11109  -0.0567854  0
0.299805  1.19503  -0.0432173  1.09215  -0.0472293  0
0.301758  1.15243  -0.0349155  1.07286  -0.0374747  0
0.303711  1.11009  -0.0261381  1.05325  -0.0275362  0
0.305664  1.06813  -0.016864  1.03336  -0.0174282  0
0.307617  1.02669  -0.00707125  1.01323  -0.00716493  0
0.30957  0.985879  0.00326287  0.992909  0.00323974  0
0.311523  0.945818  0.0141618  0.972434  0.0137723  0
0.313477  0.906613  0.0256495  0.951849  0.0244198  0
0.31543  0.868364  0.0377503  0.931197  0.0351696  0
0.317383  0.831163  0.0504882  0.91052  0.0460096  0
0.319336  0.795095  0.0638873  0.889862  0.0569284  0
0.321289  0.760236  0.0779707  0.869266  0.0679149  0
0.323242  0.726652  0.0927601  0.848774  0.078959  0
0.325195  0.694406  0.108275  0.82843  0.0900508  0
0.327148  0.663547  0.124534  0.808276  0.101181  0
0.329102  0.634121  0.14155  0.788353  0.112343  0
0.331055  0.606163  0.159332  0.768703  0.123526  0
0.333008  0.579701  0.177886  0.749367  0.134726  0
0.334961  0.554758  0.197208  0.730385  0.145934  0
0.336914  0.531348  0.217289  0.711796  0.157146  0
0.338867  0.509479  0.238111  0.693639  0.168357  0
0.34082  0.489152  0.259646  0.675951  0.179562  0
0.342773  0.470366  0.281855  0.65877  0.190756  0
0.344727  0.453109  0.304688  0.64213  0.201937  0
0.34668  0.437371  0.328082  0.626066  0.213102  0
0.348633  0.423133  0.351961  0.610611  0.224248  0
0.350586  0.410374  0.37624  0.595796  0.235375  0
0.352539  0.399071  0.400817  0.581652  0.246479  0
0.354492  0.389197  0.425583  0.568208  0.257561  0
0.356445  0.380725  0.450418  0.55549  0.268619  0
0.358398  0.373626  0.475193  0.543525  0.279653  0
0.360352  0.367868  0.499777  0.532337  0.290663  0
0.362305  0.363421  0.524033  0.521948  0.301649  0
0.364258  0.360256  0.547826  0.512377  0.312611  0
0.366211  0.358342  0.571024  0.503645  0.323549  0
0.368164  0.357652  0.593502  0.495767  0.334464  0
0.370117  0.358157  0.615141  0.488759  0.345357  0
0.37207  0.359832  0.635835  0.482633  0.356227  0
0.374023  0.362654  0.655489  0.4774  0.367074  0
0.375977  0.366603  0.674025  0.473069  0.3779  0
0.37793  0.371659  0.691376  0.469647  0.388704  0
0.379883  0.377806  0.707492  0.467138  0.399486  0
0.381836  0.385032  0.72234  0.465544  0.410245  0
0.383789  0.393326  0.735898  0.464866  0.420981  0
0.385742  0.40268  0.748161  0.465103  0.431694  0
0.387695  0.41309  0.759135  0.46625  0.442381  0
0.389648  0.424552  0.768838  0.468301  0.453042  0
0.391602  0.437068  0.777299  0.471247  0.463675  0
0.393555  0.450638  0.784553  0.475079  0.474277  0
0.395508  0.465267  0.790647  0.479783  0.484846  0
0.397461  0.480961  0.795629  0.485345  0.495379  0
0.399414  0.497724  0.799556  0.491748  0.505874  0
0.401367  0.515566  0.802487  0.498973  0.516325  0
0.40332  0.534493  0.804483  0.506999  0.52673  0
0.405273  0.554512  0.805607  0.515803  0.537084  0
0.407227  0.57563  0.805923  0.525361  0.547381  0
0.40918  0.597852  0.805495  0.535644  0.557618  0
0.411133  0.621182  0.804387  0.546624  0.567789  0
0.413086  0.645621  0.802661  0.558272  0.577887  0
0.415039  0.671166  0.800376  0.570554  0.587907  0
0.416992  0.697813  0.797593  0.583436  0.597842  0
0.418945  0.725553  0.794366  0.596883  0.607686  0
0.420898  0.754371  0.79075  0.610858  0.617433  0
0.422852  0.78425  0.786796  0.625323  0.627074  0
0.424805  0.815165  0.782552  0.640236  0.636602  0
0.426758  0.847087  0.778063  0.655558  0.646011  0
0.428711  0.879979  0.773372  0.671246  0.655292  0
0.430664  0.9138  0.768518  0.687257  0.664438  0
0.432617  0.948499  0.763539  0.703546  0.673441  0
0.43457  0.984022  0.758468  0.720068  0.682293  0
0.436523  1.0203  0.753337  0.736778  0.690987  0
0.438477  1.05728  0.748175  0.753629  0.699513  0
0.44043  1.09486  0.743008  0.770574  0.707866  0
0.442383  1.13297  0.737861  0.787567  0.716036  0
0.444336  1.17151  0.732755  0.804559  0.724015  0
0.446289  1.2104  0.72771  0.821504  0.731797  0
0.448242  1.24951  0.722745  0.838353  0.739374  0
0.450195  1.28875  0.717875  0.855061  0.746738  0
0.452148  1.32799  0.713116  0.871579  0.753881  0
0.454102  1.36711  0.70848  0.887861  0.760798  0
0.456055  1.40599  0.703979  0.903861  0.767481  0
0.458008  1.4445  0.699624  0.919535  0.773923  0
0.459961  1.4825  0.695423  0.934838  0.780117  0
0.461914  1.51987  0.691386  0.949725  0.786059  0
0.463867  1.55645  0.687519  0.964156  0.791741  0
0.46582  1.59212  0.68383  0.97809  0.797158  0
0.467773  1.62673  0.680322  0.991485  0.802304  0
0.469727  1.66016  0.677002  1.0043  0.807175  0
0.47168  1.69226  0.673874  1.01651  0.811765  0
0.473633  1.7229  0.670941  1.02807  0.81607  0
0.475586  1.75196  0.668207  1.03895  0.820085  0
0.477539  1.77931  0.665675  1.04912  0.823807  0
0.479492  1.80483  0.663346  1.05854  0.827232  0
0.481445  1.82841  0.661224  1.0672  0.830357  0
0.483398  1.84996  0.65931  1.07507  0.833177  0
0.485352  1.86936  0.657605  1.08212  0.835692  0
0.487305  1.88654  0.65611  1.08833  0.837897  0
0.489258  1.90141  0.654828  1.09369  0.839791  0
0.491211  1.91391  0.653758  1.09818  0.841373  0
0.493164  1.92398  0.652901  1.10179  0.84264  0
0.495117  1.93158  0.652258  1.10451  0.843591  0
0.49707  1.93666  0.651829  1.10632  0.844226  0
0.499023  1.93921  0.651614  1.10723  0.844544  0
0.500977  1.93921  0.651614  1.10723  0.844544  0
0.50293  1.93666  0.651829  1.10632  0.844226  0
0.504883  1.93158  0.652258  1.10451  0.843591  0
0.506836  1.92398  0.652901  1.10179  0.84264  0
0.508789  1.91391  0.653758  1.09818  0.841373  0
0.510742  1.90141  0.654828  1.09369  0.839791  0
0.512695  1.88654  0.65611  1.08833  0.837897  0
0.514648  1.86936  0.657605  1.08212  0.835692  0
0.516602  1.84996  0.65931  1.07507  0.833177  0
0.518555  1.82841  0.661224  1.0672  0.830357  0
0.520508  1.80483  0.663346  1.05854  0.827232  0
0.522461  1.77931  0.665675  1.04912  0.823807  0
0.524414  1.75196  0.668207  1.03895  0.820085  0
0.526367  1.7229  0.670941  1.02807  0.81607  0
0.52832  1.69226  0.673874  1.01651  0.811765  0
0.530273  1.66016  0.677002  1.0043  0.807175  0
0.532227  1.62673  0.680322  0.991485  0.802304  0
0.53418  1.59212  0.68383  0.97809  0.797158  0
0.536133  1.55645  0.687519  0.964156  0.791741  0
0.538086  1.51987  0.691386  0.949725  0.786059  0
0.540039  1.4825  0.695423  0.934838  0.780117  0
0.541992  1.4445  0.699624  0.919535  0.773923  0
0.543945  1.40599  0.703979  0.903861  0.767481  0
0.545898  1.36711  0.70848  0.887861  0.760798  0
0.547852  1.32799  0.713116  0.871579  0.753881  0
0.549805  1.28875  0.717875  0.855061  0.746738  0
0.551758  1.24951  0.722745  0.838353  0.739374  0
0.553711  1.2104  0.72771  0.821504  0.731797  0
0.555664  1.17151  0.732755  0.804559  0.724015  0
0.557617  1.13297  0.737861  0.787567  0.716036  0
0.55957  1.09486  0.743008  0.770574  0.707866  0
0.561523  1.05728  0.748175  0.753629  0.699513  0
0.563477  1.0203  0.753337  0.736778  0.690987  0
0.56543  0.984022  0.758468  0.720068  0.682293  0
0.567383  0.948499  0.763539  0.703546  0.673441  0
0.569336  0.9138  0.768518  0.687257  0.664438  0
0.571289  0.879979  0.773372  0.671246  0.655292  0
0.573242  0.847087  0.778063  0.655558  0.646011  0
0.575195  0.815165  0.782552  0.640236  0.636602  0
0.577148  0.78425  0.786796  0.625323  0.627074  0
0.579102  0.754371  0.79075  0.610858  0.617433  0
0.581055  0.725553  0.794366  0.596883  0.607686  0
0.583008  0.697813  0.797593  0.583436  0.597842  0
0.584961  0.671166  0.800376  0.570554  0.587907  0
0.586914  0.645621  0.802661  0.558272  0.577887  0
0.588867  0.621182  0.804387  0.546624  0.567789  0
0.59082  0.597852  0.805495  0.535644  0.557618  0
0.592773  0.57563  0.805923  0.525361  0.547381  0
0.594727  0.554512  0.805607  0.515803  0.537084  0
0.59668  0.534493  0.804483  0.506999  0.52673  0
0.598633  0.515566  0.802487  0.498973  0.516325  0
0.600586  0.497724  0.799556  0.491748  0.505874  0
0.602539  0.480961  0.795629  0.485345  0.495379  0
0.604492  0.465267  0.790647  0.479783  0.484846  0
0.606445  0.450638  0.784553  0.475079  0.474277  0
0.608398  0.437068  0.777299  0.471247  0.463675  0
0.610352  0.424552  0.768838  0.468301  0.453042  0
0.612305  0.41309  0.759135  0.46625  0.442381  0
0.614258  0.40268  0.748161  0.465103  0.431694  0
0.616211  0.393326  0.735898  0.464866  0.420981  0
0.618164  0.385032  0.72234  0.465544  0.410245  0
0.620117  0.377806  0.707492  0.467138  0.399486  0
0.62207  0.371659  0.691376  0.469647  0.388704  0
0.624023  0.366603  0.674025  0.473069  0.3779  0
0.625977  0.362654  0.655489  0.4774  0.367074  0
0.62793  0.359832  0.635835  0.482633  0.356227  0
0.629883  0.358157  0.615141  0.488759  0.345357  0
0.631836  0.357652  0.593502  0.495767  0.334464  0
0.633789  0.358342  0.571024  0.503645  0.323549  0
0.635742  0.360256  0.547826  0.512377  0.312611  0
0.637695  0.363421  0.524033  0.521948  0.301649  0
0.639648  0.367868  0.499777  0.532337  0.290663  0
0.641602  0.373626  0.475193  0.543525  0.279653  0
0.643555  0.380725  0.450418  0.55549  0.268619  0
0.645508  0.389197  0.425583  0.568208  0.257561  0
0.647461  0.399071  0.400817  0.581652  0.246479  0
0.649414  0.410374  0.37624  0.595796  0.235375  0
0.651367  0.423133  0.351961  0.610611  0.224248  0
0.65332  0.437371  0.328082  0.626066  0.213102  0
0.655273  0.453109  0.304688  0.64213  0.201937  0
0.657227  0.470366  0.281855  0.65877  0.190756  0
0.65918  0.489152  0.259646  0.675951  0.179562  0
0.661133  0.509479  0.238111  0.693639  0.168357  0
0.663086  0.531348  0.217289  0.711796  0.157146  0
0.665039  0.554758  0.197208  0.730385  0.145934  0
0.666992  0.579701  0.177886  0.749367  0.134726  0
0.668945  0.606163  0.159332  0.768703  0.123526  0
0.670898  0.634121  0.14155  0.788353  0.112343  0
0.672852  0.663547  0.124534  0.808276  0.101181  0
0.674805  0.694406  0.108275  0.82843  0.0900508  0
0.676758  0.726652  0.0927601  0.848774  0.078959  0
0.678711  0.760236  0.0779707  0.869266  0.0679149  0
0.680664  0.795095  0.0638873  0.889862  0.0569284  0
0.682617  0.831163  0.0504882  0.91052  0.0460096  0
0.68457  0.868364  0.0377503  0.931197  0.0351696  0
0.686523  0.906613  0.0256495  0.951849  0.0244198  0
0.688477  0.945818  0.0141618  0.972434  0.0137723  0
0.69043  0.985879  0.00326287  0.992909  0.00323974  0
0.692383  1.02669  -0.00707125  1.01323  -0.00716493  0
0.694336  1.06813  -0.016864  1.03336  -0.0174282  0
0.696289  1.11009  -0.0261381  1.05325  -0.0275362  0
0.698242  1.15243  -0.0349155  1.07286  -0.0374747  0
0.700195  1.19503  -0.0432173  1.09215  -0.0472293  0
0.702148  1.23774  -0.0510636  1.11109  -0.0567854  0
0.704102  1.28042  -0.0584734  1.12962  -0.0661282  0
0.706055  1.32292  -0.0654649  1.14772  -0.0752429  0
0.708008  1.3651  -0.0720551  1.16534  -0.0841147  0
0.709961  1.4068  -0.0782603  1.18246  -0.0927288  0
0.711914  1.44787  -0.0840954  1.19902  -0.101071  0
0.713867  1.48815  -0.0895748  1.21501  -0.109126  0
0.71582  1.52749  -0.0947118  1.23038  -0.116881  0
0.717773  1.56574  -0.0995188  1.2451  -0.124322  0
0.719727  1.60274  -0.104008  1.25915  -0.131436  0
0.72168  1.63836  -0.108189  1.2725  -0.13821  0
0.723633  1.67243  -0.112074  1.28511  -0.144633  0
0.725586  1.70483  -0.115671  1.29696  -0.150694  0
0.727539  1.73541  -0.118989  1.30804  -0.156381  0
0.729492  1.76406  -0.122038  1.3183  -0.161687  0
0.731445  1.79065  -0.124825  1.32774  -0.166601  0
0.733398  1.81507  -0.127357  1.33633  -0.171118  0
0.735352  1.83721  -0.129642  1.34406  -0.17523  0
0.737305  1.85698  -0.131686  1.35091  -0.178932  0
0.739258  1.8743  -0.133496  1.35687  -0.18222  0
0.741211  1.88909  -0.135077  1.36192  -0.185092  0
0.743164  1.90129  -0.136437  1.36606  -0.187545  0
0.745117  1.91084  -0.137579  1.36927  -0.189581  0
0.74707  1.9177  -0.138511  1.37155  -0.191199  0
0.749023  1.92185  -0.139237  1.37289  -0.192402  0
0.750977  1.92327  -0.139762  1.3733  -0.193194  0
0.75293  1.92195  -0.140093  1.37276  -0.193582  0
0.754883  1.91789  -0.140233  1.37128  -0.19357  0
0.756836  1.91112  -0.14019  1.36887  -0.193169  0
0.758789  1.90166  -0.139967  1.36552  -0.192386  0
0.760742  1.88956  -0.139571  1.36125  -0.191233  0
0.762695  1.87487  -0.139007  1.35605  -0.189723  0
0.764648  1.85764  -0.138281  1.34994  -0.18787  0
0.766602  1.83794  -0.137399  1.34293  -0.185687  0
0.768555  1.81587  -0.136368  1.33503  -0.183192  0
0.770508  1.7915  -0.135194  1.32626  -0.180402  0
0.772461  1.76494  -0.133884  1.31662  -0.177336  0
0.774414  1.73629  -0.132447  1.30614  -0.174013  0
0.776367  1.70565  -0.13089  1.29483  -0.170455  0
0.77832  1.67315  -0.129221  1.28272  -0.166682  0
0.780273  1.6389  -0.127449  1.26981  -0.162719  0
0.782227  1.60304  -0.125586  1.25614  -0.158588  0
0.78418  1.56568  -0.12364  1.24172  -0.154313  0
0.786133  1.52697  -0.121623  1.22658  -0.14992  0
0.788086  1.48702  -0.119548  1.21073  -0.145434  0
0.790039  1.44599  -0.117426  1.19421  -0.14088  0
0.791992  1.404  -0.115274  1.17704  -0.136286  0
0.793945  1.36118  -0.113105  1.15924  -0.131678  0
0.795898  1.31767  -0.110936  1.14084  -0.127082  0
0.797852  1.27359  -0.108786  1.12186  -0.122526  0
0.799805  1.22908  -0.106672  1.10234  -0.118037  0
0.801758  1.18426  -0.104617  1.08229  -0.11364  0
0.803711  1.13925  -0.102642  1.06174  -0.109364  0
0.805664  1.09418  -0.100773  1.04072  -0.105233  0
0.807617  1.04914  -0.0990353  1.01926  -0.101274  0
0.80957  1.00426  -0.0974591  0.997374  -0.0975121  0
0.811523  0.959643  -0.0960758  0.975096  -0.0939725  0
0.813477  0.91538  -0.0949201  0.952448  -0.090679  0
0.81543  0.87157  -0.0940298  0.929455  -0.087655  0
0.817383  0.828304  -0.0934466  0.906141  -0.0849232  0
0.819336  0.785666  -0.0932162  0.88253  -0.0825052  0
0.821289  0.743736  -0.0933888  0.858643  -0.0804216  0
0.823242  0.702589  -0.0940202  0.834504  -0.0786922  0
0.825195  0.662294  -0.0951719  0.810132  -0.0773354  0
0.827148  0.622917  -0.0969124  0.785548  -0.0763686  0
0.829102  0.58452  -0.0993183  0.760771  -0.0758079  0
0.831055  0.547157  -0.102475  0.73582  -0.0756683  0
0.833008  0.510883  -0.106479  0.710713  -0.0759633  0
0.834961  0.475746  -0.111439  0.685465  -0.0767051  0
0.836914  0.44179  -0.117477  0.660092  -0.0779046  0
0.838867  0.409059  -0.124735  0.634608  -0.0795711  0
0.84082  0.37759  -0.133373  0.609027  -0.0817127  0
0.842773  0.347422  -0.143575  0.58336  -0.084336  0
0.844727  0.318586  -0.155553  0.55762  -0.0874461  0
0.84668  0.291117  -0.169556  0.531815  -0.0910465  0
0.848633  0.265043  -0.185869  0.505956  -0.0951396  0
0.850586  0.240394  -0.204827  0.480051  -0.0997261  0
0.852539  0.217196  -0.226823  0.454106  -0.104805  0
0.854492  0.195476  -0.252314  0.428128  -0.110375  0
0.856445  0.175259  -0.281836  0.402123  -0.116432  0
0.858398  0.156569  -0.316011  0.376094  -0.122971  0
0.860352  0.139429  -0.355558  0.350046  -0.129986  0
0.862305  0.123862  -0.401288  0.323982  -0.13747  0
0.864258  0.109892  -0.454099  0.297904  -0.145413  0
0.866211  0.097539  -0.514932  0.271814  -0.153806  0
0.868164  0.0868258  -0.584697  0.245713  -0.162638  0
0.870117  0.0777731  -0.664141  0.219602  -0.171896  0
0.87207  0.0704015  -0.75364  0.193481  -0.181567  0
0.874023  0.064731  -0.852941  0.167352  -0.191636  0
0.875977  0.0607809  -0.960898  0.141213  -0.202089  0
0.87793  0.0585697  -1.07532  0.115065  -0.212908  0
0.879883  0.0581151  -1.19308  0.088907  -0.224077  0
0.881836  0.0594336  -1.31052  0.0627397  -0.235579  0
0.883789  0.0625403  -1.42407  0.0365628  -0.247393  0
0.885742  0.0674492  -1.53083  0.0103767  -0.259502  0
0.887695  0.0741722  -1.62891  -0.0158179  -0.271886  0
0.889648  0.0827194  -1.71742  -0.0420201  -0.284524  0
0.891602  0.0930988  -1.79631  -0.0682284  -0.297395  0
0.893555  0.105316  -1.86608  -0.0944406  -0.310478  0
0.895508  0.119373  -1.92753  -0.120654  -0.323753  0
0.897461  0.135271  -1.98157  -0.146865  -0.337197  0
0.899414  0.153005  -2.02913  -0.17307  -0.350788  0
0.901367  0.17257  -2.07108  -0.199262  -0.364505  0
0.90332  0.193953  -2.10818  -0.225437  -0.378326  0
0.905273  0.217139  -2.14112  -0.251588  -0.392228  0
0.907227  0.242111  -2.17049  -0.277705  -0.40619  0
0.90918  0.268843  -2.19677  -0.303781  -0.42019  0
0.911133  0.297307  -2.22039  -0.329805  -0.434207  0
0.913086  0.327468  -2.2417  -0.355765  -0.448218  0
0.915039  0.359288  -2.26102  -0.381649  -0.462204  0
0.916992  0.392721  -2.2786  -0.407443  -0.476142  0
0.918945  0.427718  -2.29466  -0.433133  -0.490014  0
0.920898  0.46422  -2.30938  -0.458702  -0.503798  0
0.922852  0.502167  -2.32292  -0.484134  -0.517476  0
0.924805  0.541488  -2.33542  -0.50941  -0.531028  0
0.926758  0.58211  -2.347  -0.534509  -0.544435  0
0.928711  0.623951  -2.35774  -0.559413  -0.557681  0
0.930664  0.666923  -2.36776  -0.584098  -0.570747  0
0.932617  0.710933  -2.3771  -0.608543  -0.583617  0
0.93457  0.755882  -2.38584  -0.632724  -0.596274  0
0.936523  0.801662  -2.39404  -0.656615  -0.608702  0
0.938477  0.848164  -2.40174  -0.680192  -0.620888  0
0.94043  0.895269  -2.40899  -0.703429  -0.632816  0
