# D = 34
# z-slab average, thickness = 8 cells
# x  y  delta_avg
0.0078125  0.0078125  -0.940835
0.0078125  0.0234375  -0.946995
0.0078125  0.0390625  -0.953903
0.0078125  0.0546875  -0.953939
0.0078125  0.0703125  -0.91833
0.0078125  0.0859375  -0.928472
0.0078125  0.101562  -0.939465
0.0078125  0.117188  -0.86426
0.0078125  0.132812  -0.89948
0.0078125  0.148438  -0.815404
0.0078125  0.164062  -0.823674
0.0078125  0.179688  -0.850507
0.0078125  0.195312  -0.494943
0.0078125  0.210938  -0.164038
0.0078125  0.226562  -0.642958
0.0078125  0.242188  0.278389
0.0078125  0.257812  -0.82521
0.0078125  0.273438  -0.0232957
0.0078125  0.289062  -0.341005
0.0078125  0.304688  0.263767
0.0078125  0.320312  1.1417
0.0078125  0.335938  7.14743
0.0078125  0.351562  9.2998
0.0078125  0.367188  7.5376
0.0078125  0.382812  2.35182
0.0078125  0.398438  2.21088
0.0078125  0.414062  0.299256
0.0078125  0.429688  -0.491319
0.0078125  0.445312  -0.883458
0.0078125  0.460938  -0.777908
0.0078125  0.476562  -0.851488
0.0078125  0.492188  -0.844672
0.0078125  0.507812  -0.806744
0.0078125  0.523438  -0.850554
0.0078125  0.539062  -0.798655
0.0078125  0.554688  -0.766946
0.0078125  0.570312  -0.720568
0.0078125  0.585938  -0.644782
0.0078125  0.601562  -0.628257
0.0078125  0.617188  -0.648445
0.0078125  0.632812  -0.60199
0.0078125  0.648438  -0.570721
0.0078125  0.664062  -0.519267
0.0078125  0.679688  -0.482076
0.0078125  0.695312  -0.43067
0.0078125  0.710938  -0.458009
0.0078125  0.726562  -0.448168
0.0078125  0.742188  -0.426142
0.0078125  0.757812  -0.19565
0.0078125  0.773438  0.00331954
0.0078125  0.789062  0.326458
0.0078125  0.804688  0.320854
0.0078125  0.820312  0.0577222
0.0078125  0.835938  -0.431543
0.0078125  0.851562  -0.828747
0.0078125  0.867188  -0.951519
0.0078125  0.882812  -0.957775
0.0078125  0.898438  -0.927004
0.0078125  0.914062  -0.933526
0.0078125  0.929688  -0.940564
0.0078125  0.945312  -0.961931
0.0078125  0.960938  -0.952295
0.0078125  0.976562  -0.936523
0.0078125  0.992188  -0.916983

0.0234375  0.0078125  -0.961463
0.0234375  0.0234375  -0.954291
0.0234375  0.0390625  -0.937948
0.0234375  0.0546875  -0.956948
0.0234375  0.0703125  -0.953489
0.0234375  0.0859375  -0.947558
0.0234375  0.101562  -0.932235
0.0234375  0.117188  -0.84388
0.0234375  0.132812  -0.904902
0.0234375  0.148438  -0.860658
0.0234375  0.164062  -0.83823
0.0234375  0.179688  -0.783093
0.0234375  0.195312  -0.635677
0.0234375  0.210938  0.0168117
0.0234375  0.226562  -0.75761
0.0234375  0.242188  0.25879
0.0234375  0.257812  -0.426079
0.0234375  0.273438  5.04692
0.0234375  0.289062  0.152336
0.0234375  0.304688  -0.151912
0.0234375  0.320312  4.81094
0.0234375  0.335938  20.265
0.0234375  0.351562  14.1891
0.0234375  0.367188  5.60718
0.0234375  0.382812  2.92258
0.0234375  0.398438  1.6496
0.0234375  0.414062  -0.19498
0.0234375  0.429688  -0.749369
0.0234375  0.445312  -0.848803
0.0234375  0.460938  -0.874428
0.0234375  0.476562  -0.881765
0.0234375  0.492188  -0.861276
0.0234375  0.507812  -0.865321
0.0234375  0.523438  -0.825189
0.0234375  0.539062  -0.839271
0.0234375  0.554688  -0.787163
0.0234375  0.570312  -0.772583
0.0234375  0.585938  -0.768505
0.0234375  0.601562  -0.772729
0.0234375  0.617188  -0.826064
0.0234375  0.632812  -0.79151
0.0234375  0.648438  -0.772427
0.0234375  0.664062  -0.703129
0.0234375  0.679688  -0.68141
0.0234375  0.695312  -0.67801
0.0234375  0.710938  -0.648456
0.0234375  0.726562  -0.613815
0.0234375  0.742188  -0.54466
0.0234375  0.757812  -0.321112
0.0234375  0.773438  -0.110486
0.0234375  0.789062  0.133583
0.0234375  0.804688  0.170294
0.0234375  0.820312  -0.0565803
0.0234375  0.835938  -0.515037
0.0234375  0.851562  -0.872982
0.0234375  0.867188  -0.97313
0.0234375  0.882812  -0.953431
0.0234375  0.898438  -0.887622
0.0234375  0.914062  -0.910567
0.0234375  0.929688  -0.931222
0.0234375  0.945312  -0.974514
0.0234375  0.960938  -0.954703
0.0234375  0.976562  -0.927914
0.0234375  0.992188  -0.932902

0.0390625  0.0078125  -0.957462
0.0390625  0.0234375  -0.950076
0.0390625  0.0390625  -0.963678
