# D = 15
# z-slab average, thickness = 8 cells
# x  y  delta_avg
0.00390625  0.00390625  -0.425817
0.00390625  0.0117188  -0.440558
0.00390625  0.0195312  -0.366774
0.00390625  0.0273438  -0.351718
0.00390625  0.0351562  -0.368446
0.00390625  0.0429688  -0.311955
0.00390625  0.0507812  -0.238448
0.00390625  0.0585938  -0.209497
0.00390625  0.0664062  -0.100436
0.00390625  0.0742188  0.02839
0.00390625  0.0820312  0.205886
0.00390625  0.0898438  0.427236
0.00390625  0.0976562  0.585472
0.00390625  0.105469  0.812562
0.00390625  0.113281  1.06518
0.00390625  0.121094  1.21991
0.00390625  0.128906  1.19625
0.00390625  0.136719  0.897184
0.00390625  0.144531  0.642948
0.00390625  0.152344  0.365097
0.00390625  0.160156  0.206051
0.00390625  0.167969  0.0262051
0.00390625  0.175781  -0.0660155
0.00390625  0.183594  -0.119439
0.00390625  0.191406  -0.155684
0.00390625  0.199219  -0.265236
0.00390625  0.207031  -0.351446
0.00390625  0.214844  -0.358968
0.00390625  0.222656  -0.363321
0.00390625  0.230469  -0.339816
0.00390625  0.238281  -0.357441
0.00390625  0.246094  -0.36551
0.00390625  0.253906  -0.405515
0.00390625  0.261719  -0.415515
0.00390625  0.269531  -0.405542
0.00390625  0.277344  -0.344878
0.00390625  0.285156  -0.344639
0.00390625  0.292969  -0.371262
0.00390625  0.300781  -0.428671
0.00390625  0.308594  -0.47471
0.00390625  0.316406  -0.526897
0.00390625  0.324219  -0.579299
0.00390625  0.332031  -0.637744
0.00390625  0.339844  -0.705049
0.00390625  0.347656  -0.801595
0.00390625  0.355469  -0.861911
0.00390625  0.363281  -0.868976
0.00390625  0.371094  -0.842537
0.00390625  0.378906  -0.819175
0.00390625  0.386719  -0.798797
0.00390625  0.394531  -0.81171
0.00390625  0.402344  -0.790579
0.00390625  0.410156  -0.807252
0.00390625  0.417969  -0.813278
0.00390625  0.425781  -0.75131
0.00390625  0.433594  -0.690344
0.00390625  0.441406  -0.682092
0.00390625  0.449219  -0.711781
0.00390625  0.457031  -0.737394
0.00390625  0.464844  -0.765505
0.00390625  0.472656  -0.824951
0.00390625  0.480469  -0.845597
0.00390625  0.488281  -0.833289
0.00390625  0.496094  -0.740718
0.00390625  0.503906  -0.62121
0.00390625  0.511719  -0.454048
0.00390625  0.519531  -0.360056
